資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
99764,108年嘉義縣轄內抽水站,嘉義縣政府,公共資訊,本資料為嘉義縣轄內抽水站清冊,"ArticleType: 公告模式:0.文章 1.附件 2.連結,FileName: 文章檔案,Link: 文章連結,其餘欄位的說明為格式欄位",每日,政府資料開放授權條款-第1版,,2019/03/12 00:00,
99782,107廉潔楷模名單,嘉義縣政府,公共資訊,歷年廉潔楷模名單,"ArticleType: 公告模式:0.文章 1.附件 2.連結,FileName: 文章檔案,Link: 文章連結,其餘欄位的說明為格式欄位",每日,政府資料開放授權條款-第1版,,2019/03/12 00:00,
99783,107年公職人員財產申報中籤名單,嘉義縣政府,公共資訊,107年公職人員財產申報中籤名單,"ArticleType: 公告模式:0.文章 1.附件 2.連結,FileName: 文章檔案,Link: 文章連結,其餘欄位的說明為格式欄位",每日,政府資料開放授權條款-第1版,,2019/03/12 00:00,
99795,嘉義縣門診戒菸合約醫療院所名單,嘉義縣政府,公共資訊,嘉義縣門診戒菸合約醫療院所名單,嘉義縣門診戒菸合約醫療院所名單,每日,政府資料開放授權條款-第1版,,2019/03/12 00:00,
99772,嘉義縣社區健康步道參考表,嘉義縣衛生局,公共資訊,嘉義縣社區健康步道參考表,"ArticleType: 公告模式:0.文章 1.附件 2.連結,FileName: 文章檔案,Link: 文章連結,其餘欄位的說明為格式欄位",每年,政府資料開放授權條款-第1版,,2019/03/12 00:00,
99774,103-108年嘉義縣衛生局社區複合式健康篩檢辦理場地及日期,嘉義縣衛生局,公共資訊,103-108年嘉義縣衛生局社區複合式健康篩檢辦理場地及日期,"ArticleType: 公告模式:0.文章 1.附件 2.連結,FileName: 文章檔案,Link: 文章連結,其餘欄位的說明為格式欄位",每日,政府資料開放授權條款-第1版,,2019/03/12 00:00,
99671,國立公共資訊圖書館公共藝術設置,國立公共資訊圖書館,公共資訊,有關國立公共資訊圖書館設置情形,公共藝術;作品A;作品B;作品C,不更新,政府資料開放授權條款-第1版,,2019/03/12 00:00,
99766,國立公共資訊圖書館公廁設置情形明細表,國立公共資訊圖書館,公共資訊,國立公共資訊圖書館公廁設置情形明細表,設置情形;男廁所;女廁所;無障礙廁所;哺乳室;親子廁所;兒童廁所,不更新,政府資料開放授權條款-第1版,,2019/03/12 00:00,
99763,108年度2⽉基隆市⼟地建物登記管理資料,基隆市政府地政處,購屋及遷徙,購屋及遷徙: 係指各種房屋買賣、房屋遷移、移⺠等相關資料集,,每月,政府資料開放授權條款-第1版,,2019/03/12 00:00,
99802,客家委員會OOORoy,客家委員會,生育保健,XXXX,UUUUU,每日,政府資料開放授權條款-第1版,,2019/03/12 17:52,
99771,106年度新北市總決算累計餘絀計算表,新北市政府主計處,公共資訊,1.106年度新北市總決算累計餘絀計算表 2.單位：新臺幣元 3.各項欄位說明詳參新北市政府主計處網頁->總決算->104年度新北市總決算(http://www.bas.ntpc.gov.tw/content/?parent_id=10478&type_id=10011)或電洽主計處查詢。4.附註表格若為空格則表示該筆無資料,field1;field2;field3;field4;,每年,政府資料開放授權條款-第1版,,2019/03/12 11:52,
99773,106年度新北市總決算歲計餘絀分析表,新北市政府主計處,公共資訊,1.106年度新北市總決算歲計餘絀分析表 2.單位：新臺幣元 3.各項欄位說明詳參新北市政府主計處網頁->總決算->104年度新北市總決算(http://www.bas.ntpc.gov.tw/content/?parent_id=10478&type_id=10011)或電洽主計處查詢。,field1;field2;field3;field4;,每年,政府資料開放授權條款-第1版,,2019/03/12 11:57,
99811,108年度2月份縣統籌分配稅款累計表,新竹縣政府,公共資訊,108年度2月份縣統籌分配稅款累計表,108年度2月份縣統籌分配稅款累計表,每月,政府資料開放授權條款-第1版,https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=0420FE97-F194-443D-B8A4-2A2232056CF0;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=0420FE97-F194-443D-B8A4-2A2232056CF0;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=0420FE97-F194-443D-B8A4-2A2232056CF0;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=0420FE97-F194-443D-B8A4-2A2232056CF0,2019/03/12 14:35,
99793,立法院108年2月份會計月報,立法院,公共資訊,立法院108年2月份會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;用途別科目;支付累計數;項目;經資門;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,每月,政府資料開放授權條款-第1版,,2019/03/12 00:00,
99781,20903-01-07-2 臺中市土地增值稅查徵統計-本年度,臺中市政府地方稅務局‧企劃服務科規劃設計股,公共資訊,臺中市土地增值稅查徵統計-本年度,RptNo;RptName;StatCourseNo;StatCourseName;DataDate;PlaceNo;PlaceName;PeriodNo;PeriodName;Complex1;ComplexName;Complex2;Complex2Name;Complex3;Complex3Name;Complex4;Complex4Name;Complex5;Complex5Name;DeriveNo;DeriveExplain;FValue;SValue;RptDeptNo;RptDeptName;CreateTime;ModifyTime,每月,政府資料開放授權條款-第1版,,2019/03/12 14:26,
99777,107年度臺灣南投地方法院單位決算(XML),臺灣南投地方法院,公共資訊,107年度臺灣南投地方法院單位決算(XML),會計年度;款;項;目;節;預算科目編號;預算科目名稱;細目編號;細目名稱;預算數_原預算數;預算數_預算增減數;預算數_合計1;決算數_實現數;決算數_應收數;決算數_保留數;決算數_合計2;預決算比較增減數;決算數占預算數之比率;分計畫編號;分計畫名稱;用途別編號;用途別名稱;原預算數;預算追加減數;動支第一預備金數;動支第二預備金數;經費流用數;預算調整數;預算增減數小計;預算數合計1;實現數;應付數;保留數;決算數合計2;預算年度;以前年度轉入數_應收數;以前年度轉入數_保留數;本年度減免註銷數_應收數;本年度減免註銷數_保留數;本年度實現數_應收數;本年度實現數_保留數;本年度調整數_應收數;本年度調整數_保留數;本年度未結清數_應收數;本年度未結清數_保留數;月份;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;本年度金額;上年度金額;url_link,每年,政府資料開放授權條款-第1版,,2019/03/12 00:00,
99642,臺灣宜蘭地方法院108年度2月份會計月報,臺灣宜蘭地方法院,公共資訊,會計月報10張：平衡表、歲入累計表、經費累計表、以前年度歲入轉入數累計表、資本資產表、資本資產變動表、歲出用途別累計表、收入實現數與繳付公庫數分析表、支出實現數與公庫撥入數分析表、收入支出彙計表。,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;應收數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,每月,政府資料開放授權條款-第1版,http://ild.judicial.gov.tw/?struID=2&navID=157&contentID=945,2019/03/08 00:00,
