資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
128298,國史館109年6月會計月報,國史館,公共資訊,國史館109年6月會計月報資料,,每月,政府資料開放授權條款-第1版,,2020/07/14 00:00,
128299,國史館109年6月特別預算會計月報,國史館,公共資訊,國史館109年6月特別預算會計月報資料,,每月,政府資料開放授權條款-第1版,,2020/07/14 00:00,
128335,桃園市身心障礙類別、向度之鑑定醫院名冊,桃園市政府衛生局,就醫,桃園市身心障礙類別、向度之鑑定醫院名冊,新制鑑定類別;新制鑑定向度;新制鑑定向度_名稱;相關疾病類別;衛生福利部桃園醫院;桃園醫院新屋分院;林口長庚紀念醫院;桃園長庚紀念醫院;聯新國際醫院;天晟醫院;天成醫院;聖保祿醫院;臺北榮總桃園分院;居善醫院;衛生福利部桃園療養院;國軍桃園總醫院;敏盛綜合醫院;龍潭敏盛醫院;大園敏盛醫院;怡仁綜合醫院;中壢長榮醫院,每年,政府資料開放授權條款-第1版,,2020/07/14 14:47,
128332,臺北市士林、北投區已登記公私有土地筆數面積統計表,臺北市士林地政事務所,公共資訊,統計臺北市士林區、北投區已登記公私有土地面積及筆數資料,區域別;已登記公私有土地面積;已登記公有土地面積;已登記私有土地面積;已登記公私共有土地面積;已登記公私有土地筆數;已登記公有土地筆數;已登記私有土地筆數;已登記公私共有土地筆數,每日,政府資料開放授權條款-第1版,,2020/07/14 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/_data/openapi.yml
128317,公告標售土地清冊,臺北市政府地政局,公共資訊,屬於「未依有關法令清理的神明會」、「以日據時期會社或組合名義登記」、「土地總登記時登記名義人之姓名、名稱或住址記載不全或不符者」、「非以自然人、法人或依法登記之募建寺廟名義登記者」等4類土地，而土地權利人尚未於期限內提出申請登記，為澈底清理這些地籍問題，依地籍清理條例規定，由直轄市或縣（市）政府代為標售。,年度批號;標號;標案名稱;公告日期;開標日期;標售進度,每季,政府資料開放授權條款-第1版,,2017/12/29 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/_data/openapi.yml
128334,無故不到場協商之被申訴企業經營者列表,臺北市政府法務局,公共資訊,無故不到場協商之被申訴企業經營者依臺北市消費者保護自治條例第24條第1款規定予以公告之「無故不到場協商之被申訴企業經營者」。,被申訴人;申訴人;協商日;爭議內容;,每2月,政府資料開放授權條款-第1版,,1996/07/01 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/_data/openapi.yml
128316,臺北市環境教育設施場所,臺北市政府環境保護局,求學及進修,臺北市環境教育設施場所名稱、地址、電話等資訊,縣市別;設施場所名稱;申請單位;設施場所地址或座落;聯絡電話;設施場所網址;核准日期,每季,政府資料開放授權條款-第1版,,2017/12/31 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/_data/openapi.yml
128305,臺北市四癌篩檢醫療院所,臺北市政府衛生局,就醫,臺北市提供免費四癌篩檢服務之醫療院所,院所相關資料,每月,政府資料開放授權條款-第1版,,2016/08/11 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/_data/openapi.yml
128311,臺北市食材登錄平台-夜市專區,臺北市政府衛生局,公共資訊,「臺北市食材登錄平台」夜市專區包含臺北市14處夜市販售之產品、食材來源產地、調味料及包材等資訊。,公司名稱 品牌名稱 服務電話 公司簡介 品牌故事 公司地址 檢驗報告 產品名稱 包材名稱 包材材質 包材耐溫度範圍 產地; 產品照片 產品特色 每一份量熱量 原料認證標章 原料名稱 原料品牌 產地; 原料過敏原,每年,政府資料開放授權條款-第1版,,2020/07/14 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/_data/openapi.yml
128312,臺北市食材登錄平台-機關員工餐廳專區,臺北市政府衛生局,公共資訊,「臺北市食材登錄平台」機關員工餐廳專區包含臺北市機關員工餐廳之食材資訊。,,每年,政府資料開放授權條款-第1版,,2020/07/14 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/_data/openapi.yml
128313,臺北市食材登錄平台-賣場與連鎖店專區_伴手禮,臺北市政府衛生局,公共資訊,「臺北市食材登錄平台」伴手禮專區包含伴手禮之食材來源產地、熱量、檢驗報告及包材等資訊。,公司名稱 品牌名稱 服務電話 公司簡介 品牌故事 公司地址 檢驗報告 產品名稱 包材名稱 包材材質 包材耐溫度範圍 產地; 產品照片 產品特色 每一份量熱量 原料認證標章 原料名稱 原料品牌 產地; 原料過敏原,每年,政府資料開放授權條款-第1版,,2020/07/14 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/_data/openapi.yml
128314,臺北市食材登錄平台-賣場與連鎖店專區_飲冰品,臺北市政府衛生局,公共資訊,「臺北市食材登錄平台」飲冰品專區包含飲冰品之產品、食材來源產地、熱量、檢驗報告及包材等資訊。,公司名稱 品牌名稱 服務電話 公司簡介 品牌故事 公司地址 檢驗報告 產品名稱 包材名稱 包材材質 包材耐溫度範圍 產地; 產品照片 產品特色 每一份量熱量 原料認證標章 原料名稱 原料品牌 產地; 原料過敏原,每年,政府資料開放授權條款-第1版,,2020/07/14 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/_data/openapi.yml
128331,臺北市四癌篩檢醫療院所(含中醫診所及藥局),臺北市政府衛生局,就醫,臺北市提供免費癌症篩檢服務之醫療院所(含中醫診所及藥局),院所相關資料,每月,政府資料開放授權條款-第1版,,2016/08/11 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/_data/openapi.yml
128333,主要觀光景點遊客數統計,臺北市政府觀光傳播局,休閒旅遊,2005年迄今每月主要觀光景點遊客數統計,名稱;連結網址,每月,政府資料開放授權條款-第1版,,2020/07/09 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/_data/openapi.yml
