資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
107788,公務人員保障暨培訓委員會108年8月會計月報,公務人員保障暨培訓委員會,公共資訊,歲入累計表、經費累計表、平衡表、以前年度歲出轉入數累計表、資本資產及其變動表、歲出用途別科目累計表、收入實現數與繳付公庫數分析表、支出實現數與公庫撥入數分析表、收入支出彙計表,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,不更新,政府資料開放授權條款-第1版,https://www.csptc.gov.tw/FileUpload/1295-13748/Documents/10808會計月報XML.zip,2019/09/10 00:00,
107785,嘉義市旅遊服務中心與借問站地點,嘉義市政府,休閒旅遊,為讓更多國內外來嘉遊客體驗「相借問」的臺式熱情，嘉義市政府與在地特產店、便利商店、民宿飯店、旅行社、觀光工廠等合作設置「借問站」，讓遊客輕鬆暢遊嘉義。,類別;名稱;地址;坐標;電話,每年,政府資料開放授權條款-第1版,http://travel.chiayi.gov.tw/,2017/04/20 14:04,
107783,108年度8月基隆市土地建物登記管理資料,基隆市政府地政處,購屋及遷徙,購屋及遷徙: 係指各種房屋買賣、房屋遷移、移⺠等相關資料集,,每月,政府資料開放授權條款-第1版,,2019/09/10 00:00,
107762,109年度教育部所屬機構作業基金附屬單位預算案,教育部會計處,公共資訊,提供教育部主管教育部所屬機構作業基金預算主要表之XML，包含(一)收支餘絀預計表(二)餘絀撥補預計表(三)現金流量預計表,SEQNO;LEVEL;BOLD;前年度決算數-金額;前年度決算數-百分比;科目;本年度預算數-金額;本年度預算數-百分比;上年度預算數-金額;上年度預算數-百分比;比較增減-金額;比較增減-百分比;項目;說明;預算數,不更新,政府資料開放授權條款-第1版,,2019/09/10 00:00,
107810,105年新竹縣政府公務人員考試新進人員人數,新竹縣政府,公共資訊,105年新竹縣政府公務人員考試新進人員人數,考試種類及等別;105年新竹縣政府公務人員考試新進人員人數,每年,政府資料開放授權條款-第1版,https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=7A08BA4F-89DE-48F6-95B4-AA0301A07CCB;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=7A08BA4F-89DE-48F6-95B4-AA0301A07CCB,2019/09/10 11:14,
107811,106年新竹縣政府公務人員考試新進人員人數,新竹縣政府,公共資訊,106年新竹縣政府公務人員考試新進人員人數,考試種類及等別;106年新竹縣政府公務人員考試新進人員人數,每年,政府資料開放授權條款-第1版,https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=923A944A-202C-4A66-AEE3-16D385640AF9;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=923A944A-202C-4A66-AEE3-16D385640AF9,2019/09/10 11:19,
107812,107年新竹縣政府公務人員考試新進人員人數,新竹縣政府,公共資訊,107年新竹縣政府公務人員考試新進人員人數,考試種類及等別;107年新竹縣政府公務人員考試新進人員人數,每年,政府資料開放授權條款-第1版,https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=C72F566D-BD63-4F46-8A59-5C1ED8A6ECCD;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=C72F566D-BD63-4F46-8A59-5C1ED8A6ECCD,2019/09/10 11:21,
107813,104-107年核定公教人員退休人數,新竹縣政府,公共資訊,104-107年核定公教人員退休人數,單位別;各年度核定公教人員退休人數,每日,政府資料開放授權條款-第1版,https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=53BBBC46-7156-42DB-92FB-9A186314EE6B;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=53BBBC46-7156-42DB-92FB-9A186314EE6B,2019/09/10 18:08,
107777,108年8月份人口數統計表,民政處,公共資訊,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每月,政府資料開放授權條款-第1版,,2019/09/02 14:48,
107752,最高檢察署處務規程,法務部檢察司,公共資訊,最高檢察署處務規程,資料集名稱;資料集連結,不更新,政府資料開放授權條款-第1版,,2019/09/09 00:00,
107753,地方檢察署及其檢察分署處務規程,法務部檢察司,公共資訊,地方檢察署及其檢察分署處務規程,資料集名稱;資料集連結,不更新,政府資料開放授權條款-第1版,,2019/09/09 00:00,
107754,高等檢察署及其檢察分署處務規程,法務部檢察司,公共資訊,高等檢察署及其檢察分署處務規程,資料集名稱;資料集連結,不更新,政府資料開放授權條款-第1版,,2019/09/09 00:00,
