資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
130074,降雨雷達圖,交通部中央氣象局,生活安全及品質,降雨雷達圖,datasetDescription;parameterName;resourceDesc,每日,政府資料開放授權條款-第1版,,2020/09/14 00:00,
130068,原住民族委員會工程查核案件,原住民族委員會,公共資訊,原住民族委員會工程查核案件(109年度),Seq;DateListed;年月;序號;查核日期;標案編號;工程名稱;主管機關;主辦機關;發包預算;決算金額;查核成績;查核實際進度百分比,每月,政府資料開放授權條款-第1版,,2020/09/14 00:00,
130082,國立故宮博物院 基金108年度決算上網公告版,國立故宮博物院,公共資訊,基金108年度決算上網公告版,,不更新,政府資料開放授權條款-第1版,,2020/09/14 00:00,
130083,國立故宮博物院 基金108年度決算總說明+主要表,國立故宮博物院,公共資訊,國立故宮博物院 基金108年度決算總說明+主要表,,不更新,政府資料開放授權條款-第1版,,2020/09/14 00:00,
130088,戶籍動態(88-101年)-年 依 期間，鄉鎮市 與 項目,宜蘭縣政府,生活安全及品質,戶籍動態(88-101年)-年 依 期間，鄉鎮市 與 項目,遷入人數合計;自外國;自台北市;自高雄市;自福建省;自其他省市;自本省他縣市;自本縣他鄉鎮市;取得國籍;其他;遷出人數合計;往外國;往台北市;往高雄市;往福建省;往其他省市;往本省他縣市;往本縣他鄉鎮市;喪失戶籍;同一區內之住址變更人數;出生人數合計;男;女;粗出生率;死亡人數合計;粗死亡率;結婚對數; 結婚率;離婚對數;離婚率,每日,政府資料開放授權條款-第1版,,2020/08/04 10:44,無
130089,戶籍動態(102-103年)-年 依 期間，鄉鎮市 與 項目,宜蘭縣政府,生活安全及品質,戶籍動態(102-103年)-年 依 期間，鄉鎮市 與 項目,遷入人數合計;男;女;自外國;自新北市;自臺北市;自臺中市;自臺南市;自高雄市;自臺灣省;自福建省;自其他省市;自本省他縣市;自本縣他鄉鎮市;初設戶籍;其他;遷出人數合計;往外國;往新北市;往臺北市;往臺中市;往臺南市;往高雄市;往臺灣省;往福建省;往其他省市;往本省他縣市;往本縣他鄉鎮市;廢止戶籍;同一區內之住址變更人數;出生人數合計;死亡人數合計;粗出生率;粗死亡率;自然增加率;遷入率;遷出率;社會增加率;結婚對數;粗結婚率;離婚對數;粗離婚率,每日,政府資料開放授權條款-第1版,,2020/08/04 10:52,無
130090,現住人口之年齡分配－依5歲間距-年 依 期間，鄉鎮市， 男/女 與 年齡層,宜蘭縣政府,出生及收養,現住人口之年齡分配－依5歲間距-年 依 期間，鄉鎮市，男/女 與 年齡層,全年齡;0～4歲;5～9歲;10～14歲;15～19歲;20～24歲;25～29歲;30～34歲;35～39歲;40～44歲;45～49歲;50～54歲;55～59歲;60～64歲;65～69歲;70～74歲;75～79歲;80～84歲;85～89歲;90～94歲;95～99歲;100歲以上,每日,政府資料開放授權條款-第1版,,2020/08/04 11:12,無
130091,現住原住民教育程度(88-91年)-年 依 期間， 鄉鎮市，男/女，平地/山地 與 項目,宜蘭縣政府,求學及進修,現住原住民教育程度(88-91年)-年 依 期間， 鄉鎮市，男/女，平地/山地 與 項目,總計;滿15歲以上者合計;研究所畢業;研究所肄業;研究所在學;大學及獨立學院畢業;大學及獨立學院肄業;大學及獨立學院在學;專科畢業;專科肄業;專科在學;高中畢業;高中肄業;高中在學;高職畢業;高職肄業;高職在學;國中;畢業;肄業;在學;小學畢業;小學肄業;小學在學;識字;不識字;6歲至未滿15歲者合計;6歲至未滿15歲者在學;6歲至未滿15歲者未在學;未滿6歲者,每日,政府資料開放授權條款-第1版,,2020/08/11 10:37,無
130092,現住原住民婚姻狀況(92年後)-年 依 期間，年齡層， 平地/山地，婚姻 與 男/女,宜蘭縣政府,出生及收養,現住原住民婚姻狀況(92年後)-年 依 期間，年齡層，平地/山地，婚姻 與 男/女,現住原住民婚姻狀況;-年 依 期間;年齡層;平地/山地;婚姻與男/女,每日,政府資料開放授權條款-第1版,,2020/08/11 10:45,無
130093,宜蘭縣108年度中低收入老人補助裝置假牙「特約牙醫醫療院所」,宜蘭縣政府,公共資訊,宜蘭縣108年度中低收入老人補助裝置假牙「特約牙醫醫療院所」,﻿編號;鄉鎮市;診 所 名 稱;診 所 地 址;聯 絡 電 話;備註,每日,政府資料開放授權條款-第1版,,2020/08/13 10:35,無
130059,替代役訓練班區隊長訓練結訓人數統計表,役政署,服兵役,統計各期區隊長參訓及通過人數資料,Period_期別; Training_date_訓練日期; Number_of_trainees_受訓人數; Qualified_number_合格人數; Number_of_unqualified_不合格人數,每年,政府資料開放授權條款-第1版,,2020/09/14 09:21,
130060,替代役基礎訓練役男家屬手機簡訊報平安統計表,役政署,服兵役,統計各梯次替代役役男入營參加基礎訓練後家屬收到手機簡訊報平安人數資料。,item_梯次別;Number_of_trainees_接訓人數;Successful_number_of_sending_and_receiving_SMS_發送接收簡訊成功人數,每年,政府資料開放授權條款-第1版,,2020/09/14 09:18,
130076,新竹縣謢理之家,社會處,公共資訊,新竹縣護理之家資訊,資源彙整機關;辦理單位;機構屬性;醫事機構代碼;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;106年評鑑成績;107年評鑑成績;108年評鑑成績;相關網址;X坐標;Y坐標;備註;最後更新時間,每年,政府資料開放授權條款-第1版,,2020/09/14 00:00,
130086,立法院109年8月份會計月報,立法院,公共資訊,立法院109年8月份會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;用途別科目;支付累計數;會計分類;項目;經資門;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;基金別;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;金額_本月數;金額_累計數;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;預算項目;預算執行數;會計收支;會計科目,每月,政府資料開放授權條款-第1版,,2020/09/14 00:00,
130073,臺中市重劃區及區段徵收區範圍圖,臺中市政府地政局,購屋及遷徙,臺中市區段徵收區、公辦市地重劃區、自辦市地重劃區、農地重劃區、農村社區、社會住宅範圍圖,Name;FileName;Town;Layer;Shape_Leng;Shape_Area,每5年,政府資料開放授權條款-第1版,,2020/09/14 12:07,臺中市政府OAS標準之API說明文件:https://datacenter.taichung.gov.tw/swagger/yaml/387160000A ，Swagger 產生API說明頁面網址。https://datacenter.taichung.gov.tw/swagger/api-docs/
130063,2613-90-09-2 臺中市地方稅網路與臨櫃申報件數統計表,臺中市政府地方稅務局,公共資訊,網路與臨櫃申報件數統計月報表,RptNo;RptName;StatCourseNo;StatCourseName;DataDate;PlaceNo;PlaceName;PeriodNo;PeriodName;Complex1;ComplexName;Complex2;Complex2Name;Complex3;Complex3Name;Complex4;Complex4Name;Complex5;Complex5Name;DeriveNo;DeriveExplain;FValue;SValue;RptDeptNo;RptDeptName;CreateTime;ModifyTime,每月,政府資料開放授權條款-第1版,,2020/09/14 10:22,臺中市政府OAS標準之API說明文件:https://datacenter.taichung.gov.tw/swagger/yaml/387260000D ，Swagger 產生API說明頁面網址。https://datacenter.taichung.gov.tw/swagger/api-docs/
130057,大臺北公車最新消息,臺北市公共運輸處,交通及通訊,文件請參閱以下連結。 https://www-ws.gov.taipei/001/Upload/458/relfile/22545/6554360/3a0975a8-af05-419c-8f3d-cd971457866e.pdf,Title;Content;PublishAgent;PublishDate;AttatchTitle;AttatchLink,每年,政府資料開放授權條款-第1版,,2020/09/07 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
130096,捷運興建中路網各線工程進度累計百分比,臺北市政府捷運工程局,交通及通訊,捷運興建中路網各線工程進度彙算,路線名稱;預定進度;實際進度,每月,政府資料開放授權條款-第1版,,2020/09/14 00:00,計畫進度係依台北市政府核定期程為計算基準。 臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
130094,臺北市政府警察局錄影監視系統設置區位,臺北市政府警察局,生活安全及品質,臺北市政府警察局錄影監視系統設置區位,編號;所屬單位;安裝地址;攝影方向,每半年,政府資料開放授權條款-第1版,,2019/11/07 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
130095,臺北市政府警察局名稱及地址,臺北市政府警察局,公共資訊,警察局各分局、派出所地址,name;content;traffic_information;display_addr;poi_addr,每月,政府資料開放授權條款-第1版,,2017/02/17 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
130097,臺灣健康社區六星計畫社區治安績效季報表,臺北市政府警察局,生活安全及品質,臺灣健康社區六星計畫社區治安績效,治安社區總數;輔導治安社區;專業輔導團隊;輔導訪視社區;標竿輔導社區;召開治安會議;社區觀摩學習;守望相助隊;校園安心走廊;社區治安區塊;錄影監視系統,每季,政府資料開放授權條款-第1版,,2015/05/16 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
130066,臺南市都市更新辦理進度(106至109年7月),臺南市政府都市發展局,公共資訊,臺南市都市更新辦理進度(106至109年7月),行政區;計畫類型;案名;辦理進度,每年,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/106-109-7,2020/09/14 02:08,
130067,臺南市都市更新核定成果(106至109年7月),臺南市政府都市發展局,公共資訊,臺南市都市更新核定成果(106至109年7月),行政區;計畫類型;案名;公告日期;面積,每年,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/106-109-7-2,2020/09/14 01:56,
130075,臺灣苗栗地方法院109年8月會計月報,臺灣苗栗地方法院,公共資訊,臺灣苗栗地方法院109年8月會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;應收數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;業務計畫或工作計畫;經資門;執行數;會計分類;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;基金別;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;金額_本月數;金額_累計數;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;預算項目;預算執行數;會計收支;會計科目,每月,政府資料開放授權條款-第1版,https://mld.judicial.gov.tw/?struID=2&navID=359&contentID=28552,2020/09/14 00:00,
