資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
110971,台灣糖業公司_可供出租不動產資料,台灣糖業股份有限公司,公共資訊,台糖公司各單位釋出可供出租(售)資產(設備)等資料,sn;類別;招標單位;檔案連結,每日,政府資料開放授權條款-第1版,,2019/11/14 00:00,
110972,台灣糖業公司_常見問答資料,台灣糖業股份有限公司,公共資訊,提供外界對台糖公司有關投資人、旅遊資訊、會員、業務資訊等常見問題答覆列表,sn;主類別;次類別;標題;問題內容;答案內容,每日,政府資料開放授權條款-第1版,,2019/11/14 00:00,
110973,台灣糖業公司_活動預約,台灣糖業股份有限公司,休閒旅遊,提供預約搭乘五分車、烤肉、環境教育、環教校園推廣、生態夜觀等活動預約條件及注意事項,sn;預約項目;預約類別;使用規範;開放預約月數;每週可預約日;特定可預約日;特定不可預約日;預約時間;準備日數;計費方式連結網址,每日,政府資料開放授權條款-第1版,,2019/11/14 00:00,
110974,台灣糖業公司_台糖問卷,台灣糖業股份有限公司,公共資訊,台糖製作線上問卷供民眾參與回答之問卷調查結果資料,sn;問卷來源;問卷名稱;上版日期;下版日期;表頭文字;備註;問卷網址;作答內容;作答內容備註;題號;標題;問題類型;每行答案數;選項順序;選項內容;選項圖片;是否跳題;是否輸入文字,每日,政府資料開放授權條款-第1版,,2019/11/14 00:00,
110975,台灣糖業公司_外部影音資料,台灣糖業股份有限公司,公共資訊,提供台糖官網各類連結外部影音資料路徑與描述,sn;類別;標題;內容;發行單位;圖檔名稱;YouTube路徑;影音描述,每日,政府資料開放授權條款-第1版,,2019/11/14 00:00,
110976,台灣糖業公司_影音及出版品資料,台灣糖業股份有限公司,公共資訊,提供台糖官網內部各類連結影音及出版品資料連結路徑與描述,sn;類別;標題;內容;發行單位;圖檔名稱;本機影音路徑;影音描述,每日,政府資料開放授權條款-第1版,,2019/11/14 00:00,
110977,台灣糖業公司_熱門連結資料,台灣糖業股份有限公司,公共資訊,提供台糖官網各類推薦網站、社群粉絲團及線上購物訂房等連結資訊,sn;連結名稱;連結網址;連結簡稱;型態;圖檔路徑,每日,政府資料開放授權條款-第1版,,2019/11/14 00:00,
111479,台灣電力公司_基隆市再生能源可併網容量,台灣電力股份有限公司,公共資訊,提供基隆市的饋線可併網容量、變壓器的TWD67 X、Y座標値及所屬饋線,FEEDER;CAPACITY;ROWNUM;X;Y,每半年,政府資料開放授權條款-第1版,,2019/11/15 00:00,
111480,台灣電力公司_南投縣再生能源可併網容量,台灣電力股份有限公司,公共資訊,提供南投縣的饋線可併網容量、變壓器的TWD67 X、Y座標値及所屬饋線,FEEDER;CAPACITY;ROWNUM;X;Y,每半年,政府資料開放授權條款-第1版,,2019/11/15 00:00,
111481,台灣電力公司_宜蘭縣再生能源可併網容量,台灣電力股份有限公司,公共資訊,提供宜蘭縣的饋線可併網容量、變壓器的TWD67 X、Y座標値及所屬饋線,FEEDER;CAPACITY;ROWNUM;X;Y,每半年,政府資料開放授權條款-第1版,,2019/11/15 00:00,
