資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
127671,交通部臺灣鐵路管理局-振興三倍券通訊交易適用業者名單,交通部臺灣鐵路管理局,交通及通訊,提供資料包含：識別標章編號、提供機關名稱、特店對外名稱、特店網址、啟用日期、終止日期等欄位資料。,識別標章編號;提供機關名稱;特店對外名稱;特店網址;啟用日期;終止日期,每日,政府資料開放授權條款-第1版,,2020/06/29 00:00,
127657,外來人口逾期停留人數,內政部移民署,公共資訊,本數據係指截至當月底止，累計在臺逾期停留人數，非指當月新增人數。,外來人口逾期停留人數;108年;109年,每年,政府資料開放授權條款-第1版,,2020/06/29 11:16,
127658,外來人口逾期居留人數,內政部移民署,公共資訊,本數據係指截止當月底止，累計在臺逾期居留人數，非指當月新增人數(不含失聯移工人數)。,外來人口逾期居留人數;108年;109年,每年,政府資料開放授權條款-第1版,,2020/06/29 11:29,
127659,查處違法外來人口,內政部移民署,公共資訊,本外來人口查處違法(規)統計數據，包含本署及其他機關查處案件。,查處違法外來人口;108年;109年,每年,政府資料開放授權條款-第1版,,2020/06/29 11:30,
127660,失聯移工人數,內政部移民署,公共資訊,本數據係指截止當月底止，累計在臺失聯移工人數，非指當月新增人數。,失聯移工人數;108年;109年,每年,政府資料開放授權條款-第1版,,2020/06/29 11:18,
127644,不動產經紀業設立分處所資料,地政司,購屋及遷徙,不動產經紀業設立分處所資料,Name_of_Broking_Agency;Name_of_Branches;Date_of_ Establishment;Location,每年,政府資料開放授權條款-第1版,,2020/06/29 09:38,
127646,地政貢獻獎評選委員名單,地政司,公共資訊,歷年地政貢獻獎評選委員名單,year;name,每年,政府資料開放授權條款-第1版,,2020/06/29 10:07,
127667,全國已核定區段徵收地區統計,地政司,公共資訊,全國已核定區段徵收地區面積統計,Lccality;Area_of_Zone_Expripriation_Hectares;Area_of_Nationalized_Land_Expropriation_Hectares;Area_of_Private_Land_Expropriation_Hectares;For_Building_Hectares;For_Public_Facilities_Hectares;For_Agricultural_Hectares,每年,政府資料開放授權條款-第1版,,2020/06/29 16:46,
127668,全國已公告區段徵收案件統計,地政司,公共資訊,提供全國已公告區段徵收案件之基本資料，內容包含案件狀態、縣市別、案件名稱、主辦機關、辦理總面積、提供之可建築土地面積、公共設施用地面積等。,Case number;Case type;Case status;City_County;Case name;Organizer;Area of Zone Expropriation ;辦理總面積_公頃;For Building_Hectares;For Public Facilities_Hectares,每年,政府資料開放授權條款-第1版,,2020/06/29 16:46,
127640,109年度大專校院轉型及退場基金基金附屬單位法定預算,教育部會計處,公共資訊,提供大專校院轉型及退場基金預算之主要表XML檔，包含(一)基金來源、用途及餘絀預計表，(二)現金流量預計表。,SEQNO;LEVEL;BOLD;前年度決算數;項目;本年度預算數;上年度預算數;比較增減;預算數;說明,每年,政府資料開放授權條款-第1版,,2020/06/29 00:00,授權說明網址: http://data.gov.tw/license
127661,109年度學產基金附屬單位預算(法定預算),教育部會計處,公共資訊,提供109年度學產基金附屬單位法定預算之主要表XMＬ檔，包含(一)基金來源、用途及餘絀預計表，(二)現金流量預計表。,SEQNO;LEVEL;BOLD;前年度決算數;項目;本年度預算數;上年度預算數;比較增減;預算數;說明,每年,政府資料開放授權條款-第1版,,2020/06/29 00:00,
127648,臺北市社會住宅興建進度,臺北市政府都市發展局,公共資訊,提供臺北市社會住宅興建進度及相關資料,社宅名稱；行政區；地址；經度；緯度；規劃戶數；居住人口；樓層；興辦進度,每日,政府資料開放授權條款-第1版,,2020/06/29 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/_data/openapi.yml
127649,108年多元繳稅統計表,臺北市稅捐稽徵處,公共資訊,臺北市稅捐稽徵處108年多元繳稅統計表,方式;長期約定轉帳繳稅件數;長期約定轉帳繳稅金額;pay.taipei件數;pay.taipei金額;信用卡及行動支付臨櫃繳稅件數;信用卡及行動支付臨櫃繳稅金額;信用卡繳稅件數;信用卡繳稅金額;自動櫃員機繳稅件數;自動櫃員機繳稅金額;活期（儲蓄）存款帳戶繳稅件數;活期（儲蓄）存款帳戶繳稅金額;便利商店繳稅件數;便利商店繳稅金額;晶片金融卡件數;晶片金融卡金額;金融機構臨櫃繳稅件數;金融機構臨櫃繳稅金額,每年,政府資料開放授權條款-第1版,,2020/06/23 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/_data/openapi.yml
127656,臺南市資源回收成果統計(109年),臺南市政府環境保護局,公共資訊,本資料集提供臺南市資源回收成果統計資訊。(單位:公斤),項目別;總計;環保單位自行清運;環保單位委託清運;公私處所自行或委託清運,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/109re;https://data.tainan.gov.tw/dataset/109re;https://data.tainan.gov.tw/dataset/109re;https://data.tainan.gov.tw/dataset/109re,2020/06/29 05:50,
127653,108年綠建築指標案件數統計,高雄市政府工務局,公共資訊,108年綠建築指標案件數統計,項目;案件數量,每年,政府資料開放授權條款-第1版,https://data.kcg.gov.tw/dataset/1082,2020/06/29 02:54,
127655,99年到108年度綠建築執照申請案件數統計,高雄市政府工務局,公共資訊,99年到108年度綠建築執照申請案件數統計,年度;綠建築執照申請案件數,每年,政府資料開放授權條款-第1版,https://data.kcg.gov.tw/dataset/green1081,2020/06/29 01:58,
127666,高雄市居家式照顧服務特約單位名冊,高雄市政府衛生局,公共資訊,109年高雄市居家式照顧服務特約單位名冊,特約單位名稱;區域;地址;電話;MAIL;特約區域,每月,政府資料開放授權條款-第1版,https://data.kcg.gov.tw/dataset/ba1;https://data.kcg.gov.tw/dataset/ba1;https://data.kcg.gov.tw/dataset/ba1;https://data.kcg.gov.tw/dataset/ba1;https://data.kcg.gov.tw/dataset/ba1;https://data.kcg.gov.tw/dataset/ba1;https://data.kcg.gov.tw/dataset/ba1,2020/06/29 03:28,
127665,高雄市政府運動發展局所屬場地相關法令,高雄市政府運動發展局,交通及通訊,提供高雄市政府運動發展局所屬場地相關法令,高雄市政府運動發展局所屬場地相關法令,每月,政府資料開放授權條款-第1版,https://data.kcg.gov.tw/dataset/edb35,2020/06/29 06:25,
127651,高雄市都市計畫程序中辦理案件進度,高雄市政府都市發展局,公共資訊,提供高雄市都市計畫案件辦理中進度,,每月,政府資料開放授權條款-第1版,https://data.kcg.gov.tw/dataset/urban-plan-check-progress,2020/06/29 03:10,
