資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
130052,南投縣無障礙廁所(公共建築物),南投縣政府,公共資訊,南投縣無障礙廁所(公共建築物),鄉鎮;名稱;地址;備註,每日,政府資料開放授權條款-第1版,,2020/09/11 00:00,
130053,南投縣無障礙廁所(友善餐廳),南投縣政府,公共資訊,南投縣無障礙廁所(友善餐廳),編號;行業別;場域名稱;地址;電話,每日,政府資料開放授權條款-第1版,,2020/09/11 00:00,
130031,國史館109年8月會計月報,國史館,公共資訊,國史館109年8月會計月報資料,,每月,政府資料開放授權條款-第1版,,2020/09/11 00:00,
130032,國史館109年8月特別預算會計月報,國史館,公共資訊,國史館109年8月特別預算會計月報資料,,每月,政府資料開放授權條款-第1版,,2020/09/11 00:00,
130042,國史館臺灣文獻館109年度8月份會計月報,國史館臺灣文獻館,公共資訊,國史館臺灣文獻館109年度8月份會計月報資料,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;業務計畫或工作計畫;經資門;執行數;會計分類;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;基金別;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;金額_本月數;金額_累計數;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;預算項目;預算執行數;調整數;會計收支;會計科目,不更新,政府資料開放授權條款-第1版,,2020/09/11 00:00,
130045,國史館臺灣文獻館110年度單位預算案,國史館臺灣文獻館,公共資訊,國史館臺灣文獻館110年度單位預算案資料,mh_itemserialno1;mh_itemserialno2;mh_itemserialno3;mh_itemserialno4;budgetno;mh_budgetname;budgetno_conver;tyear_amt;lyear_amt;byear_amt;b_amt;bc_content;blevel;ordinaryid;agenno;agentype;displayname;memo;ba_fiscalyear;ba_fundkind;ba_budgetkind;ba_specialbudgetno;ba_agenno;ba_agentype;ba_budgetstate;ba_versiondate;ba_budgetyear;ba_budgetno;ba_subprojectno;mj_subprojectname;ba_departno;ba_objectno;ba_budgettype;ba_budgetsource;ba_mergetype;ba_budgetamt;ba_flowflag;ba_signflag;ba_signno;ba_key;bc_fiscalyear;bc_fundkind;bc_budgetkind;bc_specialbudgetno;bc_agenno;bc_agentype;bc_budgetstate;bc_reportno;bc_key;bc_versiondate;objectNo;budget;total;款;項;目;節;科目名稱;預算科目編號;人事費;業務費_經;奬補助費_經;債務費;預備金_經;經常支出小計;業務費_資;設備及投資;奬補助費_資;預備金_資;資本支出小計;合計;budgetname;damt1;damt2;damt3;damt4;damt5;damt6;damt7;damt8;damt9;damt10;damt11;no1;no2;no3;no4;b_level;level;mi_objectname;objectnoname;budgetamt_sum;displaymemo;btn_memo;bn_fiscalyear;bn_fundkind;bn_budgetkind;bn_specialbudgetno;bn_agenno;bn_agentype;bn_budgetstate;bn_budgetsource;bn_man1;bn_man1_l;bn_man2;bn_man2_l;bn_man3;bn_man3_l;bn_man4;bn_man4_l;bn_man5;bn_man5_l;bn_man6;bn_man6_l;bn_man7;bn_man7_l;bn_man8;bn_man8_l;bn_man9;bn_man9_l;bn_man10;bn_man10_l;bn_man11;bn_man11_l;bn_amt_man;bn_amt_mngbsn;bn_text;display_name;bq_fiscalyear;bq_fundkind;bq_budgetkind;bq_specialbudgetno;bq_agenno;bq_agentype;bq_budgetstate;bq_budgetno;bq_objectno;bq_carid;bq_persons;bq_buydate;bq_ventsize;bq_oilamt;bq_oilprice;bq_amt_maintain;bq_amt5;bq_carnum;bq_remark;bq_lpgamt;bq_lpgprice;bq_versiondate;m33_fiscalyear;m33_reportno;m33_level1;m33_level2;m33_level3;m33_level4;m33_objectname;m33_objectno;m33_detailid;br_fiscalyear;br_fundkind;br_budgetkind;br_specialbudgetno;br_agenno;br_agentype;br_budgetstate;br_objectno;br_holds1;br_area1;br_bookvalue1;br_amtyear1;br_holds2;br_area2;br_amtyear2;br_holds3;br_area3;br_deposit;br_rental;br_amtyear3;br_area4;br_deposit4;br_rental4;br_amtyear4;br_versiondate;br_text;bh_fiscalyear;bh_fundkind;bh_budgetkind;bh_specialbudgetno;bh_agenno;bh_agentype;bh_budgetstate;bh_versiondate;bh_objectno;bh_endowplanno;bh_endowplanname;bh_donname;bh_endowsts;bh_budgetno;bh_subprojectno;bh_budgetsource;bh_applyid;bh_startyear;bh_endyear;bh_donrem;bh_bgtyear;bh_amt_man;bh_amt_business;bh_amt_other;bh_amt_land;bh_amt_house;bh_amt6;bh_amt7;bh_flowflag;bh_signflag;bh_signno;mj_subprojectno_na;職能別分類經濟性分類;受僱人員報酬;商品及勞務購買支出;債務利息;土地租金支出;對企業_經;對家庭及民間非營利機構_經;對政府_經;對國外_經;小計_經;對營業基金;對非營業特種基金;對民間企業;對企業_資;對家庭及民間非營利機構_資;對政府_資;對國外_資;土地購入;無形資產購入;住宅;非住宅房屋;營建工程;運輸工具;資訊軟體;機器及其他設備;土地改良;小計_資;總計,不更新,政府資料開放授權條款-第1版,,2020/09/11 00:00,
130037,臺中市勞動力參與率,臺中市政府主計處,公共資訊,臺中市勞動力參與率-年齡、教育程度、婚姻,年別;勞動力參與率_男_%;勞動力參與率_女_%;年齡別_15_24歲男_%;年齡別_15_24歲女_%;年齡別_25_44歲男_%;年齡別_25_44歲女_%;年齡別_45_64歲男_%;年齡別_45_64歲女_%;年齡別_65歲以上男_%;年齡別_65歲以上女_%;教育程度別_國中及以下_男_%;教育程度別_國中及以下_女_%;教育程度別_高中職_男_%;教育程度別_高中職_女_%;教育程度別_大專及以上_男_%;教育程度別_大專及以上_女_%;婚姻別_未婚男_%;婚姻別_未婚女_%;有配偶或同居_男_%;有配偶或同居_女_%;離婚;分居或喪偶_男_%;分居或喪偶_女_%,每年,政府資料開放授權條款-第1版,https://www.stat.gov.tw/ct.asp?mp=4&xItem=42628&ctNode=4944;https://www.stat.gov.tw/ct.asp?mp=4&xItem=42628&ctNode=4944,2020/09/11 02:06,臺中市政府OAS標準之API說明文件:https://datacenter.taichung.gov.tw/swagger/yaml/387200000A ，Swagger 產生API說明頁面網址。https://datacenter.taichung.gov.tw/swagger/api-docs/
130038,臺中市失業率-依年齡別區分,臺中市政府主計處,公共資訊,臺中市失業率-依年齡別區分,年別;15_24歲男_%;15_24歲女_%;25_29歲男_%;25_29歲女_%;30_34歲男_%;30_34歲女_%;35_39歲男_%;35_39歲女_%;40_44歲男_%;40_44歲女_%;45_49歲男_%;45_49歲女_%;50_54歲男_%;50_54歲女_%;55_59歲男_%;55_59歲女_%;60_64歲男_%;60_64歲女_%;65歲以上男_%;65歲以上女_%,每年,政府資料開放授權條款-第1版,https://www.stat.gov.tw/ct.asp?mp=4&xItem=42628&ctNode=4944;https://www.stat.gov.tw/ct.asp?mp=4&xItem=42628&ctNode=4944,2020/09/11 02:13,臺中市政府OAS標準之API說明文件:https://datacenter.taichung.gov.tw/swagger/yaml/387200000A ，Swagger 產生API說明頁面網址。https://datacenter.taichung.gov.tw/swagger/api-docs/
130039,臺中市失業率-依教育程度區分,臺中市政府主計處,公共資訊,臺中市失業率-依教育程度區分,年別;總計男_%;總計女_%;國小及以下男_%;_%國小及以下女;國中男_%;國中女_%;高中男_%;高中女_%;高職男_%;高職女_%;專科男_%;專科女_%;大學男_%;大學女_%;研究所男_%;研究所女_%,每年,政府資料開放授權條款-第1版,https://www.stat.gov.tw/ct.asp?mp=4&xItem=42628&ctNode=4944;https://www.stat.gov.tw/ct.asp?mp=4&xItem=42628&ctNode=4944,2020/09/11 02:14,臺中市政府OAS標準之API說明文件:https://datacenter.taichung.gov.tw/swagger/yaml/387200000A ，Swagger 產生API說明頁面網址。https://datacenter.taichung.gov.tw/swagger/api-docs/
130040,臺中市家庭住宅及現代化設備概況,臺中市政府主計處,公共資訊,臺中市家庭住宅及現代化設備概況,臺中市家庭住宅及現代化設備概況;100年;101年;102年;103年;104年;105年;106年;107年;108年,每年,政府資料開放授權條款-第1版,,2020/09/11 02:18,臺中市政府OAS標準之API說明文件:https://datacenter.taichung.gov.tw/swagger/yaml/387200000A ，Swagger 產生API說明頁面網址。https://datacenter.taichung.gov.tw/swagger/api-docs/
