資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
127537,新南向國家產業地圖-菲律賓(電子產業),經濟部投資業務處,開創事業,提供臺商菲律賓當地電子產業商機、產業政策、產業結構及聚落、投資優惠、勞動法規及臺商布局動態等資訊，作為投資布局之參考。,資料集名稱;資料網址;研究單位;版本;資料大小;相關聯絡窗口,每年,政府資料開放授權條款-第1版,,2020/07/13 00:00,
128232,108年臺北花市休市日,臺北市市場處,公共資訊,108年臺北花市休市日,休市日,每年,政府資料開放授權條款-第1版,,2019/01/01 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/_data/openapi.yml
128234,臺北市核准身障福利團體設置舊衣回收箱,臺北市政府環境保護局,公共資訊,臺北市核准身障福利團體設置舊衣回收箱,核准編號;團體名稱;電話;行政區;臺北市核准地點;備註;經度;緯度,每日,政府資料開放授權條款-第1版,,2019/04/12 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/_data/openapi.yml
128235,臺北市公廁點位資訊,臺北市政府環境保護局,生活安全及品質,臺北市公廁點位資訊，座數、地址、等級等資訊,Region;Property;Attribute;ChiefOrg;DepName;Numbe;Address;FirstLevel;SecondLevel;ThirdLevel;FourthLevel;FifthLevel;Restroom;Childroom;Kindlyroom;Lng;Lat;EngName;EngAddress,每日,政府資料開放授權條款-第1版,無,2015/11/12 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/_data/openapi.yml
128233,都市更新停看聽,臺北市都市更新處,公共資訊,都市更新停看聽,cSubj;cLink,每月,政府資料開放授權條款-第1版,,2014/06/11 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/_data/openapi.yml
128239,已核准自行劃定更新單元案件,臺北市都市更新處,公共資訊,已核准自行劃定更新單元案件,cSubj;cLink,每月,政府資料開放授權條款-第1版,,2018/07/30 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/_data/openapi.yml
128240,臺北市都市更新及爭議處理審議會歷次會議通案重要審議原則,臺北市都市更新處,公共資訊,臺北市都市更新及爭議處理審議會歷次會議通案重要審議原則,cSubj;cLink,每月,政府資料開放授權條款-第1版,,2014/06/11 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/_data/openapi.yml
128241,都市更新事業及權利變換計畫內有關費用提列總表,臺北市都市更新處,公共資訊,都市更新事業及權利變換計畫內有關費用提列總表,cSubj;cLink,每月,政府資料開放授權條款-第1版,,2014/06/11 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/_data/openapi.yml
128242,臺北市都市更新事業(重建區段)建築物工程造價要項,臺北市都市更新處,公共資訊,臺北市都市更新事業(重建區段)建築物工程造價要項,cSubj;cLink;,每月,政府資料開放授權條款-第1版,,2014/06/11 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/_data/openapi.yml
128243,更新(地區)範圍圖資訊,臺北市都市更新處,公共資訊,更新(地區)範圍圖資訊,cSubj;cLink,每月,政府資料開放授權條款-第1版,,2014/05/30 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/_data/openapi.yml
