資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
104853,公務人員保障暨培訓委員會108年6月會計月報,公務人員保障暨培訓委員會,公共資訊,歲入累計表、經費累計表、平衡表、以前年度歲出轉入數累計表、資本資產及其變動表、歲出用途別科目累計表、收入實現數與繳付公庫數分析表、支出實現數與公庫撥入數分析表、收入支出彙計表,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,不更新,政府資料開放授權條款-第1版,https://www.csptc.gov.tw/FileUpload/1295-13691/Documents/10806會計月報XML.zip,2019/07/09 00:00,
104848,原住民族委員會單位預算108年06月份會計月報,原住民族委員會,公共資訊,原住民族委員會單位預算108年06月份會計月報,Seq;DateListed;年度及月分;項目名稱;檔案下載XML;檔案下載PDF,每月,政府資料開放授權條款-第1版,,2019/07/09 00:00,
104845,嘉義縣環保旅店名冊,嘉義縣環境保護局,公共資訊,嘉義縣環保旅店名冊,編號;旅店名稱;聯絡電話;聯絡地址,每日,政府資料開放授權條款-第1版,,2019/07/09 00:00,
104838,臺灣基隆地方法院108年6月份會計月報,臺灣基隆地方法院,公共資訊,108年6月份會計月報：歲入累計表等10張。,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;應收數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,不更新,政府資料開放授權條款-第1版,,2019/07/09 00:00,
104842,臺灣屏東地方法院108年6月會計報告,臺灣屏東地方法院,公共資訊,包括歲入累計表、經費累計表、以前年度歲入轉入數累計表、以前年度歲出轉入數累計表、平衡表、資本資產表、長期負債表、資本資產變動表、長期負債變動表、歲出用途別累計表、收入實現數與繳付公庫數分析表、支出實現數與公庫撥入數分析表、收入支出彙計表等,,不更新,政府資料開放授權條款-第1版,,2019/07/09 00:00,
104859,108年6月臺灣臺南地方法院會計報告,臺灣臺南地方法院,公共資訊,108年6月臺灣臺南地方法院會計報告,,不更新,政府資料開放授權條款-第1版,,2019/07/09 00:00,
104861,臺灣雲林地方法院108年度6月份會計月報,臺灣雲林地方法院,公共資訊,臺灣雲林地方法院108年度6月份會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;應收數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,不更新,政府資料開放授權條款-第1版,http://uld.judicial.gov.tw/UserFiles/joy214/10806會計月報(XML).zip,2019/07/09 00:00,
104781,臺灣高等法院花蓮分院108年度06月份會計月報(XML),臺灣高等法院花蓮分院,公共資訊,臺灣高等法院花蓮分院108年度06月份會計月報9表(XML),會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,每月,政府資料開放授權條款-第1版,http://hlh.judicial.gov.tw/hlh/index.asp?struID=4&cid=16,2019/07/09 00:00,
104855,高雄市政府勞工局勞動檢查處資料盤點表,高雄市政府勞工局,公共資訊,"資料集名稱,使用對象,資料分類,現況,開放程度,備註","資料集名稱,使用對象,資料分類,現況,開放程度,備註",每年,政府資料開放授權條款-第1版,https://data.kcg.gov.tw/dataset/klsiodata,2019/07/09 02:15,
104856,高雄市勞工保險職業災害保險給付各行業千人率,高雄市政府勞工局,公共資訊,高雄市勞工保險職業災害保險給付各行業千人率,"行業,千人率",每年,政府資料開放授權條款-第1版,https://data.kcg.gov.tw/dataset/laborinsurance,2019/07/09 02:10,
