資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
125642,109年度新北市附屬單位預算資本計畫基金來源、用途及餘絀綜計表,新北市政府主計處,公共資訊,單位：新臺幣千元 各項欄位說明詳參新北市政府主計處網頁->附屬單位預算及綜計表->109年度附屬單位預算案(http://www.bas.ntpc.gov.tw/home.jsp?id=ce44096e0f12fec9)或電洽主計處查詢。,field1;field2;field3;field4;field5;field6;field7;field8;field9;field10;field11;field12;field13,每月,政府資料開放授權條款-第1版,,2019/11/06 00:00,
125652,漁會理事、監事及會員代表,新北市政府主計處,公共資訊,1.新北市漁會理事、監事及會員代表(含性別) 2.單位：人；% 3.各項欄位說明詳參新北市性別圖像電子檔(網址：http://www.bas.ntpc.gov.tw/home.jsp?id=MTI5)或電洽主計處查詢。,Field1;Field2;Field3;Field4;Field5;Field6;Field7;Field8;Field9;Field10;Field11;Field12;Field13,每月,政府資料開放授權條款-第1版,,2018/12/18 00:00,
125670,109年度新北市附屬單位預算營業基金固定資產建設改良擴充資金來源綜計表,新北市政府主計處,公共資訊,單位：新臺幣千元 各項欄位說明詳參新北市政府主計處網頁->附屬單位預算及綜計表->109年度附屬單位預算案( http://www.bas.ntpc.gov.tw/home.jsp?id=ce44096e0f12fec9)或電洽主計處查詢。,field1;field2;field3;field4;field5;field6;field7;field8;field9;field10;field11;field12;field13;field14;field15;field16;field17;field18;field19;field20;field21;field22;field23,每月,政府資料開放授權條款-第1版,,2019/11/06 00:00,
125676,109年度新北市總預算案歲出政事別預算比較總表（經資併計）,新北市政府主計處,公共資訊,1.109年度新北市總預算案歲出政事別預算比較總表（經資併計） 2.單位：新臺幣千元 3.完整資料詳參新北市政府主計處網頁->總預算->109年度預算案(https://www.bas.ntpc.gov.tw/home.jsp?id=ae62173b3896f185&act=be4f48068b2b0031&dataserno=47b6038716d79694e604bd2ebb68280b)或電洽主計處查詢。,field1;field2;field3;field4;field5,每月,政府資料開放授權條款-第1版,,2019/11/07 00:00,
125684,107年度新北市附屬單位預算營業基金現金流量綜計表(依機關別分列) (法定),新北市政府主計處,公共資訊,1.107年度新北市附屬單位預算營業基金現金流量綜計表(依機關別分列)(法定) 2.單位：新臺幣千元 3.各項欄位說明詳參新北市政府主計處網頁->附屬單位預算及綜計表->107年度附屬單位預算(http://www.bas.ntpc.gov.tw/download/?type_id=10836)或電洽主計處查詢。,field1;field2;field3;field4,每月,政府資料開放授權條款-第1版,,2017/09/29 00:00,
125690,營造工程物價指數,新北市政府主計處,公共資訊,1.新北市營造工程物價指數 2.單位：% 3.各項欄位說明詳參新北市物價統計月報(網址：http://www.bas.ntpc.gov.tw/home.jsp?id=ODE=)或電洽主計處查詢。,Field1;Field2;Field3,每月,政府資料開放授權條款-第1版,,2016/09/21 00:00,
125692,市府員工參訓情形,新北市政府主計處,公共資訊,1.新北市市府員工參訓情形(含性別) 2.單位：人次 3.各項欄位說明詳參新北市性別圖像電子檔(網址：http://www.bas.ntpc.gov.tw/home.jsp?id=MTI5)或電洽主計處查詢。,Field1;Field2;Field3;Field4;Field5,每月,政府資料開放授權條款-第1版,,2016/09/20 00:00,
125695,108年度新北市總預算歲出政事別預算總表,新北市政府主計處,公共資訊,1.108年度新北市總預算歲出機關別預算總表 2.單位：新臺幣千元 3.完整資料詳參新北市政府主計處網頁->總預算->108年度預算案(https://www.bas.ntpc.gov.tw/home.jsp?id=ae62173b3896f185&act=be4f48068b2b0031&dataserno=d7bc58f03a37bfb75778095091369047)或電洽主計處查詢。,field1;field2;field3;field4,每月,政府資料開放授權條款-第1版,,2018/10/15 00:00,
125696,新北市統計年報,新北市政府主計處,公共資訊,新北市歷年之統計年報資料網路載點資訊。,Field1;Field2,每月,政府資料開放授權條款-第1版,,2018/05/30 00:00,
125702,幼兒托育,新北市政府主計處,公共資訊,1.新北市幼兒托育(含性別) 2.單位：人 3.各項欄位說明詳參新北市性別圖像電子檔(網址：http://www.bas.ntpc.gov.tw/home.jsp?id=MTI5)或電洽主計處查詢。,Field1;Field2;Field3;Field4;Field5,每月,政府資料開放授權條款-第1版,,2018/12/24 00:00,
125707,國小教育(續),新北市政府主計處,公共資訊,1.新北市國小教育(續)(含性別) 2.單位：人；% 3.各項欄位說明詳參新北市性別圖像電子檔(網址：http://www.bas.ntpc.gov.tw/home.jsp?id=MTI5)或電洽主計處查詢。,Field1;Field2;Field3;Field4;Field5;Field6;Field7;Field8;Field9;Field10;Field11;Field12;Field13;Field14;Field15,每月,政府資料開放授權條款-第1版,,2018/12/20 00:00,
125708,房屋稅及地價稅開徵概況,新北市政府主計處,公共資訊,1.新北市房屋稅及地價稅開徵概況(含性別) 2.單位：% 3.各項欄位說明詳參新北市性別圖像電子檔(網址：http://www.bas.ntpc.gov.tw/home.jsp?id=MTI5)或電洽主計處查詢。,Field1;Field2;Field3;Field4;Field5;Field6;Field7;Field8;Field9;Field10;Field11;Field12;Field13;Field14;Field15,每月,政府資料開放授權條款-第1版,,2016/09/20 00:00,
125713,領有駕駛執照數,新北市政府主計處,公共資訊,1.新北市領有駕駛執照數(含性別) 2.單位：千張；% 3.各項欄位說明詳參新北市性別圖像電子檔(網址：http://www.bas.ntpc.gov.tw/home.jsp?id=MTI5)或電洽主計處查詢。,Field1;Field2;Field3;Field4;Field5;Field6;Field7;Field8;Field9;Field10;Field11;Field12;Field13;Field14;Field15;Field16;Field17;Field18;Field19;Field20;Field21,每月,政府資料開放授權條款-第1版,,2016/09/20 00:00,
125714,108年度新北市附屬單位預算營業基金盈虧撥補綜計表(依基金別分列) (法定),新北市政府主計處,公共資訊,單位：新臺幣千元 各項欄位說明詳參新北市政府主計處網頁->附屬單位預算及綜計表->108年度附屬單位預算( http://www.bas.ntpc.gov.tw/home.jsp?id=ce44096e0f12fec9)或電洽主計處查詢。,field1;field2;field3;field4;field5;field6;field7,每月,政府資料開放授權條款-第1版,,2019/10/22 00:00,
125721,家庭暴力通報案件(續),新北市政府主計處,公共資訊,1.家庭暴力通報案件(續)(含性別) 2.單位：人 3.各項欄位說明詳參新北市性別圖像電子檔(網址：http://www.bas.ntpc.gov.tw/home.jsp?id=MTI5)或電洽主計處查詢。,Field1;Field2;Field3;Field4;Field5;Field6;Field7;Field8;Field9;Field10;Field11;Field12;Field13;Field14;Field15;Field16;Field17;Field18;Field19;Field20;Field21;Field22;Field23;Field24;Field25,每月,政府資料開放授權條款-第1版,,2016/09/20 00:00,
125731,106年度新北市總決算歲入歲出簡明分析表,新北市政府主計處,公共資訊,1.106年度新北市總決算歲入歲出簡明分析表 2.單位：新臺幣元 3.各項欄位說明詳參新北市政府主計處網頁->總決算->104年度新北市總決算(http://www.bas.ntpc.gov.tw/content/?parent_id=10478&type_id=10011)或電洽主計處查詢。,field1;field2;預 算 數;field3;決 算 數;field4;比較增減數;=;-;field5;增減百分 比;field6,每月,政府資料開放授權條款-第1版,,2019/06/14 00:00,
125733,106年度新北市總決算歲出機關別決算總表,新北市政府主計處,公共資訊,1.106年度新北市總決算歲出機關別決算總表 2.單位：新臺幣元 3.各項欄位說明詳參新北市政府主計處網頁->總決算->104年度新北市總決算(http://www.bas.ntpc.gov.tw/content/?parent_id=10478&type_id=10011)或電洽主計處查詢。,field1;field2;field3;field4;field5;field6,每月,政府資料開放授權條款-第1版,,2019/03/11 00:00,
125737,人口概況,新北市政府主計處,公共資訊,1.新北市人口概況(含性別) 2.單位：千人；男/百女 3.各項欄位說明詳參新北市性別圖像電子檔(網址：http://www.bas.ntpc.gov.tw/home.jsp?id=MTI5)或電洽主計處查詢。,Field1;Field2;Field3;Field4;Field5;Field6;Field7;Field8;Field9;Field10,每月,政府資料開放授權條款-第1版,,2016/09/12 00:00,
125738,102年度新北市總預算歲入歲出簡明比較分析表,新北市政府主計處,公共資訊,1.102年度新北市總預算歲入歲出簡明比較分析表 2.單位：新臺幣千元 3.完整資料詳參新北市政府主計處網頁->總預算->108年度預算案(https://www.bas.ntpc.gov.tw/home.jsp?id=ae62173b3896f185&act=be4f48068b2b0031&dataserno=d7bc58f03a37bfb704b84f8309c90832)或電洽主計處查詢。,field1;field2;field3;field4;field5;field6;field7;field8;field9,每月,政府資料開放授權條款-第1版,,2019/05/15 00:00,
125740,104年度新北市總決算歲入歲出性質及餘絀簡明分析表,新北市政府主計處,公共資訊,1.104年度新北市總決算歲入歲出性質及餘絀簡明分析表 2.單位：新臺幣元 3.各項欄位說明詳參新北市政府主計處網頁->總決算->104年度新北市總決算(http://www.bas.ntpc.gov.tw/content/?parent_id=10478&type_id=10011)或電洽主計處查詢。,field1;field2;field3;field4;field5,每月,政府資料開放授權條款-第1版,,2016/11/05 00:00,
125747,大眾交通工具駕駛人員,新北市政府主計處,公共資訊,1.新北市大眾交通工具駕駛人員(含性別) 2.單位：人；% 3.各項欄位說明詳參新北市性別圖像電子檔(網址：http://www.bas.ntpc.gov.tw/home.jsp?id=MTI5)或電洽主計處查詢。,Field1;Field2;Field3;Field4;Field5;Field6;Field7;Field8;Field9,每月,政府資料開放授權條款-第1版,,2016/09/20 00:00,
