資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
113540,108年度大專校院轉型及退場基金基金附屬單位法定預算,教育部會計處,公共資訊,提供大專校院轉型及退場基金預算之主要表XML檔，包含(一)基金來源、用途及餘絀預計表，(二)現金流量預計表。,SEQNO;LEVEL;BOLD;前年度決算數;項目;本年度預算數;上年度預算數;比較增減;預算數;說明,每年,政府資料開放授權條款-第1版,,2019/12/18 00:00,授權說明網址: http://data.gov.tw/license
113539,不動產實價登錄資訊-租賃案件-八里區,新北市政府地政局,購屋及遷徙,1. 不動產租賃案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。 2. 本資料集為每10日更新一次。-八里區,district;rps01;rps02;rps03;rps04;rps05;rps06;rps07;rps08;rps09;rps10;rps11;rps12;rps13;rps14;rps15;rps16;rps17;rps18;rps19;rps20;rps21;rps22;rps23;rps24;rps25;rps26;rps27;rps28,每月,政府資料開放授權條款-第1版,,2016/11/03 15:28,依品質檢測結果更新主要欄位說明
113554,3361-03-01-2 臺中市政府各機關公務出國或赴大陸地區人員所提報告書建議事項執行情形統計表,臺中市政府研究發展考核委員會,公共資訊,公務出國或赴大陸地區人員所提報告書建議事項執行情形,RptNo;RptName;StatCourseNo;StatCourseName;DataDate;PlaceNo;PlaceName;PeriodNo;PeriodName;Complex1;ComplexName;Complex2;Complex2Name;Complex3;Complex3Name;Complex4;Complex4Name;Complex5;Complex5Name;DeriveNo;DeriveExplain;FValue;SValue;RptDeptNo;RptDeptName;CreateTime;ModifyTime,每季,政府資料開放授權條款-第1版,,2019/12/18 09:16,臺中市政府OAS標準之API說明文件:https://datacenter.taichung.gov.tw/swagger/yaml/387220000A ，Swagger 產生API說明頁面網址。https://datacenter.taichung.gov.tw/swagger/api-docs/
113538,臺中市風景區範圍圖,臺中市政府觀光旅遊局,公共資訊,臺中市風景區範圍圖資,ID;風景區名稱;面積;備註,每年,政府資料開放授權條款-第1版,,2019/12/18 11:53,臺中市政府OAS標準之API說明文件:https://datacenter.taichung.gov.tw/swagger/yaml/387220000A ，Swagger 產生API說明頁面網址。https://datacenter.taichung.gov.tw/swagger/api-docs/
113553,臺中市休閒農業區,臺中市政府農業局,休閒旅遊,臺中市休閒農業區,序號;名稱;所在地;面積;單位;參照地段,每半年,政府資料開放授權條款-第1版,,2019/12/18 08:57,臺中市政府OAS標準之API說明文件:https://datacenter.taichung.gov.tw/swagger/yaml/387270000G ，Swagger 產生API說明頁面網址。https://datacenter.taichung.gov.tw/swagger/api-docs/
113506,108年8月臺南市不動產實價登錄資訊(租賃案件),臺南市政府地政局,公共資訊,108年8月臺南市不動產實價登錄資訊(租賃案件),鄉鎮市區;交易標的;土地區段位置或建物區門牌;土地移轉總面積平方公尺;都市土地使用分區;非都市土益也使用分區;非都市土地使用編定;交易年月;交易筆棟數;移轉層次;總樓層數;建物型態;主要用途;主要建材;建築完成年月;建物移轉總面積平方公尺;建物現況格局房;建物現況格局廳;建物現況格局衛;建物現況格局隔間;有無管理組織;總價元;單價每平方公尺;車位類別;車位移轉總面積平方公尺;車位總價元;特殊交易備註;備註;編號;租賃標的;租賃總面積平方公尺;租賃年月;租賃筆棟數;租賃層次;建物現況格局-房;建物現況格局-廳;建物現況格局-衛;建物現況格局-隔間;有無附傢俱;租金總價元,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/108-8-tn-land-value-07;https://data.tainan.gov.tw/dataset/108-8-tn-land-value-07,2019/12/17 07:32,
113507,108年7月臺南市不動產實價登錄資訊(租賃案件),臺南市政府地政局,公共資訊,108年7月臺南市不動產實價登錄資訊(租賃案件),鄉鎮市區;租賃標的;土地區段位置或建物區門牌;租賃總面積平方公尺;都市土地使用分區;非都市土益也使用分區;非都市土地使用編定;租賃年月;租賃筆棟數;租賃層次;總樓層數;建物型態;主要用途;主要建材;建築完成年月;建物現況格局-房;建物現況格局-廳;建物現況格局-衛;建物現況格局-隔間;有無管理組織;有無附傢俱;總價元;單價每平方公尺;車位類別;租金總價元;特殊交易備註;備註;編號,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/108-7-tn-land-value-07;https://data.tainan.gov.tw/dataset/108-7-tn-land-value-07;https://data.tainan.gov.tw/dataset/108-7-tn-land-value-07,2019/12/17 07:28,
113508,108年8月臺南市不動產實價登錄資訊(買賣案件),臺南市政府地政局,公共資訊,108年8月臺南市不動產實價登錄資訊(買賣案件),鄉鎮市區;交易標的;土地區段位置或建物區門牌;土地移轉總面積平方公尺;都市土地使用分區;非都市土益也使用分區;非都市土地使用編定;交易年月;交易筆棟數;移轉層次;總樓層數;建物型態;主要用途;主要建材;建築完成年月;建物移轉總面積平方公尺;建物現況格局-房;建物現況格局-廳;建物現況格局-衛;建物現況格局-隔間;有無管理組織;總價元;單價每平方公尺;車位類別;車位移轉總面積平方公尺;車位總價元;特殊交易備註;備註;編號,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/108-8-tn-land-value-06;https://data.tainan.gov.tw/dataset/108-8-tn-land-value-06;https://data.tainan.gov.tw/dataset/108-8-tn-land-value-06,2019/12/17 07:22,
113509,108年7月臺南市不動產實價登錄資訊(買賣案件),臺南市政府地政局,公共資訊,108年7月臺南市不動產實價登錄資訊(買賣案件),鄉鎮市區;交易標的;土地區段位置或建物區門牌;土地移轉總面積平方公尺;都市土地使用分區;非都市土益也使用分區;非都市土地使用編定;交易年月;交易筆棟數;移轉層次;總樓層數;建物型態;主要用途;主要建材;建築完成年月;建物移轉總面積平方公尺;建物現況格局-房;建物現況格局-廳;建物現況格局-衛;建物現況格局-隔間;有無管理組織;總價元;單價每平方公尺;車位類別;車位移轉總面積平方公尺;車位總價元;特殊交易備註;備註;編號,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/108-7-tn-land-value-06;https://data.tainan.gov.tw/dataset/108-7-tn-land-value-06;https://data.tainan.gov.tw/dataset/108-7-tn-land-value-06,2019/12/17 07:19,
113510,108年6月臺南市不動產實價登錄資訊(買賣案件),臺南市政府地政局,公共資訊,108年6月臺南市不動產實價登錄資訊(買賣案件),鄉鎮市區;交易標的;土地區段位置或建物區門牌;土地移轉總面積平方公尺;都市土地使用分區;非都市土益也使用分區;非都市土地使用編定;交易年月;交易筆棟數;移轉層次;總樓層數;建物型態;主要用途;主要建材;建築完成年月;建物移轉總面積平方公尺;建物現況格局-房;建物現況格局-廳;建物現況格局-衛;建物現況格局-隔間;有無管理組織;總價元;單價每平方公尺;車位類別;車位移轉總面積平方公尺;車位總價元;特殊交易備註;備註;編號,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/108-6-tn-land-value-06;https://data.tainan.gov.tw/dataset/108-6-tn-land-value-06;https://data.tainan.gov.tw/dataset/108-6-tn-land-value-06,2019/12/17 06:42,
113511,108年5月臺南市不動產實價登錄資訊(買賣案件),臺南市政府地政局,公共資訊,108年5月臺南市不動產實價登錄資訊(買賣案件),鄉鎮市區;交易標的;土地區段位置或建物區門牌;土地移轉總面積平方公尺;都市土地使用分區;非都市土益也使用分區;非都市土地使用編定;交易年月;交易筆棟數;移轉層次;總樓層數;建物型態;主要用途;主要建材;建築完成年月;建物移轉總面積平方公尺;建物現況格局-房;建物現況格局-廳;建物現況格局-衛;建物現況格局-隔間;有無管理組織;總價元;單價每平方公尺;車位類別;車位移轉總面積平方公尺;車位總價元;特殊交易備註;備註;編號,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/108-5-tn-land-value-06;https://data.tainan.gov.tw/dataset/108-5-tn-land-value-06;https://data.tainan.gov.tw/dataset/108-5-tn-land-value-06,2019/12/17 06:38,
