資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
104823,106-107年國土利用調查成果縣市統計資料（104年版土地使用分類系統表，1級分類）,內政部國土測繪中心,公共資訊,106~107年度內政部、林務局及水保局產製歷年最新國土利用調查成果1級(縣市版)：統計內容包含全臺22個縣市，國土利用調查9大類成果(部份縣市如基隆市、臺北市、新北市、桃園市、新竹縣、新竹市、苗栗縣、屏東縣、連江縣為106年度更新區，故統計資料與105~106年度相同)。,縣市;面積單位;農業使用01;森林使用02;交通使用03;水利使用04;建築使用05;公共使用06;遊憩使用07;礦鹽使用08;其他使用09,每年,政府資料開放授權條款-第1版,https://www.tgos.tw/TGOS/Web/MetaData/TGOS_Query_MetaData.aspx?key=TW-07-301000100G-614008,2019/07/03 10:27,
104824,106-107年國土利用調查成果鄉鎮市區統計資料（104年版土地使用分類系統表，2級分類）,內政部國土測繪中心,公共資訊,106~107年度內政部、林務局及水保局產製歷年最新國土利用調查成果2級(鄉鎮市區)：為便利各界使用，以本中心106至107年度產製國土利用調查成果，利用內政資料開放平臺107年12月版本的鄉鎮市區界線，進行各鄉鎮市區分類統計，統計內容包含全臺368個鄉鎮市區，國土利用調查第2級57類(部份縣市如基隆市、臺北市、新北市、桃園市、新竹縣、新竹市、苗栗縣、屏東縣、連江縣為106年度更新區，故統計資料與105~106年度相同)。,縣市;鄉鎮市;面積單位;水田0101;旱作0102;果園0103;水產養殖0104;畜牧0105;農業相關設施0106;未細分;針葉林0201;闊葉林0202;竹林0203;混淆林0204;灌木林0205;其他森林利用土地0206;機場0301;一般鐵路及相關設施0302;高速鐵路及相關設施0303;捷運及相關設施0304;國道0305;省道0306;快速道路0307;一般道路0308;道路相關設施0309;港口0310;河道0401;堤防0402;溝渠0403;水庫0404;湖泊0405;蓄水池0406;水道沙州灘地0407;水利構造物0408;防汛道路0409;海面0410;商業0501;純住宅0502;混合使用住宅0503;製造業0504;倉儲0505;宗教0506;殯葬設施0507;其他建築用地0508;政府機關0601;學校0602;醫療保建0603;社會福利設施0604;公用設備0605;環保設施0606;文化設施0701;公園綠地0702;休閒設施0703;礦業及相關設施0801;土石及相關設施0802;鹽業及相關設施0803;溼地0901;草生地0902;裸露地0903;營建剩餘土石收容相關設施0904;空置地0905,每年,政府資料開放授權條款-第1版,https://www.tgos.tw/tgos/Web/MetaData/TGOS_Query_MetaData.aspx?key=TW-07-301000100G-614007,2019/07/03 10:23,
104826,國際觀光旅館（離島）,內政部國土測繪中心,公共資訊,為整合政府資源，自106年度起將交通部「交通路網數值圖」併入本中心「臺灣通用電子地圖」更新，依據雙方共同訂定之圖層架構建置「臺灣地區交通路網圖數值資料檔」，並歸類歸類為臺灣通用電子地圖主題圖層之一。另為配合政府推動資料開放政策(Open Data)，本中心開放「臺灣地區交通路網數值圖資料檔」部分圖資提供大眾瀏覽使用，促使跨機關資料流通，提升施政效能及滿足民眾需求，期以運用政府公開資料創造知識資產及便民服務。,MARKID;MARKTYPE1;MARKTYPE2;MARKNAME1;MARKNAME2;MDATE;ADDRESS;TEL,每年,政府資料開放授權條款-第1版,https://www.tgos.tw/tgos/Web/MetaData/TGOS_Query_MetaData.aspx?key=TW-05-301000100G-000001,2019/07/05 09:58,
104817,內政部(移民署)與各國簽署有關移民事務、防制人口販運或互惠使用自動通關合作瞭解備忘錄(協定),內政部移民署,公共資訊,100年至108年內政部(移民署)與各國所簽署之合作瞭解備忘錄或協定,編號;內政部_移民署_與各國簽署有關移民事務_防制人口販運或互惠使用自動通關合作瞭解備忘錄_協定,每月,政府資料開放授權條款-第1版,,2019/07/05 09:19,
104819,韓國籍人士註冊我國自動通關人數,內政部移民署,公共資訊,108年韓國籍人士註冊我國自動通關人數,日期;人數,每月,政府資料開放授權條款-第1版,,2019/07/05 09:18,
104820,國人申請美國「全球入境計畫Global Entry」人數,內政部移民署,公共資訊,106年至108年5月國人申請美國「全球入境計畫Global Entry」人數,日期;申請人數,每月,政府資料開放授權條款-第1版,,2019/07/05 09:18,
104816,國史館臺灣文獻館108年度6月份會計月報,國史館臺灣文獻館,公共資訊,國史館臺灣文獻館108年度6月份會計月報資料,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,每月,政府資料開放授權條款-第1版,,2019/07/08 00:00,
104829,外交部全球資訊網新聞說明會紀要,外交部,公共資訊,外交部全球資訊網新聞說明會紀要,channel;title;link;language;copyright;item;description;author;pubDate,每周,政府資料開放授權條款-第1版,https://www.mofa.gov.tw/News_M_2.aspx?n=70BCE89F4594745D&sms=700DE7A3F880BAE6,2019/07/08 00:00,
104646,臺灣宜蘭地方法院108年度6月份會計月報,臺灣宜蘭地方法院,公共資訊,會計月報10張：平衡表、歲入累計表、經費累計表、以前年度歲入轉入數累計表、資本資產表、資本資產變動表、歲出用途別累計表、收入實現數與繳付公庫數分析表、支出實現數與公庫撥入數分析表、收入支出彙計表。,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;應收數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,每月,政府資料開放授權條款-第1版,http://ild.judicial.gov.tw/?struID=2&navID=157&contentID=945,2019/07/08 00:00,
104677,臺灣臺東地方法院108年6月份會計月報(XML),臺灣臺東地方法院,公共資訊,臺灣臺東地方法院108年6月份會計月報歲入累計表等14表(XML),,每月,政府資料開放授權條款-第1版,http://ttd.judicial.gov.tw/index.asp?struID=79&navID=80&cid=109,2019/07/04 00:00,
