資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
131886,新竹縣109年度違反性別工作平等法公布名單,勞工處,生育保健,新竹縣109年度違反性別工作平等法公布名單,事業單位名稱或代表人;違反法令條;違反法規內容;處分書文號;處分日期;處分金額,每半年,政府資料開放授權條款-第1版,,2020/10/26 00:00,
131885,原住民族委員會主管財團法人預決算與會計處理及財務報告編製準則,原住民族委員會,公共資訊,為使本會主管之財團法人於預決算與會計處理及財務報告編製有所依循，特訂定本準則。,Seq;DateListed;年度;發布日期;項目名稱;檔案下載,每月,政府資料開放授權條款-第1版,,2020/10/26 00:00,
131894,原住民族委員會綜合發展基金107年會計月報,原住民族委員會,公共資訊,原住民族委員會綜合發展基金107年會計月報,Seq;DateListed;年度及月分;項目名稱;檔案下載PDF,每月,政府資料開放授權條款-第1版,,2020/10/26 00:00,
131895,原住民族委員會綜合發展基金108年會計月報,原住民族委員會,公共資訊,原住民族委員會綜合發展基金108年會計月報,Seq;DateListed;年度及月分;項目名稱;檔案下載PDF,每月,政府資料開放授權條款-第1版,,2020/10/26 00:00,
131898,原住民族委員會綜合發展基金109年會計月報,原住民族委員會,公共資訊,原住民族委員會綜合發展基金109年會計月報,Seq;DateListed;年度及月分;項目名稱;檔案下載PDF,每月,政府資料開放授權條款-第1版,,2020/10/26 00:00,
131899,原住民族委員會綜合發展基金106年會計月報,原住民族委員會,公共資訊,原住民族委員會綜合發展基金106年會計月報,Seq;DateListed;年度及月分;項目名稱;檔案下載PDF,每月,政府資料開放授權條款-第1版,,2020/10/26 00:00,
131889,電信管制射頻器材製造業家數統計,國家通訊傳播委員會,交通及通訊,電信管制射頻器材製造業家數統計,統計期;縣市別;家數,每季,政府資料開放授權條款-第1版,https://www.ncc.gov.tw/chinese/opendata_item.aspx?menu_function_sn=221,2020/10/26 00:00,
131887,客語結合十二年國教校訂課程,客家委員會,求學及進修,補助辦理客語結合十二年國教校訂課程計畫,serial_number;school_name;area_name;city_name,每日,政府資料開放授權條款-第1版,,2020/10/26 14:50,
131890,客家委員會組織人力概況,客家委員會,公共資訊,客家委員會組織人力概況,year;unit;gender;number,每日,政府資料開放授權條款-第1版,,2020/10/26 16:00,
131901,水利署補助款水資源作業基金公益支出,經濟部水利署,公共資訊,水資源作業基金公益支出,檔案描述;檔案格式;資源網址,每年,政府資料開放授權條款-第1版,https://data.wra.gov.tw/WraStandardWrisp/Query/StandardDetail.aspx?DictID=387,2020/10/23 14:35,
131902,水利署補助款補助團體私人撥款,經濟部水利署,公共資訊,補助團體私人撥款,檔案描述;檔案格式;資源網址,每年,政府資料開放授權條款-第1版,https://data.wra.gov.tw/WraStandardWrisp/Query/StandardDetail.aspx?DictID=396,2020/10/23 14:35,
131903,水利署補助款板新二期工程計畫,經濟部水利署,公共資訊,經濟部水利署_104年板新地區供水改善計畫二期工程,檔案描述;檔案格式;資源網址,每年,政府資料開放授權條款-第1版,https://data.wra.gov.tw/WraStandardWrisp/Query/StandardDetail.aspx?DictID=384,2020/10/23 14:35,
131904,水利署補助款對民間團體及個人捐款案件明細表,經濟部水利署,公共資訊,水利署對民間團對民間團體及個人捐款案件明細表,檔案描述;檔案格式;資源網址,每年,政府資料開放授權條款-第1版,https://data.wra.gov.tw/WraStandardWrisp/Query/StandardDetail.aspx?DictID=385,2020/10/23 14:35,
131905,水利署補助款補助各級地方政府計畫經費撥款,經濟部水利署,公共資訊,水利署補助款補助各級地方政府計畫經費撥款,檔案描述;檔案格式;資源網址,每年,政府資料開放授權條款-第1版,https://data.wra.gov.tw/WraStandardWrisp/Query/StandardDetail.aspx?DictID=386,2020/10/23 14:35,
131906,水利署補助款金門自大陸引水工程計畫,經濟部水利署,公共資訊,金門自大陸引水工程計畫,檔案描述;檔案格式;資源網址,每年,政府資料開放授權條款-第1版,https://data.wra.gov.tw/WraStandardWrisp/Query/StandardDetail.aspx?DictID=388,2020/10/23 14:35,
131907,水利署補助款重要河川、區排及流綜等計畫,經濟部水利署,公共資訊,重要河川、區排及流綜等計畫,檔案描述;檔案格式;資源網址,每年,政府資料開放授權條款-第1版,https://data.wra.gov.tw/WraStandardWrisp/Query/StandardDetail.aspx?DictID=389,2020/10/23 14:35,
131908,水利署補助款澎湖地區公共給水改善工程計畫,經濟部水利署,公共資訊,澎湖地區公共給水改善工程計畫,檔案描述;檔案格式;資源網址,每年,政府資料開放授權條款-第1版,https://data.wra.gov.tw/WraStandardWrisp/Query/StandardDetail.aspx?DictID=391,2020/10/23 14:35,
131909,水利署補助款農田水利事業管理計畫,經濟部水利署,公共資訊,農田水利事業管理計畫,檔案描述;檔案格式;資源網址,每年,政府資料開放授權條款-第1版,https://data.wra.gov.tw/WraStandardWrisp/Query/StandardDetail.aspx?DictID=399,2020/10/23 14:35,
131910,水利署補助款離島地區供水改善計畫,經濟部水利署,公共資訊,離島地區供水改善計畫,檔案描述;檔案格式;資源網址,每年,政府資料開放授權條款-第1版,https://data.wra.gov.tw/WraStandardWrisp/Query/StandardDetail.aspx?DictID=392,2020/10/23 14:35,
131911,水利署補助款曾文南化烏山頭水庫治理及穩定南部地區供水計畫,經濟部水利署,公共資訊,曾文南化烏山頭水庫治理及穩定南部地區供水計畫,檔案描述;檔案格式;資源網址,每年,政府資料開放授權條款-第1版,https://data.wra.gov.tw/WraStandardWrisp/Query/StandardDetail.aspx?DictID=393,2020/10/23 14:35,
131877,109年度上半年對議員所提地方建設建議事項處理明細表,臺中市政府主計處,公共資訊,109年度上半年對議員所提地方建設建議事項處理明細表,議員姓名;建議項目及內容;建議地點;核定金額;經費支用科目;主辦機關;招標方式;得標廠商,每10年,政府資料開放授權條款-第1版,,2020/10/26 01:28,臺中市政府OAS標準之API說明文件:https://datacenter.taichung.gov.tw/swagger/yaml/387200000A ，Swagger 產生API說明頁面網址。https://datacenter.taichung.gov.tw/swagger/api-docs/
131880,110年度臺中市總預算案(含追加減),臺中市政府主計處,公共資訊,110年度臺中市總預算案(含追加減)相關預算表件,類別;縣市別代碼;表件名稱1;表件名稱2;連結,每10年,政府資料開放授權條款-第1版,,2020/10/26 01:35,臺中市政府OAS標準之API說明文件:https://datacenter.taichung.gov.tw/swagger/yaml/387200000A ，Swagger 產生API說明頁面網址。https://datacenter.taichung.gov.tw/swagger/api-docs/
131883,臺中市老人共餐服務單位,臺中市政府社會局,老年安養,提供臺中市65歲以上老人共餐服務單位資料,資源彙整機關;辦理單位;聯絡人;連絡電話;地址;行政區;X坐標;Y坐標,每半年,政府資料開放授權條款-第1版,,2020/10/26 01:57,臺中市政府OAS標準之API說明文件:https://datacenter.taichung.gov.tw/swagger/yaml/387120000J，Swagger 產生API說明頁面網址。https://datacenter.taichung.gov.tw/swagger/api-docs/
131884,臺中市身心障礙者需求評估中心,臺中市政府社會局,公共資訊,提供臺中市身心障礙者需求評估中心資料,性質;資源彙整機關;中心名稱;辦理單位;連絡電話;傳真;地址;行政區;X坐標;Y坐標;相關網址;備註;簡介;服務對象;服務時間,每半年,政府資料開放授權條款-第1版,,2020/10/26 01:58,臺中市政府OAS標準之API說明文件:https://datacenter.taichung.gov.tw/swagger/yaml/387120000J，Swagger 產生API說明頁面網址。https://datacenter.taichung.gov.tw/swagger/api-docs/
131881,臺中市109年8月份十大易肇事路段(口),臺中市政府警察局,交通及通訊,臺中市109年8月份十大高肇事路口交通事故資料,編號;轄區分局;路口名稱;A1;A2件數;A2受傷;A3;總件數;發生時間;主要肇因,每月,政府資料開放授權條款-第1版,,2020/10/26 01:50,臺中市政府OAS標準之API說明文件:https://datacenter.taichung.gov.tw/swagger/yaml/387130000C ，Swagger 產生API說明頁面網址。https://datacenter.taichung.gov.tw/swagger/api-docs/
131882,臺中市政府警察局109年8月份交通事故資料,臺中市政府警察局,交通及通訊,"本局109年8月份交通事故逐案細部資料(調查報告代碼對照表https://www.police.taichung.gov.tw/traffic/home.jsp?id=55&parentpath=0,5,53&mcustomize=multimessages_view.jsp&dataserno=202006110001&t=Download&mserno=201801260055)",年;月;日;時;分;縣市;區;死;受傷;2-30;天候;光線;道路類別;速限;道路型態;事故位置;路面鋪裝;路面狀態;路面缺陷;障礙物;視距;號誌種類;號誌動作;分向設施;快車道或一般車道間;快慢車道間;路面邊線;事故類型及型態;主要肇因;受傷程度;主要傷處;保護裝備;行動電話;當事者區分;車輛用途;當事者行動狀態;駕駛資格情形;駕駛執照種類;飲酒情形;車輛撞擊部位最初;車輛撞擊部位其他;肇事因素個別;肇事因素主要;肇事逃逸;職業;旅次目的;車種;GPS緯度;GPS經度;事故類別,每月,政府資料開放授權條款-第1版,,2020/10/26 01:55,臺中市政府OAS標準之API說明文件:https://datacenter.taichung.gov.tw/swagger/yaml/387130000C ，Swagger 產生API說明頁面網址。https://datacenter.taichung.gov.tw/swagger/api-docs/
131913,臺北市客委會客家美食餐飲小吃名冊,臺北市政府客家事務委員會,公共資訊,客家美食餐飲小吃名冊,客家美食餐廳店名;地址,每年,政府資料開放授權條款-第1版,,2020/10/26 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
131914,109年9月花蓮縣各項稅捐本月實徵數簡報表,花蓮縣政府,公共資訊,109年9月花蓮縣各項稅捐本月實徵數簡報表,"項目別,本月實徵數本年度;,本月實徵數以前年度;,本月退還以前年度歲入款;,總計,一;稅捐收入,1.地價稅,2.田賦,3.土地增值稅,4.房屋稅,5.使用牌照稅,6.契稅,7.印花稅,8.娛樂稅,9.特別及臨時稅課,;特別稅,營建剩餘土石方,土石採取,礦石開採,;臨時稅,營建剩餘土石方,土石採取 ,10.教育捐,;房屋稅附徵,;娛樂稅附徵,;契稅附徵,二;罰鍰,1.財務罰鍰,2.罰金罰鍰",每日,政府資料開放授權條款-第1版,,2020/10/08 09:48,無
131915,109年9月花蓮縣各項稅捐實徵淨額與預算數及上年同期比較-累計數,花蓮縣政府,公共資訊,109年9月花蓮縣各項稅捐實徵淨額與預算數及上年同期比較-累計數,"稅目別,累計實徵數合計;元;,累計實徵數本年度;,累計實徵數以前年度;,累計退還以前年度歲入款;,累計實徵淨額;=;－;,全年度預算數;,累計實徵淨額占全年預算數百分比;,同期分配預算數;,累計實徵淨額占同期分配預算數百分比;,上年同期實徵淨額;,累計實徵淨額與上年同期比較增減;,總計,一;稅捐收入,1.地價稅,2.田賦,3.土地增值稅,4.房屋稅,5.使用牌照稅,6.契稅,7.印花稅,8.娛樂稅,9.特別及臨時稅課,;特別稅,營建剩餘",每日,政府資料開放授權條款-第1版,,2020/10/08 09:49,無
