資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
105774,契稅稅源統計月報表-10505,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10505,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105775,契稅稅源統計月報表-10610,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10610,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105776,契稅稅源統計月報表-10709,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10709,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105777,契稅稅源統計月報表-10606,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10606,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105778,契稅稅源統計月報表-10406,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10406,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105779,契稅稅源統計月報表-10702,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10702,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105780,契稅稅源統計月報表-10804,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10804,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105781,契稅稅源統計月報表-10507,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10507,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105782,契稅稅源統計月報表-10711,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10711,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105783,契稅稅源統計月報表-10403,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10403,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105784,契稅稅源統計月報表-10504,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10504,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105785,契稅稅源統計月報表-10509,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10509,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105786,契稅稅源統計月報表-10402,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10402,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105787,契稅稅源統計月報表-10405,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10405,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105788,契稅稅源統計月報表-10309,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10309,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105789,契稅稅源統計月報表-10605,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10605,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105790,契稅稅源統計月報表-10502,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10502,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105791,契稅稅源統計月報表-10710,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10710,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105792,契稅稅源統計月報表-10310,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10310,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105793,契稅稅源統計月報表-10506,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10506,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105794,契稅稅源統計月報表-10204,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10204,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105795,契稅稅源統計月報表-10307,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10307,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105796,契稅稅源統計月報表-10704,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10704,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105797,契稅稅源統計月報表-10409,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10409,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105798,契稅稅源統計月報表-10205,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10205,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105799,契稅稅源統計月報表-10801,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10801,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105800,契稅稅源統計月報表-10208,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10208,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105801,契稅稅源統計月報表-10607,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10607,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105802,契稅稅源統計月報表-10602,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10602,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105803,契稅稅源統計月報表-10412,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10412,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105804,契稅稅源統計月報表-10503,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10503,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105805,契稅稅源統計月報表-10701,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10701,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105806,契稅稅源統計月報表-10608,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10608,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105807,契稅稅源統計月報表-10512,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10512,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105808,契稅稅源統計月報表-10202,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10202,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
105809,契稅稅源統計月報表-10301,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10301,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/07/18 17:45,
