資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
109848,中央研究院基因體研究中心-歷年研究新聞,基因體研究中心,公共資訊,提供中央研究院基因體研究中心-歷年研究新聞,日期;研究團隊;標題;URL,每年,政府資料開放授權條款-第1版,,2019/10/25 00:00,
109866,子宮頸抹片篩檢陽性之確診醫院,新竹市政府,公共資訊,"子宮頸抹片篩檢陽性之確診醫院，依據各醫療院所提供門診時間表,請詳閱檔案資料。","子宮頸抹片篩檢陽性之確診醫院，,請詳閱檔案資料。",每日,政府資料開放授權條款-第1版,,2019/10/25 00:00,"子宮頸抹片篩檢陽性之確診醫院，依據各醫療院所提供門診時間表,請詳閱檔案資料。"
109766,金門縣兒童及少年安置教養機構,社會處,公共資訊,金門縣兒童及少年安置教養機構,資源彙整機關;性質;辦理單位;成立日期;負責人;連絡電話;傳真;電子郵件;地址;核准收托或安置人數;相關網址;最後更新時間。,每年,政府資料開放授權條款-第1版,,2019/10/17 17:54,
109767,金門縣身心障礙住宿機構,社會處,公共資訊,金門縣身心障礙住宿機構,資源彙整機關;性質;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;核定服務人數_全日型住宿;核定服務人數_夜間型住宿;核定服務人數_日間照顧;核定服務人數_部分時制照顧;核定服務人數_總計;相關網址;最後更新時間。,每年,政府資料開放授權條款-第1版,,2019/10/17 18:20,
109768,金門縣身心障礙福利服務中心,社會處,公共資訊,金門縣身心障礙福利服務中心,資源彙整機關;性質;辦理單位;連絡電話;地址;最後更新時間。,每年,政府資料開放授權條款-第1版,,2019/10/17 18:24,
109769,金門縣身心障礙日間服務機構,社會處,公共資訊,金門縣身心障礙日間服務機構,資源彙整機關;性質;辦理單位;成立日期;負責人;連絡電話;傳真;電子郵件;地址;核定服務人數_全日型住宿;核定服務人數_夜間型住宿;核定服務人數_日間照顧;核定服務人數_部分時制照顧;核定服務人數_總計;相關網址;最後更新時間。,每年,政府資料開放授權條款-第1版,,2019/10/17 18:28,
109770,金門縣公私協力托育資源中心,社會處,公共資訊,金門縣公私協力托育資源中心,資源彙整機關;辦理單位;成立日期;連絡電話;地址;相關網址;最後更新時間。,每年,政府資料開放授權條款-第1版,,2019/10/17 18:30,
109771,金門縣公私協力及私立托嬰中心,社會處,公共資訊,金門縣公私協力及私立托嬰中心,資源彙整機關;性質;辦理單位;成立日期;立案文號;負責人;連絡電話;地址;核定收托人數;相關網址;最後更新時間。,每年,政府資料開放授權條款-第1版,,2019/10/17 18:33,
109772,金門縣老人福利機構,社會處,公共資訊,金門縣老人福利機構,資源彙整機關;性質;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;核定收容人數;收容對象_安養;收容對象_養護;收容對象_長照;收容對象_日照;收容對象_失智;收容對象_遊民;收容對象_其他;相關網址;最後更新時間。,每年,政府資料開放授權條款-第1版,,2019/10/17 18:37,
109773,金門縣老人文康、福利服務中心,社會處,公共資訊,金門縣老人文康、福利服務中心,,每年,政府資料開放授權條款-第1版,,2019/10/17 18:39,
