資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
120048,109年臺南市重要統計指標,主計處,公共資訊,重要統計指標、財政收支、人力資源、失業率、就業人口數、就業者之行業結構、家庭收支、物價指數、土地、人口、社會治安、公共安全、社會福利及救助、教育文化、醫療、衛生、交通運輸、公共建設、工商業概況、環境保護,重要統計指標;本期資料;上期資料;本期時間,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/109-important-statistical-indicators;https://data.tainan.gov.tw/dataset/109-important-statistical-indicators,2020/04/07 00:41,
120076,103年度宜蘭縣政府地方稅務局歲出機關別決算表2,宜蘭縣政府,公共資訊,提供103年度宜蘭縣政府地方稅務局歲出機關別決算表,名稱;本年度預算數;本年度支付實現數;決算時權責發生數;決算審定數-合計;本年度餘絀數,每日,政府資料開放授權條款-第1版,,2019/12/30 13:46,﻿單位：千元
120077,老人共餐據點2,宜蘭縣政府,公共資訊,老人共餐據點,性質;主管機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;相關網站;X坐標;Y坐標;最後更新時間,每日,政府資料開放授權條款-第1版,,2019/12/05 16:09,無
120080,107年度宜蘭縣政府財政稅務局歲出預算2,宜蘭縣政府,公共資訊,107年度宜蘭縣政府財政稅務局歲出預算,名稱;本年度預算數;上年度預算數;前年度決算數;本年度與上年度比較,每日,政府資料開放授權條款-第1版,,2020/03/25 17:49,單位:千元
120084,108年度宜蘭縣庫款集中支付年報表2,宜蘭縣政府,公共資訊,支付淨額：支付數減支出收回數、註銷數後之餘額,項目;年支付數;年支出收回數;年轉帳支付數;年轉帳收回數;年註銷數;年支付淨額,每日,政府資料開放授權條款-第1版,,2020/03/30 14:26,金額單位：新臺幣元
120064,不動產實價登錄資訊-預售屋案件-蘆洲區,新北市政府地政局,購屋及遷徙,1. 不動產預售案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。 2. 本資料集為每10日更新一次。-蘆洲區,district;rps01;rps02;rps03;rps04;rps05;rps06;rps07;rps08;rps09;rps10;rps11;rps12;rps13;rps14;rps15;rps16;rps17;rps18;rps19;rps20;rps21;rps22;rps23;rps24;rps25;rps26;rps27,每月,政府資料開放授權條款-第1版,,2017/05/11 21:07,依品質檢測結果更新主要欄位說明
120068,不動產實價登錄資訊-預售屋案件-土城區,新北市政府地政局,購屋及遷徙,1. 不動產預售案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。 2. 本資料集為每10日更新一次。-土城區,district;rps01;rps02;rps03;rps04;rps05;rps06;rps07;rps08;rps09;rps10;rps11;rps12;rps13;rps14;rps15;rps16;rps17;rps18;rps19;rps20;rps21;rps22;rps23;rps24;rps25;rps26;rps27,每月,政府資料開放授權條款-第1版,,2017/06/07 19:50,依品質檢測結果更新主要欄位說明
120069,不動產實價登錄資訊-預售屋案件-三峽區,新北市政府地政局,購屋及遷徙,1. 不動產預售案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。 2. 本資料集為每10日更新一次。-三峽區,district;rps01;rps02;rps03;rps04;rps05;rps06;rps07;rps08;rps09;rps10;rps11;rps12;rps13;rps14;rps15;rps16;rps17;rps18;rps19;rps20;rps21;rps22;rps23;rps24;rps25;rps26;rps27,每月,政府資料開放授權條款-第1版,,2016/11/03 14:50,依品質檢測結果更新主要欄位說明
120070,不動產實價登錄資訊-買賣案件-平溪區,新北市政府地政局,購屋及遷徙,1. 不動產賣賣案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。 2. 本資料集為每10日更新一次。-平溪區,district;rps01;rps02;rps03;rps04;rps05;rps06;rps07;rps08;rps09;rps10;rps11;rps12;rps13;rps14;rps15;rps16;rps17;rps18;rps19;rps20;rps21;rps22;rps23;rps24;rps25;rps26;rps27,每月,政府資料開放授權條款-第1版,,2016/11/03 16:18,依品質檢測結果更新主要欄位說明
120071,不動產實價登錄資訊-預售屋案件-三重區,新北市政府地政局,購屋及遷徙,1. 不動產預售案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。 2. 本資料集為每10日更新一次。-三重區,district;rps01;rps02;rps03;rps04;rps05;rps06;rps07;rps08;rps09;rps10;rps11;rps12;rps13;rps14;rps15;rps16;rps17;rps18;rps19;rps20;rps21;rps22;rps23;rps24;rps25;rps26;rps27,每月,政府資料開放授權條款-第1版,,2018/03/22 15:03,依品質檢測結果更新主要欄位說明
