資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
103134,臺南美學館施政計畫,國立臺南生活美學館,公共資訊,臺南美學館年度重要施政計畫,Id;SiteId;UnitId;TypeId;FileName;Url;Content;PublishTime;Subject;PageUrl,每年,政府資料開放授權條款-第1版,,2019/06/20 00:00,
103135,臺南美學館捐補助辦法,國立臺南生活美學館,公共資訊,臺南美學館館捐補助辦法,Id;SiteId;UnitId;TypeId;FileName;Url;Content;PublishTime;Subject;PageUrl,每年,政府資料開放授權條款-第1版,,2019/06/20 00:00,
103133,臺博館施政計劃,國立臺灣博物館,公共資訊,國立臺博館施政計劃,Id;SiteId;UnitId;TypeId;FileName;ImageName;Url;BaseCategoryName;Content;PublishTime;Subject;PageUrl;Mutilimage;Mutilattach,每年,政府資料開放授權條款-第1版,http://opendata.culture.tw/,2019/06/06 00:00,
103140,書面之公共工程及採購契約,國立臺灣工藝研究發展中心,公共資訊,年度公共工程及採購案統計,Id;SiteId;UnitId;TypeId;FileName;ImageName;Url;BaseCategoryName ;Content;PublishTime;Subject;PageUrl;Mutilimage;Mutilattach,每年,政府資料開放授權條款-第1版,,2019/01/24 00:00,
103121,宜蘭縣107年度淘汰二行程機車與新購電動機車補助資訊,宜蘭縣政府,公共資訊,提供宜蘭縣107年度補助淘汰二行程機車與補助新購電動機車資訊,"補助計畫年度,補助計畫,補助單位,傳統二行程機車,傳統四行程機車,電動重型機車,電動輕型,電動小型輕型,電動自行車,電動輔助自行車,連結網址",每日,政府資料開放授權條款-第1版,,2019/06/06 00:00,無
103125,法務部職員年資統計報表,法務部人事處,公共資訊,法務部職員年資統計報表,統計表名稱;統計表內容,每年,政府資料開放授權條款-第1版,,2019/06/06 00:00,
103128,法務部107年身分法宣導資料,法務部法律事務司,公共資訊,法務部107年身分法宣導資料,資料集名稱;資料集連結,不更新,政府資料開放授權條款-第1版,,2019/06/06 00:00,
103126,矯正署臺東監獄108年5月會計報告,法務部矯正署,公共資訊,矯正署臺東監獄108年5月會計報告,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;應收數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,每月,政府資料開放授權條款-第1版,,2019/06/06 00:00,
103132,臺中高等行政法院108年5月份會計月報,臺中高等行政法院,公共資訊,臺中高等行政法院108年5月份會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,每月,政府資料開放授權條款-第1版,http://tcb.judicial.gov.tw/index1.asp?struID=70&cid=55&newsType=5,2019/06/06 00:00,
103129,歷年重大土石災例分布圖,行政院農業委員會,公共資訊,提供95~107年度重大土石災例分布圖shp下載檔案,檔案名稱;下載連結,不更新,政府資料開放授權條款-第1版,無,2019/05/31 00:00,
