資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
117276,憲兵學術半年刊,國防部,求學及進修,憲兵及友軍單位軍事學術研究論文,出刊年份：;期數：;目次：;作者：;http://www.mnd.gov.tw/NewUpload/201912/憲兵學術半年刊_405694.rar,每半年,政府資料開放授權條款-第1版,,2020/02/10 00:00,
116351,客家委員會客家文化發展中心團體導覽屬性分析統計,客家委員會客家文化發展中心,公共資訊,園區團體導覽屬性分析,Year;Month;location;Group_number;People_number;General_group;General_people;Education_group;Education_people;Gov_group;Gov_people;Academic_group;Academic_people;Overseas_group;Overseas_people;hakka_group;hakka_people;Community_group;Communitu_people;Other_group;Other_people;New_resident_group;New_resident_people;Environment_group;Environment_people,每日,政府資料開放授權條款-第1版,,2020/02/10 10:28,
117278,新竹縣政府稅務局編制內職員性別統計表(截至108.12.31),新竹縣政府稅務局,公共資訊,新竹縣政府稅務局編制內職員性別統計表(截至108.12.31),項目;職員人數;性別比例,每半年,政府資料開放授權條款-第1版,,2020/02/04 00:00,
117279,新竹縣政府稅務局主管人員性別統計表(截至108.12.31),新竹縣政府稅務局,公共資訊,新竹縣政府稅務局主管人員性別統計表(截至108.12.31),性別;人數;性別比例,每半年,政府資料開放授權條款-第1版,,2020/02/04 00:00,
117280,新竹縣政府稅務局職員(含聘僱)年齡性別統計表(截至108.12.31),新竹縣政府稅務局,公共資訊,新竹縣政府稅務局職員(含聘僱)年齡性別統計表(截至108.12.31),類別;29以下-男;29以下-女;30-39-男;30-39-女;40-49-男;40-49-女;50-59-男;50-59-女;60-65-男;60-65-女;合計,每半年,政府資料開放授權條款-第1版,,2020/02/04 00:00,
117281,新竹縣政府稅務局職員(含聘僱)學歷性別統計表(截至108.12.31),新竹縣政府稅務局,公共資訊,新竹縣政府稅務局職員(含聘僱)學歷性別統計表(截至108.12.31),類別;研究所-男;研究所-女;大學-男;大學-女;專科-男;專科-女;高中-男;高中-女;小計,每半年,政府資料開放授權條款-第1版,,2020/02/04 00:00,
117294,澎湖縣馬公市109年戶籍動態統計,澎湖縣政府,公共資訊,澎湖縣馬公市109年戶籍動態統計,年度;月份;里別;戶數;人口數;遷入人數;遷出人數;嬰兒出生總數;死亡人數;結婚對數;離婚對數,每月,政府資料開放授權條款-第1版,,2020/02/11 00:00,無
117295,澎湖縣馬公市109年各里現住人口數按性別及原住民身分分,澎湖縣政府,公共資訊,澎湖縣馬公市109年各里現住人口數按性別及原住民身分分,區域別;性別;總計;區域人口數;原住民合計;平地原住民;山地原住民,每月,政府資料開放授權條款-第1版,,2020/02/11 00:00,無
117296,澎湖縣馬公市109年人口年齡層統計,澎湖縣政府,公共資訊,澎湖縣馬公市109年人口年齡層統計,,每月,政府資料開放授權條款-第1版,,2020/02/11 00:00,無
117273,考試院109年度會計月報,考試院,公共資訊,歲入(經費)累計表、歲出用途別累計表、繳付公庫數分析表、公庫撥入數分析表、平衡表、收入支出表、長期投資.固定資產.遞耗資產及無形資產變動表、預算執行與會計收支對照表,,每月,政府資料開放授權條款-第1版,,2020/02/10 00:00,
114788,臺中高等行政法院108年12月份會計月報,臺中高等行政法院,公共資訊,臺中高等行政法院108年12月份會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止分配預算數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;保留數_4;分配數預算餘額_5;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;截至本月止累計分配數_1;應付數;保留數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,每月,政府資料開放授權條款-第1版,http://tcb.judicial.gov.tw/index1.asp?struID=70&cid=55&newsType=5,2020/02/10 00:00,
117154,臺北捷運車站無障礙設施異常公告,臺北大眾捷運股份有限公司,交通及通訊,捷運車站無障礙設施異常公告,無障礙設施,每日,政府資料開放授權條款-第1版,無,2020/02/10 13:45,
116386,臺北市各區里疏散避難圖資訊(中山區),臺北市中山區公所,公共資訊,提供臺北市各區里疏散避難圖資訊,區;里;圖檔連結網址,每日,政府資料開放授權條款-第1版,,2018/11/21 00:00,
116389,臺北市中山、內湖區已登記公私有土地筆數面積統計表,臺北市中山地政事務所,公共資訊,提供臺北市「中山、內湖區已登記公私有土地筆數面積」統計資料。,土地總面積;已登記公私有土地面積;已登記公有土地面積;已登記私有土地面積;已登記公私共有土地面積;未登記土地總面積;土地總筆數;已登記公私有土地筆數;已登記公有土地筆數;已登記私有土地筆數;已登記公私共有土地筆數;未登記土地筆數。,每年,政府資料開放授權條款-第1版,,2019/02/11 00:00,
