資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,詮釋資料更新時間,備註
98220,矯正署臺北監獄108年會計報告(按月),法務部矯正署,公共資訊,矯正署臺北監獄108年會計報告(按月),會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,每月,政府資料開放授權條款-第1版,http://www.tpp.moj.gov.tw/ct.asp?xItem=544253&ctNode=41042&mp=044,2019/01/30 00:00,2019/01/31 11:05,
98245,矯正署屏東少年觀護所108年會計月報(按月),法務部矯正署,公共資訊,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;原預算數;追加減數;第一預備金;第二預備金;經費流用數;預算調整數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應付數;已分配尚未執行數;備註_預暫付數;細目編號;細目名稱;以前年度轉入數;應收數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,每月,政府資料開放授權條款-第1版,,2019/01/30 00:00,2019/01/31 11:05,
98246,矯正署屏東看守所108年會計報告(按月),法務部矯正署,公共資訊,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;應收數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,每月,政府資料開放授權條款-第1版,,2019/01/30 00:00,2019/01/31 11:05,
98262,法務部矯正署高雄第二監獄108年會計報告(按月),法務部矯正署高雄第二監獄,公共資訊,法務部矯正署高雄第二監獄108年會計報告(按月),會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,每月,政府資料開放授權條款-第1版,,2019/01/31 00:00,2019/01/31 11:05,
98286,臺灣高等檢察署高雄檢察分署108年度會計報告,臺灣高等檢察署高雄檢察分署,公共資訊,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,每月,政府資料開放授權條款-第1版,,2019/01/31 00:00,2019/01/31 19:44,
98241,行政院公營事業民營化基金107年度附屬單位預算,財政部國庫署,公共資訊,提供行政院公營事業民營化基金107年度附屬單位預算,SEQNO;LEVEL;BOLD;前年度決算數;項目;本年度預算數;上年度預算數;比較增減;預算數;說明,不更新,政府資料開放授權條款-第1版,,2019/01/30 00:00,2019/01/30 18:01,
98275,臺南市第二屆里長名冊,臺南市政府,公共資訊,臺南市第二屆里長名冊,里數;區別;里別;里長姓名;性別;服務地址;行動電話;里長服務電話,每日,政府資料開放授權條款-第1版,http://data.tainan.gov.tw/dataset/tainan-city-second-session-chief-of-village,2019/01/29 08:40,2019/01/31 15:38,
98276,社區發展協會名冊,臺南市政府,生活安全及品質,社區發展協會名冊,"社區 住址 電話 理事長 註：請直接點選上列網址以取得JSON格式檔案",每日,政府資料開放授權條款-第1版,http://data.tainan.gov.tw/dataset/http-social-tainan-gov-tw-social-socjsond0a1a0-asp,2019/01/24 16:23,2019/01/31 15:24,
98277,臺南市舉發違反道路交通管理事件成果,臺南市政府,公共資訊,臺南市舉發違反道路交通管理事件成果,臺南市105年舉發違反道路交通管理事件成果統計表1,每日,政府資料開放授權條款-第1版,http://data.tainan.gov.tw/dataset/policedata021;http://data.tainan.gov.tw/dataset/policedata021;http://data.tainan.gov.tw/dataset/policedata021;http://data.tainan.gov.tw/dataset/policedata021;http://data.tainan.gov.tw/dataset/policedata021;http://data.tainan.gov.tw/dataset/policedata021,2019/01/15 06:15,2019/01/31 15:25,
98278,臺南市道路交通事故原因傷亡統計,臺南市政府,公共資訊,統計臺南市道路交通事故原因傷亡,106年11月臺南市道路交通事故原因傷亡統計,每日,政府資料開放授權條款-第1版,http://data.tainan.gov.tw/dataset/policedata016;http://data.tainan.gov.tw/dataset/policedata016;http://data.tainan.gov.tw/dataset/policedata016;http://data.tainan.gov.tw/dataset/policedata016;http://data.tainan.gov.tw/dataset/policedata016;http://data.tainan.gov.tw/dataset/policedata016;http://data.tainan.gov.tw/dataset/policedata016;http://data.tainan.gov.tw/dataset/policedata016;http://data.tainan.gov.tw/dataset/policedata016;http://data.tainan.gov.tw/dataset/policedata016;http://data.tainan.gov.tw/dataset/policedata016;http://data.tainan.gov.tw/dataset/policedata016;http://data.tainan.gov.tw/dataset/policedata016;http://data.tainan.gov.tw/dataset/policedata016;http://data.tainan.gov.tw/dataset/policedata016;http://data.tainan.gov.tw/dataset/policedata016;http://data.tainan.gov.tw/dataset/policedata016;http://data.tainan.gov.tw/dataset/policedata016;http://data.tainan.gov.tw/dataset/policedata016;http://data.tainan.gov.tw/dataset/policedata016;http://data.tainan.gov.tw/dataset/policedata016,2018/12/26 03:07,2019/01/31 13:21,
