資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
111855,原住民族委員會單位預算108年09月份會計月報,原住民族委員會,公共資訊,原住民族委員會單位預算108年09月份會計月報,Seq;DateListed;年度及月分;項目名稱;檔案下載XML;檔案下載PDF,每月,政府資料開放授權條款-第1版,,2019/11/19 00:00,
111856,原住民族委員會單位預算108年10月份會計月報,原住民族委員會,公共資訊,原住民族委員會單位預算108年10月份會計月報,Seq;DateListed;年度及月分;項目名稱;檔案下載XML;檔案下載PDF,每月,政府資料開放授權條款-第1版,,2019/11/19 00:00,
資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
111781,臺中市108年9月份十大易肇事路段(口),臺中市政府警察局,交通及通訊,臺中市108年9月份十大高肇事路口交通事故資料,編號;轄區分局;路口名稱;A1;A2件數;A2受傷;A3;發生件數;發生時間;主要肇因,每月,政府資料開放授權條款-第1版,,2019/11/19 09:08,臺中市政府OAS標準之API說明文件:https://datacenter.taichung.gov.tw/swagger/yaml/387220000A ，Swagger 產生API說明頁面網址。https://datacenter.taichung.gov.tw/swagger/api-docs/
111783,臺中市政府警察局108年9月份交通事故資料,臺中市政府警察局,交通及通訊,本局108年9月份交通事故逐案細部資料,年;月;日;時;分;縣市;區;死;受傷;2-30;天候;光線;道路類別;速限;道路型態;事故位置;路面鋪裝;路面狀態;路面缺陷;障礙物;視距;號誌種類;號誌動作;分向設施;快車道或一般車道間;快慢車道間;路面邊線;事故類型及型態;主要肇因;受傷程度;主要傷處;保護裝備;行動電話;當事者區分;車輛用途;當事者行動狀態;駕駛資格情形;駕駛執照種類;飲酒情形;車輛撞擊部位最初;車輛撞擊部位其他;肇事因素個別;肇事因素主要;肇事逃逸;職業;旅次目的;車種;GPS座標;事故類別,每月,政府資料開放授權條款-第1版,,2019/11/19 09:11,臺中市政府OAS標準之API說明文件:https://datacenter.taichung.gov.tw/swagger/yaml/387130000C ，Swagger 產生API說明頁面網址。https://datacenter.taichung.gov.tw/swagger/api-docs/
111842,臺灣桃園地方法院108年10月份會計報告,臺灣桃園地方法院,公共資訊,臺灣桃園地方法院108年10月份會計報告,,不更新,政府資料開放授權條款-第1版,,2019/11/19 00:00,
111848,測試,花蓮縣政府,求學及進修,測試,詳如資料集內容,每日,政府資料開放授權條款-第1版,,2019/11/19 00:00,無
111737,製造業企業單位經營概況－按細行業別分,行政院主計總處,公共資訊,105年工業及服務業普查之製造業企業單位經營概況，並按細行業別分,項目別_Item;年底企業單位數_家_Number_of_enterprise_units_end_of_2016_Enterprise;年底從業員工人數_人_Number_of_persons_engaged_end_of_2016_Person;全年各項收入總額_千元_Total_revenues_year-round_of_2016_NT1000-;全年各項收入總額_全年營業收入總額_千元_Total_operating_revenues_year-round_of_2016_NT1000-;全年各項支出總額_千元_Total_expenditures_year-round_of_2016_NT1000-;全年勞動報酬_千元_Expendituresof_labor_compensation_year-round_of_2016_NT1000-;全年生產總額_千元_Total_value_of_production_year-round_of_2016_NT1000-;全年生產毛額_千元_Gross_value_of_production_year-round_of_2016_NT1000-;年底實際運用資產淨額_千元_Net_value_of_assets_usedin_operation_end_of_2016_NT1000-;年底實際運用固定資產淨額_千元_Net_value_of_fixed_assets_used_in_operation_end_of_2016_NT1000-,每5年,政府資料開放授權條款-第1版,https://www.stat.gov.tw/ct.asp?xItem=44413&ctNode=543&mp=4,2019/11/18 00:00,企業單位係指一個場所或多個場所結合而成的事業單位，可自行決定經營方針並自負盈虧。
111738,製造業企業單位經營概況－按中行業別及從業員工人數分,行政院主計總處,公共資訊,105年工業及服務業普查之製造業企業單位經營概況，並按中行業別及從業員工人數分,項目別_Item;年底企業單位數_家_Number_of_enterprise_units_end_of_2016_Enterprise;年底從業員工人數_人_Number_of_persons_engaged_end_of_2016_Person;全年各項收入總額_千元_Total_revenues_year-round_of_2016_NT1000-;全年各項收入總額_全年營業收入總額_千元_Total_operating_revenues_year-round_of_2016_NT1000-;全年各項支出總額_千元_Total_expenditures_year-round_of_2016_NT1000-;全年勞動報酬_千元_Expendituresof_labor_compensation_year-round_of_2016_NT1000-;全年生產總額_千元_Total_value_of_production_year-round_of_2016_NT1000-;全年生產毛額_千元_Gross_value_of_production_year-round_of_2016_NT1000-;年底實際運用資產淨額_千元_Net_value_of_assets_usedin_operation_end_of_2016_NT1000-;年底實際運用固定資產淨額_千元_Net_value_of_fixed_assets_used_in_operation_end_of_2016_NT1000-,每5年,政府資料開放授權條款-第1版,https://www.stat.gov.tw/ct.asp?xItem=44413&ctNode=543&mp=4,2019/11/18 00:00,企業單位係指一個場所或多個場所結合而成的事業單位，可自行決定經營方針並自負盈虧。
111739,製造業企業單位經營概況－按中行業別及營業收入分,行政院主計總處,公共資訊,105年工業及服務業普查之製造業企業單位經營概況，並按中行業別及營業收入分,項目別_Item;年底企業單位數_家_Number_of_enterprise_units_end_of_2016_Enterprise;年底從業員工人數_人_Number_of_persons_engaged_end_of_2016_Person;全年各項收入總額_千元_Total_revenues_year-round_of_2016_NT1000-;全年各項收入總額_全年營業收入總額_千元_Total_operating_revenues_year-round_of_2016_NT1000-;全年各項支出總額_千元_Total_expenditures_year-round_of_2016_NT1000-;全年勞動報酬_千元_Expendituresof_labor_compensation_year-round_of_2016_NT1000-;全年生產總額_千元_Total_value_of_production_year-round_of_2016_NT1000-;全年生產毛額_千元_Gross_value_of_production_year-round_of_2016_NT1000-;年底實際運用資產淨額_千元_Net_value_of_assets_usedin_operation_end_of_2016_NT1000-;年底實際運用固定資產淨額_千元_Net_value_of_fixed_assets_used_in_operation_end_of_2016_NT1000-,每5年,政府資料開放授權條款-第1版,https://www.stat.gov.tw/ct.asp?xItem=44413&ctNode=543&mp=4,2019/11/18 00:00,企業單位係指一個場所或多個場所結合而成的事業單位，可自行決定經營方針並自負盈虧。
111740,製造業企業單位經營概況－按縣市別分,行政院主計總處,公共資訊,105年工業及服務業普查之製造業企業單位經營概況，並按縣市別分,地區別_Region;年底企業單位數_家_Number_of_enterprise_units_end_of_2016_Enterprise;年底從業員工人數_人_Number_of_persons_engaged_end_of_2016_Person;全年各項收入總額_千元_Total_revenues_year-round_of_2016_NT1000-;全年各項收入總額_全年營業收入總額_千元_Total_operating_revenues_year-round_of_2016_NT1000-;全年各項支出總額_千元_Total_expenditures_year-round_of_2016_NT1000-;全年勞動報酬_千元_Expendituresof_labor_compensation_year-round_of_2016_NT1000-;全年生產總額_千元_Total_value_of_production_year-round_of_2016_NT1000-;全年生產毛額_千元_Gross_value_of_production_year-round_of_2016_NT1000-;年底實際運用資產淨額_千元_Net_value_of_assets_usedin_operation_end_of_2016_NT1000-;年底實際運用固定資產淨額_千元_Net_value_of_fixed_assets_used_in_operation_end_of_2016_NT1000-,每5年,政府資料開放授權條款-第1版,https://www.stat.gov.tw/ct.asp?xItem=44413&ctNode=543&mp=4,2019/11/18 00:00,企業單位係指一個場所或多個場所結合而成的事業單位，可自行決定經營方針並自負盈虧。
111741,製造業企業單位年底從業員工人數及全年薪資－按細行業別分,行政院主計總處,公共資訊,105年工業及服務業普查之製造業企業單位年底從業員工人數及全年薪資，並按細行業別分,項目別_Item;年底從業員工人數總計_Number_of_persons_engaged_end_of_2016;全年薪資_Payrolls_year-round_of_2016;僱用員工_職員_年底人數_合計_Employees_Officers_Number_of_employees_end_of_2016_Subtotal;僱用員工_職員_年底人數_男性_Employees_Officers_Number_of_employees_end_of_2016_Male;僱用員工_職員_年底人數_女性_Employees_Officers_Number_of_employees_end_of_2016_Female;僱用員工_工員_年底人數_合計_Employees_Workers_Number_of_employees_end_of_2016_Subtotal;僱用員工_工員_年底人數_男性_Employees_Workers_Number_of_employees_end_of_2016_Male;僱用員工_工員_年底人數_女性_Employees_Workers_Number_of_employees_end_of_2016_Female;僱用員工_全年薪資_Employees_Payrolls_year-round_of_2016;自營作業者及無酬家屬工作者_年底人數_合計_Own-account_workers_and_unpaid_family_workers_Number_of_persons_end_of_2016_Subtotal;自營作業者及無酬家屬工作者_年底人數_男性_Own-account_workers_and_unpaid_family_workers_Number_of_persons_end_of_2016_Male;自營作業者及無酬家屬工作者_年底人數_女性_Own-account_workers_and_unpaid_family_workers_Number_of_persons_end_of_2016_Female;自營作業者及無酬家屬工作者_全年薪資_Own-account_workers_and_unpaid_family_workers_Payrolls_year-round_of_2016,每5年,政府資料開放授權條款-第1版,https://www.stat.gov.tw/ct.asp?xItem=44413&ctNode=543&mp=4,2019/11/18 00:00,企業單位係指一個場所或多個場所結合而成的事業單位，可自行決定經營方針並自負盈虧。
111742,製造業企業單位年底從業員工人數及全年薪資－按中行業別及從業員工人數分,行政院主計總處,公共資訊,105年工業及服務業普查之製造業企業單位年底從業員工人數及全年薪資，並按中行業別及從業員工人數分,項目別_Item;年底從業員工人數總計_Number_of_persons_engaged_end_of_2016;全年薪資_Payrolls_year-round_of_2016;僱用員工_職員_年底人數_合計_Employees_Officers_Number_of_employees_end_of_2016_Subtotal;僱用員工_職員_年底人數_男性_Employees_Officers_Number_of_employees_end_of_2016_Male;僱用員工_職員_年底人數_女性_Employees_Officers_Number_of_employees_end_of_2016_Female;僱用員工_工員_年底人數_合計_Employees_Workers_Number_of_employees_end_of_2016_Subtotal;僱用員工_工員_年底人數_男性_Employees_Workers_Number_of_employees_end_of_2016_Male;僱用員工_工員_年底人數_女性_Employees_Workers_Number_of_employees_end_of_2016_Female;僱用員工_全年薪資_Employees_Payrolls_year-round_of_2016;自營作業者及無酬家屬工作者_年底人數_合計_Own-account_workers_and_unpaid_family_workers_Number_of_persons_end_of_2016_Subtotal;自營作業者及無酬家屬工作者_年底人數_男性_Own-account_workers_and_unpaid_family_workers_Number_of_persons_end_of_2016_Male;自營作業者及無酬家屬工作者_年底人數_女性_Own-account_workers_and_unpaid_family_workers_Number_of_persons_end_of_2016_Female;自營作業者及無酬家屬工作者_全年薪資_Own-account_workers_and_unpaid_family_workers_Payrolls_year-round_of_2016,每5年,政府資料開放授權條款-第1版,https://www.stat.gov.tw/ct.asp?xItem=44413&ctNode=543&mp=4,2019/11/18 00:00,1.單位：人，千元 2.企業單位係指一個場所或多個場所結合而成的事業單位，可自行決定經營方針並自負盈虧。
111743,製造業企業單位年底從業員工人數及全年薪資－按中行業別及營業收入分,行政院主計總處,公共資訊,105年工業及服務業普查之製造業企業單位年底從業員工人數及全年薪資，並按中行業別及營業收入分,項目別_Item;年底從業員工人數總計_Number_of_persons_engaged_end_of_2016;全年薪資_Payrolls_year-round_of_2016;僱用員工_職員_年底人數_合計_Employees_Officers_Number_of_employees_end_of_2016_Subtotal;僱用員工_職員_年底人數_男性_Employees_Officers_Number_of_employees_end_of_2016_Male;僱用員工_職員_年底人數_女性_Employees_Officers_Number_of_employees_end_of_2016_Female;僱用員工_工員_年底人數_合計_Employees_Workers_Number_of_employees_end_of_2016_Subtotal;僱用員工_工員_年底人數_男性_Employees_Workers_Number_of_employees_end_of_2016_Male;僱用員工_工員_年底人數_女性_Employees_Workers_Number_of_employees_end_of_2016_Female;僱用員工_全年薪資_Employees_Payrolls_year-round_of_2016;自營作業者及無酬家屬工作者_年底人數_合計_Own-account_workers_and_unpaid_family_workers_Number_of_persons_end_of_2016_Subtotal;自營作業者及無酬家屬工作者_年底人數_男性_Own-account_workers_and_unpaid_family_workers_Number_of_persons_end_of_2016_Male;自營作業者及無酬家屬工作者_年底人數_女性_Own-account_workers_and_unpaid_family_workers_Number_of_persons_end_of_2016_Female;自營作業者及無酬家屬工作者_全年薪資_Own-account_workers_and_unpaid_family_workers_Payrolls_year-round_of_2016,每5年,政府資料開放授權條款-第1版,https://www.stat.gov.tw/ct.asp?xItem=44413&ctNode=543&mp=4,2019/11/18 00:00,1.單位：人，千元 2.企業單位係指一個場所或多個場所結合而成的事業單位，可自行決定經營方針並自負盈虧。
