資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
119890,鐵道局特別預算年度會計報告,交通部鐵道局,交通及通訊,鐵道局特別預算年度會計報告,資料集名稱;連結網址,每日,政府資料開放授權條款-第1版,,2020/03/30 00:00,
119861,勞工保險投保人數-按地區別及投保薪資,勞動部勞工保險局,求職及就業,提供當年度各地區別之各投保薪資等級勞工保險投保人數。,年度;地區別;月投保薪資等級;投保人數,每年,政府資料開放授權條款-第1版,,2020/03/30 00:00,勞動部OAS標準之API說明文件：https://apiservice.mol.gov.tw/OdService/doc/v2。 Swagger 產生API說明頁面網址：https://petstore.swagger.io/。
119900,原住民族委員會單位預算會計月報,原住民族委員會,公共資訊,原住民族委員會單位預算會計月報，109年開始每月之會計月報。,Seq;DateListed;年度及月分;項目名稱;檔案下載XML;檔案下載PDF,每月,政府資料開放授權條款-第1版,,2020/03/31 00:00,
119855,108年度臺灣臺南地方法院單位決算,臺灣臺南地方法院,公共資訊,108年度臺灣臺南地方法院單位決算,會計年度;款;項;目;節;預算科目編號;預算科目名稱;細目編號;細目名稱;預算數_原預算數;預算數_預算增減數;預算數_合計1;決算數_實現數;決算數_應收數;決算數_保留數;決算數_合計2;預決算比較增減數;決算數占預算數之比率;分計畫編號;分計畫名稱;用途別編號;用途別名稱;原預算數;預算追加減數;動支第一預備金數;動支第二預備金數;經費流用數;預算調整數;預算增減數小計;預算數合計1;實現數;應付數;保留數;決算數合計2;預算年度;以前年度轉入數_應收數;以前年度轉入數_保留數;本年度減免註銷數_應收數;本年度減免註銷數_保留數;本年度實現數_應收數;本年度實現數_保留數;本年度調整數_應收數;本年度調整數_保留數;本年度未結清數_應收數;本年度未結清數_保留數;月份;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;本年度金額;上年度金額;url_link,不更新,政府資料開放授權條款-第1版,,2020/03/30 00:00,
119874,行政院108年度會計報告,行政院,公共資訊,經費類平衡表、經費類現金出納表、經費累計表、以前年度歲出保留數餘額表、歲入平衡表、歲入現金出納表等,,不更新,政府資料開放授權條款-第1版,,2020/03/30 00:00,
119852,原子能委員會國內輻射偵檢合格鋼鐵業名冊,行政院原子能委員會,公共資訊,國內輻射偵檢合格鋼鐵業名冊,機構名稱;地址;電話;認可項目;證書號碼;有效期限,每半年,政府資料開放授權條款-第1版,,2020/03/30 00:00,
119857,原子能委員會體外輻射劑量評定機構名單,行政院原子能委員會,公共資訊,體外輻射劑量評定機構名單,機關/機構名稱;實驗室負責人;地址/聯絡電話;認可證號碼/有效期限;備註,每半年,政府資料開放授權條款-第1版,,2020/03/30 00:00,體外輻射劑量評定機構
119858,原子能委員會輻射偵測業者名單,行政院原子能委員會,公共資訊,輻射偵測業者名單,機構名稱;地址;連絡電話;認可項目;認可證書字號;有效期限,每半年,政府資料開放授權條款-第1版,,2020/03/30 00:00,輻射偵測業者名單
119860,原子能委員會認可之輻射防護訓練業務機構,行政院原子能委員會,公共資訊,原子能委員會認可之輻射防護訓練業務機構,機構名稱;住址;電話/單位編號;認可項目;認可證字號;有效日期,不更新,政府資料開放授權條款-第1版,,2020/03/30 00:00,
119862,原子能委員會放射性物質與可發生游離輻射設備銷售服務業者名單,行政院原子能委員會,公共資訊,放射性物質與可發生游離輻射設備銷售服務業者名單,公司名稱;代表人;郵遞區號;地址;電話;認可項目;證書證號;有效日期,每半年,政府資料開放授權條款-第1版,,2020/03/30 00:00,
119863,原子能委員會包件及外包裝之分類,行政院原子能委員會,公共資訊,包件及外包裝之分類,運送指數(ＴＩ);輻射強度;類 別,不更新,政府資料開放授權條款-第1版,,2020/03/30 00:00,
119864,原子能委員會商品輻射限量標準,行政院原子能委員會,公共資訊,商品輻射限量標準,適用本標準之商品;核種種類;濃度限值,不更新,政府資料開放授權條款-第1版,,2020/03/30 00:00,
119865,原子能委員會嚴重污染環境輻射標準,行政院原子能委員會,公共資訊,嚴重污染環境輻射標準,項目;擅自或未依規定進行輻射作業而改變放射性物質含量,不更新,政府資料開放授權條款-第1版,,2020/03/30 00:00,
119866,聯合國九類危險物分類,行政院原子能委員會,公共資訊,聯合國九類危險物分類,類別;項次說明,不更新,政府資料開放授權條款-第1版,,2020/03/30 00:00,
119867,原子能委員會鋼鐵建材輻射偵檢訓練之訓練課程、時數規定,行政院原子能委員會,公共資訊,鋼鐵建材輻射偵檢訓練之訓練課程、時數規定,訓練課程;時數,不更新,政府資料開放授權條款-第1版,,2020/03/30 00:00,鋼鐵建材輻射偵檢訓練之訓練課程、時數規定
119868,原子能委員會輻射防護人員訓練業務之訓練課程、時數,行政院原子能委員會,公共資訊,輻射防護人員訓練業務之訓練課程、時數,訓練課程;時數,不更新,政府資料開放授權條款-第1版,https://erss.aec.gov.tw/law/inc/GetFile.ashx?FileId=905,2020/03/30 00:00,輻射防護人員訓練業務之訓練課程、時數
119869,輻射加權因數,行政院原子能委員會,公共資訊,輻射加權因數,輻射種類與能量區間;輻射加權因數WR,不更新,政府資料開放授權條款-第1版,,2020/03/30 00:00,輻射加權因數
119870,放射性物質或可發生游離輻射設備操作人員訓練業務之訓練課程、時數規定,行政院原子能委員會,公共資訊,放射性物質或可發生游離輻射設備操作人員訓練業務之訓練課程、時數規定,訓練課程;時數,不更新,政府資料開放授權條款-第1版,,2020/03/30 00:00,放射性物質或可發生游離輻射設備操作人員訓練業務之訓練課程、時數規定
119873,現年劑量達一毫西弗以上輻射屋查詢系統,行政院原子能委員會,公共資訊,現年劑量達一毫西弗以上輻射屋查詢系統,title;date;Subject;systemLink;systemname;content,即時,政府資料開放授權條款-第1版,,2020/03/30 00:00,
119872,20200330_test,高雄市政府研究發展考核委員會,公共資訊,高雄市農會名冊,高雄市農會名冊,每月,政府資料開放授權條款-第1版,https://data.kcg.gov.tw/dataset/kcgoa-00000588-716,2020/03/30 03:24,
