資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
103048,基隆港入境人次預報,內政部移民署,休閒旅遊,基隆港入境人次每小時更新近3小時入境人次,debarkationTime;inOutTransit;port;shipNo;previousPort;gender;nationality;age;countNum;idType;nextPort,每年,政府資料開放授權條款-第1版,,2019/06/05 10:52,文件說明: http://opendata.immigration.gov.tw/v2/api-docs
103051,基隆港出境人次預報,內政部移民署,休閒旅遊,基隆港出境人次每小時更新近3小時出境人次,debarkationTime;inOutTransit;port;shipNo;previousPort;gender;nationality;age;countNum;idType;nextPort,每年,政府資料開放授權條款-第1版,,2019/06/05 11:19,文件說明: http://opendata.immigration.gov.tw/v2/api-docs
103052,高雄港出境人次預報,內政部移民署,休閒旅遊,高雄港出境人次每小時更新近3小時出境人次,debarkationTime;inOutTransit;port;shipNo;previousPort;gender;nationality;age;countNum;idType;nextPort,每年,政府資料開放授權條款-第1版,,2019/06/05 11:32,文件說明: http://opendata.immigration.gov.tw/v2/api-docs
103053,高雄港入境人次預報,內政部移民署,休閒旅遊,高雄港入境人次每小時更新近3小時入境人次,debarkationTime;inOutTransit;port;shipNo;previousPort;gender;nationality;age;countNum;idType;nextPort,每年,政府資料開放授權條款-第1版,,2019/06/05 11:39,文件說明: http://opendata.immigration.gov.tw/v2/api-docs
103054,花蓮港入境人次預報,內政部移民署,休閒旅遊,花蓮港入境人次每小時更新近3小時入境人次,debarkationTime;inOutTransit;port;shipNo;previousPort;gender;nationality;age;countNum;idType;nextPort,每年,政府資料開放授權條款-第1版,,2019/06/05 11:48,文件說明: http://opendata.immigration.gov.tw/v2/api-docs
103055,花蓮港出境人次預報,內政部移民署,休閒旅遊,花蓮港出境人次每小時更新近3小時出境人次,debarkationTime;inOutTransit;port;shipNo;previousPort;gender;nationality;age;countNum;idType;nextPort,每年,政府資料開放授權條款-第1版,,2019/06/05 11:48,文件說明: http://opendata.immigration.gov.tw/v2/api-docs
103056,臺北港入境人次預報,內政部移民署,休閒旅遊,臺北港入境人次每小時更新近3小時入境人次,debarkationTime;inOutTransit;port;shipNo;previousPort;gender;nationality;age;countNum;idType;nextPort,每年,政府資料開放授權條款-第1版,,2019/06/05 11:44,文件說明: http://opendata.immigration.gov.tw/v2/api-docs
103057,臺北港出境人次預報,內政部移民署,休閒旅遊,臺北港出境人次每小時更新近3小時出境人次,debarkationTime;inOutTransit;port;shipNo;previousPort;gender;nationality;age;countNum;idType;nextPort,每年,政府資料開放授權條款-第1版,,2019/06/05 11:47,文件說明: http://opendata.immigration.gov.tw/v2/api-docs
103058,金門港出境人次預報,內政部移民署,休閒旅遊,金門港出境人次每小時更新近3小時出境人次,debarkationTime;inOutTransit;port;shipNo;previousPort;gender;nationality;age;countNum;idType;nextPort,每年,政府資料開放授權條款-第1版,,2019/06/05 11:48,文件說明: http://opendata.immigration.gov.tw/v2/api-docs
103059,馬祖港出境人次預報,內政部移民署,休閒旅遊,馬祖港出境人次每小時更新近3小時出境人次,debarkationTime;inOutTransit;port;shipNo;previousPort;gender;nationality;age;countNum;idType;nextPort,每年,政府資料開放授權條款-第1版,,2019/06/05 11:51,文件說明: http://opendata.immigration.gov.tw/v2/api-docs
103060,金門港入境人次預報,內政部移民署,休閒旅遊,金門港入境人次每小時更新近3小時入境人次,debarkationTime;inOutTransit;port;shipNo;previousPort;gender;nationality;age;countNum;idType;nextPort,每年,政府資料開放授權條款-第1版,,2019/06/05 11:48,文件說明: http://opendata.immigration.gov.tw/v2/api-docs
103061,臺中港出境人次預報,內政部移民署,休閒旅遊,臺中港出境人次每小時更新近3小時出境人次,debarkationTime;inOutTransit;port;shipNo;previousPort;gender;nationality;age;countNum;idType;nextPort,每年,政府資料開放授權條款-第1版,,2019/06/05 11:44,文件說明: http://opendata.immigration.gov.tw/v2/api-docs
103062,臺中港入境人次預報,內政部移民署,休閒旅遊,臺中港入境人次每小時更新近3小時入境人次,debarkationTime;inOutTransit;port;shipNo;previousPort;gender;nationality;age;countNum;idType;nextPort,每年,政府資料開放授權條款-第1版,,2019/06/05 11:39,文件說明: http://opendata.immigration.gov.tw/v2/api-docs
103063,馬祖港入境人次預報,內政部移民署,休閒旅遊,馬祖港入境人次每小時更新近3小時入境人次,debarkationTime;inOutTransit;port;shipNo;previousPort;gender;nationality;age;countNum;idType;nextPort,每年,政府資料開放授權條款-第1版,,2019/06/05 11:50,文件說明: http://opendata.immigration.gov.tw/v2/api-docs
103101,法務部暨所屬政風機構107年陽光法案執行成效,法務部,公共資訊,法務部暨所屬政風機構107年陽光法案執行成效,資料名稱;成果資料;摘要,即時,政府資料開放授權條款-第1版,,2019/06/05 00:00,
103039,兩公約第二次國家報告國際審查會議紀實,法務部法制司,公共資訊,兩公約第二次國家報告國際審查會議紀實,兩公約第二次國家報告國際審查會議紀實;連結網址,不更新,政府資料開放授權條款-第1版,,2019/06/05 00:00,
103016,法務部法醫研究所108年會計月報(按月),法務部法醫研究所,公共資訊,法務部法醫研究所108年會計月報(按月),項目;聯絡人;聯絡電話;連結,每月,政府資料開放授權條款-第1版,,2019/06/04 00:00,
