資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
131387,國道加油站加油種類表,交通部高速公路局,交通及通訊,國道加油站加油種類表,站次;國道別;站名;里程位置;油品種類,每半年,政府資料開放授權條款-第1版,,2020/10/16 00:00,
131388,本會退除給付-退休俸業務,國軍退除役官兵輔導委員會,退休,提供本會退除給付業務及退伍金發放作業規定資訊,title;link;description;pubDate;author;source;NewsID;DeptName;FileList;ImageList,不更新,政府資料開放授權條款-第1版,,2020/10/16 00:00,
131390,本會退除給付-退休俸人員眷屬證業務,國軍退除役官兵輔導委員會,退休,提供本會辦理退休俸人員眷屬證申請程序及說明,title;link;description;pubDate;author;source;NewsID;DeptName;FileList;ImageList,不更新,政府資料開放授權條款-第1版,,2020/10/16 00:00,
131392,本會退除給付-退休俸人員家屬水電優待業務,國軍退除役官兵輔導委員會,退休,提供本會辦理退休俸人員眷屬水電優待申辦及被取消等相關資訊,title;link;description;pubDate;author;source;NewsID;DeptName;FileList;ImageList,不更新,政府資料開放授權條款-第1版,,2020/10/16 00:00,
131288,新北市危險水域-八里區,新北市政府消防局,生活安全及品質,新北市政府消防局提供您危險水域，提醒您出遊時要小心遠離危險提供的欄位包含了編號、行政區、危險水域地點-八里區,no;district;danger_area,每月,政府資料開放授權條款-第1版,,2018/08/20 00:00,
131289,新北市危險水域-三芝區,新北市政府消防局,生活安全及品質,新北市政府消防局提供您危險水域，提醒您出遊時要小心遠離危險提供的欄位包含了編號、行政區、危險水域地點-三芝區,no;district;danger_area,每月,政府資料開放授權條款-第1版,,2018/08/20 00:00,
131290,新北市危險水域-三峽區,新北市政府消防局,生活安全及品質,新北市政府消防局提供您危險水域，提醒您出遊時要小心遠離危險提供的欄位包含了編號、行政區、危險水域地點-三峽區,no;district;danger_area,每月,政府資料開放授權條款-第1版,,2018/08/20 00:00,
131291,新北市危險水域-土城區,新北市政府消防局,生活安全及品質,新北市政府消防局提供您危險水域，提醒您出遊時要小心遠離危險提供的欄位包含了編號、行政區、危險水域地點-土城區,no;district;danger_area,每月,政府資料開放授權條款-第1版,,2018/08/20 00:00,
131292,新北市危險水域-五股區,新北市政府消防局,生活安全及品質,新北市政府消防局提供您危險水域，提醒您出遊時要小心遠離危險提供的欄位包含了編號、行政區、危險水域地點-五股區,no;district;danger_area,每月,政府資料開放授權條款-第1版,,2018/08/20 00:00,
131293,新北市危險水域-平溪區,新北市政府消防局,生活安全及品質,新北市政府消防局提供您危險水域，提醒您出遊時要小心遠離危險提供的欄位包含了編號、行政區、危險水域地點-平溪區,no;district;danger_area,每月,政府資料開放授權條款-第1版,,2018/08/20 00:00,
131294,新北市危險水域-石門區,新北市政府消防局,生活安全及品質,新北市政府消防局提供您危險水域，提醒您出遊時要小心遠離危險提供的欄位包含了編號、行政區、危險水域地點-石門區,no;district;danger_area,每月,政府資料開放授權條款-第1版,,2018/08/20 00:00,
131295,新北市危險水域-石碇區,新北市政府消防局,生活安全及品質,新北市政府消防局提供您危險水域，提醒您出遊時要小心遠離危險提供的欄位包含了編號、行政區、危險水域地點-石碇區,no;district;danger_area,每月,政府資料開放授權條款-第1版,,2018/08/20 00:00,
131296,新北市危險水域-坪林區,新北市政府消防局,生活安全及品質,新北市政府消防局提供您危險水域，提醒您出遊時要小心遠離危險提供的欄位包含了編號、行政區、危險水域地點-坪林區,no;district;danger_area,每月,政府資料開放授權條款-第1版,,2018/08/20 00:00,
131297,新北市危險水域-林口區,新北市政府消防局,生活安全及品質,新北市政府消防局提供您危險水域，提醒您出遊時要小心遠離危險提供的欄位包含了編號、行政區、危險水域地點-林口區,no;district;danger_area,每月,政府資料開放授權條款-第1版,,2018/08/20 00:00,
131298,新北市危險水域-金山區,新北市政府消防局,生活安全及品質,新北市政府消防局提供您危險水域，提醒您出遊時要小心遠離危險提供的欄位包含了編號、行政區、危險水域地點-金山區,no;district;danger_area,每月,政府資料開放授權條款-第1版,,2018/08/20 00:00,
131299,新北市危險水域-烏來區,新北市政府消防局,生活安全及品質,新北市政府消防局提供您危險水域，提醒您出遊時要小心遠離危險提供的欄位包含了編號、行政區、危險水域地點-烏來區,no;district;danger_area,每月,政府資料開放授權條款-第1版,,2018/08/20 00:00,
131300,新北市危險水域-貢寮區,新北市政府消防局,生活安全及品質,新北市政府消防局提供您危險水域，提醒您出遊時要小心遠離危險提供的欄位包含了編號、行政區、危險水域地點-貢寮區,no;district;danger_area,每月,政府資料開放授權條款-第1版,,2018/08/20 00:00,
131301,新北市危險水域-淡水區,新北市政府消防局,生活安全及品質,新北市政府消防局提供您危險水域，提醒您出遊時要小心遠離危險提供的欄位包含了編號、行政區、危險水域地點-淡水區,no;district;danger_area,每月,政府資料開放授權條款-第1版,,2018/08/20 00:00,
131302,新北市危險水域-深坑區,新北市政府消防局,生活安全及品質,新北市政府消防局提供您危險水域，提醒您出遊時要小心遠離危險提供的欄位包含了編號、行政區、危險水域地點-深坑區,no;district;danger_area,每月,政府資料開放授權條款-第1版,,2018/08/20 00:00,
131303,新北市危險水域-新店區,新北市政府消防局,生活安全及品質,新北市政府消防局提供您危險水域，提醒您出遊時要小心遠離危險提供的欄位包含了編號、行政區、危險水域地點-新店區,no;district;danger_area,每月,政府資料開放授權條款-第1版,,2018/08/20 00:00,
131304,新北市危險水域-瑞芳區,新北市政府消防局,生活安全及品質,新北市政府消防局提供您危險水域，提醒您出遊時要小心遠離危險提供的欄位包含了編號、行政區、危險水域地點-瑞芳區,no;district;danger_area,每月,政府資料開放授權條款-第1版,,2018/08/20 00:00,
131305,新北市危險水域-萬里區,新北市政府消防局,生活安全及品質,新北市政府消防局提供您危險水域，提醒您出遊時要小心遠離危險提供的欄位包含了編號、行政區、危險水域地點-萬里區,no;district;danger_area,每月,政府資料開放授權條款-第1版,,2018/08/20 00:00,
131306,新北市危險水域-樹林區,新北市政府消防局,生活安全及品質,新北市政府消防局提供您危險水域，提醒您出遊時要小心遠離危險提供的欄位包含了編號、行政區、危險水域地點-樹林區,no;district;danger_area,每月,政府資料開放授權條款-第1版,,2018/08/20 00:00,
131307,新北市危險水域-雙溪區,新北市政府消防局,生活安全及品質,新北市政府消防局提供您危險水域，提醒您出遊時要小心遠離危險提供的欄位包含了編號、行政區、危險水域地點-雙溪區,no;district;danger_area,每月,政府資料開放授權條款-第1版,,2018/08/20 00:00,
131308,新北市危險水域-鶯歌區,新北市政府消防局,生活安全及品質,新北市政府消防局提供您危險水域，提醒您出遊時要小心遠離危險提供的欄位包含了編號、行政區、危險水域地點-鶯歌區,no;district;danger_area,每月,政府資料開放授權條款-第1版,,2018/08/20 00:00,
131309,消防安全檢查重大不合格場所公告-三華行有限公司,新北市政府消防局,生活安全及品質,新北市消防安全檢查重大不合格場所清冊-三華行有限公司,place_name;address;inspection_result;inspection_date,每月,政府資料開放授權條款-第1版,,2020/10/16 00:00,
131310,消防安全檢查重大不合格場所公告-正禾國際物業股份有限公司,新北市政府消防局,生活安全及品質,新北市消防安全檢查重大不合格場所清冊-正禾國際物業股份有限公司,place_name;address;inspection_result;inspection_date,每月,政府資料開放授權條款-第1版,,2020/10/16 00:00,
131311,消防安全檢查重大不合格場所公告-米洛舒活有限公司,新北市政府消防局,生活安全及品質,新北市消防安全檢查重大不合格場所清冊-米洛舒活有限公司,place_name;address;inspection_result;inspection_date,每月,政府資料開放授權條款-第1版,,2020/10/16 00:00,
131312,消防安全檢查重大不合格場所公告-助晟貿易有限公司,新北市政府消防局,生活安全及品質,新北市消防安全檢查重大不合格場所清冊-助晟貿易有限公司,place_name;address;inspection_result;inspection_date,每月,政府資料開放授權條款-第1版,,2020/10/16 00:00,
131313,消防安全檢查重大不合格場所公告-京東科技有限公司板橋分公司,新北市政府消防局,生活安全及品質,新北市消防安全檢查重大不合格場所清冊-京東科技有限公司板橋分公司,place_name;address;inspection_result;inspection_date,每月,政府資料開放授權條款-第1版,,2020/10/16 00:00,
131314,消防安全檢查重大不合格場所公告-和昇會館 陽明攬月會館,新北市政府消防局,生活安全及品質,新北市消防安全檢查重大不合格場所清冊-和昇會館 陽明攬月會館,place_name;address;inspection_result;inspection_date,每月,政府資料開放授權條款-第1版,,2020/10/16 00:00,
131315,消防安全檢查重大不合格場所公告-岱妮國際蠶絲有限公司,新北市政府消防局,生活安全及品質,新北市消防安全檢查重大不合格場所清冊-岱妮國際蠶絲有限公司,place_name;address;inspection_result;inspection_date,每月,政府資料開放授權條款-第1版,,2020/10/16 00:00,
131316,消防安全檢查重大不合格場所公告-晶品聯合傢俱有限公司,新北市政府消防局,生活安全及品質,新北市消防安全檢查重大不合格場所清冊-晶品聯合傢俱有限公司,place_name;address;inspection_result;inspection_date,每月,政府資料開放授權條款-第1版,,2020/10/16 00:00,
131317,消防安全檢查重大不合格場所公告-新北市私立衡安護理之家,新北市政府消防局,生活安全及品質,新北市消防安全檢查重大不合格場所清冊-新北市私立衡安護理之家,place_name;address;inspection_result;inspection_date,每月,政府資料開放授權條款-第1版,,2020/10/16 00:00,
131318,消防安全檢查重大不合格場所公告-嘉軒食品廠有限公司,新北市政府消防局,生活安全及品質,新北市消防安全檢查重大不合格場所清冊-嘉軒食品廠有限公司,place_name;address;inspection_result;inspection_date,每月,政府資料開放授權條款-第1版,,2020/10/16 00:00,
131319,消防安全檢查重大不合格場所公告-夢飛體操運動館,新北市政府消防局,生活安全及品質,新北市消防安全檢查重大不合格場所清冊-夢飛體操運動館,place_name;address;inspection_result;inspection_date,每月,政府資料開放授權條款-第1版,,2020/10/16 00:00,
131320,消防安全檢查重大不合格場所公告-穩達商貿運籌股份有限公司,新北市政府消防局,生活安全及品質,新北市消防安全檢查重大不合格場所清冊-穩達商貿運籌股份有限公司,place_name;address;inspection_result;inspection_date,每月,政府資料開放授權條款-第1版,,2020/10/16 00:00,
131326,臺北捷運路線車站資料服務,臺北大眾捷運股份有限公司,交通及通訊,臺北捷運路線車站資料服務,"LineNo, LineID , Stations , SrcUpdateTime, UpdateTime, VersionID",每月,政府資料開放授權條款-第1版,無,2020/10/14 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
131323,臺北市交通事件裁決所鑑定案件肇事原因分析表,臺北市交通事件裁決所,交通及通訊,本市行車事故肇事原因分析及車損、傷亡情形一覽表,申請單位別;肇事相關人車;損傷情形;肇事原因別等,每月,政府資料開放授權條款-第1版,,2020/10/16 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
131324,臺北市車輛行車事故鑑定案件分類統計,臺北市交通事件裁決所,交通及通訊,本市車輛行車事故鑑定案件依申請方式分類之統計（自109年1月起）,年份;月份;民眾申請;司法機關囑託;總收案件,每月,政府資料開放授權條款-第1版,,2020/10/16 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
131325,臺北市消費者物價購買頻度別年指數,臺北市政府主計處,公共資訊,臺北市消費者物價購買頻度別年指數時間數列統計資料,年別;購買頻度別;原始值;年增率[%],每年,政府資料開放授權條款-第1版,,2020/10/14 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
131327,108年度第一次追加減預算案歲出機關別追加減預算總表,臺北市政府主計處,公共資訊,108年度第一次追加減預算案歲出機關別追加減預算總表,款;名稱;經常門;資本門;合計;百分比,每5年,政府資料開放授權條款-第1版,,2020/10/13 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
