資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
112798,嘉義市歷年火災案件資料,嘉義市政府,公共資訊,嘉義市政府消防局提供火災案件時間、起火原因、傷亡人數等，自102年起每年一個檔案,,每年,政府資料開放授權條款-第1版,https://data.chiayi.gov.tw;https://data.chiayi.gov.tw;https://data.chiayi.gov.tw;https://data.chiayi.gov.tw;https://data.chiayi.gov.tw;https://data.chiayi.gov.tw,2017/02/23 09:08,
112799,歷年嘉義市交通事故案件統計,嘉義市政府,交通及通訊,歷年嘉義市交通事故案件統計,A1類交通事故 件數;A1類交通事故 死亡;A1類交通事故 受傷;A2類交通事故 件數;A2類交通事故 受傷;A3類 車損 件數;合計總件數,每年,政府資料開放授權條款-第1版,https://data.chiayi.gov.tw,2017/03/03 09:35,
112773,司法半年報,法務部綜合規劃司,公共資訊,司法半年報,資料名稱;資料連結,每年,政府資料開放授權條款-第1版,,2019/12/04 00:00,
112785,法務部性別平等專案小組設置要點、委員名單及會議紀錄,法務部綜合規劃司,公共資訊,依落實「性別平等政策綱領」權力、決策與影響力篇具體行動措施規定，各部會性別平等專案小組採取高度透明之方式運作，會議紀錄全文上網，爰將法務部性別平等專案小組設置要點、委員名單及會議紀錄全文開放於政府資料開放平臺,法規名稱;網址;會議名稱;時間;地點;主席;會議紀錄,即時,政府資料開放授權條款-第1版,,2019/12/04 00:00,授權說明網址: http://data.gov.tw/license
112649,經濟部能源局_車用汽油供需平衡表,經濟部能源局,公共資訊,1.資料內涵：我國近16年車用汽油供需數據統計表。 2.蒐集目的：作為我國車用汽油相關政策規劃與管理之依據。 3.蒐集方式：由國內油品公司之營運報表數據彙整計算而得。,日期(年度);單位;總供給;總供給_進口;總供給_產品間轉換(轉出);總供給_轉變產出;總需要;總需要_國內消費;總需要_國內消費_轉變投入;總需要_國內消費_轉變投入_石油煉製;總需要_國內消費_轉變投入_發電;總需要_國內消費_轉變投入_汽電共生;總需要_國內消費_能源部門自用;總需要_國內消費_最終消費;總需要_國內消費_最終消費_能源消費;總需要_國內消費_最終消費_能源消費_工業部門;總需要_國內消費_最終消費_能源消費_工業部門_礦業及土石採取業;總需要_國內消費_最終消費_能源消費_工業部門_食品飲料及菸草業;總需要_國內消費_最終消費_能源消費_工業部門_紡織業;總需要_國內消費_最終消費_能源消費_工業部門_木竹及家具業;總需要_國內消費_最終消費_能源消費_工業部門_紙漿、紙及紙製品業;總需要_國內消費_最終消費_能源消費_工業部門_化學材料製造業;總需要_國內消費_最終消費_能源消費_工業部門_化學製品製造業;總需要_國內消費_最終消費_能源消費_工業部門_橡膠製品製造業;總需要_國內消費_最終消費_能源消費_工業部門_塑膠製品製造業;總需要_國內消費_最終消費_能源消費_工業部門_非金屬礦物製品製造業;總需要_國內消費_最終消費_能源消費_工業部門_金屬基本工業;總需要_國內消費_最終消費_能源消費_工業部門_其他製造業;總需要_國內消費_最終消費_能源消費_運輸部門;總需要_國內消費_最終消費_能源消費_運輸部門_國內航空;總需要_國內消費_最終消費_能源消費_運輸部門_公路;總需要_國內消費_最終消費_能源消費_運輸部門_鐵路;總需要_國內消費_最終消費_能源消費_運輸部門_管線運輸;總需要_國內消費_最終消費_能源消費_運輸部門_水運;總需要_國內消費_最終消費_能源消費_運輸部門_其他;總需要_國內消費_最終消費_能源消費_農業部門;總需要_國內消費_最終消費_能源消費_服務業部門;總需要_國內消費_最終消費_能源消費_住宅部門;總需要_國內消費_最終消費_非能源消費;總需要_出口;總需要_國際海運;總需要_國際航空;存貨變動;損耗;統計差異,每年,政府資料開放授權條款-第1版,,2019/11/29 00:00,
112650,經濟部能源局_電力供需表,經濟部能源局,公共資訊,1.資料內涵：我國當月電力供需數量、占比與成長率。 2.蒐集目的：作為我國電力相關政策規劃與管理之依據。 3.蒐集方式：由國內發電業與自用發電設備之發電、銷售與自用數據彙整計算而得。,日期(年/月);單位;總發電量;總發電量_發電業;總發電量_發電業_抽蓄水力;總發電量_發電業_火力;總發電量_發電業_火力_燃煤;總發電量_發電業_火力_燃油;總發電量_發電業_火力_燃氣;總發電量_發電業_核能;總發電量_發電業_再生能源;總發電量_發電業_再生能源_慣常水力;總發電量_發電業_再生能源_地熱;總發電量_發電業_再生能源_太陽光電;總發電量_發電業_再生能源_風力;總發電量_自用發電設備;總發電量_自用發電設備_火力;總發電量_自用發電設備_火力_燃煤;總發電量_自用發電設備_火力_燃油;總發電量_自用發電設備_火力_燃氣;總發電量_自用發電設備_再生能源;總發電量_自用發電設備_再生能源_地熱;總發電量_自用發電設備_再生能源_太陽光電;總發電量_自用發電設備_再生能源_風力;總發電量_自用發電設備_再生能源_生質能;總發電量_自用發電設備_再生能源_廢棄物;總需要量;總需要量_總消費量;總需要量_總消費量_能源部門自用;總需要量_總消費量_能源部門自用_抽水用電;總需要量_總消費量_工業部門;總需要量_總消費量_運輸部門;總需要量_總消費量_農業部門;總需要量_總消費量_服務業部門;總需要量_總消費量_住宅部門;總需要量_線路損失;總需要量_統計差異;台電系統平均負載(千瓩);台電系統尖峰負載(千瓩),每月,政府資料開放授權條款-第1版,,2019/11/29 00:00,
112651,經濟部能源局_石油業者名單,經濟部能源局,公共資訊,石油煉製業、石油輸入業及石油輸出業名單,石油業者分類;公司名稱;公司所在地;聯絡電話,每年,政府資料開放授權條款-第1版,,2019/11/29 00:00,
112652,再生能源發展基金對民間團體及個人補(捐)助案件彙總表,經濟部能源局,公共資訊,提供再生能源發展基金對補助民間團體及個人補(捐)助案件明細資料,補捐助事項;直轄市或縣市別;補捐助對象;核准日期;說明(補助目的或用途);本季補捐助金額;累計補捐助金額;資料資源;說明,每季,政府資料開放授權條款-第1版,,2019/11/29 00:00,
112653,能源局對民間團體及個人補(捐)助案件彙總表,經濟部能源局,公共資訊,提供能源局對補助民間團體及個人補(捐)助案件明細資料,年度;季;補(捐)助事項;補(捐)助對象;直轄市或縣市別;核准日期;相關開支明細;本季補(捐)助金額(元),每季,政府資料開放授權條款-第1版,,2019/11/29 00:00,
112654,經濟部能源局_前瞻基礎建設計畫第1期特別預算對民間團體及個人補(捐)助案件彙總表,經濟部能源局,公共資訊,提供前瞻基礎建設計畫第1期特別預算對補助民間團體及個人補(捐)助案件明細資料,年度;季;補(捐)助事項;補(捐)助對象;直轄市或縣市別;核准日期;相關開支明細;本季補(捐)助金額(元),每季,政府資料開放授權條款-第1版,,2019/11/29 00:00,
112800,臺中高等行政法院108年11月份會計月報,臺中高等行政法院,公共資訊,臺中高等行政法院108年11月份會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,每月,政府資料開放授權條款-第1版,http://tcb.judicial.gov.tw/index1.asp?struID=70&cid=55&newsType=5,2019/12/04 00:00,
112814,臺北市食材登錄平台-連鎖日式拉麵專區,臺北市政府衛生局,公共資訊,連鎖日式拉麵_公司介紹：公司名稱、品牌名稱、主要產品、服務電話、連絡電話、傳真電話、電子信箱、公司網址、公司介紹、品牌故事。 連鎖日式拉麵_門市資訊：公司名稱、品牌名稱、行政區、門市名稱、門市地址、門市電話、門市傳真、營業時間。連鎖日式拉麵_產品介紹：公司名稱、產品類別、產品名稱、照片、產品特色、原料名稱、原料品牌、原料產地(來源)、原料過敏原、原料認證標章、原料檢驗報告檔案。,連鎖日式拉麵_公司介紹：公司名稱;品牌名稱;主要產品;服務電話;連絡電話;傳真電話;電子信箱;公司網址;公司介紹;品牌故事。 連鎖日式拉麵_門市資訊：公司名稱;行政區;門市名稱;門市地址;門市電話;門市傳真;營業時間。連鎖日式拉麵_產品介紹：公司名稱;產品類別;產品名稱;照片;產品特色;原料名稱;原料品牌;原料產地;原料過敏原;原料認證標章;原料檢驗報告檔案。,每日,政府資料開放授權條款-第1版,,2019/12/04 20:32,
112768,107年臺南市不動產買賣統計表,臺南市政府地政局,公共資訊,107年臺南市不動產買賣統計表,年月;行政區; 土地件數;土地面積;建物件數;建物面積,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/107-real-estate-business;https://data.tainan.gov.tw/dataset/107-real-estate-business;https://data.tainan.gov.tw/dataset/107-real-estate-business;https://data.tainan.gov.tw/dataset/107-real-estate-business;https://data.tainan.gov.tw/dataset/107-real-estate-business;https://data.tainan.gov.tw/dataset/107-real-estate-business;https://data.tainan.gov.tw/dataset/107-real-estate-business;https://data.tainan.gov.tw/dataset/107-real-estate-business;https://data.tainan.gov.tw/dataset/107-real-estate-business;https://data.tainan.gov.tw/dataset/107-real-estate-business;https://data.tainan.gov.tw/dataset/107-real-estate-business;https://data.tainan.gov.tw/dataset/107-real-estate-business,2019/12/03 06:22,
112769,106年臺南市不動產買賣統計表,臺南市政府地政局,公共資訊,106年臺南市不動產買賣統計表,年月;行政區; 土地件數;土地面積;建物件數;建物面積,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/106-real-estate-business;https://data.tainan.gov.tw/dataset/106-real-estate-business;https://data.tainan.gov.tw/dataset/106-real-estate-business;https://data.tainan.gov.tw/dataset/106-real-estate-business;https://data.tainan.gov.tw/dataset/106-real-estate-business;https://data.tainan.gov.tw/dataset/106-real-estate-business;https://data.tainan.gov.tw/dataset/106-real-estate-business;https://data.tainan.gov.tw/dataset/106-real-estate-business;https://data.tainan.gov.tw/dataset/106-real-estate-business;https://data.tainan.gov.tw/dataset/106-real-estate-business;https://data.tainan.gov.tw/dataset/106-real-estate-business;https://data.tainan.gov.tw/dataset/106-real-estate-business,2019/12/03 00:31,
112770,105年臺南市不動產買賣統計表,臺南市政府地政局,公共資訊,105年臺南市不動產買賣統計表,年月;行政區; 土地件數;土地面積;建物件數;建物面積,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/105-real-estate-business;https://data.tainan.gov.tw/dataset/105-real-estate-business;https://data.tainan.gov.tw/dataset/105-real-estate-business;https://data.tainan.gov.tw/dataset/105-real-estate-business;https://data.tainan.gov.tw/dataset/105-real-estate-business;https://data.tainan.gov.tw/dataset/105-real-estate-business;https://data.tainan.gov.tw/dataset/105-real-estate-business;https://data.tainan.gov.tw/dataset/105-real-estate-business;https://data.tainan.gov.tw/dataset/105-real-estate-business;https://data.tainan.gov.tw/dataset/105-real-estate-business;https://data.tainan.gov.tw/dataset/105-real-estate-business;https://data.tainan.gov.tw/dataset/105-real-estate-business,2019/12/03 00:18,
112771,104年臺南市不動產買賣統計表,臺南市政府地政局,公共資訊,104年臺南市不動產買賣統計表,年月;行政區; 土地件數;土地面積;建物件數;建物面積,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/104-real-estate-business;https://data.tainan.gov.tw/dataset/104-real-estate-business;https://data.tainan.gov.tw/dataset/104-real-estate-business;https://data.tainan.gov.tw/dataset/104-real-estate-business;https://data.tainan.gov.tw/dataset/104-real-estate-business;https://data.tainan.gov.tw/dataset/104-real-estate-business;https://data.tainan.gov.tw/dataset/104-real-estate-business,2019/12/03 00:07,
112795,高雄高等行政法院108年11月會計月報,高雄高等行政法院,公共資訊,高雄高等行政法院108年11月會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,每月,政府資料開放授權條款-第1版,http://ksb.judicial.gov.tw/chinese/GovPublicInfo.aspx?p=58&pa=10227&n=10347&type=6,2019/12/04 00:00,
