資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
111464,公務人員保障暨培訓委員會108年10月會計月報,公務人員保障暨培訓委員會,公共資訊,歲入累計表、經費累計表、平衡表、以前年度歲出轉入數累計表、資本資產及其變動表、歲出用途別科目累計表、收入實現數與繳付公庫數分析表、支出實現數與公庫撥入數分析表、收入支出彙計表,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,不更新,政府資料開放授權條款-第1版,https://ws.csptc.gov.tw/Download.ashx?u=LzAwMS9VcGxvYWQvNi9yZWxmaWxlLzExOTIyLzMzOTM0LzBlZWRkNzc3LWU4NGYtNDJlNS04YTBlLTBmYmFmOWQ1NjU3Mi56aXA%3d&n=MTA4MTDmnIPoqIjmnIjloLFYTUwuemlw,2019/11/14 00:00,
111445,不動產實價登錄資訊-預售屋案件-泰山區,新北市政府地政局,購屋及遷徙,不動產預售案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。-泰山區,district;rps01;rps02;rps03;rps04;rps05;rps06;rps07;rps08;rps09;rps10;rps11;rps12;rps13;rps14;rps15;rps16;rps17;rps18;rps19;rps20;rps21;rps22;rps23;rps24;rps25;rps26;rps27,每月,政府資料開放授權條款-第1版,,2017/11/23 17:22,依品質檢測結果更新主要欄位說明
111446,不動產實價登錄資訊-預售屋案件-中和區,新北市政府地政局,購屋及遷徙,1. 不動產預售案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。 2. 本資料集為每10日更新一次。-中和區,district;rps01;rps02;rps03;rps04;rps05;rps06;rps07;rps08;rps09;rps10;rps11;rps12;rps13;rps14;rps15;rps16;rps17;rps18;rps19;rps20;rps21;rps22;rps23;rps24;rps25;rps26;rps27,每月,政府資料開放授權條款-第1版,,2017/06/29 11:30,依品質檢測結果更新主要欄位說明
111447,不動產實價登錄資訊-預售屋案件-蘆洲區,新北市政府地政局,購屋及遷徙,不動產預售案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。-蘆洲區,district：鄉鎮市區;rps01：交易標的;rps02：土地區段位置或建物區門牌;rps03：土地移轉總面積平方公尺;rps04：都市土地使用分區;rps05：非都市土地使用分區;rps06：非都市土地使用編定;rps07：交易年月;rps08：交易筆棟數;rps09：移轉層次;rps10：總樓層數;rps11：建物型態;rps12：主要用途;rps13：主要建材;rps14：建築完成年月;rps15：建物移轉總面積平方公尺;rps16：建物現況格局-房;rps17：建物現況格局-廳;rps18：建物現況格局-衛;rps19：建物現況格局-隔間;rps20：有無管理組織;rps21：總價元;rps22：單價每平方公尺;rps23：車位類別;rps24：車位移轉總面積平方公尺;rps25：車位總價元;rps26：備註;rps27：編號,每月,政府資料開放授權條款-第1版,,2017/05/11 21:07,
111450,不動產實價登錄資訊-預售屋案件-樹林區,新北市政府地政局,購屋及遷徙,不動產預售案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。-樹林區,district：鄉鎮市區;rps01：交易標的;rps02：土地區段位置或建物區門牌;rps03：土地移轉總面積平方公尺;rps04：都市土地使用分區;rps05：非都市土地使用分區;rps06：非都市土地使用編定;rps07：交易年月;rps08：交易筆棟數;rps09：移轉層次;rps10：總樓層數;rps11：建物型態;rps12：主要用途;rps13：主要建材;rps14：建築完成年月;rps15：建物移轉總面積平方公尺;rps16：建物現況格局-房;rps17：建物現況格局-廳;rps18：建物現況格局-衛;rps19：建物現況格局-隔間;rps20：有無管理組織;rps21：總價元;rps22：單價每平方公尺;rps23：車位類別;rps24：車位移轉總面積平方公尺;rps25：車位總價元;rps26：備註;rps27：編號,每月,政府資料開放授權條款-第1版,,2017/10/14 22:40,
111451,不動產實價登錄資訊-預售屋案件-樹林區,新北市政府地政局,購屋及遷徙,不動產預售案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。-樹林區,district：鄉鎮市區;rps01：交易標的;rps02：土地區段位置或建物區門牌;rps03：土地移轉總面積平方公尺;rps04：都市土地使用分區;rps05：非都市土地使用分區;rps06：非都市土地使用編定;rps07：交易年月;rps08：交易筆棟數;rps09：移轉層次;rps10：總樓層數;rps11：建物型態;rps12：主要用途;rps13：主要建材;rps14：建築完成年月;rps15：建物移轉總面積平方公尺;rps16：建物現況格局-房;rps17：建物現況格局-廳;rps18：建物現況格局-衛;rps19：建物現況格局-隔間;rps20：有無管理組織;rps21：總價元;rps22：單價每平方公尺;rps23：車位類別;rps24：車位移轉總面積平方公尺;rps25：車位總價元;rps26：備註;rps27：編號,每月,政府資料開放授權條款-第1版,,2017/10/14 22:40,
111452,不動產實價登錄資訊-預售屋案件-土城區,新北市政府地政局,購屋及遷徙,1. 不動產預售案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。 2. 本資料集為每10日更新一次。-土城區,district;rps01;rps02;rps03;rps04;rps05;rps06;rps07;rps08;rps09;rps10;rps11;rps12;rps13;rps14;rps15;rps16;rps17;rps18;rps19;rps20;rps21;rps22;rps23;rps24;rps25;rps26;rps27,每月,政府資料開放授權條款-第1版,,2017/06/07 19:50,依品質檢測結果更新主要欄位說明
111453,不動產實價登錄資訊-預售屋案件-五股區,新北市政府地政局,購屋及遷徙,1. 不動產預售案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。 2. 本資料集為每10日更新一次。-五股區,district;rps01;rps02;rps03;rps04;rps05;rps06;rps07;rps08;rps09;rps10;rps11;rps12;rps13;rps14;rps15;rps16;rps17;rps18;rps19;rps20;rps21;rps22;rps23;rps24;rps25;rps26;rps27,每月,政府資料開放授權條款-第1版,,2016/11/03 14:50,依品質檢測結果更新主要欄位說明
111454,不動產實價登錄資訊-預售屋案件-The villages and towns urban district,新北市政府地政局,購屋及遷徙,不動產預售案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。-The villages and towns urban district,district;rps01;rps02;rps03;rps04;rps05;rps06;rps07;rps08;rps09;rps10;rps11;rps12;rps13;rps14;rps15;rps16;rps17;rps18;rps19;rps20;rps21;rps22;rps23;rps24;rps25;rps26;rps27,每月,政府資料開放授權條款-第1版,,2018/12/13 12:14,依品質檢測結果更新主要欄位說明
111456,新北市政府警察局年度決算-106年,新北市政府警察局,公共資訊,新北市政府警察局年度決算-106年,year;type;breau;art_1;art_2;art_3;art_4;name;budget;annual_accounts,每年,政府資料開放授權條款-第1版,,2019/11/14 14:21,
111415,老人文康/福利服務中心,社會處,老年安養,老人文康/福利服務中心,詳如資料集內容,每日,政府資料開放授權條款-第1版,,2019/11/14 00:00,無
111416,家庭/社會福利服務中心,社會處,公共資訊,家庭/社會福利服務中心,詳如資料集內容,每日,政府資料開放授權條款-第1版,,2019/11/14 00:00,無
111417,家庭/社會福利服務中心,社會處,公共資訊,家庭/社會福利服務中心,詳如資料集內容,每日,政府資料開放授權條款-第1版,,2019/11/14 00:00,無
