資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
100023,106年度新北市總決算歲入來源別決算總表,新北市政府主計處,公共資訊,1.106年度新北市總決算歲入來源別決算總表 2.單位：新臺幣元 3.各項欄位說明詳參新北市政府主計處網頁->總決算->104年度新北市總決算(http://www.bas.ntpc.gov.tw/content/?parent_id=10478&type_id=10011)或電洽主計處查詢。,field1;field2;field3;field4;field5;field6,每年,政府資料開放授權條款-第1版,,2019/03/18 11:22,
100024,105年度新北市總決算歲出機關別決算總表,新北市政府主計處,公共資訊,1.105年度新北市總決算歲出機關別決算總表 2.單位：新臺幣元 3.各項欄位說明詳參新北市政府主計處網頁->總決算->104年度新北市總決算(http://www.bas.ntpc.gov.tw/content/?parent_id=10478&type_id=10011)或電洽主計處查詢。,field1;field2;field3;field4;field5;field6;,每年,政府資料開放授權條款-第1版,,2019/03/18 11:25,
99884,107年5月檔案數量統計表,法務部秘書處,公共資訊,107年5月檔案數量統計表,,每月,政府資料開放授權條款-第1版,,2019/03/14 00:00,
99886,107年5月檔案應用統計表,法務部秘書處,公共資訊,107年5月檔案應用統計表,文件名稱;檔案數量統計表,每月,政府資料開放授權條款-第1版,,2019/03/14 00:00,
99891,107年5月紙本及影像調案數量分類統計表,法務部秘書處,公共資訊,107年5月紙本及影像調案數量分類統計表,單位名稱;紙本檔案調案數量;影像檔案調案數量,每月,政府資料開放授權條款-第1版,,2019/03/14 00:00,
99948,107年6月各單位解降密數量統計表,法務部秘書處,公共資訊,107年6月各單位解降密數量統計表,,每月,政府資料開放授權條款-第1版,,2019/03/15 00:00,
99950,107年6月重要公文掃描統計表json,法務部秘書處,公共資訊,107年6月重要公文掃描統計表json,文件名稱;檔案數量統計表,每月,政府資料開放授權條款-第1版,,2019/03/15 00:00,
99952,107年6月歸檔案件統計表,法務部秘書處,公共資訊,107年6月歸檔案件統計表,文件名稱;檔案數量統計表,每月,政府資料開放授權條款-第1版,,2019/03/15 00:00,
100047,臺北市環境空氣品質監測結果月報表,臺北市政府環境保護局,公共資訊,提供臺北市環境保護局空氣品質監測站之每月監測值統計結果,"一氧化碳：月份,監測項目,監測站,測站編號,有效測定日數;,測定時數;,月平均值;,一小時值超過35ppm之時數;,連續8小時之平均值超過9ppm次數;,日平均值超過10ppm日數;,一小時值之最高值;,連續8小時平均值之最高值;,日平均值之最高值; 二氧化硫：月份,監測項目,監測站,測站編號,有效測定日數;,一小時值超過0.25ppm時數;,日平均值超過0.1ppm日數; 二氧化氮：月份,監測項目,監測站,測站編號,有效測定日數;,月平均值NO2/NO NO2; 非甲烷碳氫化合物：月份,監測項目,監測站,測站編號,測定時數;,上午6-9時3小時之平均值;,上午6-9時之測定日數;,上午6至9時3小時平均值最高值ppm,上午6至9時3小時平均值最高值發生日期,上午6至9時3小時平均值最低值ppm,上午6至9時3小時平均值最低值發生日期,上午6至9時3小時平均值超過0.20ppm之日數;,上午6至9時3小時平均值超過0.20ppm之日數;,上午6至9時3小時平均值超過0.30ppm之日數; 臭氧：月份,監測項目,監測站,測站編號,有效測定日數;,一小時值超過0.12ppm時數;,八小時平均值超過0.06ppm之次數;,每日一小時值最高值之月平均值; 懸浮微粒：月份,監測項目,監測站,測站編號,有效測定日數;,月平均值μg/m3,一小時值之最高值μg/m3,一小時值之最高值;,日平均值之最高值μg/m3,日平均值之最高值;,一小時值超過200μg/m3之小時時數;,日平均值超過125μg/m3之日數",每月,政府資料開放授權條款-第1版,,2015/05/12 00:00,
100020,臺灣花蓮地方法院108年2月份會計月報,臺灣花蓮地方法院,公共資訊,歲入累計表等表件,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;應收數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,不更新,政府資料開放授權條款-第1版,,2019/03/18 00:00,
