資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
106941,人民申請提供政府資訊案件統計,勞動部,公共資訊,人民申請提供政府資訊案件統計,項目;相關連結,每季,政府資料開放授權條款-第1版,,2019/08/19 00:00,
106938,國軍退除役官兵輔導委員會醫療基金107年度審定決算,國軍退除役官兵輔導委員會,公共資訊,國軍退除役官兵輔導委員會醫療基金107年度審定決算,SEQNO;LEVEL;BOLD;科目;本年度預算數-金額;本年度預算數-百分比;本年度決算數-金額;本年度決算數-百分比;比較增減-金額;比較增減-百分比;上年度決算數-金額;上年度決算數-百分比;項目;預算數;決算數,不更新,政府資料開放授權條款-第1版,,2019/08/19 00:00,
106939,立法院107年度單位決算,立法院,公共資訊,立法院107年度單位決算,會計年度;款;項;目;節;預算科目編號;預算科目名稱;細目編號;細目名稱;預算數_原預算數;預算數_預算增減數;預算數_合計1;決算數_實現數;決算數_應收數;決算數_保留數;決算數_合計2;預決算比較增減數;決算數占預算數之比率;分計畫編號;分計畫名稱;用途別編號;用途別名稱;原預算數;預算追加減數;動支第一預備金數;動支第二預備金數;經費流用數;預算調整數;預算增減數小計;預算數合計1;實現數;應付數;保留數;決算數合計2;預算年度;以前年度轉入數_應付數;以前年度轉入數_保留數;本年度減免註銷數_應付數;本年度減免註銷數_保留數;本年度實現數_應付數;本年度實現數_保留數;本年度調整數_應付數;本年度調整數_保留數;本年度未結清數_應付數;本年度未結清數_保留數;月份;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;本年度金額;上年度金額,每年,政府資料開放授權條款-第1版,,2019/08/19 00:00,
106933,109年度臺北市稅式支出報告,臺北市稅捐稽徵處,公共資訊,臺北市稅式支出報告,name;url,每年,政府資料開放授權條款-第1版,,2019/08/18 20:20,
106919,107年度本市市議員及里長福利互助專戶結算收支一覽表,高雄市政府民政局,公共資訊,年度、收支別、辦理情形、金額(元),年度;收支別;辦理情形;金額,每年,政府資料開放授權條款-第1版,https://data.kcg.gov.tw/dataset/107-welfare-chiefofvillage,2019/08/16 15:41,
106920,106年度本市市議員及里長福利互助專戶結算收支一覽表,高雄市政府民政局,公共資訊,年度、收支別、辦理情形、金額(元),年度;收支別;辦理情形;金額,每年,政府資料開放授權條款-第1版,https://data.kcg.gov.tw/dataset/106-welfare-chiefofvillage,2019/08/15 17:08,
106921,105年度本市市議員及里長福利互助專戶結算收支一覽表,高雄市政府民政局,公共資訊,年度、收支別、辦理情形、金額(元),年度;收支別;辦理情形;金額,每年,政府資料開放授權條款-第1版,https://data.kcg.gov.tw/dataset/105-welfare-chiefofvillage,2019/08/15 17:03,
106922,104年度本市市議員及里長福利互助專戶結算收支一覽表,高雄市政府民政局,公共資訊,年度、收支別、辦理情形、金額(元),年度;收支別;辦理情形;金額,每年,政府資料開放授權條款-第1版,https://data.kcg.gov.tw/dataset/104-welfare-chiefofvillage,2019/08/15 16:38,
106923,103年度本市市議員及里長福利互助專戶結算收支一覽表,高雄市政府民政局,公共資訊,年度、收支別、辦理情形、金額(元),年度;收支別;辦理情形;金額,每年,政府資料開放授權條款-第1版,https://data.kcg.gov.tw/dataset/103-welfare-chiefofvillage,2019/08/15 16:29,
106924,102年度本市市議員及里長福利互助專戶結算收支一覽表,高雄市政府民政局,公共資訊,年度、收支別、辦理情形、金額(元),年度;收支別;辦理情形;金額,每年,政府資料開放授權條款-第1版,https://data.kcg.gov.tw/dataset/102-welfare-chiefofvillage,2019/08/15 16:21,
106925,100年度本市市議員及里長福利互助專戶結算收支一覽表,高雄市政府民政局,公共資訊,年度、收支別、辦理情形、金額(元)、備註,年度;收支別;辦理情形;金額;備註,每年,政府資料開放授權條款-第1版,https://data.kcg.gov.tw/dataset/100-welfare-chiefofvillage,2019/08/15 16:21,
106926,101年度本市市議員及里長福利互助專戶結算收支一覽表,高雄市政府民政局,公共資訊,年度、收支別、辦理情形、金額(元),年度;收支別;辦理情形;金額,每年,政府資料開放授權條款-第1版,https://data.kcg.gov.tw/dataset/101-welfare-chiefofvillage,2019/08/15 16:20,
