資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
107875,長期照顧管理中心,彰化縣政府社會處,公共資訊,長期照顧管理中心,長期照顧服務-評估單位;地址;電話,每年,政府資料開放授權條款-第1版,,2019/10/04 00:00,
107876,護理之家,彰化縣政府社會處,公共資訊,護理之家,單位;聯絡人;地址;電話,每年,政府資料開放授權條款-第1版,,2019/10/04 00:00,
107895,二手輔具資源提供單位,彰化縣政府社會處,公共資訊,二手輔具資源提供單位,單位;地址;電話,每年,政府資料開放授權條款-第1版,,2019/10/04 00:00,
107897,社區發展協會,彰化縣政府社會處,公共資訊,12.社區發展協會,,每年,政府資料開放授權條款-第1版,,2019/10/04 00:00,
107921,村里辦公室,彰化縣政府社會處,公共資訊,村里辦公室,,每年,政府資料開放授權條款-第1版,,2019/10/04 00:00,
107922,鄉鎮市區公所,彰化縣政府社會處,公共資訊,鄉鎮市區公所,機關名稱;地址;電話,每年,政府資料開放授權條款-第1版,,2019/10/04 00:00,
107923,兒童及少年收出養媒合服務單位,彰化縣政府社會處,公共資訊,兒童及少年收出養媒合服務單位,單位名稱;電話;地址,每年,政府資料開放授權條款-第1版,,2019/10/04 00:00,
107926,志願服務推廣中心/志願服務協會,彰化縣政府社會處,公共資訊,志願服務推廣中心/志願服務協會,單位;地址;電話;聯絡人,每年,政府資料開放授權條款-第1版,,2019/10/04 00:00,
107929,復康巴士服務單位,彰化縣政府社會處,公共資訊,復康巴士服務單位,地區;單位;電話,每年,政府資料開放授權條款-第1版,,2019/10/04 00:00,
107930,身心障礙者社區日間作業設施,彰化縣政府社會處,公共資訊,身心障礙者社區日間作業設施,單位;電話;地址;聯繫人,每年,政府資料開放授權條款-第1版,,2019/10/04 00:00,
107932,身心障礙者生涯轉銜服務提供單位,彰化縣政府社會處,公共資訊,身心障礙者生涯轉銜服務提供單位,單位：彰化縣北區身心障礙者生涯轉銜暨ICF個案管理服務中心(社團法人中華民國微光社會福利協會承接),每年,政府資料開放授權條款-第1版,,2019/10/04 00:00,
107933,身心障礙者牙醫醫療院所,彰化縣政府社會處,公共資訊,身心障礙者牙醫醫療院所,編號;診所名稱;電話;診所地址,每年,政府資料開放授權條款-第1版,,2019/10/04 00:00,
107935,身心障礙團體,彰化縣政府社會處,公共資訊,身心障礙團體,單位;連絡電話;姓名;地址,每年,政府資料開放授權條款-第1版,,2019/10/04 00:00,
107942,祥和計畫志工隊,彰化縣政府社會處,公共資訊,祥和計畫志工隊,,每年,政府資料開放授權條款-第1版,,2019/10/04 00:00,
107944,彰化縣合作社場(機關、學校),彰化縣政府社會處,公共資訊,彰化縣合作社場(機關、學校),,每年,政府資料開放授權條款-第1版,,2019/10/04 00:00,
107984,工商自由職業團體,彰化縣政府社會處,公共資訊,工商自由職業團體,序號;團體類別;團體名稱;理事長;郵遞區號;會址;電話,每年,政府資料開放授權條款-第1版,,2019/10/04 00:00,
107985,立案人民團體,彰化縣政府社會處,公共資訊,立案人民團體,序號;團體類別;團體名稱;理事長;創會長;郵遞區號;會址;電話,每年,政府資料開放授權條款-第1版,,2019/10/04 00:00,
107987,身心障礙者家庭托顧服務單位,彰化縣政府社會處,公共資訊,身心障礙者家庭托顧服務單位,單位名稱;聯絡人;電話;地址;信箱,每年,政府資料開放授權條款-第1版,,2019/10/04 00:00,
107988,身心障礙者手語翻譯服務提供單位,彰化縣政府社會處,公共資訊,身心障礙者手語翻譯服務提供單位,單位;電話;傳真;地址,每年,政府資料開放授權條款-第1版,,2019/10/04 00:00,
107989,同步聽打服務提供單位,彰化縣政府社會處,公共資訊,同步聽打服務提供單位,單位;電話;傳真;地址,每年,政府資料開放授權條款-第1版,,2019/10/04 00:00,
107991,「補助低收及中低收入戶老人裝置假牙」契約診所,彰化縣政府社會處,公共資訊,「補助低收及中低收入戶老人裝置假牙」契約診所,編號;診所名稱;電話;診所地址,每年,政府資料開放授權條款-第1版,,2019/10/04 00:00,
107994,低收入戶老人公費安置簽約機構,彰化縣政府社會處,公共資訊,低收入戶老人公費安置簽約機構,序號;機構名稱;地址;電話/傳真;最近一次 評鑑等第,每年,政府資料開放授權條款-第1版,,2019/10/04 00:00,
107995,長青大學,彰化縣政府社會處,公共資訊,長青大學,單位;地址;電話,每年,政府資料開放授權條款-第1版,,2019/10/04 00:00,
108000,街友關懷據點,彰化縣政府社會處,公共資訊,街友關懷據點,編號;彰化縣遊民服務單位;地址;名字;電話,每年,政府資料開放授權條款-第1版,,2019/10/04 00:00,
108001,遊民安置簽約機構,彰化縣政府社會處,公共資訊,遊民安置簽約機構,編號;遊民收容安置;地址;遊民承辦人;機構聯絡電話,每年,政府資料開放授權條款-第1版,,2019/10/04 00:00,
108557,test1004-3,本平臺營運窗口,休閒旅遊,測試,DATE;ID,每月,政府資料開放授權條款-第1版,,2019/09/17 00:00,
108602,福建金門地方法院108年09月份會計月報_PDF、XML,福建金門地方法院,公共資訊,福建金門地方法院108年09月份會計月報_PDF、XML,,每月,政府資料開放授權條款-第1版,,2019/10/04 00:00,
