資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
105738,中正紀念堂行政規則,國立中正紀念堂管理處,公共資訊,中正紀念堂行政規則,Id;UnitId;TypeId;ImageName;BaseCategoryName;PublishTime;Subject;Content;FileName;Url;PageUrl;Mutilimage;Mutilattach;,每年,政府資料開放授權條款-第1版,,2019/07/17 00:00,
104944,基隆市不動產租賃實價登錄Open Data(108年5月租賃登記案件),基隆市政府地政處,購屋及遷徙,購屋及遷徙: 係指各種房屋租賃、房屋遷移、移民等相關資料集,108年5月1日至10日無租賃案件揭露資料;108年5月11日至20日無租賃案件揭露資料;鄉鎮市區;交易標的;土地區段位置建物區段門牌;土地面積平方公尺;都市土地使用分區;非都市土地使用分區;非都市土地使用編定;租賃年月日;租賃筆棟數;租賃層次;總樓層數;建物型態;主要用途;主要建材;建築完成年月;建物總面積平方公尺;建物現況格局-房;建物現況格局-廳;建物現況格局-衛;建物現況格局-隔間;有無管理組織;有無附傢俱;總額元;單價元平方公尺;車位類別;車位面積平方公尺;車位總額元;備註;編號,每月,政府資料開放授權條款-第1版,https://land.klcg.gov.tw/business/More?id=832;https://land.klcg.gov.tw/business/More?id=832;https://land.klcg.gov.tw/business/More?id=832,2019/07/11 00:00,
105670,礦務局_各縣市盜濫採土石通報專線,經濟部礦務局,公共資訊,本資料集提供民眾知悉各縣盜濫採土石通報專線，如遇有可疑或未申請之採取土石行為，可立即通報各縣市主管機關進行查緝取締，以遏止盜濫採行為，保持國土完整性。,縣市;承辦單位;專線電話,每年,政府資料開放授權條款-第1版,,2019/07/17 00:00,授權說明網址: https://data.gov.tw/license
105204,10730-02-04-2 臺中市兒童及少年福利服務,臺中市家庭暴力及性侵害防治中心,公共資訊,一、統計標準時間：第1季以1至3月、第2季以4至6月、第3季以7至9月、第4季以10至12月之事實為準。 二、分類標準：依「兒童及少年諮詢代表人數、兒童及少年培力活動參與人次、無依兒童及少年安置及處理人數、諮詢服務（人次）、親職教育活動(人次)、育樂活動(人次)、工作人員在職訓練(人次) 」分。,RptNo;RptName;StatCourseNo;StatCourseName;DataDate;PlaceNo;PlaceName;PeriodNo;PeriodName;Complex1;ComplexName;Complex2;Complex2Name;Complex3;Complex3Name;Complex4;Complex4Name;Complex5;Complex5Name;DeriveNo;DeriveExplain;FValue;SValue;RptDeptNo;RptDeptName;CreateTime;ModifyTime,每日,政府資料開放授權條款-第1版,,2019/07/17 10:47,
105205,1850-02-01-2 臺中市推展性侵害防治業務,臺中市家庭暴力及性侵害防治中心,公共資訊,一、統計標準時間：第1季以1至3月、第2季以4至6月、第3季以7至9月、第4季以10至12月之事實為準。 二、分類標準：依「性侵害被害人保護扶助人次、本期性侵害被害人保護扶助金額(新臺幣元)、性侵害加害人處遇、性侵害加害人處遇」分。,RptNo;RptName;StatCourseNo;StatCourseName;DataDate;PlaceNo;PlaceName;PeriodNo;PeriodName;Complex1;ComplexName;Complex2;Complex2Name;Complex3;Complex3Name;Complex4;Complex4Name;Complex5;Complex5Name;DeriveNo;DeriveExplain;FValue;SValue;RptDeptNo;RptDeptName;CreateTime;ModifyTime,每日,政府資料開放授權條款-第1版,,2019/07/17 10:53,
105206,1850-01-01-2 臺中市推展家庭暴力防治業務,臺中市家庭暴力及性侵害防治中心,公共資訊,一、統計標準時間：第1季以1至3月、第2季以4至6月、第3季以7至9月、第4季以10至12月之事實為準。 二、分類標準：依「家庭暴力被害人保護扶助人次、本期家庭暴力被害人保護扶助金、家庭暴力加害人處遇、家庭暴力事件裁罰案裁罰事由統計」分。,RptNo;RptName;StatCourseNo;StatCourseName;DataDate;PlaceNo;PlaceName;PeriodNo;PeriodName;Complex1;ComplexName;Complex2;Complex2Name;Complex3;Complex3Name;Complex4;Complex4Name;Complex5;Complex5Name;DeriveNo;DeriveExplain;FValue;SValue;RptDeptNo;RptDeptName;CreateTime;ModifyTime,每日,政府資料開放授權條款-第1版,,2019/07/17 11:02,
105211,10740-03-01-2 臺中市推展性騷擾防治業務,臺中市家庭暴力及性侵害防治中心,公共資訊,一、統計範圍及對象：凡依據性騷擾防治法所執行之業務項目，均為統計範圍及對象。 二、統計標準時間：第1季以1至3月、第2季以4至6月、第3季以7至9月、第4季以10至12月之事實為準。 三、分類標準：依「性騷擾申訴事件調查結果、當事人基本資料、性騷擾事件申訴調查概況、性騷擾事件裁罰統計」分。,RptNo;RptName;StatCourseNo;StatCourseName;DataDate;PlaceNo;PlaceName;PeriodNo;PeriodName;Complex1;ComplexName;Complex2;Complex2Name;Complex3;Complex3Name;Complex4;Complex4Name;Complex5;Complex5Name;DeriveNo;DeriveExplain;FValue;SValue;RptDeptNo;RptDeptName;CreateTime;ModifyTime,每日,政府資料開放授權條款-第1版,,2019/07/17 11:56,
105212,10740-90-01-2 臺中市兒童少年保護執行(一)-通報情形,臺中市家庭暴力及性侵害防治中心,公共資訊,一、統計標準時間：第1季以1至3月、第2季以4至6月、第3季以7至9月、第4季以10至12月之事實為準。 二、分類標準：依「責任通報」、「一般通報」之分別。,RptNo;RptName;StatCourseNo;StatCourseName;DataDate;PlaceNo;PlaceName;PeriodNo;PeriodName;Complex1;ComplexName;Complex2;Complex2Name;Complex3;Complex3Name;Complex4;Complex4Name;Complex5;Complex5Name;DeriveNo;DeriveExplain;FValue;SValue;RptDeptNo;RptDeptName;CreateTime;ModifyTime,每日,政府資料開放授權條款-第1版,,2019/07/17 11:58,
105213,10740-90-05-2 臺中市查獲兒童及少年性交易案件安置情形,臺中市家庭暴力及性侵害防治中心,公共資訊,一、統計標準時間：上半年以1至6月、下半年7至12月之事實為準。 二、分類標準：依「查獲人數、陪同偵訊個案數、短期收容聲請裁定數、本期安置人數計」分。,RptNo;RptName;StatCourseNo;StatCourseName;DataDate;PlaceNo;PlaceName;PeriodNo;PeriodName;Complex1;ComplexName;Complex2;Complex2Name;Complex3;Complex3Name;Complex4;Complex4Name;Complex5;Complex5Name;DeriveNo;DeriveExplain;FValue;SValue;RptDeptNo;RptDeptName;CreateTime;ModifyTime,每日,政府資料開放授權條款-第1版,,2019/07/17 11:59,
105214,10740-90-02-1 臺中市查獲兒童及少年性交易案件安置情形,臺中市家庭暴力及性侵害防治中心,公共資訊,一、統計標準時間：上半年以1至6月、下半年以7至12月。 二、分類標準：依、「查獲人數」、「陪同偵訊個案數、「短期收容聲請裁定數」、「本期安置人數」之分別。,RptNo;RptName;StatCourseNo;StatCourseName;DataDate;PlaceNo;PlaceName;PeriodNo;PeriodName;Complex1;ComplexName;Complex2;Complex2Name;Complex3;Complex3Name;Complex4;Complex4Name;Complex5;Complex5Name;DeriveNo;DeriveExplain;FValue;SValue;RptDeptNo;RptDeptName;CreateTime;ModifyTime,每日,政府資料開放授權條款-第1版,,2019/07/17 12:00,
