資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
117897,國道主線實施開放路肩作業規定,交通部高速公路局,交通及通訊,國道主線實施開放路肩作業規定,項目;網站連結,每日,政府資料開放授權條款-第1版,,2020/02/20 00:00,
117899,開放550c.c.以上大型重型機車行駛國道高速公路評估報告,交通部高速公路局,交通及通訊,106.7.1-107.6.30期間國3甲線小型車及大型重型機車各項評估因子相關統計數據及評估結論,項目;網站連結,每日,政府資料開放授權條款-第1版,,2020/02/20 00:00,
117900,嘉義市西區109年1月各里人口數統計,嘉義市政府,公共資訊,嘉義市西區年月各里人口數統計,"村里 ,鄰數 ,戶數 ,男 ,女,人數合計",每月,政府資料開放授權條款-第1版,https://data.chiayi.gov.tw,2020/02/20 09:50,
117904,108年新北市公地撥用,新北市政府地政局,購屋及遷徙,108年新北市公地撥用,field1;field2;field3;field4;field5;field6;field7;field8;field9;field10;field11;field12;field13;field14;field15;field16;field17;field18;field19,每年,政府資料開放授權條款-第1版,,2020/02/20 10:38,
117908,不動產實價登錄資訊-租賃案件-深坑區,新北市政府地政局,購屋及遷徙,1. 不動產租賃案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。 2. 本資料集為每10日更新一次。-深坑區,district;rps01;rps02;rps03;rps04;rps05;rps06;rps07;rps08;rps09;rps10;rps11;rps12;rps13;rps14;rps15;rps16;rps17;rps18;rps19;rps20;rps21;rps22;rps23;rps24;rps25;rps26;rps27;rps28,每月,政府資料開放授權條款-第1版,,2016/11/07 15:51,依品質檢測結果更新主要欄位說明
117909,不動產實價登錄資訊-買賣案件-石碇區,新北市政府地政局,購屋及遷徙,1. 不動產賣賣案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。 2. 本資料集為每10日更新一次。-石碇區,district;rps01;rps02;rps03;rps04;rps05;rps06;rps07;rps08;rps09;rps10;rps11;rps12;rps13;rps14;rps15;rps16;rps17;rps18;rps19;rps20;rps21;rps22;rps23;rps24;rps25;rps26;rps27,每月,政府資料開放授權條款-第1版,,2017/02/22 09:13,依品質檢測結果更新主要欄位說明
117910,新北市自辦市地重劃成果-,新北市政府地政局,公共資訊,新北市自辦市地重劃成果統計，資料包含重劃區名稱、總面積、公設用地面積、重劃總負擔比率等資訊。-,aa01;aa02;aa03;aa04;aa05;aa06;aa07;aa08;aa09;aa10;aa11,每年,政府資料開放授權條款-第1版,,2018/02/14 14:01,依品質檢測結果更新主要欄位說明
117911,不動產實價登錄資訊-買賣案件-烏來區,新北市政府地政局,購屋及遷徙,1. 不動產賣賣案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。 2. 本資料集為每10日更新一次。-烏來區,district;rps01;rps02;rps03;rps04;rps05;rps06;rps07;rps08;rps09;rps10;rps11;rps12;rps13;rps14;rps15;rps16;rps17;rps18;rps19;rps20;rps21;rps22;rps23;rps24;rps25;rps26;rps27,每月,政府資料開放授權條款-第1版,,2016/11/03 16:17,依品質檢測結果更新主要欄位說明
117912,不動產實價登錄資訊-租賃案件-樹林區,新北市政府地政局,購屋及遷徙,1. 不動產租賃案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。 2. 本資料集為每10日更新一次。-樹林區,district;rps01;rps02;rps03;rps04;rps05;rps06;rps07;rps08;rps09;rps10;rps11;rps12;rps13;rps14;rps15;rps16;rps17;rps18;rps19;rps20;rps21;rps22;rps23;rps24;rps25;rps26;rps27;rps28,每月,政府資料開放授權條款-第1版,,2016/11/03 15:27,依品質檢測結果更新主要欄位說明
117913,新北市自辦市地重劃成果-泰山區新莊區,新北市政府地政局,公共資訊,新北市自辦市地重劃成果統計，資料包含重劃區名稱、總面積、公設用地面積、重劃總負擔比率等資訊。,aa01:區;aa02:重劃區名稱;aa03:成果公告日期 ;aa04:重劃總面積;;aa05:提供建築用地面積;aa06:公共設施用地面積;合計;aa07:無償取得公設面積;aa08:其他公設用地面積;aa09:重劃總負擔比率;aa10:都市計畫公告日期;aa11:備註,每年,政府資料開放授權條款-第1版,,2016/08/17 15:20,待成果檢視無誤後再開放
117914,不動產實價登錄資訊-買賣案件-,新北市政府地政局,購屋及遷徙,1. 不動產賣賣案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。 2. 本資料集為每10日更新一次。-,district;rps01;rps02;rps03;rps04;rps05;rps06;rps07;rps08;rps09;rps10;rps11;rps12;rps13;rps14;rps15;rps16;rps17;rps18;rps19;rps20;rps21;rps22;rps23;rps24;rps25;rps26;rps27,每月,政府資料開放授權條款-第1版,,2019/11/14 10:21,依品質檢測結果更新主要欄位說明
117915,不動產實價登錄資訊-租賃案件-,新北市政府地政局,購屋及遷徙,1. 不動產租賃案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。 2. 本資料集為每10日更新一次。-,district;rps01;rps02;rps03;rps04;rps05;rps06;rps07;rps08;rps09;rps10;rps11;rps12;rps13;rps14;rps15;rps16;rps17;rps18;rps19;rps20;rps21;rps22;rps23;rps24;rps25;rps26;rps27;rps28,每月,政府資料開放授權條款-第1版,,2019/11/14 14:17,依品質檢測結果更新主要欄位說明
117916,不動產實價登錄資訊-租賃案件-瑞芳區,新北市政府地政局,購屋及遷徙,1. 不動產租賃案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。 2. 本資料集為每10日更新一次。-瑞芳區,district;rps01;rps02;rps03;rps04;rps05;rps06;rps07;rps08;rps09;rps10;rps11;rps12;rps13;rps14;rps15;rps16;rps17;rps18;rps19;rps20;rps21;rps22;rps23;rps24;rps25;rps26;rps27;rps28,每月,政府資料開放授權條款-第1版,,2017/05/14 07:35,依品質檢測結果更新主要欄位說明
117917,新北市自辦市地重劃成果-板橋區樹林區新莊區,新北市政府地政局,公共資訊,新北市自辦市地重劃成果統計，資料包含重劃區名稱、總面積、公設用地面積、重劃總負擔比率等資訊。,aa01:區;aa02:重劃區名稱;aa03:成果公告日期 ;aa04:重劃總面積;;aa05:提供建築用地面積;aa06:公共設施用地面積;合計;aa07:無償取得公設面積;aa08:其他公設用地面積;aa09:重劃總負擔比率;aa10:都市計畫公告日期;aa11:備註,每年,政府資料開放授權條款-第1版,,2016/08/17 15:20,待成果檢視無誤後再開放
117918,不動產實價登錄資訊-租賃案件-三芝區,新北市政府地政局,購屋及遷徙,1. 不動產租賃案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。 2. 本資料集為每10日更新一次。-三芝區,district;rps01;rps02;rps03;rps04;rps05;rps06;rps07;rps08;rps09;rps10;rps11;rps12;rps13;rps14;rps15;rps16;rps17;rps18;rps19;rps20;rps21;rps22;rps23;rps24;rps25;rps26;rps27;rps28,每月,政府資料開放授權條款-第1版,,2017/04/15 16:49,依品質檢測結果更新主要欄位說明
117919,新北市自辦市地重劃成果-鶯歌區,新北市政府地政局,公共資訊,新北市自辦市地重劃成果統計，資料包含重劃區名稱、總面積、公設用地面積、重劃總負擔比率等資訊。,aa01:區;aa02:重劃區名稱;aa03:成果公告日期 ;aa04:重劃總面積;;aa05:提供建築用地面積;aa06:公共設施用地面積;合計;aa07:無償取得公設面積;aa08:其他公設用地面積;aa09:重劃總負擔比率;aa10:都市計畫公告日期;aa11:備註,每年,政府資料開放授權條款-第1版,,2016/08/17 15:23,待成果檢視無誤後再開放
117920,不動產實價登錄資訊-買賣案件-石門區,新北市政府地政局,購屋及遷徙,1. 不動產賣賣案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。 2. 本資料集為每10日更新一次。-石門區,district;rps01;rps02;rps03;rps04;rps05;rps06;rps07;rps08;rps09;rps10;rps11;rps12;rps13;rps14;rps15;rps16;rps17;rps18;rps19;rps20;rps21;rps22;rps23;rps24;rps25;rps26;rps27,每月,政府資料開放授權條款-第1版,,2016/11/03 16:18,依品質檢測結果更新主要欄位說明
117922,滅火器藥劑更換及充填作業合格廠商清冊,新北市政府消防局,生育保健,提供本清冊供民眾查詢,No;county;title;address;tel;admin;certificateNo;exp;business scope,每小時,政府資料開放授權條款-第1版,,2020/02/20 11:17,
117928,新北市食品工廠清冊,新北市政府衛生局,生育保健,新北市食品工廠清冊,Name_Ins;No;Address;tax ID number,每年,政府資料開放授權條款-第1版,,2020/02/20 17:22,
117905,新北市高再犯危險之性侵害加害人人數統計表(109年修正版),新北市政府警察局,公共資訊,新北市高再犯危險之性侵害加害人人數統計表,Year;Month;New;Announcement,每月,政府資料開放授權條款-第1版,,2020/02/20 10:43,
117906,新北市政府警察局重要警政統計指標,新北市政府警察局,公共資訊,提供新北市政府警察局102年度起重要警政統計指標。,time;unit1;unit2;point;field1;field2;field3;field4;field5;field6;field7;field8,每月,政府資料開放授權條款-第1版,,2020/02/20 10:45,
117898,毒品防制基金決算(按年),法務部會計處,公共資訊,毒品防制基金決算(按年),資料名稱;資料連結,每年,政府資料開放授權條款-第1版,,2020/02/20 00:00,
