資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
118759,收費站成立時間表,交通部高速公路局,交通及通訊,收費站成立時間表,收費站別;國道別;里程數;成立日期;開始收費日期;結束時間;備註,每年,政府資料開放授權條款-第1版,,2020/03/10 00:00,
118762,收費員轉置統計表,交通部高速公路局,交通及通訊,收費員轉置統計表,應轉置收費員人數;已領取補償金人數;選擇就業人數;其他（含公傷假）;備註,每年,政府資料開放授權條款-第1版,,2020/03/10 00:00,
118781,公務人員保障暨培訓委員會109年2月會計月報,公務人員保障暨培訓委員會,公共資訊,歲入累計表、經費累計表、歲出用途別累計表、繳付公庫數分析表、公庫撥入數分析表、平衡表、收入支出表、長期投資、固定資產、遞耗資產及無形資產變動表,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,不更新,政府資料開放授權條款-第1版,https://ws.csptc.gov.tw/Download.ashx?u=LzAwMS9VcGxvYWQvNi9yZWxmaWxlLzEyNDE3LzM0NTYwLzY1YjBhYzA2LWUzYzctNGMxOS1iMzEwLTUxY2Y1MzhhMTRhZS56aXA%3d&n=MTA5MDLmnIPoqIjmnIjloLF4bWwuemlw,2020/03/10 00:00,
118753,109年宜蘭縣南澳鄉土地公告現值及公告地價,宜蘭縣政府,購屋及遷徙,109年宜蘭縣南澳鄉土地公告現值及公告地價,鄉鎮市代碼;鄉鎮市;地段;地號;公告現值;公告地價,每日,政府資料開放授權條款-第1版,,2020/03/10 00:00,無
118754,客家委員會補助大學校院發展客家學術機構,客家委員會,求學及進修,客家委員會補助大學校院發展客家學術機構,school;plan;subsidy;year;description,每日,政府資料開放授權條款-第1版,,2020/03/10 13:53,
118755,客家委員會補助客家出版品,客家委員會,公共資訊,本會歷年補助之客家出版品,book_name;type;date;Publishing_Unit,每日,政府資料開放授權條款-第1版,,2020/03/10 14:01,
118756,客家委員會客家傳統樂器介紹,客家委員會,求學及進修,介紹客家演奏所使用的樂器。,music_instrument_name;music_instrument_introduction,每日,政府資料開放授權條款-第1版,http://www.hakka.gov.tw/lp.asp?ctNode=1835&CtUnit=317&BaseDSD=24&mp=1828&ps=;http://www.hakka.gov.tw/lp.asp?ctNode=1835&CtUnit=317&BaseDSD=24&mp=1828&ps=;http://www.hakka.gov.tw/lp.asp?ctNode=1835&CtUnit=317&BaseDSD=24&mp=1828&ps=,2020/03/10 14:33,
118767,客家委員會客語文學課程表,客家委員會,求學及進修,客家話已是發展成熟又完整的文學語言，不僅可用來述景談情、寫人事物，也能用詩表達抽象曼妙意象。在此很榮幸邀請到何石松、吳秀媛、曾喜城等幾位老師，帶領大家一起賞析客家俚語、童謠、打油詩，透過文學的方式，領略客家文化獨特之美。,course_name;teacher; source;course_series;course_outline;course_description;subject_keyword;subject_properties;hours,每日,政府資料開放授權條款-第1版,,2020/03/10 15:51,
118787,客家委員會好客卡特約商店,客家委員會,開創事業,提供好客卡特約商店地址及相關優惠內容,company_name;address;tel;latitude;longitude,每日,政府資料開放授權條款-第1版,,2020/03/10 17:07,
118791,客家委員會客語薪傳師總覽,客家委員會,公共資訊,網站公告客語薪傳師各縣市與各類別薪傳師名單與人數統計資訊。,kind;area_name;person_name,每日,政府資料開放授權條款-第1版,,2020/03/10 17:25,
