資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
120953,109年2月司法院及所屬各級法院之終結案件資料與欄位說明,司法院,公共資訊,109年2月司法院及所屬各級法院之終結案件資料，資料提供格式請參閱「司法統計系統資料欄位說明」,,每月,政府資料開放授權條款-第1版,,2020/05/04 00:00,
121096,108年屏東縣政府財稅局遠距視訊服務統計表,屏東縣政府財稅局,公共資訊,統計108年屏東縣地方稅全功能櫃臺業務以視距拓展31處服務據點件數統計,編號;遠距視訊服務據點;件數,每日,政府資料開放授權條款-第1版,,2020/05/04 00:00,
121086,補助或交易行為之身分關係揭露清冊,科技部,公共資訊,主動公開公職人員揭露或其關係人，遇有補助或交易行為之身分關係等規定，以達施政便民及公開透明之目的。,序號;年別;交易時間;交易對象;交易金額;總計件數,每年,政府資料開放授權條款-第1版,,2020/05/04 00:00,
121088,臺中高等行政法院109年4月份會計月報,臺中高等行政法院,公共資訊,臺中高等行政法院109年4月份會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;業務計畫或工作計畫;經資門;執行數;會計分類;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;基金別;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;金額_本月數;金額_累計數;預算項目;預算執行數;調整數;會計收支;會計科目,每月,政府資料開放授權條款-第1版,http://tcb.judicial.gov.tw/index1.asp?struID=70&cid=55&newsType=5,2020/05/04 00:00,
121131,臺北市各區里疏散避難圖資訊(中山區),臺北市中山區公所,公共資訊,提供臺北市各區里疏散避難圖資訊,區;里;圖檔連結網址,每日,政府資料開放授權條款-第1版,,2018/11/21 00:00,
121134,臺北市中山、內湖區已登記公私有土地筆數面積統計表,臺北市中山地政事務所,公共資訊,提供臺北市「中山、內湖區已登記公私有土地筆數面積」統計資料。,土地總面積;已登記公私有土地面積;已登記公有土地面積;已登記私有土地面積;已登記公私共有土地面積;未登記土地總面積;土地總筆數;已登記公私有土地筆數;已登記公有土地筆數;已登記私有土地筆數;已登記公私共有土地筆數;未登記土地筆數。,每年,政府資料開放授權條款-第1版,,2019/02/11 00:00,
121266,中山堂演出訊息,臺北市中山堂管理所,公共資訊,演出日期：日期 演出時間：日期 節目名稱：文字型態 演出單位：文字型態 相關網址：文字型態 演出地點：文字型態 入場方式：文字型態 售票系統：文字型態 內容摘要：TEXT文字型態,演出日期：供民眾查詢演出日期起迄 演出時間：供民眾查詢演出時間起迄 節目名稱：供民眾查詢檢索節目名稱 演出單位：供民眾查詢檢索演出單位 相關網址：供民眾LINK相關網址 演出地點：供民眾查詢檢索演出地點廳別 入場方式：供民眾查詢費用與否 售票系統：供民眾查詢檢索售票系統 內容摘要：供民眾查詢檢索內容摘要,每季,政府資料開放授權條款-第1版,,2017/10/26 00:00,
121433,臺北市交通事件裁決所無障礙設施設置資料,臺北市交通事件裁決所,公共資訊,臺北市交通事件裁決所無障礙設施設置情形,無障礙設施設備,每日,政府資料開放授權條款-第1版,,2015/06/05 00:00,
121122,臺北市市區自行車道,臺北市交通管制工程處,交通及通訊,自行車道資料,路段序號ID;自行車道路線編號B_ID;路段名稱NAME;路段起點描述SP_DESC;路段迄點描述EP_DESC;縣市別CITY;鄉鎮別TOWN;管養單位MGR_MCH;所屬道路寬度;R_WIDTH;自行車道車行方向B_DIR;自行車道類型B_TYPE,每日,政府資料開放授權條款-第1版,,2012/01/13 00:00,
121129,臺北市機車優先道,臺北市交通管制工程處,交通及通訊,機車優先道資料,路名;方向,每日,政府資料開放授權條款-第1版,,2012/01/04 00:00,
121180,臺北市公車專用道,臺北市交通管制工程處,交通及通訊,公車專用道資料,路名;方向,每日,政府資料開放授權條款-第1版,,2012/01/04 00:00,
121209,臺北市調撥車道,臺北市交通管制工程處,交通及通訊,調撥車道資料,路段;起迄點;調撥時間;備註,每日,政府資料開放授權條款-第1版,,2012/01/04 00:00,
121233,臺北市行人專用時相路口及時段,臺北市交通管制工程處,交通及通訊,行人專用時相路口及時段,路口編號;十字路口名稱;座標;啟用時段,每日,政府資料開放授權條款-第1版,,2012/01/04 00:00,
121253,臺北市CCTV設施,臺北市交通管制工程處,交通及通訊,閉路電視攝影機設備資料,流水號;攝影機編號位置;座標,每日,政府資料開放授權條款-第1版,,2012/01/04 00:00,
121270,臺北市機車專用道,臺北市交通管制工程處,交通及通訊,機車專用道資料,路名;方向,每日,政府資料開放授權條款-第1版,,2012/01/04 00:00,
121423,臺北市交通管制工程處無障礙設施設置資料,臺北市交通管制工程處,交通及通訊,臺北市交通管制工程處有聲號誌設置地點,路口;行政區;號誌編號;座標,每日,政府資料開放授權條款-第1版,,2015/06/05 00:00,
121671,市區道路速限表,臺北市交通管制工程處,交通及通訊,臺北市市區道路行車速限別於法定速限（50公里）之道路及路段 (本表僅供參考，依據現場標誌為準。),路型;路段及速限,每日,政府資料開放授權條款-第1版,,2016/12/13 00:00,
121890,臺北市號誌位置,臺北市交通管制工程處,交通及通訊,臺北市號誌位置,流水號;路口名稱;行政區;經度;緯度,每日,政府資料開放授權條款-第1版,,2020/05/04 22:50,
121161,臺北市各區里疏散避難圖資訊(信義區),臺北市信義區公所,公共資訊,提供臺北市各區里疏散避難圖資訊,區;里;圖檔連結網址,每日,政府資料開放授權條款-第1版,,2014/01/27 00:00,
121217,臺北市拖吊場,臺北市停車管理工程處,公共資訊,停車拖吊資訊,標題;拖吊責任區;聯絡電話;地址,每年,政府資料開放授權條款-第1版,,2012/01/04 00:00,
121429,臺北市身心障礙停車格,臺北市停車管理工程處,公共資訊,臺北市身心障礙停車格,停車位格式;區域;路段,每日,政府資料開放授權條款-第1版,,2015/06/29 00:00,
