資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
100323,內政部空中勤務總隊空勤模範人員,內政部空中勤務總隊,公共資訊,姓名、現職、具體事蹟,Name;Current_job;Specific_deeds,每年,政府資料開放授權條款-第1版,,2019/03/25 11:19,
100325,內政部空中勤務總隊各型機種飛行時數統計表,內政部空中勤務總隊,公共資訊,飛行時數_月份、01月、02月、03月、04月、05月、06月、07月、08月、09月、10月、11月、12月、合計,Flight_hours_month;January;February;March;April;May;June;July;August;September;October;November;December;total,每年,政府資料開放授權條款-第1版,,2019/03/22 16:52,
100401,南投縣公共圖書館借還書人次、冊數及辦證數統計,南投縣政府,公共資訊,南投縣公共圖書館年度借還書人次、冊數及辦證數統計,館名;借閱冊數;借閱人次;年度新辦證數;歷年總辦證數,每日,政府資料開放授權條款-第1版,,2019/03/27 00:00,
100311,107年12月屏東縣各項稅捐實徵淨額與預算數及上年同期比較－本月數,屏東縣政府財稅局,公共資訊,107年12月屏東縣各項稅捐實徵淨額與預算數及上年同期比較－本月數,"本月實徵數,本月退還以前年度歲入款,本月實徵淨額,本月實徵淨額占預算數百分比,本月實徵淨額與上年同月比較",每日,政府資料開放授權條款-第1版,,2019/01/10 00:00,
100312,107年12月屏東縣各項稅捐實徵淨額與預算數及上年同期比較－累計數,屏東縣政府財稅局,公共資訊,107年12月屏東縣各項稅捐實徵淨額與預算數及上年同期比較－累計數,"截至本月底止累計實徵數,截至本月底止累計退還以前年度歲入款,截 至 本 月 底 止 累 計 實 徵 淨 額,累計實徵淨額與全年預算數比較,累計實徵淨額與同期分配預算數比較,累計實徵淨額與上年同期比較",每日,政府資料開放授權條款-第1版,,2019/01/10 00:00,
100313,108年1月屏東縣各項稅捐實徵淨額與預算數及上年同期比較－本月數,屏東縣政府財稅局,公共資訊,108年1月屏東縣各項稅捐實徵淨額與預算數及上年同期比較－累計數,"截至本月底止累計實徵數,截至本月底止累計退還以前年度歲入款,截 至 本 月 底 止 累 計 實 徵 淨 額,累計實徵淨額與全年預算數比較,累計實徵淨額與同期分配預算數比較,累計實徵淨額與上年同期比較",每日,政府資料開放授權條款-第1版,,2019/02/11 00:00,
100314,108年2月屏東縣各項稅捐實徵淨額與預算數及上年同期比較－累計數,屏東縣政府財稅局,公共資訊,108年2月屏東縣各項稅捐實徵淨額與預算數及上年同期比較－累計數,"截至本月底止累計實徵數,截至本月底止累計退還以前年度歲入款,截 至 本 月 底 止 累 計 實 徵 淨 額,累計實徵淨額與全年預算數比較,累計實徵淨額與同期分配預算數比較,累計實徵淨額與上年同期比較",每日,政府資料開放授權條款-第1版,,2019/03/11 00:00,
100315,108年2月屏東縣各項稅捐實徵淨額與預算數及上年同期比較－本月數,屏東縣政府財稅局,公共資訊,108年2月屏東縣各項稅捐實徵淨額與預算數及上年同期比較－本月數,"本月實徵數,本月退還以前年度歲入款,本月實徵淨額,本月實徵淨額占預算數百分比,本月實徵淨額與上年同月比較",每日,政府資料開放授權條款-第1版,,2019/03/11 00:00,
100316,108年01月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,108年01月份土石特別稅績徵表,查定數 實徵數,每日,政府資料開放授權條款-第1版,,2019/03/22 00:00,
100317,108年02月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,108年02月份土石特別稅績徵表,查定數 實徵數,每日,政府資料開放授權條款-第1版,,2019/03/22 00:00,
100318,107年屏東縣政府財稅局遠距視訊服務統計表,屏東縣政府財稅局,投資理財,統計107年屏東縣政府財稅局遠距視訊服務24個據點辦理件數,屏東縣各鄉鎮利用遠距視訊服務辦理20多項地方稅稅務及財產所得資料查詢服務,每日,政府資料開放授權條款-第1版,,2019/03/26 00:00,
100321,嬰兒出生數按性別、生母單一年齡分(按登記),戶政司,出生及收養,統計年、按照別、鄉鎮市區、生母年齡、出生者性別、嬰兒出生數,statistic_yyy;according;site_id;mother_age;birth_sex;birth_count,每年,政府資料開放授權條款-第1版,,2019/03/27 11:45,
100324,嬰兒出生數按性別、胎次及生母年齡分(按登記),戶政司,出生及收養,統計年、按照別、區域別、胎次、出生者性別、生母五歲年齡組、嬰兒出生數,statistic_yyy;according;site_id;birth_order;birth_sex;mother_age;birth_count,每年,政府資料開放授權條款-第1版,,2019/03/27 13:59,
100374,教育部體育署107年度單位預算會計月報,教育部體育署,公共資訊,教育部體育署107年度單位預算會計月報,,每月,政府資料開放授權條款-第1版,,2019/03/27 00:00,
100380,106年度教育部體育署單位預算,教育部體育署,公共資訊,106年度教育部體育署單位預算,,每年,政府資料開放授權條款-第1版,,2019/03/27 00:00,
100381,107年度教育部體育署單位預算,教育部體育署,公共資訊,107年度教育部體育署單位預算,,每年,政府資料開放授權條款-第1版,,2019/03/27 00:00,
100382,108年度教育部體育署單位預算,教育部體育署,公共資訊,108年度教育部體育署單位預算,,每年,政府資料開放授權條款-第1版,,2019/03/27 00:00,
100386,106年度教育部體育署單位預算案,教育部體育署,公共資訊,106年度教育部體育署單位預算案,,每年,政府資料開放授權條款-第1版,,2019/03/27 00:00,
100387,107年度教育部體育署單位預算案,教育部體育署,公共資訊,107年度教育部體育署單位預算案,,每年,政府資料開放授權條款-第1版,,2019/03/27 00:00,
100388,105年度教育部體育署單位決算,教育部體育署,公共資訊,105年度教育部體育署單位決算,會計年度;款;項;目;節;預算科目編號;預算科目名稱;細目編號;細目名稱;預算數_原預算數;預算數_預算增減數;預算數_合計1;決算數_實現數;決算數_應收數;決算數_保留數;決算數_合計2;預決算比較增減數;決算數占預算數之比率;分計畫編號;分計畫名稱;用途別編號;用途別名稱;原預算數;預算追加減數;動支第一預備金數;動支第二預備金數;經費流用數;預算調整數;預算增減數小計;預算數合計1;實現數;應付數;保留數;決算數合計2;預算年度;以前年度轉入數_應收數;以前年度轉入數_保留數;本年度減免註銷數_應收數;本年度減免註銷數_保留數;本年度實現數_應收數;本年度實現數_保留數;本年度調整數_應收數;本年度調整數_保留數;本年度未結清數_應收數;本年度未結清數_保留數;以前年度轉入數_應付數;本年度減免註銷數_應付數;本年度實現數_應付數;本年度調整數_應付數;本年度未結清數_應付數;月份;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;本年度金額;上年度金額,每年,政府資料開放授權條款-第1版,,2019/03/27 00:00,
100389,108年度教育部體育署單位預算案,教育部體育署,公共資訊,108年度教育部體育署單位預算案,,每年,政府資料開放授權條款-第1版,,2019/03/27 00:00,
100393,106年度教育部體育署單位決算,教育部體育署,公共資訊,106年度教育部體育署單位決算,會計年度;款;項;目;節;預算科目編號;預算科目名稱;細目編號;細目名稱;預算數_原預算數;預算數_預算增減數;預算數_合計1;決算數_實現數;決算數_應收數;決算數_保留數;決算數_合計2;預決算比較增減數;決算數占預算數之比率;分計畫編號;分計畫名稱;用途別編號;用途別名稱;原預算數;預算追加減數;動支第一預備金數;動支第二預備金數;經費流用數;預算調整數;預算增減數小計;預算數合計1;實現數;應付數;保留數;決算數合計2;預算年度;以前年度轉入數_應收數;以前年度轉入數_保留數;本年度減免註銷數_應收數;本年度減免註銷數_保留數;本年度實現數_應收數;本年度實現數_保留數;本年度調整數_應收數;本年度調整數_保留數;本年度未結清數_應收數;本年度未結清數_保留數;以前年度轉入數_應付數;本年度減免註銷數_應付數;本年度實現數_應付數;本年度調整數_應付數;本年度未結清數_應付數;月份;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;本年度金額;上年度金額,每年,政府資料開放授權條款-第1版,,2019/03/27 00:00,
100408,桃園市107年旅遊服務中心旅客諮詢人次及臨櫃人次,桃園市政府觀光旅遊局,休閒旅遊,桃園市107年旅遊服務中心旅客諮詢人次及臨櫃人次,桃園市107年旅遊服務中心旅客諮詢人次及臨櫃人次,每年,政府資料開放授權條款-第1版,,2019/03/27 10:41,
100322,108年全日平均護病比,衛生福利部中央健康保險署,公共資訊,提供各醫院「護病比明細」資料，供民眾查閱。,特約類別;精神專科醫院註記;機構代號;機構名稱;院區;急性一般病床數;占床率;全日平均三班護理人員數;護病比,每月,政府資料開放授權條款-第1版,,2019/03/27 00:00,資料來源：健保署健保資訊網服務系統(VPN)醫院依醫院評鑑基準公式自行填報資料（資料下載日期：108年2月22日，製表日期108年2月22日）。 註1：急性一般病床：包含急性一般病床、經濟病床、精神急性一般病床、精神急性經濟病床。 註2：全日平均護病比公式：(參考醫院評鑑基準)醫院(急性一般病床床位數×佔床率×3)÷全日平均三班護理人員數，計算至小數位第一位。 註3：本表所列醫院，不含未設置「急性一般(經濟)、精神急性一般(經濟)病床」之醫院。 註4：表列醫院如各項數據如為空值，表示醫院未登錄相關資料；占床率如為0，表示醫院急性一般病床未收治病人。
100402,輕軌車站出入口基本資料,高雄市政府,公共資訊,提供輕軌車站出入口站位地點基本資料,Seq;站序;車站代碼;車站中文站名;車站英文站名;站位地點;備註,每日,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/kcgoa-00000117-0c1,2019/03/27 14:24,
