資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
130112,原住民族文化健康站通訊錄,原住民族委員會,公共資訊,109年度推展原住民族長期照顧-文化健康站實施計畫基礎資料(433站),Seq;DateListed;年度;縣市;地區編號;鄉鎮市區;文健站名稱;郵遞區號;文健站地址;成立年;文健站聯絡電話;聯絡人;備註,每月,政府資料開放授權條款-第1版,,2020/09/15 00:00,
130115,原住民族家庭服務中心通訊錄,原住民族委員會,公共資訊,原住民族家庭服務中心通訊錄 (109年度),Seq;DateListed;年度;序號;原家中心;市話;市話2;行政區域;行政區域代碼;中心地址;執行單位,每月,政府資料開放授權條款-第1版,,2020/09/15 00:00,
130120,全國原住民保留地使用情形,原住民族委員會,公共資訊,全國原住民保留地使用情形(109年) 統計資料單位為：公頃 其他（含交通、特目、水利、國土保安等用地）部分的土地=保留地總面積-建地-(農業區、農牧用地)-林業用地,Seq;DateListed;年度;統計日期;縣市名;原住民保留地土地_面積_公頃;建地_住商行工文等區及甲乙丙丁建地_面積_公頃;農業區_農牧用地_面積_公頃;林業用地_面積_公頃;其他_含交通特目水利國土保安等用地_面積_公頃,每月,政府資料開放授權條款-第1版,,2020/09/15 00:00,
130100,契稅稅源統計月報表-10908,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10908,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2020/09/15 00:00,
130101,矯正署臺東監獄109年8月會計月報,法務部矯正署,公共資訊,矯正署臺東監獄109年8月會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;業務計畫或工作計畫;經資門;執行數;會計分類;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;基金別;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;金額_本月數;金額_累計數;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;預算項目;預算執行數;調整數;會計收支;會計科目,每月,政府資料開放授權條款-第1版,,2020/09/15 00:00,
130109,捷運聯合開發不動產統一經營資訊,臺北市政府捷運工程局,交通及通訊,捷運聯合開發不動產統一經營資訊,捷運路線;捷運車站;捷運區位;建物名稱;樓層區位;門牌號碼;面積坪數;車位說明;出租狀態;使用執照,每年,政府資料開放授權條款-第1版,,2020/07/16 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
130116,捷運聯合開發大樓(商、辦、住宅)每坪每月租金一覽表,臺北市政府捷運工程局,公共資訊,捷運聯合開發大樓(商、辦、住宅)每坪每月租金一覽表,捷運聯合開發大樓;每坪每月租金一覽表,每月,政府資料開放授權條款-第1版,,2020/06/19 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
130128,捷運聯合開發公有不動產非統一經營部分預計出租標的,臺北市政府捷運工程局,交通及通訊,捷運聯合開發公有不動產非統一經營部分預計出租標的,各開發大樓預計出租公有不動產一覽表含車位;美和市未出租車位;蘆洲站未出租車位,每月,政府資料開放授權條款-第1版,,2018/08/16 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
130110,交通事故資料,臺北市政府警察局交通警察大隊,交通及通訊,提供臺北市A1及A2類交通事故明細。,欄位名稱;代碼;對應項目;備註;發生年;發生月;發生日;發生時;發生分;處理別;區序;肇事地點;死亡人數;受傷人數;當事人序;車種;性別;年齡;受傷程度;天候;速限;道路型態;事故位置,每月,政府資料開放授權條款-第1版,,2020/01/21 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
130111,臺北市固定測速照相地點表,臺北市政府警察局交通警察大隊,交通及通訊,提供臺北市現有車輛超速自動照相設備之設置地點及地點路段之限速值,no;functions;road;location;area;direction;speed_limit,每月,政府資料開放授權條款-第1版,,2020/06/09 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
130105,臺北市搶奪點位資訊,臺北市政府警察局刑事警察大隊,生活安全及品質,臺北市107年1月-109年7月份搶奪點位資訊,編號;案類;發生;日期;發生時段;地點,每月,政府資料開放授權條款-第1版,,2020/08/26 00:00,1.有關本次公開住宅竊盜、汽車竊盜、自行車竊盜、機車竊盜、搶奪與強盜等六種案類犯罪資料庫，開放資料因審酌不違反「個人資料保護法」、「政府資訊公開法」等相關規定，去除足以辨識民眾個資，僅提供案類、發生(現)日期 、發生時段、發生地點資料庫欄位(地址預先進行模糊處理)。 2.有關臺北市政府警察局首頁資訊公開臺北市各類刑案發破數據，因「他轄破本轄件數」暨「補報發生件數」非本（104~109）年度之件數，數據誤差甚大且隨時變動，補充敘明。 臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
130106,臺北市強盜點位資訊,臺北市政府警察局刑事警察大隊,生活安全及品質,臺北市107年1月-109年7月份強盜點位資訊,編號;案類;發生;日期;發生時段;地點,每月,政府資料開放授權條款-第1版,,2020/08/26 00:00,1.有關本次公開住宅竊盜、汽車竊盜、自行車竊盜、機車竊盜、搶奪與強盜等六種案類犯罪資料庫，開放資料因審酌不違反「個人資料保護法」、「政府資訊公開法」等相關規定，去除足以辨識民眾個資，僅提供案類、發生(現)日期 、發生時段、發生地點資料庫欄位(地址預先進行模糊處理)。 2.有關臺北市政府警察局首頁資訊公開臺北市各類刑案發破數據，因「他轄破本轄件數」暨「補報發生件數」非本（104~109）年度之件數，數據誤差甚大且隨時變動，補充敘明。 臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
130107,臺北市機車竊盜點位資訊,臺北市政府警察局刑事警察大隊,生活安全及品質,臺北市107年1月-109年7月份機車竊盜點位資訊,編號;案類;發生;日期;發生時段;地點,每月,政府資料開放授權條款-第1版,,2020/08/26 00:00,1.有關本次公開住宅竊盜、汽車竊盜、自行車竊盜、機車竊盜、搶奪與強盜等六種案類犯罪資料庫，開放資料因審酌不違反「個人資料保護法」、「政府資訊公開法」等相關規定，去除足以辨識民眾個資，僅提供案類、發生(現)日期 、發生時段、發生地點資料庫欄位(地址預先進行模糊處理)。 2.有關臺北市政府警察局首頁資訊公開臺北市各類刑案發破數據，因「他轄破本轄件數」暨「補報發生件數」非本（104~109）年度之件數，數據誤差甚大且隨時變動，補充敘明。 臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
