資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
100982,嘉義市iTaiwan WiFi無線網路熱點,嘉義市政府,公共資訊,本項資料提供嘉義市境內各機關建置的iTaiwan WiFi無線網路熱點位置。主要場所包含各地旅遊景點、交通運輸節點、文教館所、申辦洽公場所等室內公共空間及107年新增28點公車亭，以利民眾洽公、臨時急需時可上網查閱相關資訊。,"熱點名稱,地址,緯度,經度",每日,政府資料開放授權條款-第1版,https://itaiwan.gov.tw;https://itaiwan.gov.tw,2017/02/06 14:00,使用範例(以googlemap匯入資料為例) https://drive.google.com/open?id=10Y7m25U3mwj8vsIR0AUIU0Uc6IYPwcN7&usp=sharing
100932,108年3月會計月報,臺灣橋頭地方法院,公共資訊,108年3月會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;應收數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,每月,政府資料開放授權條款-第1版,http://ctd.judicial.gov.tw/UserFiles/10803月報XML.zip,2019/04/12 00:00,
100985,臺灣雲林地方法院108年度3月份會計月報,臺灣雲林地方法院,公共資訊,臺灣雲林地方法院108年度3月份會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;應收數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,不更新,政府資料開放授權條款-第1版,http://uld.judicial.gov.tw/UserFiles/joy214/10803會計月報(XML).zip,2019/04/15 00:00,
100739,108年度中央政府總預算-人工表,行政院主計總處,公共資訊,提供108年度中央政府總預算-中央政府累計餘絀分析表、各級政府淨收支比較總表、各級政府淨收支綜計表、因擔保保證或契約可能造成未來會計年度支出明細表、基金別預算分析表、機關總員額法員額彙計表、歷年中央政府收支概況表、歷年各級政府淨支出對國內生產毛額之比率、歷年各級政府淨收支概況表、補助地方政府經費彙總表,摘要;餘絀數_合計;說明;餘絀數_小計;項目;本年度預算數;上年度預算數;比較;中央政府_金額;中央政府_百分比;各直轄市政府_金額;各直轄市政府_百分比;各縣市政府_金額;各縣市政府_百分比;合計_金額;合計_百分比;機關名稱;關係機關;發生條件;金額;備註;基金別;本年度預算數_收入;本年度預算數_支出;上年度預算數_收入;上年度預算數_支出;本年度與上年度比較_收入;本年度與上年度比較_支出;名稱;補助各直轄市政府;補助臺灣省各縣市政府;補助金門及連江縣政府;合計;職員;警察;法警;駐警;工友;技工;駕駛;聘用;約僱;駐外雇員;年度別;歲入_稅課及專賣收入;歲入_營業盈餘及事業收入;歲入_協助收入;歲入_規費及罰款收入;歲入_財產收入;歲入_其他收入;歲入_合計_金額;歲入_合計_年增率;歲出_一般政務支出;歲出_國防支出;歲出_教育科學文化支出;歲出_經濟發展支出;歲出_社會福利支出;歲出_社區發展及環境保護支出;歲出_退休撫卹支出;歲出_債務支出;歲出_一般補助及其他支出;歲出_合計_金額;歲出_合計_年增率;歲入歲出餘絀;債務還本;融資調度_發行公債及賒借;融資調度_移用以前年度歲計賸餘;融資調度_合計;國內生產毛額;各級政府支出淨額_金額;各級政府支出淨額_對國內生產毛額之比率;中央政府支出總額_金額;中央政府支出總額_對國內生產毛額之比率;各級政府收入淨額_合計;各級政府收入淨額_中央政府_金額;各級政府收入淨額_中央政府_百分比;各級政府收入淨額_省市政府_金額;各級政府收入淨額_省市政府_百分比;各級政府收入淨額_縣市政府_金額;各級政府收入淨額_縣市政府_百分比;各級政府支出淨額_合計;各級政府支出淨額_中央政府_金額;各級政府支出淨額_中央政府_百分比;各級政府支出淨額_省市政府_金額;各級政府支出淨額_省市政府_百分比;各級政府支出淨額_縣市政府_金額;各級政府支出淨額_縣市政府_百分比,不更新,政府資料開放授權條款-第1版,,2019/04/16 00:00,
100742,108年度中央政府總預算-分析表,行政院主計總處,公共資訊,提供108年度中央政府總預算相關分析表-各機關歲入來源別、一級用途別、二級用途別、政事別、資本支出等分析表及分析總表,款;項;科目名稱;稅課收入;罰款及賠償收入;規費收入;財產收入_經;營業盈餘及事業收入;捐獻及贈與收入;其他收入;財產收入_資;合計;人事費;業務費_經;奬補助費_經;債務費;預備金_經;經常支出小計;業務費_資;設備及投資;奬補助費_資;預備金_資;資本支出小計;小計;民意代表待遇;政務人員待遇;法定編制人員待遇;約聘僱人員待遇;技工及工友待遇;獎金;其他給與;加班值班費;退休退職給付;退休離職儲金;保險;調待準備;小計_二;教育訓練費;水電費;通訊費;土地租金;權利使用費;資訊服務費;其他業務租金;稅捐及規費;保險費;兼職費;臨時人員酬金;按日按件計資酬金;委辦費;國際組織會費;國內組織會費;軍事裝備及設施;物品;一般事務費;給養費;軍事裝備設施養護費;房屋建築養護費;車輛及辦公器具養護費;設施及機械設備養護費;國內旅費;大陸地區旅費;國外旅費;運費;短程車資;機要費;機密費;特別費;小計_三;土地;房屋建築及設備費;公共建設及設施費;機械設備費;運輸設備費;資訊軟硬體設備費;雜項設備費;權利;投資;小計_四;對直轄市政府之補助;對臺灣省各縣市之補助;對福建省各縣之補助;政府機關間之補助;對特種基金之補助;對外之捐助;對國內團體之捐助;對私校之獎助;對學生之獎助;社會保險負擔;公保及退撫基金差額補助;社會福利津貼及濟助;公費就養及醫療補助;差額補貼;損失及賠償;獎勵及慰問;其他補助及捐助;小計_五;債務利息;手續費;小計_六;第一預備金;第二預備金;其他準備金;一款總統府主管;二款行政院主管;三款立法院主管;四款司法院主管;五款考試院主管;六款監察院主管;七款內政部主管;八款外交部主管;九款國防部主管;十款財政部主管;一一款教育部主管;一二款法務部主管;一三款經濟部主管;一四款交通部主管;一五款勞動部主管;一六款僑務委員會主管;一七款原子能委員會主管;一八款農業委員會主管;一九款衛生福利部主管;二十款環境保護署主管;二一款文化部主管;二二款科技部主管;二三款金融監督管理委員會主管;二四款海洋委員會主管;二五款國軍退除役官兵輔導委員會主管;二六款省市地方政府;二七款災害準備金;二八款第二預備金;房屋建築;公共建設;機械設備;運輸設備;資訊設備;什項設備;其它資本支出;目;節,不更新,政府資料開放授權條款-第1版,,2019/04/16 00:00,
100743,108年度中央政府總預算-參考表,行政院主計總處,公共資訊,提供108年度中央政府總預算相關參考表-各機關員額彙計表、歲出按職能及經濟性綜合分類表、收支併列案款對照表,款;項;目;科目名稱;職員;警察;法警;駐警;工友;技工;駕駛;聘用;約僱;駐外雇員;合計;be_fiscalyear;be_fundkind;be_budgetkind;be_specialbudgetno;be_agenno;be_agentype;be_budgetstate;be_budgetsource;be_budgetno;be_ordinaryid;be_budgettype;be_caseno;be_exectype;be_applyid;be_totalamt;be_allotment1;be_allotment2;be_allotment3;be_allotment4;be_allotment5;be_allotment6;be_allotment7;be_allotment8;be_allotment9;be_allotment10;be_allotment11;be_allotment12;be_unallotment;be_allotmentssts;be_versiondate;mh_budgetno;mh_budgetname;oeme;reme;職能別分類經濟性分類;消費支出_經;債務利息_經;補助地方_經;移轉民間_經;小計_經;資本形成_資;土地購入_資;增資_資;補助地方_資;移轉民間_資;小計_資;總計,不更新,政府資料開放授權條款-第1版,,2019/04/16 00:00,
100745,108年度中央政府總預算-簡明表,行政院主計總處,公共資訊,提供108年度中央政府總預算相關簡明表-收支簡明比較分析表、歲入歲出性質及餘絀簡明比較分析表、歲入歲出簡明比較分析表、歲入歲出簡明對照表,項目;本年度預算數;上年度預算數;前年度預算數;本年度與上年度比較;百分比;百分比2;百分比3;增加率;合計_金額;合計_百分比;經常門預算數;資本門預算數,不更新,政府資料開放授權條款-第1版,,2019/04/16 00:00,
100746,108年度中央政府總預算-預算表,行政院主計總處,公共資訊,提供108年度中央政府總預算相關預算表-歲出政事別、歲出機關別、歲入來源別預算表及預算比較總表,款;項;目;科目名稱;本年度預算數;上年度預算數;前年度決算數;本年度與上年度比較;mh_itemserialno1;mh_itemserialno2;mh_itemserialno3;mh_itemserialno4;budgetno;mh_budgetname;budgetno_conver;tyear_amt;lyear_amt;byear_amt;b_amt;bc_reportno;bc_agenno;bc_key;bc_agentype;bc_content;blevel;ordinaryid;經常門;資本門;合計;百分比;memo;agenno;agentype;displayname,不更新,政府資料開放授權條款-第1版,,2019/04/16 00:00,
100976,財政資訊中心-中央政府前瞻基礎建設計畫第2期特別預算會計報告(月報),財政部財政資訊中心,公共資訊,"歲入累計表,經費累計表,平衡表,資本資產表,資本資產變動表,歲出用途別累計表,收入實現數與繳付公庫數分析表,支出實現數與公庫撥入數分析表,收入支出彙計表等",會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;原預算數;追加減數;第一預備金;第二預備金;經費流用數;預算調整數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應付數;已分配尚未執行數;備註_預暫付數,每月,政府資料開放授權條款-第1版,,2019/04/15 00:00,
100979,財政部財政資訊中心-中央政府前瞻基礎建設計畫特別決算,財政部財政資訊中心,公共資訊,財政部財政資訊中心-中央政府前瞻基礎建設計畫特別決算書表,會計年度;款;項;目;節;預算科目編號;預算科目名稱;細目編號;細目名稱;預算數_原預算數;預算數_預算增減數;預算數_合計1;決算數_實現數;決算數_應收數;決算數_保留數;決算數_合計2;預決算比較增減數;決算數占預算數之比率;分計畫編號;分計畫名稱;用途別編號;用途別名稱;原預算數;預算追加減數;動支第一預備金數;動支第二預備金數;經費流用數;預算調整數;預算增減數小計;預算數合計1;實現數;應付數;保留數;決算數合計2,每年,政府資料開放授權條款-第1版,,2019/04/15 00:00,
