資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
128618,南投縣衛生局指定開設身心障礙者牙科特別門診資訊,南投縣政府,就醫,衛生局指定開設身心障礙者牙科特別門診資訊-南投縣,"機構代碼, 院區代碼,醫院名稱,地址,衛生局指定開設身心障礙者牙科特別門診(Y/N),身心障礙者牙科特別門診電話掛號資訊,身心障礙者牙科特別門診,網路掛號網址,每周總診次,(一)早上,(一)下午,(一)晚上,(二)早上,(二)下午,(二)晚上,(三)早上,(三)下午,(三)晚上,(四)早上,(四)下午,(四)晚上,(五)早上,(五)下午, (五)晚上,(六)早上,(六)下午,(六)晚上,(日)早上,(日)下午,(日)晚上",每日,政府資料開放授權條款-第1版,,2020/07/21 00:00,
128528,新住民社區服務據點,彰化縣政府社會處,公共資訊,新住民社區服務據點,單位;電話;地址,每年,政府資料開放授權條款-第1版,,2020/07/21 00:00,
128529,友善失智社區,彰化縣政府社會處,公共資訊,友善失智社區,單位;位置名稱;電話;聯絡人;地址;服務時間,每年,政府資料開放授權條款-第1版,,2020/07/21 00:00,
128530,兒童發展社區資源服務中心,彰化縣政府社會處,公共資訊,兒童發展社區資源服務中心,單位;電話;聯絡人;服務內容;服務區域,每年,政府資料開放授權條款-第1版,,2020/07/21 00:00,
128531,社區式日間照顧服務,彰化縣政府社會處,公共資訊,社區式日間照顧服務,單位;聯絡人;電話;地址,每年,政府資料開放授權條款-第1版,,2020/07/21 00:00,
128532,成年心智障礙者社區居住與獨立生活服務,彰化縣政府社會處,公共資訊,成年心智障礙者社區居住與獨立生活服務,單位;電話;聯絡人;地址,每年,政府資料開放授權條款-第1版,,2020/07/21 00:00,
128533,祥和志工隊聯繫,彰化縣政府社會處,公共資訊,祥和志工隊聯繫,單位;電話;地址,每年,政府資料開放授權條款-第1版,,2020/07/21 00:00,
128534,長青學苑,彰化縣政府社會處,公共資訊,長青學苑,單位;電話;地址,每年,政府資料開放授權條款-第1版,,2020/07/21 00:00,
128535,指定藥癮戒治機構名單,彰化縣政府社會處,公共資訊,指定藥癮戒治機構名單,分區;縣市;醫療院所;服務項目;;地址;聯絡電話;指定類別,每年,政府資料開放授權條款-第1版,,2020/07/21 00:00,
128536,家庭托顧服務,彰化縣政府社會處,公共資訊,家庭托顧服務,單位;地址;電話;服務範圍;交通車,每年,政府資料開放授權條款-第1版,,2020/07/21 00:00,
128537,自立生活支持服務中心,彰化縣政府社會處,公共資訊,自立生活支持服務中心,單位;電話;地址;信箱,每年,政府資料開放授權條款-第1版,,2020/07/21 00:00,
128538,公民營風景區、康樂場所及文教設施提供身心障礙者及陪伴者,彰化縣政府社會處,公共資訊,公民營風景區、康樂場所及文教設施提供身心障礙者及陪伴者,單位;屬性;地址;電話,每年,政府資料開放授權條款-第1版,,2020/07/21 00:00,
128539,托育資源中心,彰化縣政府社會處,公共資訊,托育資源中心,單位;電話;地址;服務項目;服務時間;課程預約;服務對象,每年,政府資料開放授權條款-第1版,,2020/07/21 00:00,
128540,育兒親子館,彰化縣政府社會處,公共資訊,育兒親子館,單位;電話;地址,每年,政府資料開放授權條款-第1版,,2020/07/21 00:00,
128541,弱勢家庭子女社區照顧服務,彰化縣政府社會處,公共資訊,弱勢家庭子女社區照顧服務,單位;電話;聯絡人;地址,每年,政府資料開放授權條款-第1版,,2020/07/21 00:00,
128542,社區大學,彰化縣政府社會處,公共資訊,社區大學,單位;電話;辦理單位;地址,每年,政府資料開放授權條款-第1版,,2020/07/21 00:00,
128543,心理治療(諮商)所,彰化縣政府社會處,公共資訊,心理治療(諮商)所,名稱;電話;地址;,每年,政府資料開放授權條款-第1版,,2020/07/21 00:00,
128544,安全衛生教育訓練單位,彰化縣政府社會處,公共資訊,安全衛生教育訓練單位,單位;電話;地址;傳真,每年,政府資料開放授權條款-第1版,,2020/07/21 00:00,
128545,公私立幼兒園,彰化縣政府社會處,公共資訊,公私立幼兒園,單位;電話;地址,每年,政府資料開放授權條款-第1版,,2020/07/21 00:00,
128546,巷弄長照站,彰化縣政府社會處,公共資訊,巷弄長照站,單位;地址;電話;聯絡人,每年,政府資料開放授權條款-第1版,,2020/07/21 00:00,
128547,產後護理之家,彰化縣政府社會處,公共資訊,產後護理之家,單位;地址;電話,每年,政府資料開放授權條款-第1版,,2020/07/21 00:00,
