資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
131590,本會就醫服務-最新消息,國軍退除役官兵輔導委員會,就醫,提供本會全球資訊網站「就醫服務」最新消息,title;link;description;pubDate;author;source;NewsID;DeptName;FileList;ImageList,每年,政府資料開放授權條款-第1版,,2020/10/21 00:00,
131592,本會就醫服務-醫療保健服務Q&A,國軍退除役官兵輔導委員會,就醫,提供全民健康保險篇、就醫優惠篇、健保部分負擔說明篇、第二類退除役官兵掛號費補助篇、醫療輔具篇、代訓公費生篇等就醫保健常見問答資訊,title;link;description;pubDate;author;source;NewsID;DeptName;FileList;ImageList,不更新,政府資料開放授權條款-第1版,,2020/10/21 00:00,
131594,本會就醫服務-警消須知,國軍退除役官兵輔導委員會,就醫,提供警察、消防、海巡、空勤及國軍人員至本會所屬醫療機構就醫身分認定及相關行政作業資訊,title;link;description;pubDate;author;source;NewsID;DeptName;FileList;ImageList,不更新,政府資料開放授權條款-第1版,,2020/10/21 00:00,
131701,本會業務統計-統計資料視覺化查詢,國軍退除役官兵輔導委員會,公共資訊,提供本會輔導安置重要統計數據、退除役官兵的基本特性、所屬機構分布與服務量等統計資料視覺化查詢,title;link;description;pubDate;author;source;NewsID;DeptName;FileList;ImageList,不更新,政府資料開放授權條款-第1版,,2020/10/21 00:00,
131703,本會業務統計-統計調查,國軍退除役官兵輔導委員會,公共資訊,提供本會歷年來辦理之統計調查資訊,title;link;description;pubDate;author;source;NewsID;DeptName;FileList;ImageList,不更新,政府資料開放授權條款-第1版,,2020/10/21 00:00,
131588,109年9月份會計月報,智慧財產法院,公共資訊,109年9月份會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;應收數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;業務計畫或工作計畫;經資門;執行數;會計分類;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;基金別;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;金額_本月數;金額_累計數;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;預算項目;預算執行數;會計收支;會計科目,每月,政府資料開放授權條款-第1版,https://ipc.judicial.gov.tw/ipr_internet/index.php?option=com_content&view=article&id=1516&catid=174&Itemid=100101;https://ipc.judicial.gov.tw/ipr_internet/index.php?option=com_content&view=article&id=1516&catid=174&Itemid=100101,2020/10/20 00:00,
131597,臺中市行動應用軟體資訊,臺中市政府研究發展考核委員會,公共資訊,料欄位包含App名稱、App說明、App下載連結Android版、App下載連結IOS版。,App名稱;App說明;App下載連結Android版;App下載連結IOS版,每年,政府資料開放授權條款-第1版,,2020/10/21 12:00,臺中市政府OAS標準之API說明文件:https://datacenter.taichung.gov.tw/swagger/yaml/387220000A ，Swagger 產生API說明頁面網址。https://datacenter.taichung.gov.tw/swagger/api-docs/
131743,臺中市109年7月份十大易肇事路段(口),臺中市政府警察局,交通及通訊,臺中市109年7月份十大高肇事路口交通事故資料,編號;轄區分局;路口名稱;A1;A2件數;A2受傷;A3;總件數;發生時間;主要肇因,每月,政府資料開放授權條款-第1版,,2020/10/21 04:42,臺中市政府OAS標準之API說明文件:https://datacenter.taichung.gov.tw/swagger/yaml/387130000C ，Swagger 產生API說明頁面網址。https://datacenter.taichung.gov.tw/swagger/api-docs/
131744,臺中市政府警察局109年7月份交通事故資料,臺中市政府警察局,交通及通訊,"本局109年7月份交通事故逐案細部資料(調查報告代碼對照表https://www.police.taichung.gov.tw/traffic/home.jsp?id=55&parentpath=0,5,53&mcustomize=multimessages_view.jsp&dataserno=202006110001&t=Download&mserno=201801260055)",年;月;日;時;分;縣市;區;死;受傷;2-30;天候;光線;道路類別;速限;道路型態;事故位置;路面鋪裝;路面狀態;路面缺陷;障礙物;視距;號誌種類;號誌動作;分向設施;快車道或一般車道間;快慢車道間;路面邊線;事故類型及型態;主要肇因;受傷程度;主要傷處;保護裝備;行動電話;當事者區分;車輛用途;當事者行動狀態;駕駛資格情形;駕駛執照種類;飲酒情形;車輛撞擊部位最初;車輛撞擊部位其他;肇事因素個別;肇事因素主要;肇事逃逸;職業;旅次目的;車種;GPS緯度;GPS經度;事故類別,每月,政府資料開放授權條款-第1版,,2020/10/21 04:44,臺中市政府OAS標準之API說明文件:https://datacenter.taichung.gov.tw/swagger/yaml/387130000C ，Swagger 產生API說明頁面網址。https://datacenter.taichung.gov.tw/swagger/api-docs/
131731,臺北捷運車站出入口資料服務,臺北大眾捷運股份有限公司,交通及通訊,臺北捷運車站出入口資料服務,"StationID, StationName, ExitID, ExitName, ExitPosition, LocationDescription, Stair, Escalator, Elevator, SrcUpdateTime, UpdateTime, VersionID",每月,政府資料開放授權條款-第1版,無,2020/10/14 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
