資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
122064,國史館臺灣文獻館109年度4月份會計月報,國史館臺灣文獻館,公共資訊,國史館臺灣文獻館109年度4月份會計月報資料,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;業務計畫或工作計畫;經資門;執行數;會計分類;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;基金別;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;金額_本月數;金額_累計數;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;預算項目;預算執行數;調整數;會計收支;會計科目,每月,政府資料開放授權條款-第1版,,2020/05/06 00:00,
122075,客家委員會客家文化發展中心圖書資料中心客家族譜書目,客家委員會客家文化發展中心,休閒旅遊,苗栗園區圖書資料中心所收藏之客家族譜書目資料,No;book_name;author;publisher;year_of_publication;call_number;ISBN;particular;part;author_number;year;volume,每日,政府資料開放授權條款-第1版,,2020/05/06 14:10,
122077,客家委員會客家議題相關公務出國報告清單,客家委員會客家文化發展中心,休閒旅遊,客家議題相關公務出國報告清單,project;project_sponsor;area;year,每日,政府資料開放授權條款-第1版,,2020/05/06 14:31,
122070,臺灣宗教文化資產南投縣點位資訊,民政司,公共資訊,臺灣宗教文化資產南投縣點位資訊,中文名稱;縣市;鄉鎮市區;完整地址;位置緯度;位置經度,每10年,政府資料開放授權條款-第1版,https://www.taiwangods.com/,2020/04/28 09:42,https://www.taiwangods.com/API/v2/Nantou
122078,中部科學園區台中園區租金表,科技部中部科學園區管理局,公共資訊,中部科學園區台中園區租金表,,每年,政府資料開放授權條款-第1版,,2020/05/06 00:00,
122080,中部科學園區后里園區租金表,科技部中部科學園區管理局,公共資訊,中部科學園區后里園區租金表,,每年,政府資料開放授權條款-第1版,,2020/05/06 00:00,
122072,經濟部國際貿易局_函釋與裁量基準資料,經濟部國際貿易局,公共資訊,配合設置依據或緣由，目前提供相關函釋與裁量基準之下載網址，供外界參閱。,序號;設置依據或緣由;函釋與裁量基準;下載網址,每4年,政府資料開放授權條款-第1版,,2020/05/06 00:00,
122084,塑膠與橡膠及其製品潛力出口市場篩選,經濟部國際貿易局,公共資訊,為協助廠商篩選「塑膠與橡膠及其製品」適銷市場及規劃多元化海外拓銷策略，本資料以財政部關務署統計資料為基礎，計算塑膠與橡膠及其製品之出口額、市占率、出口成長率及近3年複合成長率，以觀察並探勘具出口之潛力市場。,資料基準年度;市場;臺灣對該市場出口額USD萬元;臺灣對該市場出口成長率%;近三年臺灣對該市場出口複合成長率%;臺灣對該市場出口占比%,每年,政府資料開放授權條款-第1版,,2020/05/06 00:00,
122063,臺中市HACCP稽查,臺中市政府衛生局,公共資訊,主要欄位說明：市招名稱、業者名稱、地址、稽查日期、產品名稱、檢驗結果等欄位，其中時間為近三年資料。,市招名稱;業者名稱;地址;稽查日期;產品名稱;結果,每日,政府資料開放授權條款-第1版,https://fdsgisdss.health.taichung.gov.tw/fds/commen/Pageindex;https://fdsgisdss.health.taichung.gov.tw/fds/commen/Pageindex;https://fdsgisdss.health.taichung.gov.tw/fds/commen/Pageindex,2020/05/06 09:46,臺中市政府OAS標準之API說明文件:https://datacenter.taichung.gov.tw/swagger/yaml/387140000I ，Swagger 產生API說明頁面網址。https://datacenter.taichung.gov.tw/swagger/api-docs/
122065,臺中市GHP稽查,臺中市政府衛生局,公共資訊,主要欄位說明：市招名稱、業者名稱、地址、稽查日期、產品名稱、檢驗結果等欄位，其中時間為近三年資料。,市招名稱;業者名稱;地址;稽查日期;產品名稱;結果,每日,政府資料開放授權條款-第1版,https://fdsgisdss.health.taichung.gov.tw/fds/commen/Pageindex;https://fdsgisdss.health.taichung.gov.tw/fds/commen/Pageindex;https://fdsgisdss.health.taichung.gov.tw/fds/commen/Pageindex,2020/05/06 09:51,臺中市政府OAS標準之API說明文件:https://datacenter.taichung.gov.tw/swagger/yaml/387140000I ，Swagger 產生API說明頁面網址。https://datacenter.taichung.gov.tw/swagger/api-docs/
