資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
129056,公務人員保障暨培訓委員會109年7月會計月報,公務人員保障暨培訓委員會,公共資訊,歲入累計表、經費累計表、歲出用途別累計表、繳付公庫數分析表、公庫撥入數分析表、平衡表、收入支出表、長期投資、固定資產、遞耗資產及無形資產變動表、預算執行及會計收支對照表,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;業務計畫或工作計畫;經資門;執行數;會計分類;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;基金別;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;金額_本月數;金額_累計數;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;預算項目;預算執行數;調整數;會計收支;會計科目,不更新,政府資料開放授權條款-第1版,https://ws.csptc.gov.tw/Download.ashx?u=LzAwMS9VcGxvYWQvNi9yZWxmaWxlLzEyNDE3LzM1MTc1LzY1MGI0YWJiLTc2OTgtNGZhMy1hY2FkLTg4YjA3ZWVmZDc2MS56aXA%3d&n=MTA5MDfmnIPoqIjmnIjloLF4bWwuemlw,2020/08/12 00:00,
128619,基隆市不動產租賃實價登錄Open Data(109年5月租賃登記案件),基隆市政府地政處,購屋及遷徙,係指各種房屋租賃、房屋遷移、移民等相關資料集,鄉鎮市區;交易標的;土地區段位置建物區段門牌;土地面積平方公尺;都市土地使用分區;非都市土地使用分區;非都市土地使用編定;租賃年月日;租賃筆棟數;租賃層次;總樓層數;建物型態;主要用途;主要建材;建築完成年月;建物總面積平方公尺;建物現況格局-房;建物現況格局-廳;建物現況格局-衛;建物現況格局-隔間;有無管理組織;有無附傢俱;總額元;單價元平方公尺;車位類別;車位面積平方公尺;車位總額元;備註;編號,每月,政府資料開放授權條款-第1版,https://land.klcg.gov.tw/business/More?id=938;https://land.klcg.gov.tw/business/More?id=938;https://land.klcg.gov.tw/business/More?id=938,2020/07/22 00:00,
129061,109年度7月基隆市土地建物登記管理資料,基隆市政府地政處,購屋及遷徙,購屋及遷徙: 係指各種房屋買賣、房屋遷移、移⺠等相關資料集,,每月,政府資料開放授權條款-第1版,,2020/08/12 00:00,
129062,建築與景觀圖像及後設等資料,客家委員會客家文化發展中心,休閒旅遊,內容為建築與景觀影像及細部描述資料,Identifier;Title;Description,每日,政府資料開放授權條款-第1版,,2020/08/12 11:17,
129068,屏東縣政府全球資訊網最新消息,屏東縣政府,公共資訊,屏東縣政府全球資訊網發布之最新消息,title:標題;link:消息內容連結;description：內容;pubDate:公告日期,每日,政府資料開放授權條款-第1版,,2020/08/12 00:00,
129069,新竹市公共圖書館圖書借閱量統計,新竹市文化局,公共資訊,新竹市公共圖書館圖書借閱量統計,統計年月;館藏地;借閱人次;借閱冊數;續借人次;續借冊數;還書人次;還書冊數;預約人次;預約冊數;取消預約取消預約人次;冊數;借閱_x002B_續借人次;借閱_x002B_續借冊數,每月,政府資料開放授權條款-第1版,,2020/08/03 00:00,
129057,新竹市合法殯葬業,民政處,生命禮儀,新竹市合法殯葬業,編號;殯葬業者名稱;負責人;統一編號;許可狀態;營業住址;聯絡電話1;鄉鎮市區別,每年,政府資料開放授權條款-第1版,,2017/09/10 00:00,
129073,臺北市各區里疏散避難圖資訊(中正區),臺北市中正區公所,公共資訊,提供臺北市中正區各里疏散避難圖資訊，避難圖可至https://zzdo.gov.taipei/cp.aspx?n=0DE5F70690B4A156下載,District;Village;FILE_URL;,每月,政府資料開放授權條款-第1版,,2017/09/08 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
129071,臺北市空氣品質即時污染指標,臺北市政府環境保護局,公共資訊,提供臺北市環境保護局空氣品質監測站之即時監測值(檔案為gz格式壓縮，原始檔案為json格式),資料名稱;介接網址;檔案格式;更新頻率;欄位說明,每日,政府資料開放授權條款-第1版,,2020/07/10 00:00,更新時間、欄位資訊等說明，依檔案內提供之介接網址之實際資料上傳時間為準 臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
129072,臺北市垃圾清運點位資訊,臺北市政府環境保護局,生活安全及品質,臺北市垃圾清運點位資訊,Unit;Title;Content;Lng;Lat;ModifyDate,每日,政府資料開放授權條款-第1版,,2012/12/17 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
