資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
119552,基隆市不動產買賣實價登錄Open Data(108年12月買賣登記案件),基隆市政府地政處,購屋及遷徙,不動產賣賣案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。,鄉鎮市區;交易標的;土地區段位置建物區段門牌;土地移轉總面積平方公尺;都市土地使用分區;非都市土地使用分區;非都市土地使用編定;交易年月日;交易筆棟數;移轉層次;總樓層數;建物型態;主要用途;主要建材;建築完成年月;建物移轉總面積平方公尺;建物現況格局-房;建物現況格局-廳;建物現況格局-衛;建物現況格局-隔間;有無管理組織;總價元;單價元平方公尺;車位類別;車位移轉總面積平方公尺;車位總價元;備註;編號,每月,政府資料開放授權條款-第1版,https://plvr.land.moi.gov.tw/DownloadOpenData;https://plvr.land.moi.gov.tw/DownloadOpenData;https://plvr.land.moi.gov.tw/DownloadOpenData,2020/03/20 00:00,
119554,基隆市不動產買賣實價登錄Open Data(109年1月買賣登記案件),基隆市政府地政處,購屋及遷徙,不動產賣賣案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。,鄉鎮市區;交易標的;土地區段位置建物區段門牌;土地移轉總面積平方公尺;都市土地使用分區;非都市土地使用分區;非都市土地使用編定;交易年月日;交易筆棟數;移轉層次;總樓層數;建物型態;主要用途;主要建材;建築完成年月;建物移轉總面積平方公尺;建物現況格局-房;建物現況格局-廳;建物現況格局-衛;建物現況格局-隔間;有無管理組織;總價元;單價元平方公尺;車位類別;車位移轉總面積平方公尺;車位總價元;備註;編號,每月,政府資料開放授權條款-第1版,https://plvr.land.moi.gov.tw/DownloadOpenData;https://plvr.land.moi.gov.tw/DownloadOpenData;https://plvr.land.moi.gov.tw/DownloadOpenData,2020/03/20 00:00,
119610,新北市104年上半年新措施一覽表,新北市政府研究發展考核委員會,公共資訊,新北市104年上半年新措施一覽表(103年12月24日發布),No;Type;Name;Explanation;Scheduled_date;Department,每年,政府資料開放授權條款-第1版,,2015/02/25 19:58,
118901,矯正署澎湖監獄109年會計報告(按月),法務部矯正署,公共資訊,矯正署澎湖監獄109年會計報告(按月),會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;業務計畫或工作計畫;經資門;執行數;會計分類;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;基金別;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;金額_本月數;金額_累計數;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;預算項目;預算執行數;調整數;會計收支;會計科目,每月,政府資料開放授權條款-第1版,,2020/03/23 00:00,
118902,矯正署澎湖看守所109年會計報告(按月),法務部矯正署,公共資訊,矯正署澎湖看守所109年會計報告(按月),會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;應收數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;業務計畫或工作計畫;經資門;執行數;會計分類;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;基金別;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;金額_本月數;金額_累計數;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;預算項目;預算執行數;會計收支;會計科目,每月,政府資料開放授權條款-第1版,,2020/03/23 00:00,
119601,矯正署臺東監獄109年度法定預算,法務部矯正署,公共資訊,矯正署臺東監獄109年度法定預算,ba_fiscalyear;ba_fundkind;ba_budgetkind;ba_specialbudgetno;ba_agenno;ba_agentype;ba_budgetstate;ba_versiondate;ba_budgetyear;ba_budgetno;ba_subprojectno;mj_subprojectname;ba_departno;ba_objectno;ba_budgettype;ba_budgetsource;ba_mergetype;ba_budgetamt;ba_flowflag;ba_signflag;ba_signno;ba_key;bc_fiscalyear;bc_fundkind;bc_budgetkind;bc_specialbudgetno;bc_agenno;bc_agentype;bc_budgetstate;bc_reportno;bc_key;bc_versiondate;bc_content;objectNo;budget;total;level;mi_objectname;objectnoname;budgetamt_sum;displaymemo;btn_memo;bn_fiscalyear;bn_fundkind;bn_budgetkind;bn_specialbudgetno;bn_agenno;bn_agentype;bn_budgetstate;bn_budgetsource;bn_man1;bn_man1_l;bn_man2;bn_man2_l;bn_man3;bn_man3_l;bn_man4;bn_man4_l;bn_man5;bn_man5_l;bn_man6;bn_man6_l;bn_man7;bn_man7_l;bn_man8;bn_man8_l;bn_man9;bn_man9_l;bn_man10;bn_man10_l;bn_man11;bn_man11_l;bn_amt_man;bn_amt_mngbsn;bn_text;display_name;bq_fiscalyear;bq_fundkind;bq_budgetkind;bq_specialbudgetno;bq_agenno;bq_agentype;bq_budgetstate;bq_budgetno;bq_objectno;bq_carid;bq_persons;bq_buydate;bq_ventsize;bq_oilamt;bq_oilprice;bq_amt_maintain;bq_amt5;bq_carnum;bq_remark;bq_lpgamt;bq_lpgprice;bq_versiondate,每年,政府資料開放授權條款-第1版,,2020/03/23 00:00,
119603,矯正署桃園女子戒治所109年會計報告(按月),法務部矯正署,公共資訊,矯正署桃園女子戒治所109年會計報告(按月),會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;應收數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;業務計畫或工作計畫;經資門;執行數;會計分類;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;基金別;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;金額_本月數;金額_累計數;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;預算項目;預算執行數;會計收支;會計科目,每月,政府資料開放授權條款-第1版,,2020/03/23 00:00,
119604,矯正署臺東看守所109年度法定預算(PDF),法務部矯正署,公共資訊,矯正署臺東看守所109年度法定預算(PDF),,每年,政府資料開放授權條款-第1版,,2020/03/23 00:00,
119609,矯正署澎湖少年觀護所109年會計報告(按月),法務部矯正署,公共資訊,矯正署澎湖少年觀護所109年會計報告(按月),會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;原預算數;追加減數;第一預備金;第二預備金;經費流用數;預算調整數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應付數;已分配尚未執行數;備註_預暫付數;業務計畫或工作計畫;經資門;執行數;會計分類;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;基金別;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;金額_本月數;金額_累計數;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;預算項目;預算執行數;調整數;會計收支;會計科目,每月,政府資料開放授權條款-第1版,,2020/03/23 00:00,
119618,矯正署臺東看守所109年度法定預算(XML),法務部矯正署,公共資訊,矯正署臺東看守所109年度法定預算(XML ),ba_fiscalyear;ba_fundkind;ba_budgetkind;ba_specialbudgetno;ba_agenno;ba_agentype;ba_budgetstate;ba_versiondate;ba_budgetyear;ba_budgetno;ba_subprojectno;mj_subprojectname;ba_departno;ba_objectno;ba_budgettype;ba_budgetsource;ba_mergetype;ba_budgetamt;ba_flowflag;ba_signflag;ba_signno;ba_key;bc_fiscalyear;bc_fundkind;bc_budgetkind;bc_specialbudgetno;bc_agenno;bc_agentype;bc_budgetstate;bc_reportno;bc_key;bc_versiondate;bc_content;objectNo;budget;total;level;mi_objectname;objectnoname;budgetamt_sum;displaymemo;btn_memo;bn_fiscalyear;bn_fundkind;bn_budgetkind;bn_specialbudgetno;bn_agenno;bn_agentype;bn_budgetstate;bn_budgetsource;bn_man1;bn_man1_l;bn_man2;bn_man2_l;bn_man3;bn_man3_l;bn_man4;bn_man4_l;bn_man5;bn_man5_l;bn_man6;bn_man6_l;bn_man7;bn_man7_l;bn_man8;bn_man8_l;bn_man9;bn_man9_l;bn_man10;bn_man10_l;bn_man11;bn_man11_l;bn_amt_man;bn_amt_mngbsn;bn_text;display_name;bq_fiscalyear;bq_fundkind;bq_budgetkind;bq_specialbudgetno;bq_agenno;bq_agentype;bq_budgetstate;bq_budgetno;bq_objectno;bq_carid;bq_persons;bq_buydate;bq_ventsize;bq_oilamt;bq_oilprice;bq_amt_maintain;bq_amt5;bq_carnum;bq_remark;bq_lpgamt;bq_lpgprice;bq_versiondate,每年,政府資料開放授權條款-第1版,,2020/03/23 00:00,
