資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
129002,現住人口之年齡分配－依5歲間距-年 依 期間，鄉鎮市，男/女 與 年齡層,宜蘭縣政府,出生及收養,現住人口之年齡分配－依5歲間距-年 依 期間，鄉鎮市， 男/女 與 年齡層,全年齡;0～4歲;5～9歲;10～14歲;15～19歲;20～24歲;25～29歲;30～34歲;35～39歲;40～44歲;45～49歲;50～54歲;55～59歲;60～64歲;65～69歲;70～74歲;75～79歲;80～84歲;85～89歲;90～94歲;95～99歲;100歲以上,每日,政府資料開放授權條款-第1版,,2020/08/04 11:15,無
129035,客家委員會好客小學堂,客家委員會,求學及進修,以兒童為主要對象，簡易客語對話及單字教學。,date;title;url,每日,政府資料開放授權條款-第1版,,2020/08/11 13:55,
129036,客家委員會好客小學堂冒險任務,客家委員會,求學及進修,藉由寓教於樂的方式，在遊戲中學習客家文化。,date;title;url,每日,政府資料開放授權條款-第1版,,2020/08/11 13:58,
129031,屏東縣政府最新公共債務情形,屏東縣政府財稅局,公共資訊,單位:新臺幣元屏東縣政府最新公共債務情形,期間;1年以上債務未償餘額;短期債務未償餘額;平均每人負擔債務;自償性債務未償餘額含非營業特種基金,每日,政府資料開放授權條款-第1版,,2020/08/07 00:00,
129010,新竹縣108年娛樂稅稅式支出,新竹縣政府稅務局,公共資訊,娛樂稅稅式支出,項次;項目;依據法律;條款;稅式支出金額-107年度;稅式支出金額-108年度;稅式支出金額-109年度,每年,政府資料開放授權條款-第1版,,2020/08/11 00:00,
129011,新竹縣109年娛樂稅稅式支出,新竹縣政府稅務局,公共資訊,娛樂稅稅式支出,項次;項目;依據法律;條款;稅式支出金額-108年度;稅式支出金額-109年度;稅式支出金額-110年度,每年,政府資料開放授權條款-第1版,,2020/08/11 00:00,
129012,新竹縣109年印花稅稅式支出,新竹縣政府稅務局,公共資訊,印花稅稅式支出,項次;項目;依據法律;條款;稅式支出金額-108年度;稅式支出金額-109年度;稅式支出金額-110年度,每年,政府資料開放授權條款-第1版,,2020/08/11 00:00,
129013,新竹縣108年印花稅稅式支出,新竹縣政府稅務局,公共資訊,印花稅稅式支出,項次;項目;依據法律;條款;稅式支出金額-107年度;稅式支出金額-108年度;稅式支出金額-109年度,每年,政府資料開放授權條款-第1版,,2020/08/11 00:00,
129034,新竹縣108年房屋稅稅式支出,新竹縣政府稅務局,公共資訊,稅式支出金額,項次;項目;依據法律;條款;稅式支出金額-107年度;稅式支出金額-108年度;稅式支出金額-109年度,每年,政府資料開放授權條款-第1版,,2020/08/11 00:00,
129043,新竹縣109年第2季印花稅徵收季報,新竹縣政府稅務局,公共資訊,印花稅徵收季報,來源別;月份4月金額-元;月份4月-百分比;月份5月金額-元;月份5月-百分比;月份6月金額-元;月份6月-百分比;本季合計數金額-元;本季合計數-百分比;本年度截至本季累計數金額-元;本年度截至本季累計數-百分比,每季,政府資料開放授權條款-第1版,,2020/08/11 00:00,
129044,109年7月新竹縣各項稅捐實徵淨額與預算數及上年同期比較-累計數,新竹縣政府稅務局,公共資訊,109年7月新竹縣各項稅捐實徵淨額與預算數及上年同期比較-累計數,稅目別;截至本月底止累計實徵數-合計;截至本月底止累計實徵數-本年度;截至本月底止累計實徵數-以前年度;截至本月底止累計退還以前年度歲入款-2;截至本月底止累計實徵淨額1-2;累計實徵淨額與全年預算數比較-全年預算數;累計實徵淨額與全年預算數比較-百分比;累計實徵淨額與同期分配預算數比較-同期分配預算數;累計實徵淨額與同期分配預算數比較-百分比;累計實徵淨額與上年同期比較-上年同期實徵淨額;累計實徵淨額與上年同期比較-增減百分比,每月,政府資料開放授權條款-第1版,,2018/01/01 00:00,
129049,契稅稅式支出,新竹縣政府稅務局,公共資訊,契稅稅式支出,項目;依據法律;條款;稅式支出金額-107年度;稅式支出金額-108年度;稅式支出金額-109年度,每季,政府資料開放授權條款-第1版,,2020/08/11 00:00,
129029,資訊可變標誌(CMS)顯示內容,臺北市交通管制工程處,交通及通訊,資訊可變標誌看板顯示資訊(原始檔案為XML格式),資料名稱;介接網址;欄位說明;檔案格式;更新頻率,每日,政府資料開放授權條款-第1版,,2016/01/01 00:00,更新時間、欄位資訊等說明，依檔案內提供之介接網址之實際資料上傳時間為準 臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
129030,臺北市道路速率,臺北市交通管制工程處,交通及通訊,提供道路即時資訊，包含車速、流量及道路績效(檔案為GZ檔，為XML壓縮之格式)，請先下載CSV檔案，檔案內提供之介接網址可供資料取得。,資料名稱;介接網址;欄位說明;檔案格式;更新頻率,每日,政府資料開放授權條款-第1版,,2018/02/23 00:00,更新時間、欄位資訊等說明，依檔案內提供之介接網址之實際資料上傳時間為準 臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
129014,新北市機動班次時刻表,臺北市公共運輸處,公共資訊,文件請參閱以下連結。https://www-ws.gov.taipei/001/Upload/458/relfile/10173/7975051/9901a4bc-0a3b-4b01-b980-e4b79eb3cca9.pdf,資料名稱;介接網址;欄位說明;檔案格式;說明文件;更新頻率,每日,政府資料開放授權條款-第1版,,2017/01/06 00:00,更新時間、欄位資訊等說明，依檔案內提供之介接網址之實際資料上傳時間為準 臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
129015,新北市路線及營業站對應,臺北市公共運輸處,公共資訊,文件請參閱以下連結。https://www-ws.gov.taipei/001/Upload/458/relfile/10173/7975051/9901a4bc-0a3b-4b01-b980-e4b79eb3cca9.pdf,資料名稱;介接網址;欄位說明;檔案格式;說明文件;更新頻率,每日,政府資料開放授權條款-第1版,,2017/01/06 00:00,更新時間、欄位資訊等說明，依檔案內提供之介接網址之實際資料上傳時間為準 臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
129016,新北市預估到站時間,臺北市公共運輸處,公共資訊,文件請參閱以下連結。https://www-ws.gov.taipei/001/Upload/458/relfile/10173/7975051/9901a4bc-0a3b-4b01-b980-e4b79eb3cca9.pdf,資料名稱;介接網址;欄位說明;檔案格式;說明文件;更新頻率,每日,政府資料開放授權條款-第1版,,2017/01/07 00:00,更新時間、欄位資訊等說明，依檔案內提供之介接網址之實際資料上傳時間為準 臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
129017,新北市智慧型站牌,臺北市公共運輸處,公共資訊,文件請參閱以下連結。https://www-ws.gov.taipei/001/Upload/458/relfile/10173/7975051/9901a4bc-0a3b-4b01-b980-e4b79eb3cca9.pdf,資料名稱;介接網址;欄位說明;檔案格式;說明文件;更新頻率,每日,政府資料開放授權條款-第1版,,2017/01/06 00:00,更新時間、欄位資訊等說明，依檔案內提供之介接網址之實際資料上傳時間為準 臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
129018,新北市智慧型站牌所屬路線,臺北市公共運輸處,公共資訊,文件請參閱以下連結。https://www-ws.gov.taipei/001/Upload/458/relfile/10173/7975051/9901a4bc-0a3b-4b01-b980-e4b79eb3cca9.pdf,資料名稱;介接網址;欄位說明;檔案格式;說明文件;更新頻率,每日,政府資料開放授權條款-第1版,,2017/01/06 00:00,更新時間、欄位資訊等說明，依檔案內提供之介接網址之實際資料上傳時間為準 臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
