資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
104052,108年新竹縣房屋稅查定統計表,新竹縣政府,公共資訊,108年新竹縣房屋稅查定統計表,類別;應稅-戶;數;應稅-本稅;應稅-面積;應稅-現值;免稅-戶;免稅-面積;免稅-現值,每日,政府資料開放授權條款-第1版,https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=EFC56AF0-AB3B-4D2D-99EA-F4F7CE0FFB27;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=EFC56AF0-AB3B-4D2D-99EA-F4F7CE0FFB27;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=EFC56AF0-AB3B-4D2D-99EA-F4F7CE0FFB27;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=EFC56AF0-AB3B-4D2D-99EA-F4F7CE0FFB27,2019/06/25 10:38,
104053,108年新竹縣房屋稅徵績,新竹縣政府,公共資訊,108年新竹縣房屋稅徵績,縣市別 ;查定數-戶;數;查定數-本稅;徵起數-戶;徵起數-本稅;徵績;-戶;-本稅,每日,政府資料開放授權條款-第1版,https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=BF8BCF90-9BED-48C4-9061-D48D7A8A2FEC;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=BF8BCF90-9BED-48C4-9061-D48D7A8A2FEC;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=BF8BCF90-9BED-48C4-9061-D48D7A8A2FEC;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=BF8BCF90-9BED-48C4-9061-D48D7A8A2FEC,2019/06/25 10:41,
103439,法務部及所屬機關資料開放統計表,法務部資訊處,公共資訊,法務部及所屬機關資料開放統計表,統計時間;資料開放總數,即時,政府資料開放授權條款-第1版,,2019/06/25 00:00,
103963,108年度臺中市總預算附屬單位預算及綜計表(案)營業基金盈虧撥補綜計表(依撥補項目分列),臺中市政府主計處,公共資訊,臺中市總預算附屬單位預算及綜計表108(案)營業基金盈虧撥補綜計表(依撥補項目分列),項目;本年度預算數金額;本年度預算數百分比;上年度預算數金額;年度預算數百分比;比較增減金額;比較增減百分比,每年,政府資料開放授權條款-第1版,,2019/06/25 13:17,單位：新臺幣千元
103964,108年度臺中市總預算附屬單位預算及綜計表(法定預算)營業基金-財務摘要綜計表,臺中市政府主計處,公共資訊,臺中市總預算附屬單位預算及綜計表108(法定預算)營業基金-財務摘要綜計表,項目;本年度;上年度;比較增減數;比較增減百分比,每年,政府資料開放授權條款-第1版,,2019/06/25 13:45,1.現金流量係採現金及約當現金基礎，包括現金、自存款日起3個月內到期之存放銀行同業、可自 由動用並自存款日起3個月內到期之存放央行及自投資日起3個月內到期或清償之債權證?。2.營運資金餘額=流動資產-流動負債。3.百分比及細數之和與本表總數或略有出入，係四捨五入關係。以下各表同。4.單位：新台幣百萬元
103965,108年度臺中市總預算附屬單位預算及綜計表(法定預算)作業基金收支餘絀綜計表(依基金別分列),臺中市政府主計處,公共資訊,臺中市總預算附屬單位預算及綜計表108(法定預算)作業基金收支餘絀綜計表(依基金別分列),科目;合計金額;合計百分比;臺中市政府公教人員住宅及福利委員會金額;臺中市政府公教人員住宅及福利委員會百分比;臺中市公有停車場基金金額;臺中市公有停車場基金百分比;臺中市管線工程統一挖補作業基金金額;臺中市管線工程統一挖補作業基金百分比;臺中市都市更新及都市發展建設基金金額;臺中市都市更新及都市發展建設基金百分比;臺中市住宅基金金額;臺中市住宅基金百分比;臺中市醫療作業基金金額;臺中市醫療作業基金百分比;臺中市市地重劃基金金額;臺中市市地重劃基金百分比;臺中市實施平均地權基金金額;臺中市實施平均地權基金百分比;臺中市區段徵收作業基金金額;臺中市區段徵收作業基金百分比;臺中市工業區開發管理基金金額;臺中市工業區開發管理基金百分比,每年,政府資料開放授權條款-第1版,,2019/06/25 13:50,單位：新臺幣千元
103966,108年度臺中市總預算附屬單位預算及綜計表(法定預算)作業基金現金流量綜計表(依基金別分列),臺中市政府主計處,公共資訊,臺中市總預算附屬單位預算及綜計表108(法定預算)作業基金現金流量綜計表(依基金別分列),項目;合計;臺中市政府公教人員住宅及福利委員會;臺中市公有停車場基金;臺中市管線工程統一挖補作業基金;臺中市都市更新及都市發展建設基金;臺中市住宅基金;臺中市醫療作業基金;臺中市市地重劃基金;臺中市實施平均地權基金;臺中市區段徵收作業基金;臺中市工業區開發管理基金,每年,政府資料開放授權條款-第1版,,2019/06/25 13:52,單位：新臺幣千元
103967,108年度臺中市總預算附屬單位預算及綜計表(案)作業基金收支餘絀綜計表(依基金別分列),臺中市政府主計處,公共資訊,臺中市總預算附屬單位預算及綜計表108(案)作業基金收支餘絀綜計表(依基金別分列),科目;合計金額;合計百分比;臺中市政府公教人員住宅及福利委員會金額;臺中市政府公教人員住宅及福利委員會百分比;臺中市公有停車場基金金額;臺中市公有停車場基金百分比;臺中市管線工程統一挖補作業基金金額;臺中市管線工程統一挖補作業基金百分比;臺中市都市更新及都市發展建設基金金額;臺中市都市更新及都市發展建設基金百分比;臺中市住宅基金金額;臺中市住宅基金百分比;臺中市醫療作業基金金額;臺中市醫療作業基金百分比;臺中市市地重劃基金金額;臺中市市地重劃基金百分比;臺中市實施平均地權基金金額;臺中市實施平均地權基金百分比;臺中市區段徵收作業基金金額;臺中市區段徵收作業基金百分比;臺中市工業區開發管理基金金額;臺中市工業區開發管理基金百分比,每年,政府資料開放授權條款-第1版,,2019/06/25 13:53,單位：新臺幣千元
103968,108年度臺中市總預算附屬單位預算及綜計表(法定預算)營業基金固定資產建設改良擴充與資金來源綜計表,臺中市政府主計處,公共資訊,臺中市總預算附屬單位預算及綜計表108(法定預算)營業基金固定資產建設改良擴充與資金來源綜計表,基金及計畫名稱;自有資金營運資金金額;自有資金營運資金百分比;自有資金出售不適用資產金額;自有資金出售不適用資產百分比;自有資金增資金額;自有資金增資百分比;自有資金其他金額;自有資金其他百分比;自有資金小計金額;自有資金小計百分比;外借資金國內借款銀行借款金額;外借資金國內借款銀行借款百分比;外借資金國內借款公司債金額;外借資金國內借款公司債百分比;外借資金國內借款其他金額;外借資金國內借款其他百分比;外借資金國外借款金額;外借資金國外借款百分比;外借資金小計金額;外借資金小計百分比;合計金額;合計百分比,每年,政府資料開放授權條款-第1版,,2019/06/25 13:57,單位：新臺幣千元
103969,108年度臺中市總預算附屬單位預算及綜計表(法定預算)特別收入基金現金流量綜計表(依基金別分列),臺中市政府主計處,公共資訊,臺中市總預算附屬單位預算及綜計表108(法定預算)特別收入基金現金流量綜計表(依基金別分列),項目;合計;臺中市自辦市地重劃地區管理維護基金;臺中市產業發展基金;臺中市環境保護基金;臺中市農業發展基金;臺中市動物福利基金;臺中市身心障礙者就業基金;臺中市勞工權益基金;臺中市公益彩券盈餘分配基金;臺中市地方教育發展基金,每年,政府資料開放授權條款-第1版,,2019/06/25 14:02,單位：新臺幣千元
