資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
107952,原住民族委員會108年截至8月底未達公告金額採購案件一覽表,原住民族委員會,公共資訊,原住民族委員會108年(截至8月底)未達公告金額採購案件一覽表,Seq;DateListed;招標單位;標案案號;標案名稱;決標方式;標的分類;招標方式;採購金額級距;限制性招標之依據法條;投標家數;得標廠商;決標日期;預算金額;底價金額;總決標金額,每月,政府資料開放授權條款-第1版,,2019/09/11 00:00,
107953,原住民族委員會108年截至8月底公告金額以上採購案件一覽表,原住民族委員會,公共資訊,原住民族委員會108年(截至8月底)公告金額以上採購案件一覽表,Seq;DateListed;招標單位;標案案號;標案名稱;決標方式;標的分類;招標方式;採購金額級距;限制性招標之依據法條;投標家數;得標廠商;決標日期;預算金額;底價金額;總決標金額,每月,政府資料開放授權條款-第1版,,2019/09/11 00:00,
107954,原住民族委員會107年度優先採購身心障礙福利機構團體庇護工場生產物品及服務明細及統計表,原住民族委員會,公共資訊,原住民族委員會107年度優先採購身心障礙福利機構團體庇護工場生產物品及服務明細及統計表,Seq;DateListed;買執行之日期;類別;物品或服務名稱;得標之機構或團體或一般廠商名稱;一般廠商得標原因及佐證說明;採購金額_單位_元,每月,政府資料開放授權條款-第1版,,2019/09/11 00:00,
107955,原住民族委員會單位預算108年08月份會計月報,原住民族委員會,公共資訊,原住民族委員會單位預算108年08月份會計月報,Seq;DateListed;年度及月分;項目名稱;檔案下載XML;檔案下載PDF,每月,政府資料開放授權條款-第1版,,2019/09/11 00:00,
107956,原住民族委員會108年截至8月底勞務採購案件一覽表,原住民族委員會,公共資訊,原住民族委員會108年(截至8月底)勞務採購案件一覽表,Seq;DateListed;招標單位;標案案號;標案名稱;決標方式;標的分類;招標方式;採購金額級距;限制性招標之依據法條;投標家數;得標廠商;決標日期;預算金額;底價金額;總決標金額,每月,政府資料開放授權條款-第1版,,2019/09/11 00:00,
107957,原住民族委員會108年截至8月底採購案件一覽表,原住民族委員會,公共資訊,原住民族委員會108年(截至8月底)採購案件一覽表,Seq;DateListed;招標單位;標案案號;標案名稱;決標方式;標的分類;招標方式;採購金額級距;限制性招標之依據法條;投標家數;得標廠商;決標日期;預算金額;底價金額;總決標金額,每月,政府資料開放授權條款-第1版,,2019/09/11 00:00,
107958,原住民族委員會108年截至8月底財物採購案件一覽表,原住民族委員會,公共資訊,原住民族委員會108年(截至8月底)財物採購案件一覽表,Seq;DateListed;招標單位;標案案號;標案名稱;決標方式;標的分類;招標方式;採購金額級距;限制性招標之依據法條;投標家數;得標廠商;決標日期;預算金額;底價金額;總決標金額,每月,政府資料開放授權條款-第1版,,2019/09/11 00:00,
107959,原住民族委員會108年截至8月底非原住民族廠商得標採購案件一覽表,原住民族委員會,公共資訊,原住民族委員會108年(截至8月底)非原住民廠商得標採購案件一覽表,Seq;DateListed;招標單位;標案案號;標案名稱;決標方式;標的分類;招標方式;採購金額級距;限制性招標之依據法條;投標家數;得標廠商;決標日期;預算金額;底價金額;總決標金額,每月,政府資料開放授權條款-第1版,,2019/09/11 00:00,
107960,原住民族委員會108年截至8月底原住民族廠商得標採購案件一覽表,原住民族委員會,公共資訊,原住民族委員會108年(截至8月底)原住民族廠商得標採購案件一覽表,Seq;DateListed;招標單位;標案案號;標案名稱;決標方式;標的分類;招標方式;採購金額級距;限制性招標之依據法條;投標家數;得標廠商;決標日期;預算金額;底價金額;總決標金額,每月,政府資料開放授權條款-第1版,,2019/09/11 00:00,
107941,108年度新北市附屬單位預算作業基金餘絀撥補綜計表(依撥補項目分列) (法定),新北市政府主計處,公共資訊,各項欄位說明詳參新北市政府主計處網頁->附屬單位預算及綜計表->108年度附屬單位預算( http://www.bas.ntpc.gov.tw/home.jsp?id=ce44096e0f12fec9)或電洽主計處查詢。,field1;field2;field3;field4;field5;field6;field7,每年,政府資料開放授權條款-第1版,,2019/09/12 16:28,
107853,桃園市公布違反就業服務法事業單位,桃園市政府勞動局,公共資訊,桃園市公布違反就業服務法事業單位,編號;事業單位名稱;代表人;違反法令條;違反法規內容;處分書文號;處分日期,每季,政府資料開放授權條款-第1版,,2019/09/10 09:56,
107559,108年法務部約聘僱統計報表,法務部人事處,公共資訊,108年法務部約聘僱統計報表,類別;人數,每季,政府資料開放授權條款-第1版,,2019/09/12 00:00,
