資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
113767,台灣經濟論衡-政策焦點,國家發展委員會,公共資訊,介紹「台灣經濟論衡」刊載政策焦點內容,出版年度;月份;文章標題;撰擬單位/作者;檔案格式;檔案連結,每季,政府資料開放授權條款-第1版,https://www.ndc.gov.tw/Content_List.aspx?n=C586C4C34E759945&upn=0D5EA13FC9DBDBB9,2019/12/26 00:00,
113768,國發會性別平等推動計畫(108至111年),國家發展委員會,公共資訊,為落實兩性平權，國發會制定之新一期性別平等推動計畫,資料名稱;依據;目標;對象;實施期程;重要性別平等議題;推動體制;考核及獎勵;檔案格式;檔案連結,每季,政府資料開放授權條款-第1版,https://www.ndc.gov.tw/Content_List.aspx?n=1A74D8A6531791D8,2019/12/26 00:00,
113769,2030雙語國家政策發展藍圖之推動理念、目標及重要策略一覽表,國家發展委員會,公共資訊,國發會遵循賴院長指示，以2030年為目標，打造臺灣成為雙語國家，請各部會從需求端積極規劃民眾、產業及政府全面之雙語政策，以提升國人英語力為策略主軸，經跨部會研商並蒐集各界意見後，提出「2030雙語國家政策發展藍圖」，以推動雙語國家政策，及提升國民英語力以增加國際競爭力。,類別;次類別;推動機關;推動機關數,每季,政府資料開放授權條款-第1版,https://ws.ndc.gov.tw/Download.ashx?u=LzAwMS9hZG1pbmlzdHJhdG9yLzEwL3JlbGZpbGUvMC8xMjE2Ny9hNGM4YWMwMS0zNDMyLTRhMDAtOGYwNy02NDExOWVjNWQ2ODgucGRm&n=MjAzMOmbmeiqnuWci%2bWutuaUv%2betlueZvOWxleiXjeWcli5wZGY%3d&icon=..pdf,2019/12/26 00:00,
113770,亞洲·矽谷物聯網產業大聯盟介紹,國家發展委員會,公共資訊,介紹亞洲·矽谷物聯網產業大聯盟緣起、目的及運作方式等,組織;目的;運作;三大發起廠商;七大聯盟;九大領域,每年,政府資料開放授權條款-第1版,https://www.asvda.org/chi/internet/about.aspx#intro,2019/12/26 00:00,
113771,行政院創新創業政策會報,國家發展委員會,公共資訊,整合、協調跨部會創新創業資源及政策，督導創新創業相關方案及重大計畫，提供青年創業及新創事業優化環境,項次;內容;相關檔案,每季,政府資料開放授權條款-第1版,https://www.ndc.gov.tw/Content_List.aspx?n=FC04D1524F484359,2019/12/26 00:00,
113772,創新趨勢下5+2產業未來工作變化及其所需技能,國家發展委員會,公共資訊,數位創新趨勢下未來產業所需人才類型與工作技能與現今人力需求勢必有所不同，未來需要具備的工作技能將面臨轉變與升級。因此，本資料集彙整國家發展委員會106年度「創新趨勢下『5+2產業』未來10年工作及技能需求分析」委託計畫中，關於5+2各產業別現有工作職務技能升級後及興新工作之工作名稱、工作任務及所需技能。,產業代號;產業別;工作變化型態;工作名稱;工作任務;所需技能1;所需技能2;所需技能3;所需技能4;所需技能5;所需技能6;所需技能7;所需技能8;所需技能9,每季,政府資料開放授權條款-第1版,https://www.ndc.gov.tw/News_Content.aspx?n=2DCDB96EC62664CF&sms=75F5C3F1D89C1224&s=43437AFE2171F34A,2019/12/26 00:00,
113773,未來10年勞動力參與率推估,國家發展委員會,公共資訊,提供最新勞動力參與率推估相關數據資料(依年齡組及性別分),年齡暨性別;100年實際(%);104年實際(%);114年推估(%);100-104年平均每年變動(百分點);104-114年平均每年變動推估(百分點),每季,政府資料開放授權條款-第1版,https://theme.ndc.gov.tw/manpower/Content_List.aspx?n=B615E37678E4E021,2019/12/26 00:00,
113774,地方創生資料庫－農產及作物結構,國家發展委員會,公共資訊,本資料集係地方創生資料庫專案資料,縣市代碼;縣市名稱;稻作收穫面積(公頃);稻作產量(公噸);雜糧收穫面積(公頃);雜糧產量(公噸);特作收穫面積(公頃);特作產量(公噸);蔬菜收穫面積(公頃);蔬菜產量(公噸);果實作物收穫面積(公頃);果實作物產量(公噸);花卉種植面積(公頃),每季,政府資料開放授權條款-第1版,https://colab.ngis.org.tw/lflt/index.html,2019/12/26 00:00,
113775,地方創生資料庫－就學兒童數,國家發展委員會,公共資訊,本資料集係地方創生資料庫專案資料,縣市代碼;縣市名稱;小一入學數╱總計(人);小一入學數╱男(人);小一入學數╱女(人);學齡兒童數╱總計(人);學齡兒童數╱男(人);學齡兒童數╱女(人),每季,政府資料開放授權條款-第1版,https://colab.ngis.org.tw/lflt/index.html,2019/12/26 00:00,
113776,地方創生資料庫－農產作物產量,國家發展委員會,公共資訊,本資料集係地方創生資料庫專案資料,縣市代碼;縣市名稱;稻作產量(公噸);雜糧產量(公噸);特作產量(公噸);蔬菜產量(公噸);果實作物產量(公噸),每季,政府資料開放授權條款-第1版,https://colab.ngis.org.tw/lflt/index.html,2019/12/26 00:00,
