資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
120345,臺南市政府政風處109年2月份廉政倫理事件登錄案件統計表,政風處,公共資訊,臺南市政府政風處109年2月份廉政倫理事件登錄案件統計表,事件類別;數量;比例,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/109-2,2020/03/31 06:42,
120346,臺南市政府政風處109年1月份廉政倫理事件登錄案件統計表,政風處,公共資訊,廉政倫理事件、請託關說、飲宴應酬、受贈財物,事件類別;數量;比例,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/10901,2020/02/25 09:33,
120355,教育部國民及學前教育署109年度對民間團體及個人補(捐)助項目執行情形明細表,教育部國民及學前教育署,求學及進修,教育部國民及學前教育署109年度對民間團體及個人補(捐)助項目執行情形明細表,日期;補捐助計畫名稱;受補捐助單位名稱;獲補助團體或個人可歸屬之直轄市或縣市;金額,每季,政府資料開放授權條款-第1版,,2020/04/16 00:00,
120349,結論性意見與建議(Concluding Observations and Recommendations),法務部法制司,公共資訊,結論性意見與建議(Concluding Observations and Recommendations),結論性意見與建議(Concluding Observations and Recommendations);連結網址,不更新,政府資料開放授權條款-第1版,,2020/04/16 00:00,
120351,78點結論性意見與建議,法務部法制司,公共資訊,78點結論性意見與建議,78點結論性意見與建議;連結網址,不更新,政府資料開放授權條款-第1版,,2020/04/16 00:00,
120252,海洋委員會109年特別預算會計月報,海洋委員會,公共資訊,海洋委員會109年特別預算會計月報,,每月,政府資料開放授權條款-第1版,,2020/04/16 00:00,
120372,澎湖縣108年漁業從業人數,澎湖縣政府,求職及就業,澎湖縣108年各鄉市不同漁業種類的從業人數統計,所屬鄉市;漁業種類;經營模式;人數,每日,政府資料開放授權條款-第1版,,2020/04/17 00:00,無
120360,109年3月會計月報,臺灣橋頭地方法院,公共資訊,109年3月會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;應收數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;業務計畫或工作計畫;經資門;執行數;會計分類;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;基金別;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;金額_本月數;金額_累計數;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;預算項目;預算執行數;會計收支;會計科目,每月,政府資料開放授權條款-第1版,http://ctd.judicial.gov.tw/UserFiles/10903月報XML.zip,2020/04/16 00:00,
120353,109年度衛生福利部中央健康保險署會計月報,衛生福利部中央健康保險署,公共資訊,109年度衛生福利部中央健康保險署會計月報,name;url,每月,政府資料開放授權條款-第1版,,2020/04/16 00:00,
115869,銓敘部109年度對國內團體補助,銓敘部,公共資訊,銓敘部對國內團體補助,,每季,政府資料開放授權條款-第1版,,2020/04/16 00:00,
