資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
122035,台灣電力公司_年度備轉容量彙整,台灣電力股份有限公司,公共資訊,本資料集提供年度每月系統運轉淨尖峰能力、系統瞬時尖峰負載、備轉容量、備轉容量率等的最大值和最小值,日期(年/月);系統運轉淨尖峰能力(KW)最大值;系統運轉淨尖峰能力(KW)最小值;系統瞬時尖峰負載(KW)最大值;系統瞬時尖峰負載(KW)最小值;備轉容量(KW)最大值;備轉容量(KW)最小值;備轉容量率(%)最大值;備轉容量率(%)最小值,每年,政府資料開放授權條款-第1版,,2020/05/20 00:00,
122036,台灣電力公司_年度線路損失量(率),台灣電力股份有限公司,公共資訊,本資料集提供輸電系統及配電系統年度及上一年度線路損失量、線路損失率的實績值以及年度差異比較。,年度;項目;線路損失量本年度實績值(度);線路損失量上年度實績值(度);線路損失量年度差異比較(%);線路損失率本年度實績值(%);線路損失率上年度實績值(%);線路損失率年度差異比較(%),每年,政府資料開放授權條款-第1版,,2020/05/20 00:00,
122521,台灣電力公司_年度電燈營業用戶(依行業別)售電量,台灣電力股份有限公司,公共資訊,本資料集提供過去一年依主計總處發布之第10版行業別標準分類統計之電燈營業用戶售電量,行業別代碼;行業別名稱;本年度售電量(度),每年,政府資料開放授權條款-第1版,,2020/05/20 00:00,
122523,台灣電力公司_臺北市_電桿坐標及桿號,台灣電力股份有限公司,公共資訊,臺北市電桿坐標、桿號及所屬行政區資訊,縣市;行政區;村里;圖號坐標;型式;桿號;TWD67_X;TWD67_Y,每年,政府資料開放授權條款-第1版,,2020/05/20 00:00,
122524,台灣電力公司_新北市_電桿坐標及桿號,台灣電力股份有限公司,公共資訊,新北市電桿坐標、桿號及所屬行政區資訊,縣市;行政區;村里;圖號坐標;型式;桿號;TWD67_X;TWD67_Y,每年,政府資料開放授權條款-第1版,,2020/05/20 00:00,
122737,台灣電力公司_桃園市_電桿坐標及桿號,台灣電力股份有限公司,公共資訊,桃園市電桿坐標、桿號及所屬行政區資訊,縣市;行政區;村里;圖號坐標;型式;桿號;TWD67_X;TWD67_Y,每年,政府資料開放授權條款-第1版,,2020/05/20 00:00,
122738,台灣電力公司_臺中市_電桿坐標及桿號,台灣電力股份有限公司,公共資訊,臺中市電桿坐標、桿號及所屬行政區資訊,縣市;行政區;村里;圖號坐標;型式;桿號;TWD67_X;TWD67_Y,每年,政府資料開放授權條款-第1版,,2020/05/20 00:00,
122739,台灣電力公司_臺南市_電桿坐標及桿號,台灣電力股份有限公司,公共資訊,臺南市電桿坐標、桿號及所屬行政區資訊,縣市;行政區;村里;圖號坐標;型式;桿號;TWD67_X;TWD67_Y,每年,政府資料開放授權條款-第1版,,2020/05/20 00:00,
122740,台灣電力公司_高雄市_電桿坐標及桿號,台灣電力股份有限公司,公共資訊,高雄市電桿坐標、桿號及所屬行政區資訊,縣市;行政區;村里;圖號坐標;型式;桿號;TWD67_X;TWD67_Y,每年,政府資料開放授權條款-第1版,,2020/05/20 00:00,
122741,台灣電力公司_台電公司配電系統重大事故停電速報案件記錄,台灣電力股份有限公司,公共資訊,「電業事故通報程序標準」通報之歷史速報停電紀錄。,項次;發生時間;事故名稱;停電戶數;復電時間,每年,政府資料開放授權條款-第1版,,2020/05/20 00:00,
122805,嘉義縣腸病毒重症醫療網,嘉義縣衛生局,公共資訊,嘉義縣腸病毒重症醫療網,縣市別;責任醫院,每年,政府資料開放授權條款-第1版,,2020/05/20 15:29,
