資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
129724,公平交易委員會110年度預算案,公平交易委員會,公共資訊,本資料集提供公平交易委員會109年度各項預算案(含本會單位預算及反托拉斯基金附屬預算等),標題;下載格式;下載位置;更新日期,每半年,政府資料開放授權條款-第1版,,2020/08/31 00:00,
129477,110立法院單位預算案,立法院,公共資訊,110立法院單位預算案,,不更新,政府資料開放授權條款-第1版,,2020/09/01 00:00,
129698,血壓計檢查合格單資料集,經濟部標準檢驗局,公共資訊,提供標檢局血壓計檢查合格單資料,檢查合格單;廠牌;器量mmhg;器號;檢查年月,每月,政府資料開放授權條款-第1版,,2020/08/31 00:00,
129722,液化石油氣流量計檢查合格單資料集,經濟部標準檢驗局,公共資訊,提供標檢局液化石油氣流量計檢查合格單資料,檢查合格單;廠牌;型號;器號;檢查年月,每月,政府資料開放授權條款-第1版,,2020/08/31 00:00,
129736,噪音計檢查合格單資料集,經濟部標準檢驗局,公共資訊,提供標檢局噪音計檢查合格單資料,檢查合格單;廠牌;噪音計本體型號;噪音計本體器號;麥克風型號;麥克風器號;檢查年月,每月,政府資料開放授權條款-第1版,,2020/08/31 00:00,
129746,內銷報驗案件合格/不合格案件統計,經濟部標準檢驗局,公共資訊,提供標檢局內銷報驗案件合格件數及不合格件數統計,年度;月份;產品類別;合格件數;不合格件數,每月,政府資料開放授權條款-第1版,,2020/08/31 00:00,
129757,內銷報驗案件型式認可案件統計,經濟部標準檢驗局,公共資訊,提供標檢局內銷報驗案件型式認可案件數統計,年度;月份;產品類別;申請件數;型式認可申請件數,每月,政府資料開放授權條款-第1版,,2020/08/31 00:00,
129718,內政部零用金支付統計表,總務司,公共資訊,內政部零用金支付統計表,年度;本部件數;中辦件數;合計件數;本部支付總額;中辦支付總額;合計支付總額,每年,政府資料開放授權條款-第1版,,2020/08/31 16:23,
129547,臺南市SIGUREC大型資源智慧回收站,臺南市政府環境保護局,公共資訊,本資料集提供臺南市SIGUREC大型資源智慧回收站資訊,單位名稱;地址;行政區;使用時間;回收項目;詳細位置,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/sigurec,2020/08/31 00:33,
129548,臺南市一般地區環境音量監測不合格情形,臺南市政府環境保護局,公共資訊,本資料集提供臺南市一般地區環境音量監測不合格情形資訊,序號;統計期;統計區;總計[時段];日間[時段];晚間[時段];夜間[時段],每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/norsound,2020/08/31 00:25,
129549,臺南市道路交通音量監測不合格情形,臺南市政府環境保護局,公共資訊,本資料集提供臺南市道路交通音量監測不合格情形資訊,序號;統計期;統計區;總計[時段];日間[時段];晚間[時段];夜間[時段],每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/trasound,2020/08/31 00:21,
