資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
126692,遊艇泊位數統計表,交通部航港局,交通及通訊,本局每月統計之現行遊艇泊區名稱、所在縣市及泊位數資訊。,遊艇泊區名稱;所在縣市;泊位數,每日,政府資料開放授權條款-第1版,,2020/06/04 00:00,
126749,共照中心,南投縣政府,生育保健,*服務內容：個案管理及共同照護平台服務 *個案管理對象 1.經長照中心、醫療院所或其他單位轉介疑似失智個案。 2.初確診失智症第一年。 3.確診失智症個案並有複雜情緒行為或照顧者的需求。 共照中心協助提供個案及照顧者所需之照顧服務使用、轉介及追蹤；對未確診之疑似個案，協助於半年內完成就醫診斷及醫療照護。 *共同照護平台服務 1.輔導失智社區服務據點。 2.辦理失智照護人才(醫事人員及照服員)培訓與社區失智識能之公共教育宣導。,編號;單位名稱;聯絡人;地址;電話,每日,政府資料開放授權條款-第1版,,2020/06/04 00:00,
126705,107年度新北市總決算平衡表,新北市政府主計處,公共資訊,1.107年度新北市總決算平衡表2.單位：新臺幣元 3.各項欄位說明詳參新北市政府主計處網頁->總決算->107年度新北市總決算( https://www.bas.ntpc.gov.tw/home.jsp?id=2d77083c299dfb04)或電洽主計處查詢。,field1;field2,每月,政府資料開放授權條款-第1版,,2020/06/04 00:00,
126707,107年度新北市總決算收支簡明比較分析表,新北市政府主計處,公共資訊,1.107年度新北市總決算收支簡明比較分析表 2.單位：新臺幣元 3.各項欄位說明詳參新北市政府主計處網頁->總決算->107年度新北市總決算( https://www.bas.ntpc.gov.tw/home.jsp?id=2d77083c299dfb04)或電洽主計處查詢。,field1;field2;預 算 數 ;field3;決 算 數 ;field4;比較增減數 ;=;-,每月,政府資料開放授權條款-第1版,,2020/06/04 00:00,
126708,107年度新北市總決算歲入來源別決算總表,新北市政府主計處,公共資訊,1.107年度新北市總決算歲入來源別決算總表 2.單位：新臺幣元 3.各項欄位說明詳參新北市政府主計處網頁->總決算->107年度新北市總決算(https://www.bas.ntpc.gov.tw/home.jsp?id=2d77083c299dfb04)或電洽主計處查詢。,field1;field2;field3;field4;field5;field6,每月,政府資料開放授權條款-第1版,,2020/06/04 00:00,
126710,107年度新北市總決算歲入歲出簡明分析表,新北市政府主計處,公共資訊,1.107年度新北市總決算歲入歲出簡明分析表 2.單位：新臺幣元 3.各項欄位說明詳參新北市政府主計處網頁->總決算->107年度新北市總決算(https://www.bas.ntpc.gov.tw/home.jsp?id=2d77083c299dfb04)或電洽主計處查詢。,field1;field2;預 算 數 ;field3;決 算 數 ;field4;比較增減數 ;=;-;field5;增減百分 比% ;field6;佔決算總額百分比,每月,政府資料開放授權條款-第1版,,2020/06/04 00:00,
126711,107年度新北市總決算累計餘絀計算表,新北市政府主計處,公共資訊,1.107年度新北市總決算累計餘絀計算表 2.單位：新臺幣元 3.各項欄位說明詳參新北市政府主計處網頁->總決算->107年度新北市總決算(https://www.bas.ntpc.gov.tw/home.jsp?id=2d77083c299dfb04)或電洽主計處查詢。,field1;field2,每月,政府資料開放授權條款-第1版,,2020/06/04 00:00,
126712,107年度新北市總決算歲出政事別決算總表,新北市政府主計處,公共資訊,1.107年度新北市總決算歲出政事別決算總表 2.單位：新臺幣元 3.各項欄位說明詳參新北市政府主計處網頁->總決算->107年度新北市總決算(https://www.bas.ntpc.gov.tw/home.jsp?id=2d77083c299dfb04)或電洽主計處查詢。,field1;field2;field3;field4;field5;field6,每月,政府資料開放授權條款-第1版,,2020/06/04 00:00,
126713,107年度新北市總決算歲出機關別決算總表,新北市政府主計處,公共資訊,1.107年度新北市總決算歲出機關別決算總表 2.單位：新臺幣元 3.各項欄位說明詳參新北市政府主計處網頁->總決算->107年度新北市總決算(https://www.bas.ntpc.gov.tw/home.jsp?id=2d77083c299dfb04)或電洽主計處查詢。,field1;field2;field3;field4;field5;field6,每月,政府資料開放授權條款-第1版,,2020/06/04 00:00,
126704,新北市109年至110年地價稅稅額計算公式,新北市政府財政局,公共資訊,提供新北市109年至110年地價稅稅額計算公式,Kind_of_tax;Calculation_Formula,每月,政府資料開放授權條款-第1版,,2020/06/04 00:00,
