資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
129522,補助經濟弱勢原住民建購及修繕住宅核定戶數,原住民族委員會,公共資訊,補助經濟弱勢原住民建購及修繕住宅核定戶數,Seq;DateListed;年度;地區;建構申請戶數;建構核定戶數;修繕申請戶數;修繕核定戶數;建構及修繕申請戶數;建構及修繕核定戶數,每月,政府資料開放授權條款-第1版,,2020/08/30 00:00,
129523,原民會主管機關公共建設維護管理機制彙整表,原住民族委員會,公共資訊,原民會主管機關公共建設維護管理機制彙整表,Seq;DateListed;填報日期;項次;類別;設施名稱;維護管理規定;備註,每月,政府資料開放授權條款-第1版,,2020/08/30 00:00,
129524,原住民族保留地違規利用處理計畫,原住民族委員會,公共資訊,原住民族保留地違規利用處理計畫,Seq;DateListed;年度;報告日期;項目名稱;檔案下載,每月,政府資料開放授權條款-第1版,,2020/08/30 00:00,
129525,原鄉地區土地及自然資源保育計畫,原住民族委員會,公共資訊,原鄉地區土地及自然資源保育計畫,Seq;DateListed;年度;報告日期;項目名稱;檔案下載,每年,政府資料開放授權條款-第1版,,2020/08/30 00:00,
129526,原住民族委員會工程採購案件,原住民族委員會,公共資訊,原住民族委員會工程採購案件(108年度),Seq;DateListed;招標單位;標案案號;標案名稱;標的分類;得標廠商;決標日期;總決標金額,每月,政府資料開放授權條款-第1版,,2020/08/30 00:00,
129527,原住民族委員會公告金額採購案件,原住民族委員會,公共資訊,原住民族委員會公告金額採購案件(108年度),Seq;DateListed;招標單位;標案案號;標案名稱;採購金額級距;得標廠商;決標日期;總決標金額,每月,政府資料開放授權條款-第1版,,2020/08/30 00:00,
129528,原住民族委員會巨額採購案件,原住民族委員會,公共資訊,原住民族委員會巨額採購案件(108年),Seq;DateListed;招標單位;標案案號;標案名稱;採購金額級距;得標廠商;決標日期;總決標金額,每月,政府資料開放授權條款-第1版,,2020/08/30 00:00,
129529,原住民族委員會未達公告金額採購案件,原住民族委員會,公共資訊,原住民族委員會未達公告金額採購案件(108年度),Seq;DateListed;招標單位;標案案號;標案名稱;採購金額級距;得標廠商;決標日期;總決標金額,每月,政府資料開放授權條款-第1版,,2020/08/30 00:00,
129530,原住民族委員會查核金額採購案件,原住民族委員會,公共資訊,原住民族委員會查核金額採購案件一覽表(108年度),Seq;DateListed;招標單位;標案案號;標案名稱;採購金額級距;得標廠商;決標日期;總決標金額,每月,政府資料開放授權條款-第1版,,2020/08/30 00:00,
129531,原住民族委員會原住民廠商得標採購案件,原住民族委員會,公共資訊,原住民族委員會原住民廠商得標採購案件(108年度),Seq;DateListed;招標單位;標案案號;標案名稱;得標廠商;決標日期;總決標金額,每月,政府資料開放授權條款-第1版,,2020/08/30 00:00,
129532,原住民族委員會財物採購案件,原住民族委員會,公共資訊,原住民族委員會財物採購案件(108年度),Seq;DateListed;招標單位;標案案號;標案名稱;標的分類;得標廠商;決標日期;總決標金額,每月,政府資料開放授權條款-第1版,,2020/08/30 00:00,
129533,原住民族委員會採購案件,原住民族委員會,公共資訊,原住民族委員會採購案件一覽表(108年度),Seq;DateListed;招標單位;標案案號;標案名稱;得標廠商;決標日期;總決標金額,每月,政府資料開放授權條款-第1版,,2020/08/30 00:00,
129534,原住民族委員會勞務採購案件,原住民族委員會,公共資訊,原住民族委員會勞務採購案件(108年度),Seq;DateListed;招標單位;標案案號;標案名稱;標的分類;得標廠商;決標日期;總決標金額,每月,政府資料開放授權條款-第1版,,2020/08/30 00:00,
129535,原住民族委員會優先採購身心障礙福利機構團體庇護工場生產物品及服務明細、統計表,原住民族委員會,公共資訊,原住民族委員會優先採購身心障礙福利機構團體庇護工場生產物品及服務明細、統計表(108年度),Seq;DateListed;採買執行之日期;類別;物品或服務名稱;得標之機構團體或一般廠商名稱;一般廠商得標原因及佐證說明;採購金額_單位_元,每月,政府資料開放授權條款-第1版,,2020/08/30 00:00,
129537,原住民族委員會非原住民廠商得標採購案件,原住民族委員會,公共資訊,原住民族委員會非原住民廠商得標採購案件(108年度),Seq;DateListed;招標單位;標案案號;標案名稱;得標廠商;決標日期;總決標金額,每月,政府資料開放授權條款-第1版,,2020/08/30 00:00,
129538,原住民族委員會職員年齡年度一覽表,原住民族委員會,公共資訊,原住民族委員會職員年齡年度一覽表(109年度),Seq;DateListed;年度;項次;資料年月;官職等;總計;年齡29歲以下;年齡30至39歲;年齡40至49歲;年齡50至59歲;年齡60至65歲;年齡66歲以上,每月,政府資料開放授權條款-第1版,,2020/08/30 00:00,
129539,原住民族委員會職員性別年度一覽表,原住民族委員會,公共資訊,原住民族委員會職員性別一覽表(109年度),Seq;DateListed;年度;項次;資料年月;官職等;總計;男;女,每月,政府資料開放授權條款-第1版,,2020/08/30 00:00,
129540,原住民族委員會職員族別年度一覽表,原住民族委員會,公共資訊,原住民族委員會職員族別年度一覽表(109年度),Seq;DateListed;年度;項次;資料年月;官職等;總計;阿美族;泰雅族;排灣族;布農族;卑南族;魯凱族;鄒族;賽夏族;雅美族;邵族;噶瑪蘭族;太魯閣族;撒奇萊雅族;賽德克族;卡那卡那富族;拉阿魯哇族,每月,政府資料開放授權條款-第1版,,2020/08/30 00:00,
129541,原住民族委員會職員最高教育程度年度一覽表,原住民族委員會,公共資訊,原住民族委員會職員最高教育程度(學位)一覽表(109年度),Seq;DateListed;年度;項次;資料年月;官職等;總計;博士;碩士;大學;專科;高中職;國初中以下,每月,政府資料開放授權條款-第1版,,2020/08/30 00:00,
資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
129521,金門縣身心障礙者輔具費用補助代償墊付服務單位,社會處,公共資訊,向金門縣政府申請輔具補助之民眾，提供輔具補助款項代墊及後續核銷請款等服務單位,資源彙整機關;辦理單位;統一編號;連絡電話;傳真;地址;X坐標;Y坐標;備註;最後更新時間,每年,政府資料開放授權條款-第1版,,2020/08/28 15:28,
