資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
118275,公務員懲戒委員會108年度單位決算,公務員懲戒委員會,公共資訊,公務員懲戒委員會108年度決算相關資料,會計年度;款;項;目;節;預算科目編號;預算科目名稱;細目編號;細目名稱;預算數_原預算數;預算數_預算增減數;預算數_合計1;決算數_實現數;決算數_應收數;決算數_保留數;決算數_合計2;預決算比較增減數;決算數占預算數之比率;分計畫編號;分計畫名稱;用途別編號;用途別名稱;原預算數;預算追加減數;動支第一預備金數;動支第二預備金數;經費流用數;預算調整數;預算增減數小計;預算數合計1;實現數;應付數;保留數;決算數合計2;月份;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;本年度金額;上年度金額;url_link,不更新,政府資料開放授權條款-第1版,,2020/02/27 00:00,
118267,嘉義市即時交通資訊－路況監視攝影機CCTV所在位置靜態資訊,嘉義市政府,交通及通訊,提供「嘉義市即時交通資訊網」CCTV 佈設位置坐標 XML標準，包含所屬單位、所屬道路名稱、路段起迄點 ID 及佈設坐標，旨在標示出 CCTV 之位置。請與「嘉義市即時交通資訊網」其他opendata搭配使用。,cctvid設備代碼;roadsection路段文字描述;locationpath路段;所屬Location Path ID，startlocationpoint路段;起點Location Point ID，endlocationpoint路段;迄點Location Point ID;px影像設備架設位置X 坐標;py影像設備架設位置Y 坐標,每日,政府資料開放授權條款-第1版,http://61.60.38.53/ATIS_CYC/,2017/01/23 15:53,
118258,國立海洋生物博物館108年度決算總說明,國立海洋生物博物館,公共資訊,SEQNO、LEVEL、BOLD、科目、本年度預算數-金額、本年度預算數-百分比、本年度決算數-金額、本年度決算數-百分比、比較增減-金額、比較增減-百分比、上年度決算數-金額、上年度決算數-百分比、項目、預算數、決算數,,不更新,政府資料開放授權條款-第1版,,2020/02/27 00:00,
118269,國立自然科學博物館108年度決算書表,國立自然科學博物館,公共資訊,國立自然科學博物館108年度決算書表(含收支餘絀決算表、餘絀撥補決算表、現金流量決算表及平衡表),SEQNO;LEVEL;BOLD;項目;本年度預算數-金額;本年度預算數-百分比;本年度決算數-金額;本年度決算數-百分比;比較增減-金額;比較增減-百分比;上年度決算數-金額;上年度決算數-百分比;預算數;決算數;科目,每年,政府資料開放授權條款-第1版,,2020/02/27 00:00,
118271,客家委員會客家文化發展中心數位臺灣客家庄客庄閱讀經典閱讀(電子書),客家委員會客家文化發展中心,公共資訊,介紹好客食府、品客家、品客家2客庄尋味及客庄祭事屏東縣竹田鄉祭祀文化等書。,name;Explanation;master_of_ceremony;data_link,每日,政府資料開放授權條款-第1版,,2020/02/27 15:07,
118268,中央研究院108年公職人員財產申報實質審核及抽籤比例統計表,政風室,公共資訊,提供政府資料開放平臺,主管機關政風機關(構);辦理實質審查公開抽籤之政風機關(構);受理申報人數 (A);經公開抽籤實質審核件數 (B);實質審核抽籤比例(B)/(A);前後年度比對件數 (C);前後年比對抽籤比例(C)/(B);108年辦理個案查核件數 (D);實際查核比例 (B+C+D)/(A);定期申報人數 (E);辦理授權人數 (F);辦理授權人數比例 (F)/(E);網路申報人數 (G);網路申報比例 (G)/(A),每半年,政府資料開放授權條款-第1版,,2020/02/27 00:00,
118289,最高法院108年度12月份會計月報,最高法院,公共資訊,最高法院108年度12月份會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止分配預算數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;保留數_4;分配數預算餘額_5;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;截至本月止累計分配數_1;應付數;保留數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;用途別科目;支付累計數;項目;經資門;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,不更新,政府資料開放授權條款-第1版,,2020/02/27 00:00,
118280,臺南市政府各級機關學校108年度公文線上簽核及電子交換統計,秘書處,公共資訊,臺南市政府各級機關學校108年度公文線上簽核及電子交換統計,機關名稱;機關代碼;電子收文;紙本轉線上簽核數;自創簽稿數;線上簽核數;線上簽核比率;收文總件數;電子收文比率;一般公文及專案列管件數;發文總件數;不適用電子發文件數;電子發文件數;電子公文交換件數;電子公布欄件數;非電子發文件數;公文電子發文比率;全部公文電子發文比率,每10年,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/108document,2020/02/26 11:29,
118281,臺南市政府各級機關學校107年度公文線上簽核及電子交換統計,秘書處,公共資訊,臺南市政府各級機關學校107年度公文線上簽核及電子交換統計,機關名稱;機關代碼;電子收文;紙本轉線上簽核數;自創簽稿數;線上簽核數;線上簽核比率;收文總件數;電子收文比率;一般公文及專案列管件數;發文總件數;不適用電子發文件數;電子發文件數;電子公文交換件數;電子公布欄件數;非電子發文件數;公文電子發文比率;全部公文電子發文比率,每10年,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/107document,2020/02/26 11:27,
118282,臺南市政府各級機關學校106年度公文線上簽核及電子交換統計,秘書處,公共資訊,臺南市政府各級機關學校106年度公文線上簽核及電子交換統計,機關名稱;機關代碼;電子收文;紙本轉線上簽核數;自創簽稿數;線上簽核數;線上簽核比率;收文總件數;電子收文比率;一般公文及專案列管件數;發文總件數;不適用電子發文件數;電子發文件數;電子公文交換件數;電子公布欄件數;非電子發文件數;公文電子發文比率;全部公文電子發文比率,每10年,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/106document,2020/02/26 11:24,
