資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
131141,國軍退除役官兵輔導委員會醫療基金109年度法定預算,國軍退除役官兵輔導委員會,公共資訊,提供國軍退除役官兵輔導委員會醫療基金109年度法定預算資訊,SEQNO;LEVEL;BOLD;前年度決算數-金額;前年度決算數-百分比;科目;本年度預算數-金額;本年度預算數-百分比;上年度預算數-金額;上年度預算數-百分比;比較增減-金額;比較增減-百分比;項目;說明;預算數,不更新,政府資料開放授權條款-第1版,,2020/10/14 00:00,
131142,國軍退除役官兵輔導委員會醫療基金110年度預算案,國軍退除役官兵輔導委員會,公共資訊,提供國軍退除役官兵輔導委員會醫療基金110年度預算案資料,SEQNO;LEVEL;BOLD;前年度決算數-金額;前年度決算數-百分比;科目;本年度預算數-金額;本年度預算數-百分比;上年度預算數-金額;上年度預算數-百分比;比較增減-金額;比較增減-百分比;項目;說明;預算數,不更新,政府資料開放授權條款-第1版,,2020/10/14 00:00,
129084,基隆市不動產買賣實價登錄Open Data(109年6月買賣登記案件),基隆市政府地政處,購屋及遷徙,不動產賣賣案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。,鄉鎮市區;交易標的;土地區段位置建物區段門牌;土地移轉總面積平方公尺;都市土地使用分區;非都市土地使用分區;非都市土地使用編定;交易年月日;交易筆棟數;移轉層次;總樓層數;建物型態;主要用途;主要建材;建築完成年月;建物移轉總面積平方公尺;建物現況格局-房;建物現況格局-廳;建物現況格局-衛;建物現況格局-隔間;有無管理組織;總價元;單價元平方公尺;車位類別;車位移轉總面積平方公尺;車位總價元;備註;編號,每月,政府資料開放授權條款-第1版,https://plvr.land.moi.gov.tw/DownloadOpenData;https://plvr.land.moi.gov.tw/DownloadOpenData;https://plvr.land.moi.gov.tw/DownloadOpenData,2020/08/13 00:00,
130291,提供基隆市不動產買賣實價登錄Open Data(109年7、8月買賣登記案件),基隆市政府地政處,購屋及遷徙,不動產賣賣案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。,鄉鎮市區;交易標的;土地區段位置建物區段門牌;土地移轉總面積平方公尺;都市土地使用分區;非都市土地使用分區;非都市土地使用編定;交易年月日;交易筆棟數;移轉層次;總樓層數;建物型態;主要用途;主要建材;建築完成年月;建物移轉總面積平方公尺;建物現況格局-房;建物現況格局-廳;建物現況格局-衛;建物現況格局-隔間;有無管理組織;總價元;單價元平方公尺;車位類別;車位移轉總面積平方公尺;車位總價元;備註;編號;主建物面積;附屬建物面積;陽台面積;電梯,每月,政府資料開放授權條款-第1版,https://plvr.land.moi.gov.tw/DownloadOpenData;https://plvr.land.moi.gov.tw/DownloadOpenData;https://plvr.land.moi.gov.tw/DownloadOpenData,2020/09/22 00:00,
131160,基隆市不動產買賣實價登錄Open Data(109年9月買賣登記案件),基隆市政府地政處,購屋及遷徙,不動產賣賣案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。,鄉鎮市區;交易標的;土地區段位置建物區段門牌;土地移轉總面積平方公尺;都市土地使用分區;非都市土地使用分區;非都市土地使用編定;交易年月日;交易筆棟數;移轉層次;總樓層數;建物型態;主要用途;主要建材;建築完成年月;建物移轉總面積平方公尺;建物現況格局-房;建物現況格局-廳;建物現況格局-衛;建物現況格局-隔間;有無管理組織;總價元;單價元平方公尺;車位類別;車位移轉總面積(平方公尺);車位總價元;備註;編號;主建物面積;附屬建物面積;陽台面積;電梯;車位移轉總面積平方公尺,每月,政府資料開放授權條款-第1版,https://plvr.land.moi.gov.tw/DownloadOpenData;https://plvr.land.moi.gov.tw/DownloadOpenData;https://plvr.land.moi.gov.tw/DownloadOpenData,2020/10/14 00:00,
131133,新竹市道路挖掘資訊,工務處,公共資訊,提供新竹市道路挖掘資訊,項次;單位名稱;案件數;百分比;總長度;總面積,每年,政府資料開放授權條款-第1版,,2020/10/12 00:00,
131135,動態資料統計表（含同婚）,戶政司,公共資訊,動態資料統計表(109年9月起新增同婚統計),statistic_yyymm;district_code;site_id;village;neighbor_no2;household_no;people_total;people_total_m;people_total_f;birth_total;birth_total_m;birth_total_f;birth_legal_m;birth_legal_f;birth_illegal_recognized_m;birth_illegal_recognized_f;birth_illegal_unrecognized_m;birth_illegal_unrecognized_f;helpless_child_m;helpless_child_f;mother_mainland_m;生母原屬國籍;_大陸港澳地區_男;mother_mainland_f;_大陸港澳地區_女;mother_foreigner_m;_外國籍_男;mother_foreigner_f;_外國籍_女;father_mainland_m;生父原屬國籍;father_mainland_f;father_foreigner_m;father_foreigner_f;posthumous_child_m;posthumous_child_f;twinborn_child_m;twinborn_child_f;multi_child_m;multi_child_f;death_m;death_f;claimed_m;claimed_f;adpot_m;adpot_f;stop_adpot_m;stop_adpot_f;guardianship_m;guardianship_f;aid_m;aid_f;minorchildren_m;minorchildren_f;marry_pair_OppositeSex;marry_pair_SameSex;marry_pair_SameSex_m;marry_pair_SameSex_f;divorce_pair_OppositeSex;divorce_pair_SameSex;divorce_pair_SameSex_m;divorce_pair_SameSex_f,每月,政府資料開放授權條款-第1版,,2020/10/13 13:56,API說明文件：https://www.ris.gov.tw/rs-opendata/api/Main/docs/v1
131136,結婚人數按婚姻類型及結婚者雙方原屬國籍（地區）分,戶政司,公共資訊,統計年月、區域別代碼、區域別、村里名稱、婚姻類型、性別、原屬國籍或地區、 設籍情形、結婚人數,statistic_yyymm;district_code;site_id;village;marriage_type;sex;nation;registration;marry_count,每月,政府資料開放授權條款-第1版,,2020/10/13 13:55,API說明文件：https://www.ris.gov.tw/rs-opendata/api/Main/docs/v1
131137,離婚/終止結婚人數按婚姻類型及離婚者雙方原屬國籍（地區）分,戶政司,公共資訊,統計年月、區域別代碼、區域別、村里名稱、婚姻類型、性別、原屬國籍或地區、 設籍情形、離婚/終止結婚人數,statistic_yyymm;district_code;site_id;village;marriage_type;sex;nation;registration;divorce_count,每月,政府資料開放授權條款-第1版,,2020/10/13 13:54,API說明文件：https://www.ris.gov.tw/rs-opendata/api/Main/docs/v1
131138,各村（里）人口統計月報表（含同婚）,戶政司,公共資訊,各村（里）人口統計月報表（109年9月起新增同婚統計）,statistic_yyymm;district_code;site_id;village;birth_total;birth_total_m;birth_total_f;death_total;death_m;death_f;marry_pair_OppositeSex;marry_pair_SameSex;marry_pair_SameSex_m;marry_pair_SameSex_f;divorce_pair_OppositeSex;divorce_pair_SameSex;divorce_pair_SameSex_m;divorce_pair_SameSex_f,每月,政府資料開放授權條款-第1版,,2020/10/13 13:53,API說明文件：https://www.ris.gov.tw/rs-opendata/api/Main/docs/v1
