資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
109915,台灣中油股份有限公司_MiRAGE專業經銷商(汽車用油),台灣中油股份有限公司,公共資訊,MiRAGE汽車用油專業經銷商名單及連絡資訊,經銷商;電話;傳真;地址;備註,每日,政府資料開放授權條款-第1版,,2019/11/07 00:00,
110982,房屋稅籍統計表,嘉義縣財政稅務局,公共資訊,各建物構造別戶數,"ArticleType: 公告模式:0.文章 1.附件 2.連結,FileName: 文章檔案,Link: 文章連結,其餘欄位的說明為格式欄位",每日,政府資料開放授權條款-第1版,,2019/11/07 00:00,
110985,108房屋營業用與非營業用戶數,嘉義縣財政稅務局,公共資訊,營業用與非營業用戶數,"ArticleType: 公告模式:0.文章 1.附件 2.連結,FileName: 文章檔案,Link: 文章連結,其餘欄位的說明為格式欄位",每日,政府資料開放授權條款-第1版,,2019/11/07 00:00,
110955,109年度新北市總預算案收支簡明比較分析表,新北市政府主計處,公共資訊,1.109年度新北市總預算案收支簡明比較分析表 2.單位：新臺幣千元 3.完整資料詳參新北市政府主計處網頁->總預算->109年度預算案(https://www.bas.ntpc.gov.tw/home.jsp?id=ae62173b3896f185&act=be4f48068b2b0031&dataserno=47b6038716d79694e604bd2ebb68280b)或電洽主計處查詢。,field1;field2;field3;field4;field5,每年,政府資料開放授權條款-第1版,,2019/11/07 09:38,
110956,109年度新北市總預算案歲入來源別預算比較總表（經資併計）,新北市政府主計處,公共資訊,1.109年度新北市總預算案歲入來源別預算比較總表（經資併計） 2.單位：新臺幣千元 3.完整資料詳參新北市政府主計處網頁->總預算->109年度預算案(https://www.bas.ntpc.gov.tw/home.jsp?id=ae62173b3896f185&act=be4f48068b2b0031&dataserno=47b6038716d79694e604bd2ebb68280b)或電洽主計處查詢。,field1;field2;field3;field4;field5,每年,政府資料開放授權條款-第1版,,2019/11/07 10:00,
110957,109年度新北市總預算案歲入來源別預算總表,新北市政府主計處,公共資訊,1.109年度新北市總預算案歲入來源別預算總表 2.單位：新臺幣千元 3.完整資料詳參新北市政府主計處網頁->總預算->109年度預算案(https://www.bas.ntpc.gov.tw/home.jsp?id=ae62173b3896f185&act=be4f48068b2b0031&dataserno=47b6038716d79694e604bd2ebb68280b)或電洽主計處查詢。,field1;field2;field3;field4,每年,政府資料開放授權條款-第1版,,2019/11/07 10:02,
110958,109年度新北市總預算案歲入歲出性質及餘絀簡明比較分析表,新北市政府主計處,公共資訊,1.109年度新北市總預算案歲入歲出性質及餘絀簡明比較分析表 2.單位：新臺幣千元 3.完整資料詳參新北市政府主計處網頁->總預算->109年度預算案(https://www.bas.ntpc.gov.tw/home.jsp?id=ae62173b3896f185&act=be4f48068b2b0031&dataserno=47b6038716d79694e604bd2ebb68280b)或電洽主計處查詢。,field1;field2;field3;field4;field5;field6;field7;field8;field9,每年,政府資料開放授權條款-第1版,,2019/11/07 10:09,
110959,109年度新北市總預算案歲入歲出簡明比較分析表,新北市政府主計處,公共資訊,1.109年度新北市總預算案歲入歲出簡明比較分析表 2.單位：新臺幣千元 3.完整資料詳參新北市政府主計處網頁->總預算->109年度預算案(https://www.bas.ntpc.gov.tw/home.jsp?id=ae62173b3896f185&act=be4f48068b2b0031&dataserno=47b6038716d79694e604bd2ebb68280b)或電洽主計處查詢。,field1;field2;field3;field4;field5;field6;field7;field8;field9,每年,政府資料開放授權條款-第1版,,2019/11/07 10:11,
110960,109年度新北市總預算案歲出政事別預算比較總表（經資併計）,新北市政府主計處,公共資訊,1.109年度新北市總預算案歲出政事別預算比較總表（經資併計） 2.單位：新臺幣千元 3.完整資料詳參新北市政府主計處網頁->總預算->109年度預算案(https://www.bas.ntpc.gov.tw/home.jsp?id=ae62173b3896f185&act=be4f48068b2b0031&dataserno=47b6038716d79694e604bd2ebb68280b)或電洽主計處查詢。,field1;field2;field3;field4;field5,每年,政府資料開放授權條款-第1版,,2019/11/07 10:14,
110961,109年度新北市總預算案歲出政事別預算總表,新北市政府主計處,公共資訊,1.109年度新北市總預算案歲出政事別預算總表 2.單位：新臺幣千元 3.完整資料詳參新北市政府主計處網頁->總預算->109年度預算案(https://www.bas.ntpc.gov.tw/home.jsp?id=ae62173b3896f185&act=be4f48068b2b0031&dataserno=47b6038716d79694e604bd2ebb68280b)或電洽主計處查詢。,field1;field2;field3;field4,每年,政府資料開放授權條款-第1版,,2019/11/07 10:15,
110962,109年度新北市總預算案歲出機關別預算比較總表,新北市政府主計處,公共資訊,1.109年度新北市總預算案歲出機關別預算比較總表 2.單位：新臺幣千元 3.完整資料詳參新北市政府主計處網頁->總預算->109年度預算案(https://www.bas.ntpc.gov.tw/home.jsp?id=ae62173b3896f185&act=be4f48068b2b0031&dataserno=47b6038716d79694e604bd2ebb68280b)或電洽主計處查詢。,field1;field2;field3;field4;field5,每年,政府資料開放授權條款-第1版,,2019/11/07 10:17,
110963,109年度新北市總預算案歲出機關別預算總表,新北市政府主計處,公共資訊,1.109年度新北市總預算案歲出機關別預算總表 2.單位：新臺幣千元 3.完整資料詳參新北市政府主計處網頁->總預算->109年度預算案(https://www.bas.ntpc.gov.tw/home.jsp?id=ae62173b3896f185&act=be4f48068b2b0031&dataserno=47b6038716d79694e604bd2ebb68280b)或電洽主計處查詢。,field1;field2;field3;field4,每年,政府資料開放授權條款-第1版,,2019/11/07 10:19,
110966,108年度新北市總預算基金算分析表-特種基金部分(預算案),新北市政府主計處,公共資訊,單位：新臺幣千元 各項欄位說明詳參新北市政府主計處網頁->附屬單位預算及綜計表->108年度附屬單位預算( http://www.bas.ntpc.gov.tw/home.jsp?id=ce44096e0f12fec9)或電洽主計處查詢。,field1;field2;field3;field4;field5; ;field6;field7,每年,政府資料開放授權條款-第1版,,2019/11/07 11:21,
110967,108年度新北市總預算基金算分析表-特種基金部分(法定),新北市政府主計處,公共資訊,單位：新臺幣千元 各項欄位說明詳參新北市政府主計處網頁->附屬單位預算及綜計表->108年度附屬單位預算( http://www.bas.ntpc.gov.tw/home.jsp?id=ce44096e0f12fec9)或電洽主計處查詢。,field1;field2;field3;field4;field5; ;field6;field7,每年,政府資料開放授權條款-第1版,,2019/11/07 11:23,
110968,109年度新北市總預算基金算分析表-特種基金部分(預算案),新北市政府主計處,公共資訊,單位：新臺幣千元 各項欄位說明詳參新北市政府主計處網頁->附屬單位預算及綜計表->109年度附屬單位預算( http://www.bas.ntpc.gov.tw/home.jsp?id=ce44096e0f12fec9)或電洽主計處查詢。,field1;field2;field3;field4;field5; ;field6;field7,每年,政府資料開放授權條款-第1版,,2019/11/07 11:27,
110978,新竹縣108年度9月份縣統籌分配稅款累計表,新竹縣政府,公共資訊,新竹縣108年度9月份縣統籌分配稅款累計表,稅目;本月納庫數;截至本月止累計納庫數,每月,政府資料開放授權條款-第1版,,2019/11/07 00:00,
110979,新竹縣108年度6月份縣統籌分配稅款累計表,新竹縣政府,公共資訊,新竹縣108年度6月份縣統籌分配稅款累計表,稅目;本月納庫數;截至本月止累計納庫數,每月,政府資料開放授權條款-第1版,,2019/11/07 00:00,
110980,新竹縣108年度7月份縣統籌分配稅款累計表,新竹縣政府,公共資訊,新竹縣108年度7月份縣統籌分配稅款累計表,稅目;本月納庫數;截至本月止累計納庫數,每月,政府資料開放授權條款-第1版,,2019/11/07 00:00,
110983,新竹縣108年度8月份縣統籌分配稅款累計表,新竹縣政府,公共資訊,新竹縣108年度8月份縣統籌分配稅款累計表,稅目;本月納庫數;截至本月止累計納庫數,每月,政府資料開放授權條款-第1版,,2019/11/07 00:00,
