資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
120899,新北市專用垃圾袋代售商清冊-外縣市,新北市政府環境保護局,公共資訊,新北市專用垃圾袋代售商清冊-外縣市,No;District;Store;Address;Tel;twd97X;twd97Y;wgs84aX;wgs84aY,每月,政府資料開放授權條款-第1版,,2020/04/29 10:17,
120879,108年新北市交通違規取締統計,新北市政府警察局,交通及通訊,108年新北市交通違規取締統,year;month;field1;field2;field3;field4;field5,每年,政府資料開放授權條款-第1版,,2020/04/29 09:43,
120886,新北市路口監視器(109新版)-圳昇里,新北市政府警察局,公共資訊,新北市政府路口監視器資訊主要提供欄位包含分局、派出所、攝影機建置地點、照射方向；因應警察局要求故將「照射方向」改為「建置案單位」。-圳昇里,Bureau;Unit;District;Location;Build_Case_Unit,每年,政府資料開放授權條款-第1版,,2020/04/29 09:50,
120887,警用車輛油料月報表(局本部用油總量、總價),新北市政府警察局,交通及通訊,局本部之警用車輛油料總量、總價,date;item;number;sprice;tprice,每月,政府資料開放授權條款-第1版,,2020/04/29 09:50,
120888,新北市路口監視器(109新版)-圳安,新北市政府警察局,公共資訊,新北市政府路口監視器資訊主要提供欄位包含分局、派出所、攝影機建置地點、照射方向；因應警察局要求故將「照射方向」改為「建置案單位」。-圳安,Bureau;Unit;District;Location;Build_Case_Unit,每年,政府資料開放授權條款-第1版,,2020/04/29 09:50,
120889,新北市路口監視器(109新版)-三興里,新北市政府警察局,公共資訊,新北市政府路口監視器資訊主要提供欄位包含分局、派出所、攝影機建置地點、照射方向；因應警察局要求故將「照射方向」改為「建置案單位」。-三興里,Bureau;Unit;District;Location;Build_Case_Unit,每年,政府資料開放授權條款-第1版,,2020/04/29 09:50,
120890,新北市路口監視器(109新版)-圳福,新北市政府警察局,公共資訊,新北市政府路口監視器資訊主要提供欄位包含分局、派出所、攝影機建置地點、照射方向；因應警察局要求故將「照射方向」改為「建置案單位」。-圳福,Bureau;Unit;District;Location;Build_Case_Unit,每年,政府資料開放授權條款-第1版,,2020/04/29 09:50,
120891,新北市路口監視器(109新版)-圳生里,新北市政府警察局,公共資訊,新北市政府路口監視器資訊主要提供欄位包含分局、派出所、攝影機建置地點、照射方向；因應警察局要求故將「照射方向」改為「建置案單位」。-圳生里,Bureau;Unit;District;Location;Build_Case_Unit,每年,政府資料開放授權條款-第1版,,2020/04/29 09:50,
120892,新北市路口監視器(109新版)-三多里,新北市政府警察局,公共資訊,新北市政府路口監視器資訊主要提供欄位包含分局、派出所、攝影機建置地點、照射方向；因應警察局要求故將「照射方向」改為「建置案單位」。-三多里,Bureau;Unit;District;Location;Build_Case_Unit,每年,政府資料開放授權條款-第1版,,2020/04/29 09:50,
120893,新北市路口監視器(109新版)-光興里,新北市政府警察局,公共資訊,新北市政府路口監視器資訊主要提供欄位包含分局、派出所、攝影機建置地點、照射方向；因應警察局要求故將「照射方向」改為「建置案單位」。-光興里,Bureau;Unit;District;Location;Build_Case_Unit,每年,政府資料開放授權條款-第1版,,2020/04/29 09:50,
120894,新北市路口監視器(109新版)-老梅所,新北市政府警察局,公共資訊,新北市政府路口監視器資訊主要提供欄位包含分局、派出所、攝影機建置地點、照射方向；因應警察局要求故將「照射方向」改為「建置案單位」。-老梅所,Bureau;Unit;District;Location;Build_Case_Unit,每年,政府資料開放授權條款-第1版,,2020/04/29 09:50,
120895,新北市路口監視器(109新版)-圳福里,新北市政府警察局,公共資訊,新北市政府路口監視器資訊主要提供欄位包含分局、派出所、攝影機建置地點、照射方向；因應警察局要求故將「照射方向」改為「建置案單位」。-圳福里,Bureau;Unit;District;Location;Build_Case_Unit,每年,政府資料開放授權條款-第1版,,2020/04/29 09:50,
120896,新北市路口監視器(109新版)-三福里,新北市政府警察局,公共資訊,新北市政府路口監視器資訊主要提供欄位包含分局、派出所、攝影機建置地點、照射方向；因應警察局要求故將「照射方向」改為「建置案單位」。-三福里,Bureau;Unit;District;Location;Build_Case_Unit,每年,政府資料開放授權條款-第1版,,2020/04/29 09:50,
120897,新北市路口監視器(109新版)-圳民里,新北市政府警察局,公共資訊,新北市政府路口監視器資訊主要提供欄位包含分局、派出所、攝影機建置地點、照射方向；因應警察局要求故將「照射方向」改為「建置案單位」。-圳民里,Bureau;Unit;District;Location;Build_Case_Unit,每年,政府資料開放授權條款-第1版,,2020/04/29 09:50,
120898,新北市路口監視器(109新版)-三龍里,新北市政府警察局,公共資訊,新北市政府路口監視器資訊主要提供欄位包含分局、派出所、攝影機建置地點、照射方向；因應警察局要求故將「照射方向」改為「建置案單位」。-三龍里,Bureau;Unit;District;Location;Build_Case_Unit,每年,政府資料開放授權條款-第1版,,2020/04/29 09:50,
