資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
100630,考選部考選業務基金108年度會計月報,考選部,公共資訊,考選部考選業務基金108年度會計月報,SEQNO;LEVEL;BOLD;項目;本年度法定預算數;本月份實際數;本月份預算數;本月份比較增減;本月份比較增減-百分比;本年度截至本月份累計實際數;本年度截至本月份累計預算數;本年度截至本月份累計比較增減;本年度截至本月份累計比較增減-百分比;金額;百分比;以前年度保留數;本年度奉准先行辦理數;調整數;本年度可用預算數;累計預算分配數;實際執行數-實支數;實際執行數-應付未付數;實際執行數;實際執行數-百分比;比較增減;比較增減-百分比;契約責任數;結餘款;累計工程進度-預估;累計工程進度-實際,每月,政府資料開放授權條款-第1版,,2019/04/03 00:00,
100632,考選業務基金106年度法定預算,考選部,公共資訊,考選業務基金106年度法定預算,,不更新,政府資料開放授權條款-第1版,,2019/04/03 00:00,
100634,考選業務基金107年度法定預算,考選部,公共資訊,考選業務基金107年度法定預算,,不更新,政府資料開放授權條款-第1版,,2019/04/03 00:00,
100636,考選業務基金108年度預算案,考選部,公共資訊,考選業務基金108年度預算案,,不更新,政府資料開放授權條款-第1版,,2019/04/03 00:00,
100638,考選業務基金107年度決算,考選部,公共資訊,考選業務基金107年度決算,,不更新,政府資料開放授權條款-第1版,,2019/04/03 00:00,
100629,PM2.5化學成分監測數據,行政院環境保護署,生活安全及品質,PM2.5化學成分監測數據,Site;Date;Na_ion;K_ion;Mg_ion;Ca_ion;SO4_ion;NH4_ion;NO3_ion;Cl_ion;OC;EC;PM2.5_Mass_Concentration;Al;Fe;Na;Mg;K;Ca;Sr;Ba;Ti;Mn;Co;Ni;Cu;Zn;Mo;Cd;Sn;Sb;Tl;Pb;V;Cr;As;Y;Se;Zr;Ge;Rb;Cs;Ga;La;Ce;Pr;Nd;Sm;Eu;Gd;Tb;Dy;Ho;Er;Tm;Yb;Lu;Hf;U,每日,政府資料開放授權條款-第1版,,2018/05/16 00:00,
100647,[環保局]電動機車充電站名稱及充電站地址,高雄市政府,交通及通訊,高雄市電動機車充電站名稱及充電站地址,高雄市電動機車充電站名稱及充電站地址,每年,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/kcgoa-00000165-10,2019/04/03 08:48,
100648,高雄市那瑪夏區107年公告地價,高雄市政府,公共資訊,高雄市那瑪夏區107年公告地價,行政區;地段;地號;公告地價;,每日,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/10738lva,2019/04/03 08:35,
100649,高雄市桃源區107年公告地價,高雄市政府,公共資訊,高雄市桃源區107年公告地價,行政區;地段;地號;公告地價,每日,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/10737lva,2019/04/03 08:33,
100650,高雄市茂林區107年公告地價,高雄市政府,公共資訊,高雄市茂林區107年公告地價,行政區;地段;地號;公告地價,每日,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/10736lva,2019/04/03 08:32,
100651,高雄市內門區107年公告地價,高雄市政府,公共資訊,高雄市內門區107年公告地價,行政區;地段;地號;公告地價,每日,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/10735lva,2019/04/03 08:31,
100652,高雄市杉林區107年公告地價,高雄市政府,公共資訊,高雄市杉林區107年公告地價,行政區;地段;地號;公告地價,每日,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/10734lva,2019/04/03 08:30,
100653,高雄市六龜區107年公告地價,高雄市政府,公共資訊,高雄市六龜區107年公告地價,行政區;地段;地號;公告地價,每日,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/10732lva,2019/04/03 08:22,
100654,高雄市甲仙區107年公告地價,高雄市政府,公共資訊,高雄市甲仙區107年公告地價,行政區;地段;地號;公告地價,每日,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/10733lva,2019/04/03 08:22,
100655,高雄市美濃區107年公告地價,高雄市政府,公共資訊,高雄市美濃區107年公告地價,行政區;地段;地號;公告地價,每日,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/10731lva,2019/04/03 08:02,
100656,高雄市旗山區107年公告地價,高雄市政府,公共資訊,高雄市旗山區107年公告地價,行政區;地段;地號;公告地價,每日,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/10730lva,2019/04/03 07:59,
100657,高雄市梓官區107年公告地價,高雄市政府,公共資訊,高雄市梓官區107年公告地價,行政區;地段;地號;公告地價,每日,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/10729lva,2019/04/03 07:57,
100658,高雄市彌陀區107年公告地價,高雄市政府,公共資訊,高雄市彌陀區107年公告地價,行政區;地段;地號;公告地價,每日,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/10728lva,2019/04/03 07:55,
100659,高雄市永安區107年公告地價,高雄市政府,公共資訊,高雄市永安區107年公告地價,行政區;地段;地號;公告地價,每日,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/10727lva,2019/04/03 07:39,
100660,高雄市茄萣區107年公告地價,高雄市政府,公共資訊,高雄市茄萣區107年公告地價,行政區;地段;地號;公告地價,每日,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/10726lva,2019/04/03 07:38,
100661,高雄市湖內區107年公告地價,高雄市政府,公共資訊,高雄市湖內區107年公告地價,行政區;地段;地號;公告地價,每日,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/10725lva,2019/04/03 07:34,
100662,高雄市路竹區107年公告地價,高雄市政府,公共資訊,高雄市路竹區107年公告地價,行政區;地段;地號;公告地價,每日,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/10724lva,2019/04/03 07:33,
100663,高雄市阿蓮區107年公告地價,高雄市政府,公共資訊,高雄市區107年公告地價,行政區;地段;地號;公告地價,每日,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/10723lva,2019/04/03 07:30,
100664,高雄市田寮區107年公告地價,高雄市政府,公共資訊,高雄市田寮區107年公告地價,行政區;地段;地號;公告地價,每日,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/10722lva,2019/04/03 07:09,
