資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
114591,嘉義縣警察局防空疏散避難設施統計表,嘉義縣政府,公共資訊,主要提供防空疏散避難設施統計表,檔案名稱;資源網址,每年,政府資料開放授權條款-第1版,,2020/01/16 00:00,
114577,108年度通訊傳播監督管理基金附屬單位預算,國家通訊傳播委員會,交通及通訊,108年度通訊傳播監督管理基金附屬單位預算書表,SEQNO;LEVEL;BOLD;前年度決算數;項目;本年度預算數;上年度預算數;比較增減;預算數;說明;科目及業務項目;單位;預算數-數量;預算數-利率;預算數-金額;業務計畫及用途別科目;計畫內容說明;計畫別;單位成本或平均利率;數量;民國106年12月31日實際數;科目;民國108年12月31日預計數;民國107年12月31日預計數;年度及項目;上年度最高可進用員額數;本年度增減數;本年度最高可進用員額數;正式員額薪資;聘僱人員薪資;超時工作報酬;津貼;獎金-年終獎金;獎金-考績獎金;獎金-其他;退休及卹償金-退休金;退休及卹償金-卹償金;資遣費;福利費-分擔保險費;福利費-傷病醫藥費;福利費-提撥福利金;福利費-其他;提繳費;合計;兼任人員用人費用;總計;科目名稱;通訊傳播監理政策企劃計畫;通訊傳播基礎設施事務監理計畫;平臺事業監理計畫;通訊傳播射頻與資源業務監理計畫;傳播事務監理計畫;法制業務計畫;地區監理計畫;增購部分-數量;增購部分-金額;汰舊換新部分-數量;汰舊換新部分-金額;合計-數量;合計-金額;取得成本_舉債數;以前年度累計折舊_長期投資評價_未攤銷溢價;本年度增加數;本年度減少數;本年度累計折舊_長期投資評價變動數_攤銷數;期末餘額;本年度增加類型;本年度減少類型;主要增減原因說明,不更新,政府資料開放授權條款-第1版,,2020/01/16 00:00,
114579,108年度有線廣播電視事業發展基金附屬單位預算,國家通訊傳播委員會,交通及通訊,108年度有線廣播電視事業發展基金附屬單位預算書表,SEQNO;LEVEL;BOLD;前年度決算數;項目;本年度預算數;上年度預算數;比較增減;預算數;說明;科目及業務項目;單位;預算數-數量;預算數-利率;預算數-金額;業務計畫及用途別科目;計畫內容說明;計畫別;單位成本或平均利率;數量;民國106年12月31日實際數;科目;民國108年12月31日預計數;民國107年12月31日預計數;年度及項目;上年度最高可進用員額數;本年度增減數;本年度最高可進用員額數;正式員額薪資;聘僱人員薪資;超時工作報酬;津貼;獎金-年終獎金;獎金-考績獎金;獎金-其他;退休及卹償金-退休金;退休及卹償金-卹償金;資遣費;福利費-分擔保險費;福利費-傷病醫藥費;福利費-提撥福利金;福利費-其他;提繳費;合計;兼任人員用人費用;總計;科目名稱;一般行政管理計畫;有線電視普及發展與災害復建補助計畫;有線廣播電視現況調查及服務品質提升計畫;撥付地方政府及捐贈公視計畫;取得成本_舉債數;以前年度累計折舊_長期投資評價_未攤銷溢價;本年度增加數;本年度減少數;本年度累計折舊_長期投資評價變動數_攤銷數;期末餘額;本年度增加類型;本年度減少類型;主要增減原因說明,不更新,政府資料開放授權條款-第1版,,2020/01/16 00:00,
114592,臺南美學館影音目錄,國立臺南生活美學館,公共資訊,臺南生活美學館導入文化部影音平台之開放資料。,category_i18n;meta_column_i18n;data,每月,政府資料開放授權條款-第1版,,2020/01/20 00:00,
107803,教育部人文社會與科技前瞻人才培育計畫歷年獲補助名單,教育部資訊及科技教育司,公共資訊,提供教育部人文社會與科技前瞻人才培育計畫（108-111年）歷年獲補助名單（目前僅有108年）。,序號;年度;類別;計畫名稱;學校;執行單位;計畫主持人;職稱,每年,政府資料開放授權條款-第1版,http://ufo-edu.web2.ncku.edu.tw/,2020/01/16 00:00,
107817,議題導向敘事力教學社群團隊培力計畫歷年獲補助名單,教育部資訊及科技教育司,公共資訊,提供教育部議題導向敘事力教學社群團隊培力計畫（108-111年）歷年獲補助名單（目前僅有108年名單）,序號;年度;計畫名稱;執行單位;計畫主持人,每年,政府資料開放授權條款-第1版,http://hss.edu.tw;http://www.ioancd.com/,2020/01/16 00:00,計畫網站：http://www.ioancd.com/ 教育部人文社會科學相關領域計畫入口網：http://hss.edu.tw
114558,新店地政事務所新舊建號對照表-坪林區,新北市政府地政局,公共資訊,本資料集為本市新店地政事務所轄區之土地新舊建號對照表(資料更新截至108年12月31日)-坪林區,District_New;SectionNumber_New;Section_New;Num_New;District_Old;SectionNumber_Old;Section_Old;Num_Old,每年,政府資料開放授權條款-第1版,,2018/12/24 16:21,
114559,新店地政事務所新舊建號對照表-深坑區,新北市政府地政局,公共資訊,本資料集為本市新店地政事務所轄區之土地新舊建號對照表(資料更新截至108年12月31日)-深坑區,District_New;SectionNumber_New;Section_New;Num_New;District_Old;SectionNumber_Old;Section_Old;Num_Old,每年,政府資料開放授權條款-第1版,,2018/12/24 16:21,
114560,新店地政事務所新舊建號對照表-烏來區,新北市政府地政局,公共資訊,本資料集為本市新店地政事務所轄區之土地新舊建號對照表(資料更新截至108年12月31日)-烏來區,District_New;SectionNumber_New;Section_New;Num_New;District_Old;SectionNumber_Old;Section_Old;Num_Old,每年,政府資料開放授權條款-第1版,,2018/12/24 16:21,
114561,新店地政事務所新舊建號對照表-新店區,新北市政府地政局,公共資訊,本資料集為本市新店地政事務所轄區之土地新舊建號對照表(資料更新截至108年12月31日)-新店區,District_New;SectionNumber_New;Section_New;Num_New;District_Old;SectionNumber_Old;Section_Old;Num_Old,每年,政府資料開放授權條款-第1版,,2018/12/24 16:21,
