資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
111756,內政部空中勤務總隊勤務隊飛行績效分析表,內政部空中勤務總隊,公共資訊,任務、架次、架次比例、 架次年平均、飛行時數、飛行時數比例、時數年平均,task;No_of_sorties;Rack_ratio;Annual_average;Flight_hours;Flight_time_ratio;Hourly_average,每年,政府資料開放授權條款-第1版,,2019/11/18 15:41,
111640,司法院107年一般民眾對司法認知調查報告及調查資料檔,司法院,公共資訊,司法院107年一般民眾對司法認知調查報告及調查資料檔,,每年,政府資料開放授權條款-第1版,,2019/11/15 00:00,
111641,司法院108年一般民眾對司法認知調查報告及調查資料檔,司法院,公共資訊,司法院108年一般民眾對司法認知調查報告及調查資料檔,,每年,政府資料開放授權條款-第1版,,2019/11/15 00:00,
111727,106年度宜蘭縣政府財政稅務局歲出機關別決算表,宜蘭縣政府,公共資訊,提供106年度宜蘭縣政府地方稅務局歲出機關別決算表,,每日,政府資料開放授權條款-第1版,,2019/11/18 00:00,無
111728,107年度宜蘭縣政府財政稅務局歲出機關別決算表,宜蘭縣政府,公共資訊,提供107年度宜蘭縣政府地方稅務局歲出機關別決算表,名稱;本年度預算數;預算增減數;預算數-合計;本年度支付實現數;決算時權責發生數;決算審定數-合計;本年度餘絀數,每日,政府資料開放授權條款-第1版,,2019/11/18 00:00,無
111731,108年宜蘭縣使用牌照稅徵稽(滯納期滿),宜蘭縣政府,公共資訊,提供108年宜蘭縣使用牌照稅徵稽(滯納期滿),種類;查定數/輛數;查定數/稅額;徵起數/輛數;徵起數/稅額;徵績/輛數;徵績/稅額,每日,政府資料開放授權條款-第1版,,2019/11/18 00:00,無
111732,宜蘭縣107年房屋稅查定統計表,宜蘭縣政府,公共資訊,依表報代號HOU611L編製。(單位：件；平方公尺 ; 新臺幣元),項目別;類別;戶_件_數_應稅;本稅_應稅;面積_應稅;現值_應稅;戶_件_數_免稅;面積_免稅;現值_免稅,每日,政府資料開放授權條款-第1版,,2019/11/18 00:00,無
111733,107年宜蘭縣政府財政稅務局受理各稅目行政救濟案件統計表,宜蘭縣政府,公共資訊,提供107年宜蘭縣政府財政稅務局受理各稅目行政救濟案件統計表,項目;復查件數;訴願件數;行政訴訟件數,每日,政府資料開放授權條款-第1版,,2019/11/18 00:00,無
111734,103年至107年宜蘭縣政府財政稅務局國家賠償事件處理情形統計表,宜蘭縣政府,公共資訊,提供103年至107年宜蘭縣政府財政稅務局國家賠償事件處理情形統計表,統計區間;總件數;新收案件數;未結案含舊案件數;未結-協議中含在處理中;未結-訴訟中;已結案件數;協議階段件數;協議階段成立件數;協議階段不成立件數;協議階段拒絕賠償件數;協議階段撤回件數;協議階段其他件數;訴訟階段件數;訴訟階段勝訴件數;訴訟階段敗訴件數;訴訟階段一部勝訴一部敗訴件數;訴訟階段法院和解件數;訴訟階段駁回件數;訴訟階段其他件數;賠償總計件數;賠償總計金額;協議賠償件數;協議賠償總計金額;判決確定賠償件數;判決確定賠償總金額;依國家賠償法第2條賠償件數;依國家賠償法第3條賠償件數,每日,政府資料開放授權條款-第1版,,2019/11/18 00:00,無
111735,107年宜蘭縣政府財政稅務局全功能服務櫃臺服務項目統計表,宜蘭縣政府,公共資訊,提供107年宜蘭縣政府財政稅務局全功能服務櫃臺服務項目統計表,項次;服務項目;件數,每日,政府資料開放授權條款-第1版,,2019/11/18 00:00,無
111736,107年宜蘭縣政府財政稅務局本轄代發他機關作業統計表,宜蘭縣政府,公共資訊,提供107年宜蘭縣政府財政稅務局本轄代發他機關作業統計表,服務項目;臺北市;臺中市;基隆市;台南市;高雄市;新北市;宜蘭縣;桃園市;嘉義市;新竹縣;苗栗縣;南投縣;彰化縣;新竹市;雲林縣;嘉義縣;屏東縣;花蓮縣;臺東縣;金門縣;澎湖縣;連江縣;合計,每日,政府資料開放授權條款-第1版,,2019/11/18 00:00,無
111695,新北市政府警察局及所屬歲入、出-107年,新北市政府警察局,公共資訊,101-106年新北市政府警察局及所屬歲入、出-107年,,每年,政府資料開放授權條款-第1版,,2019/11/18 09:29,
111729,契稅稅源統計月報表-10810,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10810,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/11/18 10:15,
111730,契稅稅源統計月報表-10810,新北市政府財政局,公共資訊,提供本市各行政區102年1月起每月之契稅稅源統計資料-10810,Field_1;Field_2;Field_3;Field_4;Field_5;Field_6,每月,政府資料開放授權條款-第1版,,2019/11/18 10:15,
