資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
114854,花蓮縣最近5年(102-106)房屋稅綜合統計表,花蓮縣政府,公共資訊,花蓮縣最近5年房屋稅綜合統計表,項目/年度別;戶數合計;戶數應稅;戶數免稅;面積應稅;面積免稅;現值應稅;現值免稅;稅額合計;稅額本稅,每日,政府資料開放授權條款-第1版,,2019/12/27 14:16,無
114855,107年度花蓮縣房屋稅徵績-滯納期滿,花蓮縣政府,公共資訊,花蓮縣房屋稅徵績-滯納期滿,107年花蓮縣房屋稅徵績,每日,政府資料開放授權條款-第1版,,2019/12/02 09:45,無
114856,107年花蓮縣各項稅收稽徵人力,花蓮縣政府,公共資訊,107年花蓮縣各項稅收稽徵人力,"稅目,合計,地價稅,土地增值稅,房屋稅,使用牌照稅,契稅,印花稅,娛樂稅,特別稅,臨時稅,總計人數;=;+;,總計比率;,直接人力第一層人力人數;,直接人力第一層人力比率;,直接人力第二層人力人數;,直接人力累計人數;,直接人力累計比率;,間接人力首長及行政單位人力人數;,間接人力首長及行政單位人力比率",每日,政府資料開放授權條款-第1版,,2019/12/03 11:24,無
114857,花蓮縣103年-107年房屋稅綜合統計表,花蓮縣政府,公共資訊,花蓮縣最近5年房屋稅綜合統計表,花蓮縣103年-107年房屋稅綜合統計表,每日,政府資料開放授權條款-第1版,,2019/12/27 14:12,無
114858,花蓮縣各類房屋耐用年數及折舊率標準表(108年7月1日起適用),花蓮縣政府,公共資訊,花蓮縣各類房屋耐用年數及折舊率標準表(108年7月1日起適用),構造別/代 號/折舊率/耐用年數/殘值率,每日,政府資料開放授權條款-第1版,,2019/12/27 15:13,無
114859,花蓮縣最近5年土地增值稅稅源統計表,花蓮縣政府,公共資訊,花蓮縣最近5年土地增值稅稅源統計表,年度別;稅種;筆數;面積 ;移轉現值總額;按物價指數調整後原地價總額;改良土地費用;土地漲價總數額;查定稅額;抵繳增繳地價稅;重劃減徵;徵收減徵;其他減徵;長期持有減徵;應納稅額,每日,政府資料開放授權條款-第1版,,2019/12/09 09:21,無
114860,花蓮縣108年房屋稅徵績-滯納期滿,花蓮縣政府,公共資訊,花蓮縣108年房屋稅徵績-滯納期滿,"縣市別 ,查定數戶;數,查定數本稅,徵起數戶;數,徵起數本稅,徵績;戶;數,徵績;本稅",每日,政府資料開放授權條款-第1版,,2019/12/30 14:16,無
114861,家庭/社會福利服務中心,花蓮縣政府,公共資訊,108年度花蓮縣社福相關資料,,每日,政府資料開放授權條款-第1版,,2019/11/13 18:17,無
114862,AED安心場所,花蓮縣政府,生活安全及品質,108年度花蓮縣社福相關資料,花蓮縣AED安心場所名單,每日,政府資料開放授權條款-第1版,,2019/11/22 11:20,無
114863,花蓮縣108年1月土地增值稅徵收月報,花蓮縣政府,公共資訊,花蓮縣108年1月土地增值稅徵收月報,花蓮縣108年1月土地增值稅徵收月報,每日,政府資料開放授權條款-第1版,,2019/12/04 08:20,無
114864,花蓮縣108年2月土地增值稅徵收月報,花蓮縣政府,公共資訊,花蓮縣108年2月土地增值稅徵收月報,花蓮縣108年2月土地增值稅徵收月報,每日,政府資料開放授權條款-第1版,,2019/12/04 08:21,無
114865,花蓮縣108年3月土地增值稅徵收月報,花蓮縣政府,公共資訊,花蓮縣108年3月土地增值稅徵收月報,花蓮縣108年3月土地增值稅徵收月報,每日,政府資料開放授權條款-第1版,,2019/12/04 08:21,無
114866,花蓮縣108年4月土地增值稅徵收月報,花蓮縣政府,公共資訊,花蓮縣108年4月土地增值稅徵收月報,花蓮縣108年4月土地增值稅徵收月報,每日,政府資料開放授權條款-第1版,,2019/12/04 08:22,無
114867,花蓮縣108年5月土地增值稅徵收月報,花蓮縣政府,公共資訊,花蓮縣108年5月土地增值稅徵收月報,花蓮縣108年5月土地增值稅徵收月報,每日,政府資料開放授權條款-第1版,,2019/12/04 08:22,無
114868,105年土石採取景觀維護特別稅實徵數比例分析表,花蓮縣政府,公共資訊,105年土石採取景觀維護特別稅實徵數比例分析表,105年土石採取景觀維護特別稅實徵數比例分析表,每日,政府資料開放授權條款-第1版,,2020/01/16 17:25,無
114869,108年11月花蓮縣各項稅捐實徵淨額與預算數及上年同期比較-本月數,花蓮縣政府,公共資訊,108年11月花蓮縣各項稅捐實徵淨額與預算數及上年同期比較-本月數,"稅目別,本月實徵數合計;元;,本月實徵數本年度;,本月實徵數以前年度;,本月退還以前年度歲入款;,本月實徵淨額 ;－;,本月分配預算數;,本月實徵淨額占預算數;,上年同月實徵淨額;,本月實徵淨額與上年同月比較增減;,總計,一;稅捐收入,1.地價稅,2.田賦,3.土地增值稅,4.房屋稅,5.使用牌照稅,6.契稅,7.印花稅,8.娛樂稅,9.特別及臨時稅課,;特別稅,營建剩餘土石方,土石採取,礦石開採,;臨時稅,營建剩餘土石方,土石採取 ,10.教",每日,政府資料開放授權條款-第1版,,2019/12/04 10:19,無
114870,108年11月花蓮縣各項稅捐實徵淨額與預算數及上年同期比較-累計數,花蓮縣政府,公共資訊,108年11月花蓮縣各項稅捐實徵淨額與預算數及上年同期比較-累計數,"稅目別,截至本月底止累計實徵數合計;元;,截至本月底止累計實徵數本年度;,截至本月底止累計實徵數以前年度;,截至本月底止累計退還以前年度歲入款;,截至本月底止累計實徵淨額;－;,全年度預算數;,累計實徵淨額與全年預算數比較;,同期分配預算數;,累計實徵淨額與同期分配預算數比較;,上年同期實徵淨額;,累計實徵淨額與上年同期比較增減;,總計,一;稅捐收入,1.地價稅,2.田賦,3.土地增值稅,4.房屋稅,5.使用牌照稅,6.契稅,7.印花稅,8.娛",每日,政府資料開放授權條款-第1版,,2019/12/04 10:21,無
114871,108年11月花蓮縣各項稅捐本月實徵數簡報表,花蓮縣政府,公共資訊,108年11月花蓮縣各項稅捐本月實徵數簡報表,"項目別,本月實徵數本年度;,本月實徵數以前年度;,本月退還以前年度歲入款;,總計,一;稅捐收入,1.地價稅,2.田賦,3.土地增值稅,4.房屋稅,5.使用牌照稅,6.契稅,7.印花稅,8.娛樂稅,9.特別及臨時稅課,;特別稅,營建剩餘土石方,土石採取,礦石開採,;臨時稅,營建剩餘土石方,土石採取 ,10.教育捐,;房屋稅附徵,;娛樂稅附徵,;契稅附徵,二;罰鍰,1.財務罰鍰,2.罰金罰鍰",每日,政府資料開放授權條款-第1版,,2019/12/04 10:22,無
114872,108年11月滯納及違章罰鍰移送執行情形月報表(以前年度),花蓮縣政府,公共資訊,＊統計地區範圍及對象：凡逾滯納期未經徵起之欠稅費，經移送強制執行者均屬之。 ＊統計標準時間：本月資料以每月1日至月底，累計資料以每一會計年度起始日至當月底之事實為準。,一.I：本月數，S：累計數。累計數為每月本月數累計相加。二.罰鍰係指本稅以外之短估金，滯;報金，滯納金及加計利息等之合計數。 三.1+2+4=5，6+7+8+9+10=11，A+B+C+D+E=F，5-11=G，3=全年各月份2之累計，F=全年各月份11之累計。,每日,政府資料開放授權條款-第1版,,2019/12/10 09:30,無
114873,108年11月滯納及違章罰鍰移送執行情形月報表(本年度),花蓮縣政府,公共資訊,＊統計地區範圍及對象：凡逾滯納期未經徵起之欠稅費，經移送強制執行者均屬之。 ＊統計標準時間：本月資料以每月1日至月底，累計資料以每一會計年度起始日至當月底之事實為準。,一.I：本月數，S：累計數。累計數為每月本月數累計相加。二.罰鍰係指本稅以外之短估金，滯;報金，滯納金及加計利息等之合計數。 三.1+2+4=5，6+7+8+9+10=11，A+B+C+D+E=F，5-11=G，3=全年各月份2之累計，F=全年各月份11之累計。,每日,政府資料開放授權條款-第1版,,2019/12/10 09:29,無
