資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
101445,歷年獎勵僑務學術論著名單,僑務委員會,公共資訊,本會為鼓勵國內學者從事有關僑務之研究，提升國內僑務學術研究水準，自107年起辦理獎勵僑務學術論著。本資料集提供各年度獎勵名單，包含年度、類別、姓名、服務機構、論著名稱。,年度;類別;姓名;服務機構;論著名稱,每季,政府資料開放授權條款-第1版,,2019/04/30 00:00,
101503,基隆市各總工會名冊,基隆市政府社會處,公共資訊,基隆市各總工會名冊,"家數,總工會名稱,理事長,會務人員,會址,聯絡電話,傳真電話",每日,政府資料開放授權條款-第1版,,2019/05/02 14:15,
101510,基隆市截至108年1月18日止職業工會團體名冊,基隆市政府社會處,公共資訊,基隆市職業工會名冊,"家數,工會名稱,理事長,會務人員,會址,聯絡電話,傳真電話",每日,政府資料開放授權條款-第1版,,2019/05/02 15:08,
101512,基隆市截至108年1月18日止企業工會團體名冊,基隆市政府社會處,公共資訊,基隆市企業工會名冊,"家數,工會名稱,理事長,會務人員,會址,聯絡電話,傳真電話",每日,政府資料開放授權條款-第1版,,2019/05/02 14:33,
101497,不動產實價登錄資訊-租賃案件-三峽區,新北市政府地政局,購屋及遷徙,1. 不動產租賃案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。 2. 本資料集為每10日更新一次。-三峽區,district;rps01;rps02;rps03;rps04;rps05;rps06;rps07;rps08;rps09;rps10;rps11;rps12;rps13;rps14;rps15;rps16;rps17;rps18;rps19;rps20;rps21;rps22;rps23;rps24;rps25;rps26;rps27;rps28,每月,政府資料開放授權條款-第1版,,2016/11/03 15:28,依品質檢測結果更新主要欄位說明
101498,不動產實價登錄資訊-預售屋案件-板橋區,新北市政府地政局,購屋及遷徙,1. 不動產預售案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。 2. 本資料集為每10日更新一次。-板橋區,district;rps01;rps02;rps03;rps04;rps05;rps06;rps07;rps08;rps09;rps10;rps11;rps12;rps13;rps14;rps15;rps16;rps17;rps18;rps19;rps20;rps21;rps22;rps23;rps24;rps25;rps26;rps27,每月,政府資料開放授權條款-第1版,,2017/03/21 20:02,依品質檢測結果更新主要欄位說明
101499,不動產實價登錄資訊-租賃案件-鶯歌區,新北市政府地政局,購屋及遷徙,1. 不動產租賃案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。 2. 本資料集為每10日更新一次。-鶯歌區,district;rps01;rps02;rps03;rps04;rps05;rps06;rps07;rps08;rps09;rps10;rps11;rps12;rps13;rps14;rps15;rps16;rps17;rps18;rps19;rps20;rps21;rps22;rps23;rps24;rps25;rps26;rps27;rps28,每月,政府資料開放授權條款-第1版,,2016/11/07 15:51,依品質檢測結果更新主要欄位說明
101500,不動產實價登錄資訊-租賃案件-八里區,新北市政府地政局,購屋及遷徙,1. 不動產租賃案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。 2. 本資料集為每10日更新一次。-八里區,district;rps01;rps02;rps03;rps04;rps05;rps06;rps07;rps08;rps09;rps10;rps11;rps12;rps13;rps14;rps15;rps16;rps17;rps18;rps19;rps20;rps21;rps22;rps23;rps24;rps25;rps26;rps27;rps28,每月,政府資料開放授權條款-第1版,,2016/11/03 15:28,依品質檢測結果更新主要欄位說明
101520,1999_108年3月派工資料,新竹縣政府,公共資訊,1999_108年3月派工資料,案號;派工項目;案件地址;立案時間,每月,政府資料開放授權條款-第1版,https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=CD85DCD6-2C84-4167-910B-E0DE38AABF29;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=CD85DCD6-2C84-4167-910B-E0DE38AABF29;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=CD85DCD6-2C84-4167-910B-E0DE38AABF29;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=CD85DCD6-2C84-4167-910B-E0DE38AABF29,2019/05/02 13:41,
101521,1999_106年9月派工資料,新竹縣政府,公共資訊,1999_106年9月派工資料,案號;派工項目;案件地址;立案時間,每月,政府資料開放授權條款-第1版,https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=826C2419-1D8A-4579-964E-B2556C4DD1B3;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=826C2419-1D8A-4579-964E-B2556C4DD1B3;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=826C2419-1D8A-4579-964E-B2556C4DD1B3;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=826C2419-1D8A-4579-964E-B2556C4DD1B3,2019/05/02 13:55,
