資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
104777,澳洲籍人士註冊我國自動通關人數,內政部移民署,公共資訊,107年至108年5月澳洲籍人士註冊我國自動通關人數,日期;人數,每月,政府資料開放授權條款-第1版,,2019/07/05 09:17,
104776,建物主要建材代碼,地政司,公共資訊,提供全國土地基本資料庫中建物主要建材代碼，供應用系統依據需求進行取得使用,CODE;NAME,每年,政府資料開放授權條款-第1版,,2019/07/04 08:39,
104768,矯正署臺東監獄108年6月會計報告,法務部矯正署,公共資訊,矯正署臺東監獄108年6月會計報告,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;應收數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,每月,政府資料開放授權條款-第1版,,2019/07/04 00:00,
104779,臺中高等行政法院108年6月份會計月報,臺中高等行政法院,公共資訊,臺中高等行政法院108年6月份會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,每月,政府資料開放授權條款-第1版,http://tcb.judicial.gov.tw/index1.asp?struID=70&cid=55&newsType=5,2019/07/05 00:00,
104784,臺灣高雄地方法院108年度6月份會計月報,臺灣高雄地方法院,公共資訊,臺灣高雄地方法院108年度6月份會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;應收數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,每月,政府資料開放授權條款-第1版,,2019/07/05 00:00,
104798,108年6月滯納及違章罰鍰移送執行情形月報表(以前年度),花蓮縣政府,公共資訊,108年6月滯納及違章罰鍰移送執行情形月報表(以前年度),詳如資料集內容,每月,政府資料開放授權條款-第1版,,2019/07/06 00:00,無
104799,108年6月滯納及違章罰鍰移送執行情形月報表(本年度),花蓮縣政府,公共資訊,108年6月滯納及違章罰鍰移送執行情形月報表(本年度),詳如資料集內容,每月,政府資料開放授權條款-第1版,,2019/07/06 00:00,無
104785,高雄市政府勞工局法律諮詢服務時間表,高雄市政府勞工局,求職及就業,高雄市政府勞工局法律諮詢服務時間表,高雄市政府勞工局法律諮詢服務時間表,每月,政府資料開放授權條款-第1版,https://data.kcg.gov.tw/dataset/a2,2019/07/05 03:10,
104786,高雄市政府勞資爭議調解作業流程圖,高雄市政府勞工局,求職及就業,高雄市政府勞資爭議調解作業流程,高雄市政府勞資爭議調解作業流程圖,每月,政府資料開放授權條款-第1版,https://data.kcg.gov.tw/dataset/a0,2019/07/05 02:55,
104788,歷年高雄市勞工權益基金補助統計表(106年起),高雄市政府勞工局,求職及就業,106年勞工申請高雄市勞工權益基金補助統計,106年度高雄市勞工權益基金補助統計表;107年度高雄市勞工權益基金補助統計表;108年1-3月高雄市勞工權益基金補助統計表,每月,政府資料開放授權條款-第1版,https://data.kcg.gov.tw/dataset/labors_right_bund_alloeance_1050103;https://data.kcg.gov.tw/dataset/labors_right_bund_alloeance_1050103;https://data.kcg.gov.tw/dataset/labors_right_bund_alloeance_1050103,2019/07/05 01:09,
