資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
113960,提供各管理處民眾關心之相關設施點點位,交通部觀光局,休閒旅遊,1.基本公共設施之遊客中心與哺集乳室。 2.交通設施之停車場。 3.遊憩設施之露營設施、野餐烤肉設施 、溫泉設施。 4.急難救助設施之水上救生設施與急救箱、AED 。 5.解說標誌設施之入口意象設施。 6.穆斯林友善空間穆斯林禱告室。,設施編號;管理處;案件編號;財產編號;設施管理者;管理者連絡電話;管理者聯絡地址;設施所有者;據點位置;設施大類;設施小類;設施名稱;設施坐標X;設施坐標Y;設施狀態;設施說明;興辦事業單位;授權使用;授權租用;權責單位;景觀分區,每日,政府資料開放授權條款-第1版,,2019/12/27 00:00,
113955,109年桃園市各區土地公告現值及公告地價,桃園市政府地政局,購屋及遷徙,109年桃園市各區土地公告現值及公告地價,行政區;段小段;地號;面積;公告現值;公告地價,每年,政府資料開放授權條款-第1版,,2020/01/02 15:21,
113977,i-Voting民眾提案總量,臺北市政府研究發展考核委員會,公共資訊,各年度i-Voting民眾提案(含檢核通過、未通過、自行撤案、附議數)總量,序號;案號;提議名稱;提議內容;提議日期;類別;提議狀態;撤案原因說明/檢核不通過說明;附議數,每季,政府資料開放授權條款-第1版,,2020/01/03 22:26,
113967,特殊性工業區品保品管後監測值資料檔(有機光化前驅物),行政院環境保護署,生活安全及品質,特殊性工業區品保品管後監測值資料檔(有機光化前驅物),IndParkName;DP_NO;DESP;UNIT;M_Date;M_TIME;M_VAL;CODE2;CITY;CITY2;YN,每月,政府資料開放授權條款-第1版,,2019/12/30 00:00,
113968,特殊性工業區品保品管後監測值資料檔(氣象監測項目),行政院環境保護署,生活安全及品質,特殊性工業區品保品管後監測值資料檔(氣象監測項目),IndParkName;DP_NO;DESP;UNIT;M_Date;M_TIME;M_VAL;CODE2;CITY;CITY2;YN,每月,政府資料開放授權條款-第1版,,2019/12/30 00:00,
113969,特殊性工業區人工操作監測值資料檔,行政院環境保護署,生活安全及品質,特殊性工業區人工操作監測值資料,IndParkName;DP_NO;DESP;UNIT;M_Date;M_VAL;CODE2;NIEACode;QDL;MDL;CITY;CITY2;YN,每月,政府資料開放授權條款-第1版,,2019/12/30 00:00,
113962,臺閩地區農業天然災害損失─按縣市別,行政院農業委員會,公共資訊,提供臺閩地區農業天然災害損失─按縣市別下載檔案,report_name;organization_name;finalized_file_name;date;finalized_file_url,即時,政府資料開放授權條款-第1版,https://agrstat.coa.gov.tw/sdweb/public/official/OfficialInformation.aspx;https://agrstat.coa.gov.tw/sdweb/public/official/OfficialInformation.aspx;https://agrstat.coa.gov.tw/sdweb/public/official/OfficialInformation.aspx,2019/12/05 00:00,
113963,天然災害畜牧業損失─按縣市別,行政院農業委員會,公共資訊,提供天然災害畜牧業損失─按縣市別下載檔案,report_name;organization_name;finalized_file_name;date;finalized_file_url,即時,政府資料開放授權條款-第1版,https://agrstat.coa.gov.tw/sdweb/public/official/OfficialInformation.aspx;https://agrstat.coa.gov.tw/sdweb/public/official/OfficialInformation.aspx;https://agrstat.coa.gov.tw/sdweb/public/official/OfficialInformation.aspx,2019/12/05 00:00,
113964,天然災害漁業損失統計─按縣市別分,行政院農業委員會,公共資訊,提供天然災害漁業損失統計─按縣市別分下載檔案,report_name;organization_name;finalized_file_name;date;finalized_file_url,即時,政府資料開放授權條款-第1版,https://agrstat.coa.gov.tw/sdweb/public/official/OfficialInformation.aspx;https://agrstat.coa.gov.tw/sdweb/public/official/OfficialInformation.aspx;https://agrstat.coa.gov.tw/sdweb/public/official/OfficialInformation.aspx,2019/12/05 00:00,
113915,地方建設基金108年度附屬單位預算,財政部國庫署,公共資訊,地方建設基金108年度附屬單位預算,SEQNO;LEVEL;BOLD;前年度決算數-金額;前年度決算數-百分比;科目;本年度預算數-金額;本年度預算數-百分比;上年度預算數-金額;上年度預算數-百分比;比較增減-金額;比較增減-百分比;項目;說明;預算數,不更新,政府資料開放授權條款-第1版,,2020/01/03 00:00,
