資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
128679,相同性別結婚對數及終止結婚對數,嘉義市政府,婚姻,相同性別結婚對數及終止結婚對數,年度月份;男男;女女;備註,每年,政府資料開放授權條款-第1版,https://data.chiayi.gov.tw,2020/07/23 00:00,
128688,十五歲以上人口死亡數按死亡者性別、年齡及婚姻狀況分,嘉義市政府,出生及收養,十五歲以上人口死亡數按死亡者性別、年齡及婚姻狀況分,區域代碼;區域別;婚姻狀況別;性別;總計;15～19歲;20～24歲;25～29歲;30～34歲;35～39歲;40～44歲;45～49歲;50～54歲;55～59歲;60～64歲;65～69歲;70～74歲;75～79歲;80～84歲;85～89歲;90～94歲;95～99歲;100歲以上,每年,政府資料開放授權條款-第1版,https://data.chiayi.gov.tw,2020/07/23 00:00,
128700,桃園市防災教育館暨消防分隊駐地位置圖,桃園市政府消防局,生活安全及品質,桃園市消防局所屬消防大隊、分隊、訓練中心暨防災教育館所在地TWD97經緯度座標,單位名稱;地址;Longitude;Latitude;Precise,每年,政府資料開放授權條款-第1版,,2020/07/23 15:20,
128508,SBTR績優廠商,經濟部中小企業處,開創事業,本處推動中小企業城鄉轉型計畫之績優廠商資料,序號;計畫名稱;廠商名稱;負責人;統一編號;地址;電話;行動電話;品牌;交通資訊,每年,政府資料開放授權條款-第1版,,2020/07/23 00:00,
128683,臺北捷運各站進出量統計,臺北大眾捷運股份有限公司,交通及通訊,捷運車站每日各站進出量統計(自104年11月起提供每小時各站進出站量統計)。 本公司考量拓展資料使用之面向，自106年1月起提供「臺北捷運每日分時各站OD流量統計資料」(資料集名稱：臺北捷運各站分時進出量統計)，故本項統計資料將提供至105年12月止。,日期;時段;松山機場;中山國中;南京復興;忠孝復興;大安;科技大樓;六張犁;麟光;辛亥;萬芳醫院;萬芳社區;木柵;動物園;大直;劍南路;西湖;港墘;文德;內湖;大湖公園;葫洲;東湖;南港軟體園區;南港展覽館;小碧潭;新店;新店區公所;七張;大坪林;景美;萬隆;公館;台電大樓;古亭;中正紀念堂;小南門;頂溪;永安市場;景安;南勢角;台大醫院;台北車站;中山;雙連;民權西路;圓山;劍潭;士林;芝山;明德;石牌;唭哩岸;奇岩;北投;新北投;復興崗;忠義;關渡;竹圍;紅樹林;淡水;頂埔;永寧;土城;海山;亞東醫院;府中;板橋;新埔;江子翠;龍山寺;西門;善導寺;忠孝新生;忠孝敦化;國父紀念館;市政府;永春;後山埤;昆陽;南港;象山;台北101/世貿;信義安和;大安森林公園;北門;松江南京;台北小巨蛋;南京三民;松山;輔大;新莊;頭前庄;先嗇宮;三重;菜寮;台北橋;大橋頭;中山國小;行天宮;東門,每月,政府資料開放授權條款-第1版,無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無;無,2015/05/15 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
128693,臺北市民眾檢舉違反廢棄物清理法及獎勵金發放辦法,臺北市政府環境保護局環保稽查大隊,公共資訊,民眾檢舉獎勵金檢舉及發放之流程,法規名稱;網址,每年,政府資料開放授權條款-第1版,,2019/01/01 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
128694,臺北市民眾繳納違反環保法令行政罰鍰之方式及其他相關注意事項,臺北市政府環境保護局環保稽查大隊,公共資訊,臺北市民眾繳納違反環保法令行政罰鍰之方式及其他相關注意事項,繳款方式;說明;注意事項,每年,政府資料開放授權條款-第1版,,2019/01/01 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
128695,社會福利統計_身障機構收容暨空位狀態,臺北市政府社會局,公共資訊,身障機構空位狀態,序號;行政區;屬性;機 構 名 稱;機構類型;服務對象;核定服務量;可申請床位;說明;地址;電話;網址;更新日期;成人日間照顧;全日型住宿;早療日間照顧;夜間型住宿;緊急;短期安置床位數;剩餘緊急;短期安置床數,每月,政府資料開放授權條款-第1版,,2020/07/23 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
128699,無障礙輔具廠商,臺北市政府社會局,公共資訊,無障礙輔具廠商,網頁,每月,政府資料開放授權條款-第1版,,2017/09/18 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
128696,臺北市臺北旅遊網景點資料(中文),臺北市政府觀光傳播局,休閒旅遊,臺北旅遊網景點資料,資料項⽬;介接網址,每日,政府資料開放授權條款-第1版,,2013/02/07 00:00,臺北市政府OAS標準之API說明文件：https://data.taipei/api/comments/doc
