資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
114445,客家委員會客語薪傳師性別統計,客家委員會,求學及進修,本會客語薪傳師通過者性別統計概況。,year;number_of_women;percentage_of_women;number_of_men;percentage_of_men;total,每日,政府資料開放授權條款-第1版,http://www.hakka.gov.tw/public/Attachment/1A13.pdf;http://www.hakka.gov.tw/public/Attachment/1A13.pdf;http://www.hakka.gov.tw/public/Attachment/1A13.pdf,2020/01/13 11:05,
114446,客家委員會桐花文學獎,客家委員會,求學及進修,介紹本會歷屆桐花文學得獎作品。,year;award_categories;rank;author;works_name,每日,政府資料開放授權條款-第1版,http://tung.hakka.gov.tw/0000042/list-0000042?lang=1;http://tung.hakka.gov.tw/0000042/list-0000042?lang=1;http://tung.hakka.gov.tw/0000042/list-0000042?lang=1,2020/01/13 11:15,
114447,客家委員會桐花創作音樂,客家委員會,開創事業,介紹本會歷屆桐花創作音樂得獎作品。,year;music_name;author,每日,政府資料開放授權條款-第1版,http://tung.hakka.gov.tw/0000041/list-0000041?lang=1;http://tung.hakka.gov.tw/0000041/list-0000041?lang=1;http://tung.hakka.gov.tw/0000041/list-0000041?lang=1,2020/01/13 11:20,
114448,客家委員會資訊課程課程表,客家委員會,求學及進修,哈客網路學院提供電腦資訊線上課程(如word、excel、powerpoint..等IT類線上教材)，方便學習者進行資訊課程內容學習。,course_name;teacher; source;course_series;course_outline;course_description;subject_keyword;subject_properties;hours,每日,政府資料開放授權條款-第1版,,2020/01/13 11:32,
114449,客家委員會影書選粹課程表,客家委員會,求學及進修,想要觀賞優質的客家影集，來到影書選粹準沒錯！不論是優質戲劇「源」或「牽紙鷂的手」、小朋友愛看的「奧林P客」、「客家安可」，在本主題課程中，您可以任意觀賞，不讓您錯過任何精彩節目！,course_name;teacher; source;course_series;course_outline;course_description;subject_keyword;subject_properties;hours,每日,政府資料開放授權條款-第1版,,2020/01/13 11:37,
114451,客家委員會「客家產業輔導計畫」亮點業者,客家委員會,公共資訊,提供「客家產業輔導計畫」輔導之亮點業者資訊。,business_name;address;tel,每日,政府資料開放授權條款-第1版,,2020/01/13 11:47,
114453,客家委員會好客卡特約商店,客家委員會,開創事業,提供好客卡特約商店地址及相關優惠內容,company_name;address;tel;latitude;longitude,每日,政府資料開放授權條款-第1版,,2020/01/13 11:50,
114454,客家委員會客家網路影音,客家委員會,公共資訊,提供民眾隨選收看歷年來典藏的各類客家影音節目。,name;author;description;length;date;url,每日,政府資料開放授權條款-第1版,,2020/01/13 11:54,
114462,客家委員會相關網站,客家委員會,公共資訊,介紹本會暨所屬相關主題網站,no;site_name;url,每日,政府資料開放授權條款-第1版,,2020/01/13 14:57,
114468,客家委員會地方客家單位,客家委員會,公共資訊,介紹全台地方客家單位網站資訊，提供多元化資訊內容給民眾使用。,unit_name;url,每日,政府資料開放授權條款-第1版,,2020/01/13 16:16,
114460,新北市政府自行研究獲獎報告,新北市政府研究發展考核委員會,求學及進修,新北市政府自行研究獲獎報告-107年度,field1;field2;field3;field4,每年,政府資料開放授權條款-第1版,,2020/01/13 13:45,
114472,新竹縣鎮市,新竹縣政府,生育保健,sss,sss,每半年,政府資料開放授權條款-第1版,,2020/01/04 00:00,
114444,臺中市違反勞工退休金條例事業單位或事業主公告,臺中市政府勞工局,求職及就業,108.10-108.11臺中市違反勞工退休金條例之事業單位(共5家),項次;事業單位名稱/負責人;違反法規條款;違反法規內容;處分字號;處分日期;處分金額;備註,每2月,政府資料開放授權條款-第1版,,2020/01/13 09:13,臺中市政府OAS標準之API說明文件:https://datacenter.taichung.gov.tw/swagger/yaml/387240000J ，Swagger 產生API說明頁面網址。https://datacenter.taichung.gov.tw/swagger/api-docs/
114459,20212-02-01-2 臺中市商業登記現有家數及資本額－按行業別及行政區別分,臺中市政府經濟發展局,公共資訊,臺中市商業登記現有家數及資本額－按行業別及行政區別分,RptNo;RptName;StatCourseNo;StatCourseName;DataDate;PlaceNo;PlaceName;PeriodNo;PeriodName;Complex1;ComplexName;Complex2;Complex2Name;Complex3;Complex3Name;Complex4;Complex4Name;Complex5;Complex5Name;DeriveNo;DeriveExplain;FValue;SValue;RptDeptNo;RptDeptName;CreateTime;ModifyTime,每月,政府資料開放授權條款-第1版,,2020/01/07 12:00,臺中市政府OAS標準之API說明文件:https://datacenter.taichung.gov.tw/swagger/yaml/387170000G ，Swagger 產生API說明頁面網址。https://datacenter.taichung.gov.tw/swagger/api-docs/
