資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
108785,公務人員保障暨培訓委員會108年9月會計月報,公務人員保障暨培訓委員會,公共資訊,歲入累計表、經費累計表、平衡表、以前年度歲出轉入數累計表、資本資產及其變動表、歲出用途別科目累計表、收入實現數與繳付公庫數分析表、支出實現數與公庫撥入數分析表、收入支出彙計表,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,不更新,政府資料開放授權條款-第1版,https://ws.csptc.gov.tw/Download.ashx?u=LzAwMS9VcGxvYWQvNi9yZWxmaWxlLzExOTIyLzMzNzI5LzNlMmI0YjlhLTAyMzQtNGY2Yi04ZWM1LTIyNTAxNDE0Mjk2OC56aXA%3d&n=MTA4MDnmnIPoqIjmnIjloLFYTUwuemlw,2019/10/14 00:00,
109039,108年度6月份縣統籌分配稅款累計表,新竹縣政府,公共資訊,108年度6月份縣統籌分配稅款累計表,108年度6月份縣統籌分配稅款累計表,每月,政府資料開放授權條款-第1版,https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=722D4A94-AC2D-483A-8217-49980D45167E;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=722D4A94-AC2D-483A-8217-49980D45167E,2019/10/14 14:09,
109040,108年度7月份縣統籌分配稅款累計表,新竹縣政府,公共資訊,108年度7月份縣統籌分配稅款累計表,108年度7月份縣統籌分配稅款累計表,每月,政府資料開放授權條款-第1版,https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=4C68E970-B1B3-49FD-8C84-351E19B7E4E3;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=4C68E970-B1B3-49FD-8C84-351E19B7E4E3,2019/10/14 14:15,
109041,108年度8月份縣統籌分配稅款累計分配表,新竹縣政府,公共資訊,108年度8月份縣統籌分配稅款累計分配表,108年度8月份縣統籌分配稅款累計分配表,每月,政府資料開放授權條款-第1版,https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=D52D0B74-4DE8-4A4A-A823-D4C580F68950;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=D52D0B74-4DE8-4A4A-A823-D4C580F68950,2019/10/14 14:22,
109017,臺灣桃園地方法院108年9月份會計報告,臺灣桃園地方法院,公共資訊,臺灣桃園地方法院108年9月份會計報告,,不更新,政府資料開放授權條款-第1版,,2019/10/14 00:00,
108769,臺灣高雄地方法院108年度9月份會計月報,臺灣高雄地方法院,公共資訊,臺灣高雄地方法院108年度9月份會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;應收數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,每月,政府資料開放授權條款-第1版,,2019/10/14 00:00,
109042,108年9月花蓮縣各項稅捐本月實徵數簡報表,花蓮縣政府,公共資訊,108年9月花蓮縣各項稅捐本月實徵數簡報表,詳如資料集內容,每日,政府資料開放授權條款-第1版,,2019/10/15 00:00,無
109043,108年9月花蓮縣各項稅捐實徵淨額與預算數及上年同期比較-累計數,花蓮縣政府,公共資訊,108年9月花蓮縣各項稅捐實徵淨額與預算數及上年同期比較-累計數,詳如資料集內容,每日,政府資料開放授權條款-第1版,,2019/10/15 00:00,無
109044,108年9月花蓮縣各項稅捐實徵淨額與預算數及上年同期比較-本月數,花蓮縣政府,公共資訊,108年9月花蓮縣各項稅捐實徵淨額與預算數及上年同期比較-本月數,詳如資料集內容,每日,政府資料開放授權條款-第1版,,2019/10/15 00:00,無
109045,108年13月花蓮縣各項稅捐本月實徵數簡報表,花蓮縣政府,生育保健,108年13月花蓮縣各項稅捐本月實徵數簡報表,詳如資料集內容,每日,政府資料開放授權條款-第1版,,2019/10/15 00:00,無
100160,衛生福利部社會及家庭署前膽基礎建設特別預算會計月報,衛生福利部社會及家庭署,生活安全及品質,衛生福利部社會及家庭署前膽基礎建設特別預算會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;原預算數;追加減數;第一預備金;第二預備金;經費流用數;預算調整數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應付數;已分配尚未執行數;備註_預暫付數;業務計畫或工作計畫;經資門;執行數;會計分類;項目;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;會計科目編號;會計科目名稱;金額_本月數;金額_累計數;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數,每月,政府資料開放授權條款-第1版,https://www.sfaa.gov.tw/SFAA/Pages/List.aspx?nodeid=974;https://www.sfaa.gov.tw/SFAA/Pages/List.aspx?nodeid=974;https://www.sfaa.gov.tw/SFAA/Pages/List.aspx?nodeid=974;https://www.sfaa.gov.tw/SFAA/Pages/List.aspx?nodeid=974;https://www.sfaa.gov.tw/SFAA/Pages/List.aspx?nodeid=974;https://www.sfaa.gov.tw/SFAA/Pages/List.aspx?nodeid=974;https://www.sfaa.gov.tw/SFAA/Pages/List.aspx?nodeid=974,2019/10/14 00:00,
