資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
118922,109年度2月基隆市土地建物登記管理資料,基隆市政府地政處,購屋及遷徙,購屋及遷徙: 係指各種房屋買賣、房屋遷移、移⺠等相關資料集,,每月,政府資料開放授權條款-第1版,,2020/03/12 00:00,
119137,客家委員會客家網路廣播,客家委員會,公共資訊,提供民眾隨選收聽客家廣播電台與廣播節目。,radio_name;show_name;about_show;host_name;about_host;link,每日,政府資料開放授權條款-第1版,,2020/03/16 10:28,
119175,客家委員會客語辭彙,客家委員會,求學及進修,客語詞彙資料庫網站，可透過腔調種類（四縣(含南四縣)、海陸、大埔、饒平(含桃園、新竹、苗栗)、詔安）、詞彙分類（18單元）及關鍵字做為搜尋條件，找出您要的客語詞彙，每個詞彙有華語的辭義解釋，並有造句範例說明及發音，另外客語認證詞彙資料庫新增「我的專區」，可將閱讀過的客語詞彙收藏於專區內進行辭彙練習，還可將自己的發音錄製上傳，聽看看自己的發音，以做為發音改善參考。,kind;accent;hakka_risigned;hakka_phoneticon;hakka_voice;chinese_risigned;hakka_sentence;hakka_sentence_voice;chinese_translation,每日,政府資料開放授權條款-第1版,,2020/03/16 14:12,
119142,客家委員會客家文化發展中心數位臺灣客家庄客庄活動,客家委員會客家文化發展中心,公共資訊,歷年利用客家文化資源辦理之網路推廣活動,activity_name;Explanation;activity_date;data_link,每日,政府資料開放授權條款-第1版,,2020/03/16 10:36,
119184,客家委員會客家文化發展中心科技部民83-104年核定通過之客家議題相關計畫成果報告明細表,客家委員會客家文化發展中心,公共資訊,客家議題相關計畫成果,year;host;plan;school,每日,政府資料開放授權條款-第1版,,2020/03/16 15:14,
119129,金門縣道路養護工作記錄資料API,工務局,公共資訊,金門縣道路管理系統之道路養護紀錄，由金門縣養護工程所依實際維修工作紀錄登錄後即時產生。,id：id serial_id：工單編號 event_time：登錄時間 case_hurry_type：急迫程度代碼 case_hurry_name：急迫程度名稱 case_receive_source：通報來源代碼 case_damage_desc：案件描述 source_name：通報來源名稱 case_fix_statu：案件狀態 case_fix_start_time：開始修復時間 case_fix_end_time：完成修復時間 case_damage_type ：損壞型式代碼 case_damage_type_name：損壞型式名稱 case_lng：TWD97位置座標x軸 case_lat：TWD97位置座標y軸 case_w84_lng ：WGS84位置座嫖lon case_w84_lat ：WGS84位置座嫖lat case_location_address：位置描述 case_stamp_id：最近路燈編號 case_info_fix_area_length：修復面長度 case_info_fix_area_width：修復面寬度 case_do_founder_cutting：是否為方正切割修復 case_use_level_oil：使用油量 case_ac_type ：鋪面代碼 case_ac_volume：使用AC量 case_maintain_worker ：工作人數,每日,政府資料開放授權條款-第1版,,2020/03/09 12:07,
119146,臺南市政府雙市政中心各局處辦公處所配置情形,秘書處,公共資訊,臺南市政府雙市政中心各局處辦公處所配置情形,大樓名稱;樓層;面積平方公尺;各局處配置名稱,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/109office,2020/03/13 11:19,
119147,臺南市政府107年市長及副市長公務禮儀受贈品清冊,秘書處,公共資訊,本資料集提供臺南市政府市長及副市長公務禮儀受贈品清冊。 致贈者若不同意公布，請與本府秘書處聯絡。電話：06-2991518或2981282。,序號;來源國別;致贈者;禮品名稱;禮品數量;受贈日期;本府受贈人,每10年,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/107gift,2020/03/13 09:01,
119148,臺南市政府106年市長及副市長公務禮儀受贈品清冊,秘書處,公共資訊,本資料集提供臺南市政府市長及副市長公務禮儀受贈品清冊。 致贈者若不同意公布，請與本府秘書處聯絡。電話：06-2991518或2981282。,序號;來源國別;致贈者;禮品名稱;禮品數量;受贈日期;本府受贈人,每10年,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/106gift,2020/03/13 08:59,
119149,臺南市政府105年市長及副市長公務禮儀受贈品清冊,秘書處,公共資訊,本資料集提供臺南市政府市長及副市長公務禮儀受贈品清冊。 致贈者若不同意公布，請與本府秘書處聯絡。電話：06-2991518或2981282。,序號;來源國別;致贈者;禮品名稱;禮品數量;受贈日期;本府受贈人,每10年,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/105gift,2020/03/13 08:56,
119150,臺南市政府104年市長及副市長公務禮儀受贈品清冊,秘書處,公共資訊,本資料集提供臺南市政府市長及副市長公務禮儀受贈品清冊。 致贈者若不同意公布，請與本府秘書處聯絡。電話：06-2991518或2981282。,序號;來源國別;致贈者;禮品名稱;禮品數量;受贈日期;本府受贈人,每10年,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/104gift,2020/03/13 08:53,
119151,臺南市政府101年市長及副市長公務禮儀受贈品清冊,秘書處,公共資訊,本資料集提供臺南市政府市長及副市長公務禮儀受贈品清冊。 致贈者若不同意公布，請與本府秘書處聯絡。電話：06-2991518或2981282。,序號;來源國別;致贈者;禮品名稱;禮品數量;受贈日期;本府受贈人,每10年,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/101gift,2020/03/13 08:50,
119152,臺南市政府103年市長及副市長公務禮儀受贈品清冊,秘書處,公共資訊,本資料集提供臺南市政府市長及副市長公務禮儀受贈品清冊。 致贈者若不同意公布，請與本府秘書處聯絡。電話：06-2991518或2981282。,序號;來源國別;致贈者;禮品名稱;禮品數量;受贈日期;本府受贈人,每10年,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/103gift,2020/03/13 08:49,
